ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,content,unk,directed,hashtag,geocode,source,,,,
,,,,,,,,,,,,pic.twitter.com/jfdksfoned
,0.5371089131,41104,Mnkygrl0384,,9/16/17,9/16/2017 0:00,11:29:00 PM,0,0,,,#Blessings to all those workers away from their homes and families,,,#Blessings,9.09E+17,https://twitter.com/Mnkygrl0384/status/909257984555044866,,,,
,0.661927271,10187,Call_Me_St3v3O,,9/10/17,9/10/2017 0:00,10:01:00 AM,0,2,,,Be safe.,,,,9.07E+17,https://twitter.com/Call_Me_St3v3O/status/906880279415009280,,,,
,0.4721742787,01439,10NewsWTSP,,9/12/17,9/12/2017 0:00,10:22:00 AM,2,4,,,. @GarinFlowers is on board with the Coast Guard -- a crew is navigating the water to make sure it's safe for boaters http:// bit.ly/2f3utyF pic.twitter.com/v55YmDuaeO,,@GarinFlowers,,9.08E+17,https://twitter.com/10NewsWTSP/status/907610457904762881,,,,
,0.4559635758,62642,WPLGLocal10,,9/13/17,9/13/2017 0:00,11:20:00 AM,0,2,,,Read the article and you'll see they are scouting locations to do this again on Thursday,,,,9.08E+17,https://twitter.com/WPLGLocal10/status/907987482133835776,,,,
,0.4646630105,46041,palmbeachpink,,9/5/17,9/5/2017 0:00,11:31:00 AM,0,0,,,"yes, the cone gives you a broad idea of where she could go",,,,9.05E+17,https://twitter.com/palmbeachpink/status/905091116197916673,,,,
,0.5121357904,44334,news6wkmg,,9/2/17,9/2/2017 0:00,3:17:00 PM,2,2,,,Keeping an eye on Irma...No problem for the weekend but check with Tom Sorrells on Tuesday for the prediction pic.twitter.com/MFM7dfQrBz,,,,9.04E+17,https://twitter.com/news6wkmg/status/904060650791591936,,,,
,0.9727723208,27397,IM_iKat,,9/11/17,9/11/2017 0:00,9:08:00 AM,0,0,,,Did you just talk about him? Or did he get out? How does this make you a better person? Seriously.,,,,9.07E+17,https://twitter.com/IM_iKat/status/907229337547657216,,,,
,0.1345185115,13202,cerron53,,9/11/17,9/11/2017 0:00,8:24:00 PM,1,1,,,The mainstream media won't plaster this all over every social media outlet because they want to keep the race war going...,,,,9.07E+17,https://twitter.com/cerron53/status/907399432425144320,,,,
,0.9554421957,51588,SarahBuduson,,9/8/17,9/8/2017 0:00,11:30:00 AM,0,1,,,Stay safe! Thinking of you!,,,,9.06E+17,https://twitter.com/SarahBuduson/status/906178040933359616,,,,
,0.0086959972,61418,WesBlackman,,9/18/17,9/18/2017 0:00,4:48:00 PM,0,0,,,"This is in suburban Lake Worth"""," to not confuse your viewers (not @LakeWorthPBC ): http:// wesblackman.blogspot.com/2017/06/are-yo u-reporter-confused-about-where.html â€¦ @KaraDuffyCBS12 #LakeWorth @CBS12 https:// twitter.com/CBS12/status/9 09775495184646145 â€¦""",,@LakeWorthPBC @KaraDuffyCBS12 @CBS12,#LakeWorth,9.10E+17,https://twitter.com/WesBlackman/status/909881820283588609,,,
,0.0199947111,64826,WPTV,,9/10/17,9/10/2017 0:00,11:27:00 PM,15,12,,,"11 P.M. UPDATE: #HurricaneIrma smacking central Florida, maximum sustained winds drop to to 100 mph http:// bit.ly/2eWfiHL pic.twitter.com/UzVM2Odl1W",,,#HurricaneIrma,9.07E+17,https://twitter.com/WPTV/status/907083118435344386,,,,
,0.1523026889,65722,wsvn,,9/20/17,9/20/2017 0:00,8:55:00 AM,6,7,,,Inmate died after leaping from moving bus as he was being returned to a prison that was evacuated ahead of Irma. http:// wp.me/p7sXFF-1aaq,,,,9.10E+17,https://twitter.com/wsvn/status/910487464862564352,,,,
,0.9285086019,38492,MarthaWashing10,,9/10/17,9/10/2017 0:00,3:24:00 PM,0,2,,,You didn't do anything!,,,,9.07E+17,https://twitter.com/MarthaWashing10/status/906961702801035264,,,,
,0.8952646091,42841,nancymonzi,,9/11/17,9/11/2017 0:00,1:04:00 PM,0,0,,,did the water come back in the gulf,,,,9.07E+17,https://twitter.com/nancymonzi/status/907288850925580293,,,,
,0.729516043,09666,BrookeJXx,,9/5/17,9/5/2017 0:00,2:40:00 PM,0,0,,,@AmericanAir Prices went from $50 to $700 in 30 minutes after announcement of #Irma as #Category5 #pricegouging @MiamiDadePD @WPLGLocal10,,@AmericanAir @MiamiDadePD @WPLGLocal10,#Irma #Category5 #pricegouging,9.05E+17,https://twitter.com/BrookeJXx/status/905138703680630787,,,,
,0.2237559227,02252,10NewsWTSP,,9/1/17,9/1/2017 0:00,11:12:00 AM,3,6,,,Krispy Kreme announces pumpkin spice doughnut http:// on.wtsp.com/2gp1fXE pic.twitter.com/NLZQiPXqmQ,,,,9.04E+17,https://twitter.com/10NewsWTSP/status/903636610364923904,,,,
,0.306488719,56684,TerPinCha89,,9/10/17,9/10/2017 0:00,4:27:00 PM,0,1,,,"Is an underwater [ocean] earthquake the only thing that can create a TSUNAMI? Low water level along shoreline first sign""? #Lakeland #FL""",,,#Lakeland #FL,9.07E+17,https://twitter.com/TerPinCha89/status/906977428140183552,,,,
,0.2144775351,08557,blk3000,,9/13/17,9/13/2017 0:00,11:16:00 AM,0,0,,,@WPLGLocal10 @wsvn I guess your cameras we're wet at this time pic.twitter.com/Wqrib2EmeH,,@WPLGLocal10 @wsvn,,9.08E+17,https://twitter.com/blk3000/status/907986284123246593,,,,
,0.2529618249,38479,mart935,,9/9/17,9/9/2017 0:00,6:07:00 PM,0,14,,,How horrible to do such a thing. Some people cannot be trusted with humans much less animals,,,,9.07E+17,https://twitter.com/mart935/status/906640331613065221,,,,
,0.2985347613,54195,SRQCountyGov,,9/14/17,9/14/2017 0:00,5:30:00 PM,0,0,,,Just in time for evening commute! @HeraldTribune @10NewsWTSP @FOX13News @mysuncoast @SarasotaSheriff @sun_port @SNNTV @WFLA @abcactionnews,,@HeraldTribune @10NewsWTSP @FOX13News @mysuncoast @SarasotaSheriff @sun_port @SNNTV @WFLA @abcactionnews,,9.08E+17,https://twitter.com/SRQCountyGov/status/908442864992038914,,,,
,0.0967515992,45930,OwnerCEOofFFI,,9/23/17,9/23/2017 0:00,8:55:00 AM,0,0,,,â€ â€ â€ â€ https://www. youtube.com/watch?v=2yGepU Kw4SI â€¦,,,,9.12E+17,https://twitter.com/OwnerCEOofFFI/status/911574710764343297,,,,
,0.6206454014,38112,marieaurelus67,,9/4/17,9/4/2017 0:00,8:51:00 PM,0,0,,,Thanks to all Anchors @WPLGLocal10 you are amazing.,,@WPLGLocal10,,9.05E+17,https://twitter.com/marieaurelus67/status/904869473517268997,,,,
,0.580406731,31140,jonny5crypto,,9/11/17,9/11/2017 0:00,1:17:00 PM,1,2,,,Lol. This could be anywhere or anytime.,,,,9.07E+17,https://twitter.com/jonny5crypto/status/907291973085745153,,,,
,0.5241968036,13777,chrismccreery,,9/10/17,9/10/2017 0:00,4:23:00 PM,0,0,,,Get out of there.,,,,9.07E+17,https://twitter.com/chrismccreery/status/906976468005277696,,,,
,0.7492423513,67128,YankeeRonII,,9/7/17,9/7/2017 0:00,5:59:00 PM,0,0,,,"@news6wkmg from @WESH2SummerK Summer Knowles If you see it, REPORT IT!!! (866)-9-NO-SCAM",,@news6wkmg @WESH2SummerK,,9.06E+17,https://twitter.com/YankeeRonII/status/905913459845586945,,,,
,0.5537874959,31272,JOSELUISDIEPPA,,9/11/17,9/11/2017 0:00,1:42:00 AM,1,2,,,Great job by all the local TV stations keeping the citizens informed @WESH @news6wkmg @WFTV @MyNews13 @Fox35News,,@WESH @news6wkmg @WFTV @MyNews13 @Fox35News,,9.07E+17,https://twitter.com/JOSELUISDIEPPA/status/907117219754246145,,,,
,0.2757401234,43008,natsukashiizero,,9/7/17,9/7/2017 0:00,5:02:00 PM,0,1,,,"At some point, they are likely to revert the southbound lanes to northbound. At least on the turnpike. Hopefully.",,,,9.06E+17,https://twitter.com/natsukashiizero/status/905899002410958849,,,,
,0.9657214421,25003,Gpubrel,,9/10/17,9/10/2017 0:00,4:07:00 PM,0,0,,,@mysuncoast . Ashton Woods builder did not secure roof tiles and other building materials in Rosedale. Will be projectiles.,,@mysuncoast,,9.07E+17,https://twitter.com/Gpubrel/status/906972310170726403,,,,
,0.0422096346,17134,debbie_pasquale,,9/4/17,9/4/2017 0:00,2:07:00 PM,0,0,,,pic.twitter.com/NCPtwUHnd7,,,,9.05E+17,https://twitter.com/debbie_pasquale/status/904767886929121281,,,,
,0.7276469933,44821,NicolePerezWPLG,,9/10/17,9/10/2017 0:00,11:46:00 AM,1,0,,,Yes!! A couple! And they should not be out here! Very dangerous!,,,,9.07E+17,https://twitter.com/NicolePerezWPLG/status/906906623372939264,,,,
,0.3805086391,48632,rbf_blessing,,9/9/17,9/9/2017 0:00,8:01:00 PM,0,3,,,Phil Ferro.... best weather guy ever! Ya'll should leave him on all day! #wsvn #teamnosleep #hurricaneirma @wsvn @PhilFerro7,,@wsvn @PhilFerro7,#wsvn #teamnosleep #hurricaneirma,9.07E+17,https://twitter.com/rbf_blessing/status/906668843078180864,,,,
,0.7510726614,51920,sbartist,,9/11/17,9/11/2017 0:00,7:34:00 PM,0,0,,,yes Bravo for your tireless efforts and dedications to keep the public informed,,,,9.07E+17,https://twitter.com/sbartist/status/907386816101339136,,,,
,0.1500806865,18267,DominiqPeters,,9/10/17,9/10/2017 0:00,4:12:00 AM,9,159,,,pic.twitter.com/u0ILlEKVqN,,,,9.07E+17,https://twitter.com/DominiqPeters/status/906792551235166208,,,,
,0.6237700121,56659,terib3294,,9/10/17,9/10/2017 0:00,3:06:00 PM,0,0,,,Please someone help.,,,,9.07E+17,https://twitter.com/terib3294/status/906957184726171650,,,,
,0.8793420041,16004,cynthiadunne_,,9/11/17,9/11/2017 0:00,5:25:00 PM,0,0,,,OH. MY. GOSH. @Chelsi0517,,@Chelsi0517,,9.07E+17,https://twitter.com/cynthiadunne_/status/907354399164571648,,,,
,0.355621359,01617,10NewsWTSP,,9/10/17,9/10/2017 0:00,9:35:00 AM,1,4,,,SHOW US YOU ARE SAFE. We're riding out the storm in our studios. Send us a picture of where you are waiting for Hurricane Irma. pic.twitter.com/kCMdO1sNta,,,,9.07E+17,https://twitter.com/10NewsWTSP/status/906873749357645824,,,,
,0.5567370079,62442,WPLGLocal10,,9/21/17,9/21/2017 0:00,8:08:00 AM,2,3,,,"Here is the new update on Maria, still a dangerous Category 3 major Hurricane pic.twitter.com/33Jb4dH65b",,,,9.11E+17,https://twitter.com/WPLGLocal10/status/910838114872184832,,,,
,0.4727226844,63526,WPTV,,9/18/17,9/18/2017 0:00,9:50:00 AM,19,59,,,"Nation's littlest post office, located in Collier County, beats Irma http:// bit.ly/2xgse1r pic.twitter.com/Nc8DU62bAe",,,,9.10E+17,https://twitter.com/WPTV/status/909776558721830913,,,,
,0.5665449223,15906,CVasquez520,,9/13/17,9/13/2017 0:00,10:36:00 AM,0,0,,,"@WPLGLocal10 pls tell me this constant coverage will stop soon!! U have NO new info, we are tired and want normal back #STOP",,@WPLGLocal10,#STOP,9.08E+17,https://twitter.com/CVasquez520/status/907976378431270918,,,,
,0.3114600395,53067,shewillrise81,,9/10/17,9/10/2017 0:00,4:35:00 PM,0,0,,,Thank you!,,,,9.07E+17,https://twitter.com/shewillrise81/status/906979378579562497,,,,
,0.3995765541,05995,ApplePasta,,9/2/17,9/2/2017 0:00,6:47:00 PM,0,0,,,Terrible.,,,,9.04E+17,https://twitter.com/ApplePasta/status/904113641926135808,,,,
,0.4850521227,15481,Crystal75F,,9/10/17,9/10/2017 0:00,2:17:00 AM,0,1,,,Please be safe ! The thunder just woke me up here in Hobe Sound. It's pretty nasty outside,,,,9.07E+17,https://twitter.com/Crystal75F/status/906763532099883009,,,,
,0.2776002974,66070,wsvn,,9/9/17,9/9/2017 0:00,9:22:00 PM,14,46,,,Amazing job!!! https:// twitter.com/BSO_Mike/statu s/906687349819678720 â€¦,,,,9.07E+17,https://twitter.com/wsvn/status/906689361999286272,,,,
,0.4899766252,17012,DCohenNEWS,,9/10/17,9/10/2017 0:00,11:05:00 AM,1,11,,,My photographer has 30 years experience covering storms. We did turn around and found another exit to marina. Just doing our jobs.,,,,9.07E+17,https://twitter.com/DCohenNEWS/status/906896303568891906,,,,
,0.3194192937,29728,jessicabrevelle,,9/30/17,9/30/2017 0:00,2:39:00 PM,0,1,,,,,,,9.14E+17,https://twitter.com/jessicabrevelle/status/914198054806413318,,,,
,0.7394492402,46605,Peacefuldog,,9/9/17,9/9/2017 0:00,11:50:00 AM,0,0,,,"Starts at 3pm - http://www. sun-sentinel.com/news/weather/h urricane/fl-pn-hurricane-irma-palm-friday-20170908-story,amp.html â€¦",,,,9.07E+17,https://twitter.com/Peacefuldog/status/906545269373882368,,,,
,0.6012065915,16493,darcyschild,,9/7/17,9/7/2017 0:00,11:06:00 AM,1,4,,,What could happen to trees in GNV when #HurricaneIrma hits? Talking w/ homeowners about #Irma prep in #TreeCityUSA . @WUFTNews pic.twitter.com/TaXujkFwMr,,@WUFTNews,#HurricaneIrma #Irma #TreeCityUSA,9.06E+17,https://twitter.com/darcyschild/status/905809607972573186,,,,
,0.2803253726,34032,KrissyNe14tns,,9/11/17,9/11/2017 0:00,2:50:00 AM,0,0,,,Where r these apts? Address?,,,,9.07E+17,https://twitter.com/KrissyNe14tns/status/907134234791497728,,,,
,0.114286713,47449,pjolde,,9/7/17,9/7/2017 0:00,1:58:00 PM,0,0,,,It's odd that the date and time at the top of this report is several hours from now. pic.twitter.com/eebrnCSmI0,,,,9.06E+17,https://twitter.com/pjolde/status/905852829956534272,,,,
,0.4055694799,15024,CoralSpringsFL,,9/10/17,9/10/2017 0:00,10:04:00 AM,0,0,,,"Because it is not on the public right-of-way, our crew would not be removing it. Please see link. http://www. coralsprings.org/government/oth er-departments-and-services/community-development/environment/trees â€¦ . Thank you.",,,,9.07E+17,https://twitter.com/CoralSpringsFL/status/906881131500511232,,,,
,0.8581502392,31523,jphillips6030,,9/12/17,9/12/2017 0:00,7:32:00 AM,0,0,,,"Bernie Madoff looted millions from hard working ppl, white collar thug stole from white ppl. See how easy bias can be.",,,,9.08E+17,https://twitter.com/jphillips6030/status/907567688532332544,,,,
,0.6369666685,45187,NSUnews,,9/8/17,9/8/2017 0:00,10:09:00 AM,0,1,,,. @nbc6 . @wsvn . @CBSMiami . @WPLGLocal10 - NSU UPDATE as of Mon. Sept. 8 pic.twitter.com/yosI2t8zqj,,@nbc6 @wsvn @CBSMiami @WPLGLocal10,,9.06E+17,https://twitter.com/NSUnews/status/906157506875072514,,,,
,0.5519320942,09684,BrowardCollege,,9/5/17,9/5/2017 0:00,9:56:00 PM,1,1,,,As of now classes are not canceled for Wednesday. We will send another announcement concerning Thurs/Fri in the morning. Check email.,,,,9.05E+17,https://twitter.com/BrowardCollege/status/905248387397808131,,,,
,0.5670620283,26440,hillensa,,9/28/17,9/28/2017 0:00,12:08:00 AM,0,0,,,"My company can help with this! We have 12 trucks, trailers and equipment ready to go! Please DM me and we can coordinate. #IrmaHurricane",,,#IrmaHurricane,9.13E+17,https://twitter.com/hillensa/status/913254058940649472,,,,
,0.3604642391,49560,RileyKing1995,,9/10/17,9/10/2017 0:00,5:42:00 AM,0,1,,,"Good morning @timallanwalker Watching @WPTV right now My prayers are with all of you, be safe. Watching from New Hampshire.",,@timallanwalker @WPTV,,9.07E+17,https://twitter.com/RileyKing1995/status/906815076983812096,,,,
,0.9446422437,44284,news6wkmg,,9/5/17,9/5/2017 0:00,12:33:00 PM,4,2,,,What do the hurricane classifications mean? http:// dlvr.it/Pkz6tC pic.twitter.com/OC4PLWhkrC,,,,9.05E+17,https://twitter.com/news6wkmg/status/905106596975452160,,,,
,0.2154703437,16951,dbarry_,,9/17/17,9/17/2017 0:00,1:50:00 PM,0,0,,,@TB_Times @FOX13News #orlandosentinal #Florida #VoteTrumpFL #TrumpTrain #s #SunshineState pic.twitter.com/Hwri57nG8k,,@TB_Times @FOX13News,#orlandosentinal #Florida #VoteTrumpFL #TrumpTrain #s #SunshineState,9.09E+17,https://twitter.com/dbarry_/status/909474754062512129,,,,
,0.1200285832,65969,wsvn,,9/12/17,9/12/2017 0:00,4:56:00 PM,69,147,,,Love it! https:// twitter.com/MiamiDadePD/st atus/907699796458262530 â€¦,,,,9.08E+17,https://twitter.com/wsvn/status/907709492065964033,,,,
,0.7881349472,40325,michnic70,,9/26/17,9/26/2017 0:00,5:57:00 AM,0,0,,,Thatâ€™s niceâ€¦.,,,,9.13E+17,https://twitter.com/michnic70/status/912617027189268480,,,,
,0.9623585743,07226,BaltimoreMD,,9/28/17,9/28/2017 0:00,12:24:00 PM,0,2,,,Best of luck!,,,,9.13E+17,https://twitter.com/BaltimoreMD/status/913439292940267526,,,,
,0.8742525761,32220,k8jun1964,,9/6/17,9/6/2017 0:00,10:32:00 AM,0,0,,,So not ready for this in Florida,,,,9.05E+17,https://twitter.com/k8jun1964/status/905438643262812160,,,,
,0.4152355734,52475,SenorPrepotente,,9/6/17,9/6/2017 0:00,7:06:00 AM,0,0,,,Bruh RT @wsvn : South Florida flights canceled due to Hurricane Irma http:// wsvn.com/news/local/sou th-florida-flights-canceled-due-to-hurricane-irma/ â€¦,,@wsvn,,9.05E+17,https://twitter.com/SenorPrepotente/status/905386697529204736,,,,
,0.5676150907,35936,Lizzy_Schatz,,9/5/17,9/5/2017 0:00,6:34:00 PM,0,1,,,He's a goofy little cat,,,,9.05E+17,https://twitter.com/Lizzy_Schatz/status/905197535047950336,,,,
,0.0706542606,24242,GCando1,,9/10/17,9/10/2017 0:00,2:24:00 AM,0,0,,,,,,,9.07E+17,https://twitter.com/GCando1/status/906765378008875009,,,,
,0.2906493159,64059,WPTV,,9/5/17,9/5/2017 0:00,6:10:00 AM,2,1,,,#TRAFFIC : Beeline Hwy. shut down in both directions from PGA Blvd. to Northlake Blvd. http:// bit.ly/2vHmL4m pic.twitter.com/jLdQ4ZsJMG,,,#TRAFFIC,9.05E+17,https://twitter.com/WPTV/status/905010128918892544,,,,
,0.2266908567,56245,TampaPD,,9/15/17,9/15/2017 0:00,3:48:00 PM,0,11,,,It's all . Be safe out there!,,,,9.09E+17,https://twitter.com/TampaPD/status/908779638222094338,,,,
,0.9018091371,39803,MGPDFL,,9/29/17,9/29/2017 0:00,8:43:00 AM,0,0,,,#WANTED @CBSMiami @nbc6 @wsvn @WPLGLocal10 @Univision23 @Telemundo51 @MiamiHerald @MiamiNewTimes @MiamiDadePD @MiamiPD @MiamiBeachPD https:// twitter.com/mgpdfl/status/ 913742583326797825 â€¦,,@CBSMiami @nbc6 @wsvn @WPLGLocal10 @Univision23 @Telemundo51 @MiamiHerald @MiamiNewTimes @MiamiDadePD @MiamiPD @MiamiBeachPD,#WANTED,9.14E+17,https://twitter.com/MGPDFL/status/913745994013200384,,,,
,0.173210166,19025,dwbiega,,9/10/17,9/10/2017 0:00,1:25:00 PM,0,2,,,That's utterly inhuman! What a horrible horrible thing to do!!!!,,,,9.07E+17,https://twitter.com/dwbiega/status/906931549685383168,,,,
,0.3773556239,44448,NewsGuyGreg,,9/11/17,9/11/2017 0:00,12:59:00 PM,5,1,,,Folks in Sarasota trying to resume not a life. Tip. You can find gas soon. @CBS12 pic.twitter.com/lXwP6geqzk,,@CBS12,,9.07E+17,https://twitter.com/NewsGuyGreg/status/907287426502156288,,,,
,0.3931989673,65256,WrestleJupiter,,9/9/17,9/9/2017 0:00,8:36:00 AM,0,1,,,I know. We've been watching @Eric_Roby and @CBS12 from the beginning of this. Also the @weatherchannel great coverage @Eric_Roby keep it up. https:// twitter.com/eric_roby/stat us/906494333720956928 â€¦,,@Eric_Roby @CBS12 @weatherchannel @Eric_Roby,,9.06E+17,https://twitter.com/WrestleJupiter/status/906496548195926018,,,,
,0.0299672949,61517,wherrera72,,9/26/17,9/26/2017 0:00,11:36:00 PM,0,0,,,"THANK U @DwyaneWade ,I LOST MY FOOTBALL TEAM 5 YEARS AGO & DIDN'T WANT 2 LOOSE MY BASKETBALL 1!NOW U MIGHT GET UR #RETIRED BY UR FRIENDS!",,@DwyaneWade,#RETIRED,9.13E+17,https://twitter.com/wherrera72/status/912883676136042496,,,,
,0.3024670748,47374,Pinesrob,,9/15/17,9/15/2017 0:00,10:23:00 AM,0,0,,,Its safe to say this is AUTOLINE ?,,,,9.09E+17,https://twitter.com/Pinesrob/status/908697909100728321,,,,
,0.7874108059,59770,Vicki4florida,,9/5/17,9/5/2017 0:00,5:31:00 PM,0,0,,,A lot of stations installed Generators check when you fill up,,,,9.05E+17,https://twitter.com/Vicki4florida/status/905181679798628352,,,,
,0.8470362192,16108,daddyosr66,,9/10/17,9/10/2017 0:00,1:00:00 PM,0,0,,,@CBSMiami @wsvn what about football,,@CBSMiami @wsvn,,9.07E+17,https://twitter.com/daddyosr66/status/906925351036706816,,,,
,0.4646641169,57859,tm_sweetT,,9/8/17,9/8/2017 0:00,7:42:00 PM,0,0,,,Yes it's a V.I.P! VERY IMPORTANT POTTY!,,,,9.06E+17,https://twitter.com/tm_sweetT/status/906301768828702725,,,,
,0.6818982867,40164,MichaelBCBS12,,9/5/17,9/5/2017 0:00,3:28:00 PM,0,0,,,#Breaking @pbcsd will make an announcement at 4:00 regarding school operations and #HurricaneIrma . Stay with @CBS12 for the latest. pic.twitter.com/vGm0oeOPOO,,@pbcsd @CBS12,#Breaking #HurricaneIrma,9.05E+17,https://twitter.com/MichaelBCBS12/status/905150683745275908,,,,
,0.3985103061,67412,yosemite1982,,9/1/17,9/1/2017 0:00,6:55:00 AM,0,0,,,@wsvn @belkysnerey @RobbinSimmons7 @lmartinez7 Broward County Elections Head Brenda Snipes Corrupt like the @DNC & @DWStweets report !!! https:// twitter.com/mitchellvii/st atus/903324657067188224 â€¦,,@wsvn @belkysnerey @RobbinSimmons7 @lmartinez7 @DNC @DWStweets,,9.04E+17,https://twitter.com/yosemite1982/status/903571967529373699,,,,
,0.7495186254,31356,joshsidorowicz,,9/11/17,9/11/2017 0:00,1:26:00 PM,3,3,,,"CSX worker on scene says no trains should run through here for at least 2 days."" He's manually removing the crossing arms @10NewsWTSP pic.twitter.com/W6z32wAGJa""",,@10NewsWTSP,,9.07E+17,https://twitter.com/joshsidorowicz/status/907294236101496836,,,,
,0.1164151852,60165,Walking_Ghost,,9/7/17,9/7/2017 0:00,8:08:00 PM,0,0,,,Hillary?,,,,9.06E+17,https://twitter.com/Walking_Ghost/status/905945932793081860,,,,
,0.4624950078,28093,j_orsillo,,9/9/17,9/9/2017 0:00,9:33:00 AM,0,0,,,Stay safe!,,,,9.07E+17,https://twitter.com/j_orsillo/status/906510950672551936,,,,
,0.1293532971,27414,ImageMasters1,,9/13/17,9/13/2017 0:00,9:00:00 PM,0,0,,,@nbc6 @CBSMiami @wsvn @WPLGLocal10 Boca Raton couple takes in dzs of Irma foster children SOS Children's Villages https://www. gofundme.com/sosirma,,@nbc6 @CBSMiami @wsvn @WPLGLocal10,,9.08E+17,https://twitter.com/ImageMasters1/status/908133358349307905,,,,
,0.8720306041,07311,barkway,,9/5/17,9/5/2017 0:00,5:26:00 AM,0,0,,,Hurricane Preparedness | Asthma & Lung Disease Doctor Fort Myers | Lungcare - http://www. lungcare.net/lung-care-serv ices-fort-myers/lung-diseases/hurricane-preparedness â€¦ @WPLGLocal10,,@WPLGLocal10,,9.05E+17,https://twitter.com/barkway/status/904999159337545728,,,,
