Topic,Tweets,Date,Number,Permalink
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908895071818457088
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908895007553269760
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908893471297196033
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908893339335962625
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908893197719482369
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908893088390811649
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908892523439050752
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 …,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908892433215315968
,"FPL did a phenomenal job in response to Irma. Believe me, it's much better than Duke Energy",2017-09-19 ,17,https://twitter.com/esgator12/status/910217442441531393
,Almost quoting time for duke energy they are operating from (5am-9pm) which they consider around the clock while we have no Ac in fl heat,2017-09-13 ,17,https://twitter.com/Snipertrades89/status/908104234968776704
,@DukeEnergy duke no more automated replies,2017-09-17 ,17,https://twitter.com/danielle1nonli/status/909433939575664641
,And @DukeEnergy already got mine back on in St. Pete. Within hours. And I hate Duke Energy.,2017-09-12 ,17,https://twitter.com/SouthpawJenn/status/907458924009238528
,"LoL, no power still 5 days later but my duke energy bill arrived today...",2017-09-15 ,17,https://twitter.com/MakeMasterClass/status/908741264706850817
,Does not work like Duke,2017-09-12 ,17,https://twitter.com/sharobo1/status/907781515903471616
,Eradicate Duke Energy http:// petitions.moveon.org/s/lIIKy9 @moveon @DukeEnergy will be held accountable. Plz sign and share,2017-09-14 ,17,https://twitter.com/Imperfect10n/status/908350613284687873
,From @DukeEnergy - map of outages https:// s3.amazonaws.com/outagemap.duke -energy.com/fl/default.html …,2017-09-12 ,17,https://twitter.com/CHeathWFTV/status/907709368581414912
,Crews working hard - good! Duke management - poor! Duke outage tracking system - FAIL!,2017-09-17 ,17,https://twitter.com/Jc10061170/status/909435868921962496
,COME ON DUKE ENERGY TALK SAY SOMETHING TO ALL OF THESE PEOPLE INCLUDING US WHO ARE WANTING TO KNOW WHY!,2017-09-15 ,17,https://twitter.com/1xJessex1/status/908551050226933760
,"Thank you Duke, your work does not go unappreciated",2017-09-16 ,17,https://twitter.com/JoanCha84914431/status/909142787764969473
,@DukeEnergy @WESH @CNN @FoxNews no power for Duke customers in Fl. Duke says they r assessing. Yet other pwr company getting people power.,2017-09-12 ,17,https://twitter.com/De_7ank/status/907627602655014914
,Duke Energy Takes Aim at the Solar Panels Atop N.C. Church @DukeEnergy is a bully - They can't stop a solar future! https:// insideclimatenews.org/news/03112015/ duke-energy-fine-north-carolina-third-party-solar-faith-community-church-nc-warn …,2017-09-19 ,17,https://twitter.com/endthefascists/status/910276550104436736
,@DukeEnergy thanks duke! pic.twitter.com/nU5AlUOKCQ,2017-09-13 ,17,https://twitter.com/stpetemichael/status/908090299154681858
,Sunday evening. Still no sign of duke.,2017-09-17 ,17,https://twitter.com/tommyistired/status/909516055923568645
,Fl based companies like FPL have restored most of their customers' power. Im in LK Mary & still don't have power. I'm a Duke Energy victim,2017-09-12 ,17,https://twitter.com/ACD_Telecom/status/907794191765385216
,Such liars. What a shame that Duke Energy is allowed to stay in business,2017-09-16 ,17,https://twitter.com/Richard57376606/status/909029709173936129
,Maybe Duke Energy should good good faith credits on people's bills,2017-09-14 ,17,https://twitter.com/stpetemichael/status/908374029865771008
,@DukeEnergy Duke can't I can promise you that,2017-09-17 ,17,https://twitter.com/DeezNut59104333/status/909410254785515520
,"We're on Duke's line, so it's gonna be awhile.",2017-09-12 ,17,https://twitter.com/GeauxAwayMike/status/907590036278870016
,"We're on Duke's line, so it's gonna be awhile.",2017-09-12 ,17,https://twitter.com/GeauxAwayMike/status/907590036278870016
,@DukeEnergy Calvery arrivng to fight @Hurricaneirma in @ScGwd . Duke Energy crew resources from @scflorencecity @CityofSumter here to help pic.twitter.com/y6SgxfyAzC,2017-09-11 ,17,https://twitter.com/TheoLane13/status/907289147177619456
,The fact remains that Duke Energy was NOT prepared & is limiting their crews out of greed! We need @FLGovScott help!,2017-09-12 ,17,https://twitter.com/Sherry09/status/907651807589146625
,Sounds like DUKE ENERGY here in Central Florida. @DukeEnergy https:// twitter.com/FoxNews/status /910531097938874368 …,2017-09-20 ,17,https://twitter.com/2016_or_bust/status/910531651847032832
,"Just like Duke Energy trucks working, the PR department are like unicorns. They don't exist",2017-09-15 ,17,https://twitter.com/stpetemichael/status/908759347265724418
,Duke energy numbers on recovery are wrong. Many neighbors have had to call in again as they were listed as restored.,2017-09-19 ,17,https://twitter.com/horst63/status/910163747917967360
,Then what's the point. Come'on Duke,2017-09-16 ,17,https://twitter.com/craigmac24/status/909162571839737862
,Why is it that I've been hearing cars on my street all day but no Duke Energy trucks? Seems not dangerous enough to me.,2017-09-11 ,17,https://twitter.com/OverlySarcasmic/status/907361242666455040
,If Duke energy keeps it up im going to have to take up farming. But how will I get water for my crops? Publix I guess and a wagon ride.,2017-09-14 ,17,https://twitter.com/durpx5/status/908334666821890049
,It's impossible to be working when no Duke energy vehicles or workers have been spotted in Florida. Stop lying and start working,2017-09-12 ,17,https://twitter.com/drunktaco69/status/907654730733801472
,Most of the people i talked to who arent having power are Duke's customers.,2017-09-17 ,17,https://twitter.com/hungknguyen96/status/909443331813445638
,Hey duke when will we be back up? pic.twitter.com/IOGx1DSWL7,2017-09-15 ,17,https://twitter.com/Mickdoggg13/status/908727006371696641
,Thank you @DukeEnergy for restoring my power in under 36 Hours!!! #You #the #realest #dukenergy #duke #energy #fire #op #OrlandoStrong #FL pic.twitter.com/X2RWimf1jr,2017-09-12 ,17,https://twitter.com/HeroicKevin42/status/907734209015500800
,This is getting ridiculous we are officially done with Duke,2017-09-16 ,17,https://twitter.com/reclusiveoutlaw/status/909123178252918785
,@DukeEnergy Rick Scott is on News telling us How crews are working day and night to restore us and it seems Duke Energy IS Not.....,2017-09-16 ,17,https://twitter.com/nancynutting/status/909236904092209152
,This tree is splitting &twill take down the powerlines and transformer. 300 W 2nd Ave can't get a hold of Duke Energy. pic.twitter.com/g2NwNcgMVi,2017-09-12 ,17,https://twitter.com/laraibarra/status/907639453547720704
,What cust agreed to not have power for 6 days?That was an arbitrary time frame some1 at Duke said was acceptable 2 co.I never agreed 2 that!,2017-09-16 ,17,https://twitter.com/JenicaFahey/status/909039266935836672
,"Duke energy has killed 8 people, is letting children suffer, took governement money and refused to get more help with florida as promised",2017-09-16 ,17,https://twitter.com/550792/status/909146478274166784
,Just got thru 2 local Duke &they put work order in. Thank U & thanks for all u have done for ppl throughout FL. I Duke,2017-09-17 ,17,https://twitter.com/MariCMEC/status/909446080902901764
,Duke have many private companies working as far NewBrunswickCanada.Even if you don't see a Duke truck doesn't mean there not working,2017-09-11 ,17,https://twitter.com/TurgeonMelissa/status/907416453275668480
,"It's not the linemen's fault, it's the fault of Duke Energy. They didn't dedicate enough resources to this to this task. 6 days & counting.",2017-09-16 ,17,https://twitter.com/Adawk9000/status/909151512802332672
,Here's a petition I saw someone else start and post on here. https:// petitions.moveon.org/sign/eradicate -duke-energy?source=c.tw&r_by=18768070 …,2017-09-16 ,17,https://twitter.com/lizafer/status/909205633743900673
,Free beer for all Duke Energy guys if you get my power back in time for Wheel of Fortune today. Shannon will bring wings...right?,2017-09-13 ,17,https://twitter.com/FallacaroJim/status/908030412458471428
,there is no evidence of that. don't reflexively defend Duke's poor performance.,2017-09-12 ,17,https://twitter.com/RiccardoCabeza/status/907592434305175552
,Duke has reset their map. If you do not have power they want you to call it in again.,2017-09-16 ,17,https://twitter.com/SharonAConklin/status/909179763859890176
,Soo sweet...Avon Elementary in Highlands County sent Duke Energy Lineworkers these thank you notes they made @DukeEnergy pic.twitter.com/Csjz94ZW2P,2017-09-27 ,17,https://twitter.com/DoddNancy/status/913041550086688768
,No Duke Energy Trucks seen in lower Pasco County area. Sad!,2017-09-13 ,17,https://twitter.com/xxxlawsuitxxx/status/908120317951975424
,"Search ""duke energy Pinellas"". Im the not the only one who noticed the incompetence happening with @DukeEnergy here",2017-09-14 ,17,https://twitter.com/AuthorLMendez/status/908461298014400512
,"and duke would never ever lie to us, right?",2017-09-14 ,17,https://twitter.com/Seriel0/status/908475439080968192
,@DukeEnergy When will we get our power back 32701?!? I haven't seen ONE Duke Energy truck anywhere off of Seminole?!? Need electric,2017-09-14 ,17,https://twitter.com/trickigav1/status/908371612126400513
,"On behalf of Florida, Thank you Ed! We truly appreciate your sacrifice We apologize for Duke Energy's inability to plan and prepare properly",2017-09-17 ,17,https://twitter.com/KerryLaneBarnes/status/909273910683820032
,"@OUCreliableone I'm so sick of being on hold with you. Don't be like duke energy, you're better than that.",2017-09-25 ,17,https://twitter.com/Polish_hammer3/status/912340586660814848
,"Duke energy really likes to speculate only, like politicians. No definite answer and eta.. Only promises.. @DukeEnergy",2017-09-11 ,17,https://twitter.com/ulasbagci/status/907318763791503360
,Thank you Duke needs all the help they can get.,2017-09-14 ,17,https://twitter.com/KerryLaneBarnes/status/908403229410635776
,"they @DukeEnergy LIED, before, during and after, https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …",2017-09-17 ,17,https://twitter.com/fl_jerry/status/909358919344181248
,"they @DukeEnergy LIED, Before, During and After, they must go! https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …",2017-09-16 ,17,https://twitter.com/fl_jerry/status/909264197363658753
,"@DukeEnergy LIED, Before, During and After, https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …",2017-09-16 ,17,https://twitter.com/fl_jerry/status/909260752166572032
,"Before, During and After @DukeEnergy Lied https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …",2017-09-16 ,17,https://twitter.com/fl_jerry/status/909257216238260224
,@DukeEnergy Lied https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …,2017-09-15 ,17,https://twitter.com/fl_jerry/status/908877466437070849
,@DukeEnergy have yet 2 c a duke energy truck in Ocala Fl.... Hello we need power y'all!,2017-09-13 ,17,https://twitter.com/andydeeee/status/907940602762993665
,"Duke energy has killed 8 people, is letting children suffer, and took feema money while refusing to send more workers to florida to help",2017-09-16 ,17,https://twitter.com/550792/status/909146064128577536
,"No catastrophic damage anywhere around, no wind or rain and NO DUKE ENERGY TRUCKS! This company needs to be investigated Attorney General.",2017-09-12 ,17,https://twitter.com/894796101bdf4d7/status/907466383709151232
,Retweeted Duke Energy ( @DukeEnergy ): We've restored nearly 1.3 million customers. The scale and scope of the... http:// fb.me/1ANL5Ila1,2017-09-20 ,17,https://twitter.com/r_raider/status/910652329241731072
,Hey Duke Energy. We love in Clearwater and still no power. Is the midnight deadline definite?,2017-09-16 ,17,https://twitter.com/jdhvns777/status/909177836774273026
,@DukeEnergy Thank you so much! I was preparing for weeks of an outtage! Duke rocks!,2017-09-11 ,17,https://twitter.com/TamBrunken/status/907332656953733120
,"Oh, no!! Duke needs to get on that.",2017-09-18 ,17,https://twitter.com/rsvanas/status/909865984122605568
,hope they didn't have @DukeEnergy https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …,2017-09-16 ,17,https://twitter.com/fl_jerry/status/909261303864274944
,We had city water or here bright and early but not a duke energy truck in sight,2017-09-11 ,17,https://twitter.com/AshleyBGraphics/status/907338206634561536
,"Duke pays our cities the promised $ for hiring them by charging US, the customers a franchise fee located on your power bill",2017-09-18 ,17,https://twitter.com/toidiwhoa/status/909788467105812480
,"Duke Energy has gone from 500k to 21k people w/o power. ""Please be kind to those working in the field."" @DukeEnergy @10NewsWTSP",2017-09-16 ,17,https://twitter.com/ShannonMarieTV/status/909066785063915521
,We are going to slap solar panels on everything until Duke Energy is obsolete and global cooling makes Florida cold again.,2017-09-13 ,17,https://twitter.com/durpx5/status/907820178762858497
,". @DukeEnergy , per chance are you owned by Randolph and Mortimer Duke?",2017-09-13 ,17,https://twitter.com/XRaysSpex/status/908085493077876736
,Still asessing???? Duke is out of practice for hurricanes??? 2000 people in 456 units at 32746..!!!!!,2017-09-11 ,17,https://twitter.com/michelesnyderFL/status/907386911441989632
,And I'm sure Duke Energy would just say they are assessing the situation. Smh,2017-09-17 ,17,https://twitter.com/stpetemichael/status/909583172677111811
,@DukeEnergy announces $30M for 9MW Asheville and 4MW Hot Springs #energystorage #VERGE17 #NC #energy http://www. citizen-times.com/story/news/loc al/2017/09/21/duke-energy-invest-30-m-asheville-hot-springs-battery-energy-storage-systems/684424001/ …,2017-09-21 ,17,https://twitter.com/jessicamhamm/status/910971223768580096
,Let me tell you. The long-term power outage can be avoid if Duke Energy maintain his facility well or bury its power line underground.,2017-09-14 ,17,https://twitter.com/yongjinpetition/status/908475229302853632
,I'm sure the people sending out the Duke Energy bills are working overtime,2017-09-14 ,17,https://twitter.com/bertm1975/status/908323834025140225
,"Per Duke, you have power.. was restored saturday",2017-09-18 ,17,https://twitter.com/liquidc0w/status/909775559181373441
,Only the person handling Duke energy Twitter account is working hard to give us false hopes,2017-09-17 ,17,https://twitter.com/ameybhatiker/status/909439050523774976
,"Please Duke Energy restore our power Orange City, Volusia County, FL",2017-09-13 ,17,https://twitter.com/DebiMcN/status/908140534463688705
,"First response from Duke Energy employee is ""well we're not making money when the power's out"" as if I didn't already know their priority",2017-09-16 ,17,https://twitter.com/crockettclass/status/909250164182962176
,Duke energy should wave all of Florida bills for this month. Can't work due to no power and so should RT #SPECTRUM #DukeEnergy @DukeEnergy,2017-09-14 ,17,https://twitter.com/cobyforecast/status/908374323186073602
,"@DukeEnergy The nerve of you to send out bills while people are without power. Opened my mailbox today and boom,light bill. Fuck Duke Energy",2017-09-14 ,17,https://twitter.com/TheStrangest777/status/908514471177486336
,"No duke energy trucks here either all of yesterday and this morning, so many families in pinellas and no one helping :(",2017-09-12 ,17,https://twitter.com/melissaaraa/status/907575542928601089
,@DukeEnergy http:// Duke-Energy.com 's website won't load. How do we report a tree that has fallen on a power line onto a residential home?,2017-09-11 ,17,https://twitter.com/mariagsxr/status/907403956208521217
,"oh even better its ""disabled"" why do that duke?",2017-09-13 ,17,https://twitter.com/MrBahn/status/907992733356314626
,"Yes, crew have, but from Illinois and New York. I have not seen one Duke energy truck. If they are in Texas, just say so, otherwise, shady.",2017-09-15 ,17,https://twitter.com/iesopi/status/908756402788868096
,"@DukeEnergy you lied before, durning and after #Irma https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …",2017-09-16 ,17,https://twitter.com/fl_jerry/status/909235577224155137
,You actually saw a Duke driver? That's a miracle on its own,2017-09-13 ,17,https://twitter.com/bertm1975/status/908038488972505089
,@DukeEnergy going to rain tomorrow another day duke energy won't be doing anything,2017-09-13 ,17,https://twitter.com/Snipertrades89/status/908130691690455041
,So please dont think I am unaware of Duke's profits.,2017-09-14 ,17,https://twitter.com/Stephademic/status/908521171779510273
,"Are you a @DukeEnergy customer without power? Report outage at http:// duke-energy.com or text ""OUT"" to 57801 or call 800 PowerOn @WLOS_13",2017-09-12 ,17,https://twitter.com/LBRIGMAN_WLOS/status/907532034221932545
,"Other companies brought 20k+ compared to dukes measely 9k, and duke is serving way more customers. They were unprepared.",2017-09-14 ,17,https://twitter.com/alexking388/status/908528178205020166
,This just happenned to me! Called Duke and my outage was re-set @DukeEnergy @floridapsc @FLGovScott Duke is falsely reporting restorations! https:// twitter.com/StephanieSarki s/status/909051420082614272 …,2017-09-16 ,17,https://twitter.com/Cflkkpi/status/909054557346516992
,@DukeEnergy No Duke Energy truck in sight all day. Being told 1 week with no service. OUC the reliable one indeed.,2017-09-11 ,17,https://twitter.com/nadira777/status/907347728405024769
,Yup. Duke rep drove away after telling me it should be on and not checking to see it WASN'T. DUKE=LIARS,2017-09-16 ,17,https://twitter.com/Awesomenessly00/status/909095808183742464
,"One more thing to the lady from duke ""CHOP CHOP !!"" Lol",2017-09-16 ,17,https://twitter.com/eyecansee714/status/909246761746800640
,. @DukeEnergy ready to respond to power #outages in Carolinas as #Irma blows into the region https:// news.duke-energy.com/releases/duke- energy-ready-to-respond-to-power-outages-in-carolinas-as-irma-blows-into-the-region#.WbcGqL0d6nw.twitter …,2017-09-11 ,17,https://twitter.com/DE_RyanMosier/status/907362440454836230
,"@DukeEnergy 1 Duke Energy: Thank you for your response. If you lose power, text OUT to report your outage.",2017-09-12 ,17,https://twitter.com/stgenster/status/907665042434396161
,"I haven't seen 1 duke energy truck or any workers since before power went out before IRMA, this is unacceptable, where r u????",2017-09-14 ,17,https://twitter.com/416165068/status/908371367824908288
,@DukeEnergy energy still no power,2017-09-12 ,17,https://twitter.com/ianweatherell/status/907767527941591040
,At Top of the World the ambulances go in and out. No Duke trucks.,2017-09-17 ,17,https://twitter.com/artistinthehood/status/909380623294504960
,Get @DukeEnergy out of FL! #firedukeenergy https://www. change.org/p/florida-gove rnor-get-duke-energy-out-of-florida?recruiter=41350193&utm_source=share_petition&utm_medium=copylink&utm_campaign=share_petition&utm_term=autopublish&utm_content=nafta_copylink_shortlink_1%3Areal_control … .,2017-09-16 ,17,https://twitter.com/sirdouglasc/status/909106249282854913
,Duke update....to be continued but will accept this in the meantime. @DukeEnergy pic.twitter.com/cZx1y9Q5oY,2017-09-29 ,17,https://twitter.com/anakenn/status/913892431103496197
,"This isn't over when the lights come back on! Duke energy sucks, and we'll remember it!",2017-09-14 ,17,https://twitter.com/planning4pluto/status/908473197112242176
,How about 33755? Not a Duke truck in sight..,2017-09-11 ,17,https://twitter.com/jason_minauro/status/907307312506966017
,@DukeEnergy 6 days after the storm am I still do not see Duke anywhere I have yet to see one of your trucks. Wth,2017-09-14 ,17,https://twitter.com/j082298/status/908375089657384960
,https:// petitions.moveon.org/sign/eradicate -duke-energy?source=c.tw&r_by=18768070 … Please share this. Yes solar! Get the monopolies out of here.,2017-09-16 ,17,https://twitter.com/lizafer/status/909202336442191872
,Here's that timeline from Duke Energy for power restoration. Thanks for all your hard work @DukeEnergy http:// trib.al/TiYNszk pic.twitter.com/0nTVJdEFRY,2017-09-13 ,17,https://twitter.com/1055WDUV/status/907908706666508289
,"@DukeEnergy to invest $30M in Asheville, Hot Springs battery energy storage systems to store electrical power http://www. citizen-times.com/story/news/loc al/2017/09/21/duke-energy-invest-30-m-asheville-hot-springs-battery-energy-storage-systems/684424001/ …",2017-09-21 ,17,https://twitter.com/NathanRamsey115/status/910824680893898754
,I wanted to thank Duke Energy for getting my parents electric hooked back up today,2017-09-16 ,17,https://twitter.com/robertfascejr/status/909163630301761537
,I'm in Maitland so I'm desperate at this point. Duke is the WORST. I've been saying these energy companies are a prime ex of Monopoly 4ever,2017-09-13 ,17,https://twitter.com/Dukeenergysucks/status/908107639527276544
,Be sure you include in this suit that Duke Energy posted latest info as an image that a blind person can't read. Discrimination!,2017-09-16 ,17,https://twitter.com/nycki96/status/908905351629688832
,"Duke, do you want to duke it OUT? Meet me in Pinellas park, if your about that life....life with no power that is.",2017-09-13 ,17,https://twitter.com/ASihaketh/status/908103754762813440
,@DukeEnergy since duke won't do it I will update 15 duke trucks heading west on I4 towards Tampa 8985 still to be found,2017-09-12 ,17,https://twitter.com/Andog0920/status/907561281502285824
,Duke is the Power Company @DukeEnergy pic.twitter.com/oLTqwaF0fN,2017-09-16 ,17,https://twitter.com/DraftDiamonds/status/909066479290785793
,They have probably put most attorneys on retainer to create conflict of interest. Hope next governor shuns Duke campaign donations.,2017-09-15 ,17,https://twitter.com/SusanDavisJacks/status/908749276406337536
,@DukeEnergy I was told by Duke Energy that I would have my power back by Friday then by Saturday midnight and you have failed again!!!,2017-09-16 ,17,https://twitter.com/GisellaAlbuoy/status/909264787644850181
,@DukeEnergy @insideFPL @news965wdbo Why has FPL fixed over 60% of their accounts power and Duke Energy is still assessing the damage?,2017-09-13 ,17,https://twitter.com/LG9550/status/907969689510445057
,@DukeEnergy @insideFPL @news965wdbo Why has FPL fixed over 60% of their accounts power and Duke Energy is still assessing the damage?,2017-09-13 ,17,https://twitter.com/LG9550/status/907969689510445057
,"in summary, Duke is making us pay 4 their hire, charging us more than the #1 southeastern power co. & R rated last in southeast",2017-09-18 ,17,https://twitter.com/toidiwhoa/status/909793078407569408
,"This is a civil crime. Not the outage, their irresponsibity. Shame on you duke.",2017-09-16 ,17,https://twitter.com/AllDayINC123/status/909050401210683392
,"@DukeEnergy Funny Spectrum cable, who also uses the same poles as Duke, is getting their infrastructure up faster than Duke With less people",2017-09-16 ,17,https://twitter.com/crodrigo572/status/909126980267909120
,Well glad to see that it took two Duke Energy trucks to put up caution tape on the downed power line rather than just fix it,2017-09-13 ,17,https://twitter.com/timwsteff/status/907971674053775360
,I want to see @DukeEnergy gone https:// petitions.moveon.org/sign/eradicate -duke-energy.fb48?source=s.icn.fb&r_by=18772728 …,2017-09-15 ,17,https://twitter.com/fl_jerry/status/908877000315691008
,"More than 9,000 are already back to using electricity in their homes. Working on Duke Energy numbers next.",2017-09-13 ,17,https://twitter.com/KatrinaPoggio/status/907984199361208320
,"It's still down, along with all customers' power. Great job, Duke!",2017-09-11 ,17,https://twitter.com/MindTheGAAP04/status/907319111788658688
,"It's still down, along with all customers' power. Great job, Duke!",2017-09-11 ,17,https://twitter.com/MindTheGAAP04/status/907319111788658688
,"Duke, have you considered that many people can't access data on their phones??",2017-09-12 ,17,https://twitter.com/amermaid37/status/907632924274647042
,"I'm lucky. 1: NOT a Duke customer 2: 50 yards from City Hall, so always turned on first But Duke was just AWFUL here. Don't let em off.",2017-09-29 ,17,https://twitter.com/SpotScourge/status/913910159289831424
,I advise against. They'll call law enforcement out and it'd be a mess. We must vote the crooks out. if a politician gets from Duke:,2017-09-14 ,17,https://twitter.com/durpx5/status/908341706071969793
,@DukeEnergy in the past week the only Duke Energy trucks Ive seen in our location were getting a snack or drink from the convenience store,2017-09-16 ,17,https://twitter.com/marks96vmax/status/909162004816023557
,"you should decrease high hopes.Duke energy seems not to b prepared for anything.If you go their web, they say no time estimate but weeks!",2017-09-11 ,17,https://twitter.com/ulasbagci/status/907391517060423685
,You have a better chance of spotting a unicorn than a duke energy truck out in Pinellas county! Where the hell are you ?,2017-09-12 ,17,https://twitter.com/NathanWayde/status/907599535719010304
,Duke Energy is still assessing from their computers and did NOTHING in Orlando they suck! Can not even explain trying harder?,2017-09-11 ,17,https://twitter.com/justjannRN/status/907395725704790017
,Anyone else think that Duke Energy has been allowed to become too big? The smaller Regional Utility Companies are doing a much better job.,2017-09-13 ,17,https://twitter.com/crbngville/status/907938687538909184
,@DukeEnergy Duke Energy sucks three days and counting no power in Dunedin. We need to deregulate the power industry in Florida,2017-09-13 ,17,https://twitter.com/nalabear1017/status/908056167540293633
,"It might've been Duke, or ComEd, or ConEd, or.. praise all their holy names, at any rate.",2017-09-11 ,17,https://twitter.com/wardniner/status/907407349073276928
,@Kriseman Thank you Dayton Power & Light. We in Pinellas County apologize for Duke Energy's inability to organize and plan properly.,2017-09-17 ,17,https://twitter.com/KerryLaneBarnes/status/909273233458962433
,@DukeEnergy practically everyone I know in Orlando has power restored but duke energy has neglected to come to sand lake point area.,2017-09-12 ,17,https://twitter.com/neloize/status/907564195977326592
,https:// petitions.moveon.org/sign/eradicate -duke-energy.fb52?source=s.fb.ty&r_by=18771138 … pic.twitter.com/woG2br5j4x,2017-09-15 ,17,https://twitter.com/TheStrangest777/status/908893277130313728
,@DukeEnergy shoutout to Duke Energy for putting Florida Back on the map thanks! For all the hard work!!!!,2017-09-15 ,17,https://twitter.com/Digita1Hostage/status/908633949592784897
,@DukeEnergy @abcactionnews @DenisPhillips28 Duke Energy is telling people in St Petersburg it will be a week before starting to fix outages!,2017-09-11 ,17,https://twitter.com/ImmortalArmor/status/907329920141012992
,"I understand the magnitude of the work, but it seems Duke Energy lags behind other power companies in this process. Frustrating.",2017-09-14 ,17,https://twitter.com/VPVP1957/status/908331111801126914
,That's not true! This happened to me before storm & they said it was their equip I only had 2 outlets working in home-Duke Energy fixed it,2017-09-17 ,17,https://twitter.com/KerryLaneBarnes/status/909582895831973888
,Duke Energy wanna save money so they didn't invest on their infrastructure.,2017-09-15 ,17,https://twitter.com/yongjinpetition/status/908794589854814208
,Take a look at all of these duke energy customers in Florida vs. OUC & FLP #DukeEnergy @WFTV @WESH @FLGovScott @Mayor_Jacobs @DukeEnergy,2017-09-12 ,17,https://twitter.com/catwithatag/status/907559955749842946
,@DukeEnergy Supremely confident Duke Energy will wave a magic want in next 3 hours 36 minutes to meet their commitment of midnight today!,2017-09-17 ,17,https://twitter.com/ShaneRobinett/status/909573866892259329
,"Here's the thing, I'm sure they are working but I haven't personally seen one Duke Energy truck in my area anywhere!! 7 days without power",2017-09-17 ,17,https://twitter.com/Pinkice14c/status/909518460073512961
,"@DukeEnergy at the corner of Hester and Nolan in Sanford, no sign of duke energy, dangerous power lines pic.twitter.com/wJlQmGTI0Z",2017-09-14 ,17,https://twitter.com/louman34/status/908483455587143680
,Shut up. Duke Energy isn't trying to fix anything. They're going at the pace they wanna go,2017-09-13 ,17,https://twitter.com/BballKyle420/status/908016523255668737
,I've seen 5 Duke Energy trucks & lineman actively working in the last few hours in Orange County,2017-09-12 ,17,9.07621755379995E+017
,"@DukeEnergy duke, when will our power be restored? Answer me",2017-09-19 ,17,https://twitter.com/550792/status/910199769288523776
,get ur shit together duke,2017-09-12 ,17,https://twitter.com/realfriemdss/status/907598917826686976
,Hey Duke stop posting links that give us the same bs Duke has given us for days. They post like it's some new helpful information!,2017-09-13 ,17,https://twitter.com/Joeynuny/status/908133521092481035
,I'm happy to help in any way I can. @hessicajern also started this nifty petition: https:// petitions.moveon.org/sign/eradicate -duke-energy …,2017-09-17 ,17,https://twitter.com/MarcFi/status/909608503819501568
,We live in Aloma Woods Oviedo right behind Duke Energy so it is more insulting that we dont have power or even a timeline. Give us specifics,2017-09-11 ,17,https://twitter.com/noopurpatel/status/907409056171773952
,Duke isn't from Florida so we are not a top priority to them.,2017-09-13 ,17,https://twitter.com/Fit2BFireWife/status/907945714029907968
,Just a block away and KUA has everything up and running as for Duke Energy NOTHING no work trucks or telephone calls!,2017-09-11 ,17,https://twitter.com/justjannRN/status/907363564192755714
,Approaching day 7 w/o power. But pay an avg of $250/mo for service with Duke. ??,2017-09-15 ,17,https://twitter.com/Ange87970847/status/908898375852068864
,"@DukeEnergy keep being told crews are assessing the damage, but have yet to see a Duke Energy truck near Lake Hamilton.",2017-09-11 ,17,https://twitter.com/LKgator19/status/907365543086346241
,Don't know how TECO already has 1/3 of their customers back up same cannot be said for Duke,2017-09-11 ,17,https://twitter.com/WendalWild/status/907413343585042435
,@DukeEnergy @news6wkmg Thousands still off in Altamonte Springs city limits going on 7 days now. Duke Energy nowhere to be found.,2017-09-17 ,17,https://twitter.com/THOMASAMCLELLA2/status/909386836937764864
