Topic,Tweets,Date,Number,Permalink
storm hit just fpl tropical cat days lost went did
, I thought the storm was out going up to Naples Miami & broward are still getting pounded & NO power in west davie ,2017-09-10,1,https://twitter.com/UACRAFTSMAN82/status/906958458980892674
,"Over 38,000 without power in miami dade and the worse of the storm has not arrived. How prepared are we  #fplNOTpreparedforirma",2017-09-09,1,https://twitter.com/glo1115/status/906584750357434368
,It went off this morning well after the storm passed. Doesn't make sense,2017-09-12,1,https://twitter.com/BballKyle420/status/907742088892239873
,"Damn no electricity for over a week :/ I'd die, we got ours 6 days after the storm and I was going crazy from my 90 degree house",2017-09-18,1,https://twitter.com/domingwez/status/909821257033699328
,"So FPL just tied a power poll, that caused 2 fires before the storm, to a tree. Guess what? It didn't work!! Please come back  !!",2017-09-15,1,https://twitter.com/jenniferdalyesq/status/908808325587963904
, my 97 yro grndmthr & aunt have been w/o power since the storm. pls udpate Fern Park/Casselberry HWY 17/92 State Rd436 28th,2017-09-15,1,https://twitter.com/SinfullyTanned/status/908813760843911169
,Irma is a disaster not cuz of the storm...Its a disaster cuz FL was not prepared  is horrible n not ready n the gas co. Lied,2017-09-12,1,https://twitter.com/CanesSwag954/status/907647911655346176
,They just started work yesterday when tropical storm winds subsided. Barely 24 hours. Relax. You'll live.,2017-09-12,1,https://twitter.com/TommyFrain2013/status/907696766430191621
,"C'mon, this is brutal. I had to work EOC through & after the storm 2 have 2 continue 2 deal w/ lack of sleep from heat  #Irma",2017-09-14,1,https://twitter.com/MzEaster/status/908480674964934656
,"That'd be great for me but there's over 100,000 people in Pinellas no power for 4 days after barely being hit by cat 1 storm. Unacceptable!",2017-09-14,1,https://twitter.com/Falkerman/status/908460212960612359
, any timeline for the Avalon Park area in zip 32828? We didn't lose power til the storm was nearly done - what gives?,2017-09-11,1,https://twitter.com/punkpopmum/status/907382293660147712
, almost 48hrs after the storm and I haven't seen this massive mobilization of help coming in any neighborhood i drive #WhatGives ??,2017-09-12,1,https://twitter.com/DaTDude305/status/907631973979566080
," says 10x normal staff to serve area during, after storm. Stay away from down power lines. #Fox35 ",2017-09-08,1,https://twitter.com/Fox35Matt/status/906212927258189824
,Try working as a Law Enforcement Officer who has to stop the robberies after the storm and come to a dark home day 7,2017-09-15,1,https://twitter.com/EdmandsLancraft/status/908848273993224194
,"Same crap every storm. Last year,  focused on trying to deceive consumers with that solar initiative, instead of grid resiliency.",2017-09-18,1,https://twitter.com/Sharkonwheels/status/909909272397524993
,"Not a truck in sight in 33143 zip (UM, Gables, High Pines, South Miami, Sunset Elementary) since the storm. Nada. Please hurry",2017-09-13,1,https://twitter.com/dansac/status/908037562463334408
," We need power restored at Ware Cir, West Palm Beach ASAP. It's been 3 days since we're out!! We didn't even get hit by the storm!",2017-09-11,1,https://twitter.com/RoyallyBlunt/status/907373712688730113
,How we keep power the whole storm and a generator blows today and they said it could be days before it gets fixed  wyd,2017-09-15,1,https://twitter.com/TylerMcClure156/status/908750726943387650
,You can also fill the bathtub with water before the storm hits then you'll have plenty of water for flushing toilets,2017-09-15,1,https://twitter.com/timdwooley/status/908810049962807297
,Jim from  #RDU #NC team on #IrmaResponse in Largo #FL working storm while his son was getting married back home. ,2017-09-14,1,https://twitter.com/DE_JeffB/status/908341186695442432
,Assessing-remove limb-reset transform job done-retired FPL lineman-on lonely country road-power went out hours before storm reached my area,2017-09-13,1,https://twitter.com/slye_leonard/status/908168906136850433
, : vast majority of east coast #florida service could be restored by sunday.  : storm broke backbone of system,2017-09-12,1,https://twitter.com/clairemetzwesh/status/907687890146250753
,#FPL prohibits customers from accessing their own solar power during a storm. But it refuses to bury its lines bc $. And instead of moving +,2017-09-14,1,https://twitter.com/anatinsly/status/908423511542296581
,When do you expect to be in the east Oakland park area. We lost power before the storm and are last to have it restored?,2017-09-13,1,https://twitter.com/HelloSunnyPR/status/908095614210244609
,"Winter Springs Town Center, high school, city hall and RiZe apartments lost power AFTER the storm. Wth??",2017-09-11,1,https://twitter.com/JenniferButche7/status/907406967404101632
,That's even worse. It got cut off well after the storm. Makes no sense,2017-09-13,1,https://twitter.com/BballKyle420/status/908111989431586816
,Hey #NorthCarolina - hope you don't have a storm anytime soon - your  sucks,2017-09-12,1,https://twitter.com/GORExJESS/status/907668308715036672
,"Our 80-person storm team works to assist FP&L with restoration. More than 5,000 customers were w/o power Sunday. #IRMArecovery  ",2017-09-18,1,https://twitter.com/GulfPower/status/909952691341729792
,"An 80-person storm team is assisting FP&L with restoration. More than 5,000 customers were without power Sunday. #IRMArecovery  ",2017-09-18,1,https://twitter.com/GulfPower/status/909935972619554816
,Truck working since the storm hit. Power is supposed to be back on tonight but I doubt it. U need to get ur shit together it is unacceptable,2017-09-15,1,https://twitter.com/BetaShields/status/908837405632974849
,Some people have no clue what it takes to actually restore power SAFELY in areas that have just experienced a major storm,2017-09-11,1,https://twitter.com/IamD36/status/907266903428751360
,"Thanks for all you do!!! However, your  fplmaps.com website has been down the entire storm. Really useless. Need to fix.",2017-09-12,1,https://twitter.com/DocJohnG/status/907749047183794176
, storm center is set up here where you can download the app for real-time power info. #irma #hvac  ow.ly/HRsC30eYSWi,2017-09-08,1,https://twitter.com/CondAirNaples/status/906193021598932993
, My power was fixed after the storm but all of the sudden it went out again yesterday. Trying to be patient but please help us -.-,2017-09-15,1,https://twitter.com/_carnota/status/908690400466100224
,More bullshit excuses for unreliable service. The storm was over by 9PM and no crews to be found. Working through the night my fucking ass.,2017-09-15,1,https://twitter.com/Carbon_Coded/status/908691289587232768
,they actually change the type of ticket !! From storm to power line so it does not show in statistics!!,2017-09-14,1,https://twitter.com/daquiroz/status/908523331200090112
,God forbid the storm had actually been a category 5 like it was supposed to be. The entire company would've just disappeared.,2017-09-12,1,https://twitter.com/flylikerobin_/status/907683054914764801
, seems like all your resources are in Miami Dade and Broward. I have not seen 1 truck in the city of Sarasota since the storm.,2017-09-13,1,https://twitter.com/VinMeloro/status/907936234194063360
,"We have had a crew out here, to ""examine"" the damages, thay was the day after the storm, and i have seen no trucks in the area sense",2017-09-15,1,https://twitter.com/550792/status/908728283147124736
,I'm a nurse and during the storm I left my family to go help with shelter situation but I've been without power for 7days according,2017-09-16,1,https://twitter.com/futurePA2020/status/909261389411373057
,Hopefully  will get to North Springs & Brookside isles soon. 4 days from a tropical storm basically. Not a good look for #FPL smh!,2017-09-13,1,https://twitter.com/theiceman1729/status/908014860197343233
,Maybe have a working ##& phone number so customers can communicate with you. Lost power before the storm began and NO info from you.,2017-09-11,1,https://twitter.com/designomatt/status/907284193129967621
,Crews delayed due to storm last night. Aiming for majority to be restored by 10 p.m. Check for damaged weatherhead/meterbase. ,2017-09-15,1,https://twitter.com/OUCreliableone/status/908687058738270209
,Fpl made 2.8 billion profit in 2016 yet we had to pay to recoup storm damage? Gonna restore Your equipment with your profit this year?,2017-09-13,1,https://twitter.com/WeldermanMike35/status/908142641879101440
,Real question: is it more complicated and expensive than the effort to fix above ground wires every storm?,2017-09-11,1,https://twitter.com/DSchwerstein/status/907435457075728389
,"With winds up to 30 mph,  won’t dispatch more crews til after the storm. Current outage count: Around 1,000. #irmalkld #lkld",2017-09-10,1,https://twitter.com/lkldnow/status/906975654578663430
, hard at work 2 weeks after the storm no downed power lines or trees ,2017-09-17,1,https://twitter.com/MisterRifin/status/909618359335112705
,These people on here bitching about 24 hours make me laugh. No idea what goes into a storm restoration. If go to there house last!!!,2017-09-11,1,https://twitter.com/newburnb/status/907398903938650112
,Do you think 30% without power is good after a category one storm where you spend all our money to fortify lines is something to praise - FU,2017-09-15,1,https://twitter.com/TvShab/status/908900726180638720
,#SundayMorning and I STILL dont have power from a CAT1 storm that happened 7DAYS AGO! #ThankYou  #TheForgotten #Deltona #Lies,2017-09-17,1,https://twitter.com/TerranceX1/status/909420862675267584
," Again, explain to me how this makes sense, when the storm didn't hit until like Sunday and her power went out Saturday",2017-09-13,1,https://twitter.com/239GrandFinale/status/908152024667222017
,Assuming You don't have power. My facts are exact. 2004 = 3 category 3 Hurricanes (back 2 back )=30 days in generator. This storm =7 days.,2017-09-18,1,https://twitter.com/Above_n_Beyond2/status/909886554918850563
