Tweet,Category,Date,Permalink
 how aren't you guys unprepared for hurricanes power lines should not be unprotected,6,09/12/2017,https://twitter.com/Cruyffsystem/status/907708342122016769
"Right?? They had time to prepare!! The storm didn't just ""pop up"" out of nowhere!! They saw what Texas went through!",1,09/12/2017,https://twitter.com/MoMargaret1/status/907706644330676225
"Thank you,  for working so hard to restore normalcy in our lives! We appreciate you! Thankful for power! #hurricaneirma",6,09/12/2017,https://twitter.com/AHammill18/status/907706640568340480
"That is not an unreasonable request. They had weeks to prepare. This storm didn't just ""pop up"" out of nowhere.",1,09/12/2017,https://twitter.com/MoMargaret1/status/907705938995445760
Same in our neighborhood. Some never lost power. Ours went out BEFORE the storm hit so they can't even blame ours on the storm!,6,09/12/2017,https://twitter.com/MoMargaret1/status/907705209379573763
Had power after storm then  must have shut ours off in Garden Woods PBG! No power since 12:15pm Monday 9/11 and no ETA!!! Why??,1,09/12/2017,https://twitter.com/mav4114/status/907705087728013312
"How is this possible? I'm not in the ""shaded"" Irma affected area ",1,09/12/2017,https://twitter.com/Genka28ny/status/907704181296959488
I was thinking of switching to Tmoblie because sprint was so horrible during and after the hurricane,1,09/12/2017,https://twitter.com/yenloulou/status/907703459729862658
How do you prioritize those residents with medical necessity?,1,09/12/2017,https://twitter.com/Tora0007/status/907703386518278144
 I signed up for alerts before the storm struct FL. The first alert I received was 4 days later telling me to avoid power lines,1,09/12/2017,https://twitter.com/DavidNadas/status/907703288648359936
 power off since Friday! B4 storm. Update said power was restored. Not true. Now no update! 5 days no power and no answers.,1,09/12/2017,https://twitter.com/AleiaElle/status/907703149376536576
I am sure after this storm you will do what you said you would do after wilma. (broken promises),1,09/12/2017,https://twitter.com/mrlovely954/status/907702296443731968
Apparently not MY power-waiting since 10AM Sunday(BEFORE the storm even hit)! This is absurd & pathetic.  is an incompetent joke.  twitter.com/martincountygo v/status/907613384337747969 …,1,09/12/2017,https://twitter.com/LyndaDaniel1982/status/907701537895481344
Literally sweating to death. Need to go to work but concerned about leaving the house wide open with 3 dogs. Scary at night no street lamps,2,09/12/2017,https://twitter.com/KathleenLindel1/status/907701352431833088
" Please restore power in 33305. We had power all through the storm luckily up until midnight, then zap! storm over, lights out.",4,09/12/2017,https://twitter.com/mfsolomon/status/907700635885326336
Thanks. I evacuated and need ample time to settle back to Miami.,6,09/12/2017,https://twitter.com/zeeluvs/status/907699447836135427
Millions Still Without Power as Irma Weakens  nbcmiami.com/news/local/Hur ricane-Irma-Weakens-Florida-Moves-North-443679883.html … via   #SCAM 33312 residents no down lines out til wknd??,2,09/12/2017,https://twitter.com/Marythea13/status/907698472870084616
 thank you FPL and all the volunteers from up north for getting our power on so fast.,6,09/12/2017,https://twitter.com/canadn68/status/907696927550181377
"So all the way by Ft.Myers has power (where most of the damage was), but Dade County still struggling. Interesting ",2,09/12/2017,https://twitter.com/luna_fitch/status/907696499290722304
"Thank you first responders,  ,  and so many more for providing services to evacuees and those affected by #irma",6,09/12/2017,https://twitter.com/sguerramusic/status/907696294042488833
Special needs shelters should still be open. Call your county emergency operations center for locations stat.,1,09/12/2017,https://twitter.com/OhanaPT/status/907693838659194880
 don't forget of the residents of S. Sanford Ave. we haven't seen any crew.  #sanford,2,09/12/2017,https://twitter.com/apratts/status/907693824344035329
Praying for the safety of all your linesmen and women. Thank you for your hard work and stay safe !,6,09/12/2017,https://twitter.com/OhanaPT/status/907693618336604165
 Are you still assessing damage or are crews working on restoration. Can't tell what's going on because your not giving info.,2,09/12/2017,https://twitter.com/jefbro98/status/907693466855014400
" this is a joke already! 4 days without power and we didn't even get hit with no more major damage, what the hell man!?",1,09/12/2017,https://twitter.com/AndyyyB_001/status/907692928285462531
Only because there's no visible damage doesn't mean there's no damage at all. No damage is worse than the damage that isn't visible.,2,09/12/2017,https://twitter.com/apine03/status/907692139659841536
"First out, will be last on. Not a truck in sight since the storm.",1,09/12/2017,https://twitter.com/tophert7CusTomS/status/907692109427347456
Huzzah to  for being amazing and getting my power back on so quick! At least someone has their shit together after a hurricane!,2,09/12/2017,https://twitter.com/KelseyHout/status/907691630337118209
They're taking bribes from car dealerships and casinos. #FPL better prepare for wrongful death/negligence suits. ,1,09/12/2017,https://twitter.com/Istillwantapony/status/907691489916055552
"With all the $$$ we pay monthly, totally unacceptable! No trucks in my area, no website. Ridiculous! #fplsucks #hurricaneimra #nolights",2,09/12/2017,https://twitter.com/MCityComics/status/907691179466215430
"Restoration is not simple,  is sending 16,000 workers & deploying drones to assess damages! #HurricaneIrma  ow.ly/AarR30f6vZQ",8,09/12/2017,https://twitter.com/EPRINews/status/907691162907152384
Wow...yeah they sure stretched that window out...guess better late than never...just no damage really here on east coast so makes no sense,2,09/12/2017,https://twitter.com/ManassehWarrior/status/907690603433136129
BS!!! Day 4 no power and it wasn't even a bad storm !!! FPL sucks!!!,2,09/12/2017,https://twitter.com/szil75/status/907690524093665283
Brickell residential buildings have no elevators and no water due to lack of power. Why is  privileging businesses? #hurricaneirma  twitter.com/fraschinii/sta tus/907676179200663552 …,2,09/12/2017,https://twitter.com/MagdaRamada/status/907690437112188928
" Why 3 days after storm with no power are we being asked to ""re-report"" power losses? How? Why? Hello?? HELP! #FPL #irma #help",7,09/12/2017,https://twitter.com/biancaminutelli/status/907689516655415296
Plus I've worked plenty of natural disasters doing pwr restoration work including Mathew last year. Working Irma in Ga right now,6,09/12/2017,https://twitter.com/IamD36/status/907687601485832194
Feels more like an #EMP strike than a hurricane in #BrowardCounty where the f is #FPL ? Haven't seen 1 truck. ,1,09/12/2017,https://twitter.com/Istillwantapony/status/907687308136198144
Can't ! I tried ! Calls are blocked ! Only accepting calls IF there are power lines down ! This is a disaster !,1,09/12/2017,https://twitter.com/br_glen/status/907684529653116929
"“We will be restoring power day and night,"" said  spokesman Rob Gould.  jacksonville.com/metro/news/201 7-09-12/focus-now-shifts-irma-recovery-utilities-ask-patience …",2,09/12/2017,https://twitter.com/staugrecord/status/907684384597315584
ALL people without power are trying to re-report all at once ! This is disaster !!!!,6,09/12/2017,https://twitter.com/br_glen/status/907683603697557504
Well since nobody has seen an FPL Worker in our area since the storm it's easy to realIze if they knock on your door it's a robber..,2,09/12/2017,https://twitter.com/danlaw74/status/907683305235124224
This must be your first time expierencing a natural disaster of this scale.,1,09/12/2017,https://twitter.com/YanniFan/status/907683191305261057
God forbid the storm had actually been a category 5 like it was supposed to be. The entire company would've just disappeared.,1,09/12/2017,https://twitter.com/flylikerobin_/status/907683054914764801
And  completely dropped the ball. They are ill-prepared and ill-equipped to handle the impact from this storm.,7,09/12/2017,https://twitter.com/flylikerobin_/status/907682885800534016
Great job  &  taking care of the City after the storm!! Also thank you  for your efforts!!,6,09/12/2017,https://twitter.com/emiliochg/status/907682394521600002
Can't access the #FPL  website to re-report my #hurricaneirma outage after FPL says they have no record of my initial report ,1,09/12/2017,https://twitter.com/Suzoo305/status/907682331548405763
I'm part of that 9 million who are on Day 3 no power  #hurricaneirma,2,09/12/2017,https://twitter.com/anjolcake/status/907682323331784706
Haven't seen a single FPL truck in Miramar - 33027 - no severe damage/ flooding here... any zip code-specific updates??!,4,09/12/2017,https://twitter.com/MarketerMGarcia/status/907682284265984000
Big thank you to  for getting our power back up and running we are no home and safe from hurricane Irma #FPLConnect #HurricaneIrma,6,09/12/2017,https://twitter.com/ThatBigT/status/907680336754212871
#SouthFlorida residents still without power make sure you are following up with  regarding the status of your outage,5,09/12/2017,https://twitter.com/flylikerobin_/status/907680278579212289
"Thanks and she is my Goddaughter, the only daughter I have!! Love her to death, thanks again friend, the info you passed is important to me!",6,09/12/2017,https://twitter.com/lex31555/status/907679819281956864
Reported to FPLa pline with branch on it.FPL could'nt careless.Waiting until it bcomes live/death.Beachway & beacon mill if anything changes,2,09/12/2017,https://twitter.com/New_Opposition/status/907679533066747906
It has been not 48 hours after a CAT 4 and originally 9 million PPL lost power. #hurricaneIrma,2,09/12/2017,https://twitter.com/biggomamma/status/907679422467198977
"I live in Titusville, but evacuated. If you don't mind, what part of Titusville do you live in as I'm trying to see if I have power back on",6,09/12/2017,https://twitter.com/Richie3Jack/status/907678974217789440
A lot of area has no major damage. FPL just try do the best they can in the short time. So. Be supportive.,3,09/12/2017,https://twitter.com/YanLiWED/status/907678147243593728
Davie. I guess tornadoes came thru :(,2,09/12/2017,https://twitter.com/Istillwantapony/status/907677205743980545
"I just retreated their 2nd one re: the East Coast. By the end of this weekend, they say, unless severe damage areas.",7,09/12/2017,https://twitter.com/mamahub19/status/907676701714460673
(Jim Dandy redux) FPL to the rescue FPL to the rescue FPL to the rescue FPL to the rescue FPL to the rescue Go F. P. L. Go F. P. L!!!,2,09/12/2017,https://twitter.com/micintime/status/907676506515701760
Are u aware that no power in buildings means no water? #hurricaneirma2017 #FPLunprepared,2,09/12/2017,https://twitter.com/FraschiniI/status/907676179200663552
 what does it take to get power? Die of heat exhaustion or all my chicken salad to go bad? We need power #hurricaneirma,1,09/12/2017,https://twitter.com/anjolcake/status/907675577213243393
 JEA please help FPL they were not aware or prepared for hurricane IRMA! It's obvious they are understaffed and clueless,1,09/12/2017,https://twitter.com/MyRedSoloCup/status/907675216138182657
Lmao my neighborhood has no damage and 8 trucks came in and drove out 10 mins later Didn't restore a single home. Waved bye on their way out,2,09/12/2017,https://twitter.com/Willwiser27/status/907674091150331904
"Juan Gonzalez, contract worker for  translates important info to Spanish area residents. #HurricaneIrma ",6,09/12/2017,https://twitter.com/FellsmerePD/status/907673691688972290
 any estimates for the non flooded portion of Bonita Springs?,1,09/12/2017,https://twitter.com/amy_dodard/status/907673059674415104
A better story would be  leaves residents witout power for days on end #HurricanIrma,1,09/12/2017,https://twitter.com/anjolcake/status/907672985921781763
FPL #nuclear facilities weathered #Irma without sustaining damage   bit.ly/2f3BmQO,2,09/12/2017,https://twitter.com/NEI/status/907672913083432960
 is requesting residents to follow the prompts to ensure your request is registered in their system.,1,09/12/2017,https://twitter.com/BrevardEOC/status/907672444391043072
If  buried its wires underground its monopoly profits would be a bit lower but millions of its customers would have power.,1,09/12/2017,https://twitter.com/MikeGrunwald/status/907671591047360513
#hurricaneimra day 3 with no power and no sightings of trucks or help  send trucks to this rural community,1,09/12/2017,https://twitter.com/anjolcake/status/907671415234744321
Thank you  thank you for fixing our power so quickly - you have such a massive undertaking - so again THANK YOU #irma,6,09/12/2017,https://twitter.com/katecturbitt/status/907671298951786496
"your site states you experienced communication issues during the storm, rereport outage. Site now says ""technical difficulties "" wtf?",2,09/12/2017,https://twitter.com/RobinBorgognone/status/907669779510550528
Mr. Supt. You're doing a great job guiding your community through this. Best wishes for full recovery. From our whole team: ,6,09/12/2017,https://twitter.com/drjosephwise/status/907668315044229120
Has anyone in Cape Coral seen  trucks? All I've seen is  #hurricaneirma2017,2,09/12/2017,https://twitter.com/Olivia2Cool4U/status/907668249608892421
" Haven't seen truck one in Titusville,FL. Are they starting in the South Brevard and working up? No major damage like last year.",1,09/12/2017,https://twitter.com/AllenDuece/status/907667602062934016
That's great. My dog will be dead by then.,6,09/12/2017,https://twitter.com/Tree0819/status/907667185711099912
I call bs the block in front of me has power we were barley hit little to no damage and it's takes that long 19.5k ppl on it my ass,7,09/12/2017,https://twitter.com/ChristianBrice6/status/907665700403245057
power went out 10 HOURS BEFORE it even hit.2 trucks outside of my house for 6 hours and left. Not one truck since after hurricane. 33012,1,09/12/2017,https://twitter.com/loubyloo_/status/907665309338923008
Amazing people saying FPL not prepared. What is there to prepare. A hurricane hit. Wires down. A few days without power and A/C. Get over it,1,09/12/2017,https://twitter.com/extrameat33426/status/907665215336144901
Wow east coat wasn't even hit by the eye of the hurricane,1,09/12/2017,https://twitter.com/sunshinejade98/status/907663095081955330
"WATCH LIVE:  reminds residents to call  at 1-800-4OUTAGE for power outages, do not call 311  cbsloc.al/2jUs1qC ",5,09/12/2017,https://twitter.com/CBSMiami/status/907662571561521152
Johnson St and 87 Ave in Pembroke Pines has been without power for 3 days. Downed power line has been hanging since. Not enough emergency?,2,09/12/2017,https://twitter.com/mando_dando/status/907662253364842497
"So residents, do them a BIG favor and give them a wide birth when passing a job site. After all, it is your power they r trying to restore.",6,09/12/2017,https://twitter.com/SPCRIST1/status/907660711517724672
#hurricaneimra .  ,2,09/12/2017,https://twitter.com/JAGregorisch/status/907660228212219904
 please HELP st. Mary's cathedral &school. Ready to open but need electricity. No damage 79&NW2avenue33150,1,09/12/2017,https://twitter.com/cbmiamiensis/status/907660182246838279
Ridiculous. Hardly any damage in North Port but have to wait until next Friday?! Pathetic storm response strategy.,2,09/12/2017,https://twitter.com/adrienneut1/status/907660131533557763
Was this file footage from a promo video. I haven't seen one truck. 5k homes restored in 5 hours in PB Is NOT acceptable! PR Guy silent ,1,09/12/2017,https://twitter.com/danlaw74/status/907658595189358592
News flash you aren't the only one in Florida without power. They will work on areas with less damage first. They have to wait on others.,2,09/12/2017,https://twitter.com/NicholsRuss/status/907658240955207680
"Just got emergency text. A 67 year old woman with hypertension, asthma & granuloma & dog without power for days. PLEASE HELP!  ",2,09/12/2017,https://twitter.com/KAmberMoses/status/907658150769283082
Obviously you weren't hit by one if you're asking how would anyone know. If you're hit by a tornado you know you've been hit by one.,1,09/12/2017,https://twitter.com/Rhiannon224/status/907657561750597632
It would be really nice if a truck actually came to where the storm hit first - like Broward???? Wtf  ?????? you're a joke.,1,09/12/2017,https://twitter.com/honestabe954/status/907656512755118080
" my freezer & fridges are slowly flooding my house, my house being overrun by insects, and I'm drowning in my own sweat each night",1,09/12/2017,https://twitter.com/purpledaisy0327/status/907655494654984192
 Where is your press conference on #Twitter ? People without power certainly cannot see you on  . Pls post stream.,7,09/12/2017,https://twitter.com/StardustBluCEO/status/907655349280194560
They werent actually prepared because Florida never gets hurricanes right? 6 days with Matthew last year and neighbors were powered in 3.,1,09/12/2017,https://twitter.com/tophert7CusTomS/status/907655267604721665
Since the day after the storm came smh... idk how much longer I can deal with heat n no sleep,2,09/12/2017,https://twitter.com/DatBoiRod22/status/907655101896110081
"Thank you  ,  ,  and many more for helping in preparing, enduring, and recovering from Irma! #hurricaneirma",6,09/12/2017,https://twitter.com/Dama14hernandez/status/907654882114580480
They have to completely rebuild Collier County's power grid,8,09/12/2017,https://twitter.com/RAZ6ne/status/907653871404806144
They have a massive staging area at Robards that was full of trucks this morning so they're here.,1,09/12/2017,https://twitter.com/doug_christy/status/907653318788440069
Just goes to show how fragile our infrastructure is. People so dependant on the grid. If ever destroyed U.S. would get medieval,7,09/12/2017,https://twitter.com/OG_MP95B/status/907652848946761728
"Proud of your work and dedication, tackling a truly momentous challenge. My prayers for your safety and success in keeping people safe",1,09/12/2017,https://twitter.com/RealMsPresident/status/907652119318155264
"School should be closed until Monday, some of our homes have been destroyed or at least partially destroyed, we still need time to clean up.",5,09/12/2017,https://twitter.com/MemeEncyclopedi/status/907651372530757634
Any update 4 sw1st street/31st av in Fort Lauderdale I worked thru the storm as part of Law Enr/Public Safety it's been 4 days in that area,1,09/12/2017,https://twitter.com/CottonJules1/status/907651225998553089
There's was no flooding/tornadoes in my neighborhood during the Hurricane I've been w/o power since Saturday..,2,09/12/2017,https://twitter.com/blackempress504/status/907650580553891841
 : There are very old & infirm people trapped on the 5th floor of South Grove Plaza on US 1 & SW 22 Ave. #NoPower #PleaseHelp,2,09/12/2017,https://twitter.com/veunes1/status/907649700995760129
 I worked throughout the storm for public safety and I'm home now with no electricity any update on particularly FORT LAUDERDALE,1,09/12/2017,https://twitter.com/CottonJules1/status/907649612940488704
My entire office has power except me! No downed lines just transformer issue  WTF! We spent $$ on hurricane upgrades! #NoPower,2,09/12/2017,https://twitter.com/debrain3d/status/907649611233447938
 grosses too much money for people to still be without power my neighborhood had no damage and still no lights !But you want ur $,2,09/12/2017,https://twitter.com/NotSoThick/status/907649081815773184
"#fema has provided emergency funds for linemen helping w #irma but  is not providing them meals, water, or a place to stay. ",7,09/12/2017,https://twitter.com/marleyfan429/status/907649019266166784
Shoulda do e half that much to build a grid with any storm resistance at all.,1,09/12/2017,https://twitter.com/AgEnviroScience/status/907648187363717121
Irma is a disaster not cuz of the storm...Its a disaster cuz FL was not prepared  is horrible n not ready n the gas co. Lied,1,09/12/2017,https://twitter.com/CanesSwag954/status/907647911655346176
Just glad we missed the eye of the storm or we would have been waiting weeks not days,1,09/12/2017,https://twitter.com/_jcruiz_/status/907647370678214657
"Transformers blow up every time there is a storm/heat wave in that block. Why don't they just replace it already?! Since Andrew, same BS",1,09/12/2017,https://twitter.com/HolaJMe/status/907645837899165696
I have yet to see any information as to how many residents have power how the restoration effort is going or anything. #FPLSUX,7,09/12/2017,https://twitter.com/BenjaminP1974/status/907645760933699588
There were transformer explosions at 33013. Please make your way to that area. A lot of elderly people live there + the heat is unbearable.,7,09/12/2017,https://twitter.com/HolaJMe/status/907643790017654785
Welcome to my club and my neighborhood was barely damage.,2,09/12/2017,https://twitter.com/Jdsilvasr/status/907642902901391360
I think they were staging at Gulfstream.,8,09/12/2017,https://twitter.com/JohnHoumes/status/907642407499563008
FPL is a mismanaged useless company. One would think south Florida hurricanes is an anomaly.,2,09/12/2017,https://twitter.com/gc400m/status/907640772199141376
How does any1 now if they were for sure hit by one?Noone knows full extent of the damage like FPL so a little more info would do wonders.,1,09/12/2017,https://twitter.com/circa19Eighty9/status/907640733817065473
"I'm pulling a Pat Riley: only packing 1 outfit, 1 pair pj's, and one pair shoes bc I know  is going to rescue us all! #irma #heat",3,09/12/2017,https://twitter.com/kristenhewitt/status/907640363988512768
 Century Village a massive senior complex has no electricity or water. Fix this! People are on breathing machines,2,09/12/2017,https://twitter.com/_jenny0h/status/907640194353860608
It doesn't matter until its you!  do you have power #hurricaneimra,2,09/12/2017,https://twitter.com/anjolcake/status/907637728795340802
JEA taking care of customers on 210 in St. John's Cty. Power on. FPL...nowhere in sight. 33 hrs and counting.  #hurricaneimra,2,09/12/2017,https://twitter.com/GWEngland/status/907637662965780481
 TIPS: #IRMA abusers of domestic violence have located victims-also why the delayed power outage   #crisis #screen,1,09/12/2017,https://twitter.com/miami_lo/status/907636771541934080
obviously fpl has learned nothing from past hurricanes,2,09/12/2017,https://twitter.com/Shinyoz37/status/907636025324982273
" I tried to report this possible hazard and emergency by calling FPL but the automated message hung-up on me. Bradenton, 43 Blvd ",1,09/12/2017,https://twitter.com/marevegan/status/907635752435159042
Ay  metro piece of fuckin shit.. fuck  hurricane been done whea da fuck da power at? Ain't shit wrong wit my block,2,09/12/2017,https://twitter.com/KiddoMarv/status/907635423815639045
Huge props to  for how to handle social media in a crisis.,6,09/12/2017,https://twitter.com/hintofsub/status/907635359596642306
 Power was up for an hour last night. Still not back now. Will we be less of priority now since less homes affected in the area?,8,09/12/2017,https://twitter.com/acastro3rd/status/907634537420787715
For areas with lower amounts of damage 10 days in not acceptable. FPL needs a complete re evaluation of hurricane recovery protocols.,1,09/12/2017,https://twitter.com/ForeverCART/status/907633622773063680
.  & team working hard at  to continue improving conditions for residents.  restored 371K of 1M accounts ,6,09/12/2017,https://twitter.com/carloslcurbelo/status/907633545946025985
That was the Summer we had three hurricanes and lost power each time. Would have bought generator but knew we were moving out of state.,6,09/12/2017,https://twitter.com/NCPANTHERS1/status/907633436474650624
What part of restoration by end of weekend is vague? Those who were hit by tornadoes and flooding know who they are. Just hang tight man,2,09/12/2017,https://twitter.com/In_Rainbows_10/status/907633157255700481
"During a normal day in Boca I see a few FPL trucks on the road. Since the end of the hurricane, not one truck from FPL spotted.",2,09/12/2017,https://twitter.com/halflorida/status/907632502302527491
 almost 48hrs after the storm and I haven't seen this massive mobilization of help coming in any neighborhood i drive #WhatGives ??,1,09/12/2017,https://twitter.com/DaTDude305/status/907631973979566080
Y'all want y'all money on time but nobody even stepped out of the truck(s) to access the damage. #FPL ,6,09/12/2017,https://twitter.com/iiAmRoyalTee/status/907630784483393542
"Hahahahahah holy shit I hope this is satire. 12 years of ""planning"" since the last major hurricane and a two week estimate is what we get?",1,09/12/2017,https://twitter.com/BrotherGreed/status/907630666321362944
"Have an elderly neighbor with COPD literally suffocating without A/C. We are surrounded by power, yet none here. No damage.",2,09/12/2017,https://twitter.com/G_Fuzz19/status/907630647484837889
"Europe had storm of 90 mph winds today, no power outage. U r talking smack.",1,09/12/2017,https://twitter.com/elsafromholland/status/907630414445121536
 is the real MVP! #fpl #hurricaneirma ,3,09/12/2017,https://twitter.com/In_Rainbows_10/status/907630316004757506
Thank you  for your nonstop work! #hurricaneirma #irma  twitter.com/insidefpl/stat us/907615032032333824 …,6,09/12/2017,https://twitter.com/939MIA/status/907630049700012032
Thank you  for your nonstop work! #hurricaneirma #irma  twitter.com/insidefpl/stat us/907615032032333824 …,6,09/12/2017,https://twitter.com/GiGiDiazLIVE/status/907630010424492032
I believe eastern counties - since west coast of Florida was affected too,1,09/12/2017,https://twitter.com/br_glen/status/907629415823237120
You and  have done tremendous job during #hurricaneirma ~ very daunting task handled with much planning & follow through,5,09/12/2017,https://twitter.com/lkblankenship/status/907628905040883712
  service in my neighborhood has been excellent throughout this storm .  you need to do better.,2,09/12/2017,https://twitter.com/CB_Thomas/status/907628624869773312
"I hope FPL will prioritize dental offices, medical offices and health offices that are now without power.",2,09/12/2017,https://twitter.com/HaraldHvideberg/status/907628386826285056
" Minimal damage in Cypress Lakes area - when will we get power? Fort Myers needs power!! Help us, its hot as hell...",7,09/12/2017,https://twitter.com/careerfed/status/907624547385561093
If all the houses around our neighborhood are on &our neighborhood is not and we have no down powerlines and no downed poles and no flooding,1,09/12/2017,https://twitter.com/marissameringue/status/907624523712823296
I feel guilty being at work in AC while my family dies slow heat death,2,09/12/2017,https://twitter.com/HispAnakin/status/907624470583660549
How much $$ are you getting from govt to rebuild instead of restore? You're holding an entire state hostage so you can upgrade on our dime,2,09/12/2017,https://twitter.com/PokeRaeRae/status/907624289033183232
I need you to stop tweeting and work more 33405 did NOT have my mayor damage and we are in Day 3 without power. Where are you working at???,5,09/12/2017,https://twitter.com/jamyjocy/status/907624246800678913
"Part of my neighborhood has power. No severe damage here. Places around my neighborhood have power too. It's day 3, lets go. -33068",2,09/12/2017,https://twitter.com/_Lezzler_/status/907623503578451968
Not at a tv- does FPL have sub station close to landfall and prognosis of operations? If wires are up can power come from other sources? TY,3,09/12/2017,https://twitter.com/BeeSpecBrown/status/907623158848651264
33484 has minimal damage and no power??,1,09/12/2017,https://twitter.com/noletraveler/status/907621425581830144
 I get that but in area with NO MAJOR damage it shouldn't be taking this long. Especially with out of state help. It's ridiculous,2,09/12/2017,https://twitter.com/nerdy_girl92/status/907621156336947201
I'm glad FPL came in clutch for my neighborhood. No one lost power at all during that hurricane. Thanks  .,1,09/12/2017,https://twitter.com/dario1101/status/907620498187669509
Boca Raton 33433 no tree damage or flooding.. still no electricity,4,09/12/2017,https://twitter.com/MilindRPansare/status/907620187578540033
"Please cancel schools for the whole week , we are still stuck in Atlanta and our house is flooded we need to prepare everything for school",2,09/12/2017,https://twitter.com/japbick/status/907620011409375232
I'm not even allowed to go back into my island bc of all the damage and flooding hopefully classes start next week,2,09/12/2017,https://twitter.com/_cassrodriguez_/status/907619951133040640
Today I saw a  truck but it drove by and didn't stop. #hurricaneimra #FPL #Miami #33135,2,09/12/2017,https://twitter.com/yosoysterling9/status/907619524060557312
Can't imagine what would happen in an actual hurricane. Entire east coast never reached Cat 1 sustained winds. A full week for a trop storm.,1,09/12/2017,https://twitter.com/linkstraveler/status/907619004881231873
"No major damage in our condo complex, yet no power for three days, when our neighbors do. West Eau Gallie area.",1,09/12/2017,https://twitter.com/BrittBradyGin/status/907618889990893568
Is there a lot of damages to your house?,1,09/12/2017,https://twitter.com/RLine_13/status/907618499194966018
"Thank you to team of first responders,  and  to help continue our lives. #IrmaHurricane2017",1,09/12/2017,https://twitter.com/Nidhi_Twits/status/907618370899542016
 just announced that power will be restored at the latest by the end of the week. Possible exception in areas with severe damage,7,09/12/2017,https://twitter.com/CommishDiaz/status/907618275214884866
.  says east coast estimated power restoration by end of weekend. West coast by Sept. 22 w/ exceptions to areas hit by tornadoes,2,09/12/2017,https://twitter.com/OfficialJoelF/status/907618180406890496
"Ridiculous, NOT prepared AT ALL storm thank God did not impact directly. Over 10 years since last hurricane and we still have same issues",1,09/12/2017,https://twitter.com/thegagllc/status/907617525625753600
Major damage in Richmond heights pls help,2,09/12/2017,https://twitter.com/denicarter_/status/907617184746270720
"What a bunch of ...our lines are underground, no damage/flooding.. neighborhoods all around me have power and we dont...c'mon damnit. 32955",1,09/12/2017,https://twitter.com/russ92x/status/907616885210013696
Can't just flip a switch. Lots more involved than that. Just because no damage near you doesn't mean no damage up line,1,09/12/2017,https://twitter.com/IamD36/status/907616155073990656
"Definitely the truck. My street has been without power since the hurricane hit us last Wednesday, here in Puerto Rico. :/",2,09/12/2017,https://twitter.com/Alkharon/status/907616006025220097
No major damage here in 33351 and this like day 3 without power! FIX THE POWER! Gas is impossible to find! We can't live off a generator!,5,09/12/2017,https://twitter.com/nerdy_girl92/status/907615835061149696
What about 32145 Hastings area. No major damage - just flip the switch. Thank you in advance,1,09/12/2017,https://twitter.com/BDenmon/status/907615288308457472
"Seriously this is crazy, rates increased for this exact reason, better utilities to withstand storm season, or pocket lining? Greedy",7,09/12/2017,https://twitter.com/Bryanallee73/status/907614706638233600
There's also the un-boring headline: Back in action! Florida's economic and energy engine revs up to power #Irma recovery!  ,8,09/12/2017,https://twitter.com/RefractiveComm/status/907613846042488832
 Is there anyway to get an ETA on power restoration to affected areas?,8,09/12/2017,https://twitter.com/TDHawk21/status/907613541326303232
We are miserable! I'm worried about my grandparents in this heat no power for a fews days now.  #hurricaneimra #WestPalmBeach,1,09/12/2017,https://twitter.com/TopShelfMommy1/status/907611127747620869
 trying to report emergency downed power line on my roof and on neighbor's yard in water.,2,09/12/2017,https://twitter.com/VanOstenVME/status/907610635495768064
17? Such a nice number. I was 17 hours before the storm even finished passing. Going on 48 now. Thanks ,6,09/12/2017,https://twitter.com/coach_dmalloy/status/907609543512875010
Why did they cut the power b4 the storm? Never had this happen b4. For my safety? Come on!,3,09/12/2017,https://twitter.com/RuthannNinaj/status/907608880993247232
 better get it together! My grandma has been without power since Saturday before the storm started! ITS HOT in palmetto!,2,09/12/2017,https://twitter.com/_anailsa/status/907606667235397632
"But you stop fixing stuff 12 hours prior to the hurricane hitting my area, so you kind of did that with my neighborhood",2,09/12/2017,https://twitter.com/JackGang4/status/907605901443522560
" haven't seen one of these trucks in my neighborhood. No updates from fpl. ""Under investigation"" doesn't help.",2,09/12/2017,https://twitter.com/5455km629/status/907604879958474752
" What about Lee county? Haven't seen one truck and we have over 200,000 without power. No damage to power lines either.",1,09/12/2017,https://twitter.com/mickmo74/status/907604484762820610
 poorly maintained infrastructure could not even withstand tropical storm force winds. Finally time to deregulate.,1,09/12/2017,https://twitter.com/coinmynt/status/907604110744211457
LICA's Haugland Energy dispatched by  join  crews & nationwide utilities help restore power to over 5 million Fla residents ,2,09/12/2017,https://twitter.com/LlCANYS/status/907603648850677760
Sorry but lost my faith after 72+ hours without power and no sign of relief since I don't see any type of repairs anywhere near my home,2,09/12/2017,https://twitter.com/NestoMartinez/status/907603610758008832
Still no power but good to see some of the houses around me with electricity. #sliverofhope #hurricaneirma  ,1,09/12/2017,https://twitter.com/amarysmarine/status/907602789290926081
"I am super afraid about this - I am starting to believe it may take weeks - yes, weeks without power + casualties and hospitalizations.",2,09/12/2017,https://twitter.com/br_glen/status/907602693539201026
Who else has no power still? It's been two days for me...  #FPL #hurricaneimra,2,09/12/2017,https://twitter.com/AlixandraMariee/status/907602318639673344
"When will schools be open for students because besides the hurricane damages, the people that evacuated still need time to come back.",1,09/12/2017,https://twitter.com/Julian_Higuera_/status/907601787707949057
