Tweet,Category
Thank you again for all of your hard work and for getting us viewers the latest information on these storms.,10
Good Morning...Have a great dat @ABCWorldNewsNow Great seeing you guys @Diane &Kendice#Great team @WPLGLocal10,10
Thank you @PerezLocal10 and @WPLGLocal10 team for the coverage from Puerto Rico.,10
"Hi Anthony, I work for @WPLGLocal10 , did you take this photo? If so, where? & Can Local 10 use the picture for on air and online purposes?",10
Congrats and good luck at WPLG Local 10 I know you will be fabulous and I want to be your new TV wife too #WPLGrocks,10
I hope you and your crew stay safe!,10
Great job by everyone and thank you for sharing#Please continue doing well by educating the public#2 their surroundings while dinning out.,10
I say thank God for that you guys have been through enough and would love to meet all you fab people one day #WPLGrocks,10
"@JulieDurda @WPLGLocal10 Thank you for keeping us informed before, during and after the Hurricane.. pic.twitter.com/VaVWQ7fUn3",10
God Speed Have a great day dear family and Colleagues/Friends#One Nation under God Spirit @WPLGLocal10 @EricYutzy @Kkrueger10 @JaceyBirch,10
When you know @insideFPL is hard at work and are patiently waiting for your transmitter to be repaired and for life to resume. @WPLGLocal10 pic.twitter.com/t9H0azMKF0,10
Greetings to Certified Meteorologist @LukeDorris you are looking sharp#Keep up the#good#work @WPLGLocal10 #Thanks for your great coverage#https:// twitter.com/marieaurelus67 /status/909202927650328577 …,10
Thank you @bestmom39 @FLGovScott @WillManso @wsvn @WPLGLocal10 @nbc6 @CBSMiami . Many thanks @PPinesPD for keeping us updated! #PembrokePines pic.twitter.com/pncGjyiu2V,10
"@WPLGLocal10 wanted to thank you for your continuous coverage during Irma, you're the only reason I was able to stay sane for me & my family",10
And Thank-You Mr. Operator#Who ever your name is. With all these cameras a all over the parking lot andPlease be nicer next time on speaker,10
I'm so proud to live in Broward County! BSO you guys are the real MVPs. Thanks for your selflessness! @browardsheriff,10
@WPLGLocal10 Thank you for your outstanding news coverage of #HurricaneIrma . The hurricane Max tracker app was also great! #Southflorida,10
@WPLGLocal10 Thanks to your whole team for #HurricaneIrma coverage. Special kudos to @MaxMayfield10 @thebettydavis Great job - appreciated!,10
Good Morning to everyone @WPLGLocal10 missed you guys. Great Hurricane Coverage A++ #Final grades to every single staff team. Congrats!!!,10
"Thank you so much... We decided to stop for the night just south of the turnpike. Too tired, too much traffic and we run into rain.",10
"Hi, this is Peggy from @WPLGLocal10 . Can we use your video on air and on line with credit to you? You can msg me back or call 816-605-5817",10
Want to thank you for the ice and water delivery today from your officers. Was very thoughtful. Thank you again.,10
My thoughts and prayers are with the family. Stay strong,10
We know it's hard for you to report more crushing heat. Just know your reports during Irma keep us going. Via radio You're a hero (SHEro).,10
finally got power last night. So grateful to God! My babies are safe and sound and now cool again. #goodnightsleep,10
@WPLGLocal10 My heroes Laurie and Calvin thank you for helping us survive IRMA!! Your dedication is admirable an appreciated!!! pic.twitter.com/qJD0bio11F,10
I did. Hope you and @TrentAricTV did as well. Hope to see you soon.,10
"@WPLGLocal10 I felt safe before, during and after Hurricane Irma. Will you please announce the boil water orders still in place? Thank you!",10
All love WPLG - you got us through the storm - listened to you all for hours on crank radio. Thanks for the continuous coverage!,10
Thank you for keeping us informed. I can see Miami at 90% back on business. #MiamiStrong,10
"Thank you for the wonderful coverage. You were the only station to give us enough time , for the 430am tornado warning #irma . Thank you pic.twitter.com/MoYXkSrt6V",10
Thats great to hear. Thank you for the coverage this past weekend. Sparky and I appreciate all that you and everyone @WPLGLocal10 did.,10
"@WPLGLocal10 Hi! May we use the video of Power Crews putting/fixing power lines....with credit please? Credit to you guys always, stay safe",10
@WPLGLocal10 thank you for your continuous coverage thru the storm great job!!! +app - [today's broadcast sound is breaking in/out...] pic.twitter.com/xsqROSiV0z,10
this photo keeps me laughing MR CEO cause your not sending any trucks back to Margate fl windfield and 441 are you? you sleep ok and family?,10
@WPLGLocal10 @JaceyBirch @EricYutzy great coverage during and after the storm big thanks to all in front nd behind cameras GOD BLESS YOU ALL https:// twitter.com/mamilik05/stat us/907011779372437504 …,10
"Thank you indeed. thanks to the continuous coverage of the press, tv and radio I was able to follow every detail.",10
#FPL thank you for the power but if you keep turning it on / off every 5 min all appliances will burn,10
"SHOUT OUT to all the reporters, etc. for continuous coverage on #HurricaneIrma . You guys ROCK 🖒 @wsvn @WPLGLocal10 #nbc6 @CBSMiami pic.twitter.com/7Id2KptUSt",10
@thebettydavis @JulieDurda @JenniferLocal10 @LukeDorris @WPLGLocal10 Great Job #HurricaneIrma keeping Us Informed + Safe Thank you God Bless,10
"Thank you for your efficient communication, and for taking the time to keep us updated. Much appreciated",10
Thank you @WPLGLocal10 @thebettydavis & @MaxMayfield10 and everyone who kept us informed and safe. #HurricaineIrma,10
Special thanks to our news stations for helping us get through Hurricane Irma @nbc6 @wsvn @WPLGLocal10 @CBSMiami ! Love you all!,10
"Wishing all the best from the UK. We are planning to come Wednesday for Family vacation, staying Southern Dunes, do you have electricity?",10
Hello SFLO @LukeDorris and I have been on your Tv's and your radios since midnight and we will be here all morning long @WPLGLocal10 pic.twitter.com/MaJzCtTL45,10
@WPLGLocal10 thanks to all the staff that kept us inform of the storm you guys are the best!!,10
Thanks for the MB reporting for us evacuees! How's 50 and Alton? Passable? Thanks for the work!,10
"You give the gifts you have. God bless you, Kristen.",10
"@WPLGLocal10 thank you for a tremendous job, and a very calm and explicit, weather report",10
Hope y'all are safe middle Tenn.praing for FL stay safe an stay inside if u can may are Lord b with. Y'all in Jesus name Amen,10
"Yo every girlfriend is a master at bullying. You could think you poppin and she will clown you on some shit and have you like ok""""",10
@WPLGLocal10 great coverage you r my heroes. Ladies and gentlemen standing ovation to all of you. God bless you and keep you safe #Irma2017,10
@WPLGLocal10 Big thanks for your coverage on #Irma . My dog Bentley wants to go outside for his walk. What's a safe time to do so? pic.twitter.com/7MjaWFirPo,10
@WPLGLocal10 Betty Davis and Max Mayfield are giving me the strength to get through this storm! Thank you Betty and Max!,10
I'll like to inform everyone the that the birds are safe and are in a lukewarm pot being stirred with potato's and carrots as we speak,10
Seems like in disasters like this you see the best and worst of humanity. Stay safe first responders! We're praying for you.,10
Watching @RossPalombo on @WPLGLocal10 excellent coverage of #Irma . We miss you in the Bay Area. Stay safe out there.,10
My old roomie who used to work at @WPLGLocal10 and her fam are staying with us and we have agreed we do not miss it stay safe and sane!!,10
"@WPLGLocal10 great coverage, glued to my iPad in The Netherlands. Stay safe, and as a genuine Dutch advise: keep an eye on the water! #irma",10
Great work. So sorry you have to do this at such a worrying time. Your work is amazing and appreciated. Stay safe #GodBlessFlorida,10
Thats the think You want us to wander why you guys hate us but if I dont wander I simply live in Peace with no hate on my soul,10
@AbandonedPetRes Thank you for all you do Stay safe God bless @WPLGLocal10 @wsvn @CBSMiami @nbc6 https:// twitter.com/abandonedpetre s/status/906941266864328704 …,10
"@WPLGLocal10 @wsvn Hats off to your in-depth coverage and feet on the streets."" Your neighbors to the West @winknews @NBC2 should learn!""",10
Be safe dear !! May god bless you and your family!! Prayers for the safety !,10
"@WPLGLocal10 Up in Deerfield; thanks for doing a good job on bringing us the facts, not the hype. Great job, Betty, Max, Julie and friends!",10
@WPLGLocal10 we are in Deerfield Beach and feel ignored by your reports. Please make us a part of your coverage!,10
"Good reason to go get rest, you guys are working hard to keep us up to date! @WPLGLocal10",10
@WPLGLocal10 We are prepared for the storm and can deal with no power but cannot deal with you going on and on about we told you so. Enough!,10
Stay safe and thank you to all police and responders!!! Thank you @WPLGLocal10 for keeping us updated.,10
Love you guys at Channel 10!! You have had the best coverage of the storm. Thank you.,10
"People matter, not cranes or building membranes. Stay safe, best of luck, we are all praying for you all.",10
"Will be so sweet to hear from you again. Can't imagine. Prayer you, fisher-husband and dogs, all who stayed are safe.",10
"Thank you @WPLGLocal10 weather team Max Mayfield Betty Davis @JulieDurda @LukeDorris anchors, reporters & news crews for keeping us informed",10
"Hi, I work for AccuWeather. Would you give us permission to use this video in our syndicated news coverage w/credit to you? Stay safe!",10
"I am safe! No worries, myself along with all of our @WPLGLocal10 reporters & photogs all have safe zones! Thank you!",10
I'm with @storyful did you film this? If so can we use in broadcasts and online w/ credit to you? http:// storyful.com/clearance stay safe!,10
Thank you so much for your coverage on Irma thankful !! @WPLGLocal10,10
Please send us the exact location so we can send crews out when its safe. Be safe!,10
"#grahamfam on GMA! Please be safe @WPLGLocal10 . That goes for you guys, too, @news6wkmg and @wjxt4 ! https:// twitter.com/gma/status/906 855578177122304 …",10
"@WPLGLocal10 without power, listening on a battery op. radio, it sooo comforting to hear Max and everyone's voices. Thank you all!",10
I don't know you but Please Stay Safe. Get into an Interior room with no windows. Good Luck. Stay Safe!,10
"@WPLGLocal10 and @thebettydavis please don't forget to give radio listeners lat/long coordinates, and pressure info — thank you for all.",10
"My thought and prayers are with all your officers, firemen, personnel and their families during this time. May God bless and protect you !",10
"Hi Glenna, I work for @standardnews in the UK. Please can we use your video with credit to you and WPLG? Thank you",10
You are brave reporter! ..Scary hurricane winds! Be safe.... #GOD Bless You and all the people in Miami and South Florida!,10
I'm with CBS News. Could we have your permission to use this video across all platforms in perpetuity? We'll credit. Stay safe out there!,10
I pray that you all stay safe and be covered in the blood of Jesus @WPLGLocal10,10
"You are doing an amazing job! Thank you for keeping us informed. Please get Glenna some rain boots, her feet must be freezing.",10
Stay Safe ..Thoughts & Prayers with You All From Australia,10
"Hey @GlennaOn10 I'm with World News. Did you take this? If so, can ABC share it with credit to you and WPLG?",10
Thank you for all your messages and concerns. We are trying our best to stay safe and do our job #gracias #HurricaneIrma @WPLGLocal10 pic.twitter.com/JNehhIfNaB,10
Local 10 my news station! Kudos to the outstanding job you all have done! Love Max! Incredible expertise! Thank you all!,10
@WPLGLocal10 what radio station are you broadcasting on. Thank you for all you do for us,10
"Hi Im with ABC News. Did you take this video yourself? If so, can ABC share it on all ABC partners and platforms with credit to you?",10
@GlennaOn10 Thanks for great work! All the best! Stay safe!! #IrmaHurricane2017 @WPLGLocal10,10
@WPLGLocal10 wonderful work from all of your reporters out in the storm please make sure they all stay safe though.,10
@WPLGLocal10 Thank you for the MAX Tracker App! It has helped us make decisions to stay safe. #goawayirma,10
"Thank you for your service my brothers in blue, be safe!",10
@bestmom39 Can you join us at some point on @790TheTicket ? We are live and local along with our news partners at @WPLGLocal10 ..thanks,10
"God bless you all, praying for you and everybody. I have friends in Moron hoping they are ok,",10
"Im 1500 mi away, i got family ALL over SoFLA and Im relying on you and a few others for updates bout evthng including ponding & puddles. TY",10
Hey @WPLGLocal10 thanks for keeping us informed and safe during Irma. Are you going to put the Ohio State V OU game on a sister channel,10
@JulieDurda Thank You Julie I appreciate all you and All @WPLGLocal10 Are doing to Keep #SFl Safe God Bless,10
Watching you @JulieDurda and @LukeDorris in South Florida! We're here in Tallahassee prepping for #Irma . Stay safe! @WPLGLocal10,10
Stay safe as you go above and beyond the call to do your job Erica,10
@WPLGLocal10 #Please be careful All Road Anchors& Journalist Prayers 4 Anchor Patrick& Family @WPLGLocal10 #Hope all well. God Speed. Be Safe,10
@WPLGLocal10 Good morning. Thanks for keeping us informed.. what's going on w Jose?,10
Thank you @WPLGLocal10 for keeping us informed 24/7!! You're all amazing! #HurricaneIrmaTracking #PrayForFlordia,10
Making my poor mom nervous with all the lightning during my live report. We are safe! @JulieDurda sending us weather updates @WPLGLocal10,10
Continued prayers for ALL S.Floridians in the path #IRMA ! An enormous amount of courage and strength! Peace be with you,10
Shoutout to all my people in @WPLGLocal10 who have to work around the clock to cover this storm. My heart is with you all. stay safe!,10
Praise God @WPLGLocal10 4 24/hr coverage-BigUps 2 all reporters+unheralded crew members for your Brave coverage of #HurricaneIrma #ThankYou,10
Pray for them and all of us facing the hurricanes. Barbuda and St.Martin God bless you.,10
@WPLGLocal10 we have been watching you guys all day Great job! Thank you for keeping us well informed #Irma,10
"@WPLGLocal10 Hi, I want to know, I am currently in a shelter with my family and toddlers, can you tell me how bad the storm surge will be?",10
@nbc6 @wsvn @WPLGLocal10 @CBSMiami The Centre for Counseling of Aventura's main line is back working for all our patients. Thank you,10
To all of our local reporters - thank you. You have all been doing a phenomenal job keeping the public informed @nbc6 @wsvn @WPLGLocal10,10
Thank you @JaceyBirch and @EricYutzy for your coverage last night and this morning! You guys are my favorite news team! @WPLGLocal10,10
@JaceyBirch @JulieDurda @LukeDorris @EricYutzy & all of @WPLGLocal10 You all are amazing! I know you are exhausted but you are here! Thanks,10
@pphillip Thinking about you & the @WPLGLocal10 team!! We will be watching your coverage all weekend. BE SAFE! <3 #WPLG #FL #Irma,10
Stay Safe Brother... and to all our Media Bretheren... Don't be STUPID... be SAFE,10
Praise to all my media brothers and sisters for your diligence! Proud to be with you @wsvn @CBSMiami @nbc6 @WPLGLocal10 @Univision@telemundo,10
Thanks to @thebettydavis @JulieDurda & the rest of the @WPLGLocal10 team for keeping us informed!,10
Tremendous effort and coverage with the Hurricane. Congrats team @WPLGLocal10 @All Meteorologists#Plesse be safe. https:// twitter.com/marieaurelus67 /status/906111460992049153 …,10
"@PerezLocal10 stay safe, watching you on @WPLGLocal10 , #ThankYou for giving us local #news about #Irma #HurricaneIrma #reportersRule",10
Thank-you so much#2Anchor Journalist @LianeMorejonTV may God Bless&protect you on the road with loved ones. Good Job @WPLGLocal10 God Speed https:// twitter.com/marieaurelus67 /status/905821803049779205 …,10
"@JaceyBirch , hope you, @EricYutzy and everyone at @WPLGLocal10 stays safe this weekend. We're thinking of you all down there.",10
"I only see @WPLGLocal10 on Internet !!. Thank you for informing us and your hard work. You are the best news from South Florida, blessings..",10
WE ARE HERE FOR YOU! @WPLGLocal10 is your #HurricaneIrma Headquarters-- @EricYutzy & I have everything you need to stay safe in this storm pic.twitter.com/INFxaD5WON,10
Thank you... You guys PLEASE be safe,10
Good morning to you. I hope your family will be ok from #HurricaneIrma this weekend. @sam_piboon,10
"Hi Mario, I work at @newsflare and I would like to contact you about this video. Can you follow me so I can send you a DM? Thanks.",10
"Hi Mario, I'm a producer @CNN. May CNN/affiliates use your video on our platforms? Hope you're able to get supplies for the storm. Thanks",10
Thank you for your stellar coverage. You guys are calm and concise. We appreciate that,10
You too @Russ_Schwartz ...You and Your Family be safe!,10
Cannot stop watching @WPLGLocal10 live coverage all the way from Michigan. Excellent job! Hoping for all to be safe!,10
God bless them. God bless us all.,10
Hey all you fabulous people of WPLG am praying that you all stay safe and sound and you guys rock #HurricaneIrma,10
"Before you download Zello, read this so you understand what it can and can't do for you if cell towers go down. @WPLGLocal10 https:// twitter.com/wplglocal10/st atus/905529631570317313 …",10
"Thanks for spreading the word! Everyone, please stay safe during the hurricane! -Liz",10
This is sooooooo nice to see thank you @PapaJohns and thank you @Publix for always keeping the stores stocked & open #hurricaneirma,10
Please safe! I'm as prepared as I can be and hunkering down for now. Please let me know if you need help with anything!,10
"Our teams are working around the clock to get water and other essentials restocked for as long as it is safe to do so. Stay safe, Erica! ^SP",10
Are you all the way in Lakeland for this video?? Thank you for the video.,10
Thank you for interrupting good morning America for coverage over and over. Repeating sane info. We know get ready but dang. Thank you,10
@WPLGLocal10 @DerekShore @chief Certified Meteorologist @thebettydavis #Great Job with the weather You are all amazing#Keepup the good work,10
Thank you for sharing.. Sending prayers to everyone in #Irma 's destructive path. Please stay safe.,10
God Bless them for it.. But you need too bring a shovel and a Man to fill the bags and load them in your car! This ain't #Texas,10
Greetings #2 you @Madeleine Wright#Great report thanks and be safe with your loved ones. @SeidenLocal10 @IanMargol @WPLGLocal10 @thebettydavis https:// twitter.com/MWrightReports /status/904762461911478273 …,10
Happy Labor Day!!! Hope you all are enjoying your long weekend & keeping updated with @WPLGLocal10 on this Monday! @EricYutzy pic.twitter.com/gFaMI229nM,10
Thank you so much! We will get you prepared for whatever comes our way,10
Thank you @JulieDurda for keeping us informed,10
"I'm so glad you reported on this, WPTV. Someone very special to me uses this all the time. I'll show this to him. Thank you.",10
What a great story! Thanks @timallanwalker and @WPTV for featuring Chefs for the Keys on your site! https:// twitter.com/timallanwalker /status/912694800452919297 …,10
“Today I will leave here and put this behind me once and for all and will live my life to its fullest following ALL of my dreams.” @WPTV,10
Thank you Chief Katz! We support your efforts and hope other leaders and officers heed your call and set the same example in their cities,10
"I'm up early with you to help get your Sunday started on @WPTV ! @SteveWPTV is tracking the tropics, and we've got all the news you need!",10
But it was great to see! Love it. Thank you for all you do.,10
"Thank you for all you've done!! But please come back to east @cityofboynton to finish Seacrest Estates! Day 6, 100°+ temps @pbpost @WPTV https:// twitter.com/insideFPL/stat us/908675564566974464 …",10
"What a nice thing to say. We hope you're doing okay. Thank you, first responders, for the hard work to help everyone in Florida!",10
"Chief Katz, thank you for you, & your officers, service to the people & animals of your city. Rescuing those abandoned animals was awesome!",10
Nova Scotia Power repairmen are flying down today to assist in repairs. Our thoughts and prayers are with you all,10
Thank you @WPTV and @SteveWeagleWPTV for working around the clock to keep us safe during the storm!,10
@SteveWeagleWPTV @MikeTrimWPTV @AshleighWalters @glennglazer thank u and the rest of ur team @WPTV for keeping us informed during #irma,10
You're all so incredible!! Thx for working so hard incl dispatch. We @BBPD ! hope all UR families/homes are ok too! @WPTV #bbpdPride,10
"Thanks for keeping us informed during the storm. You and the rest of the team did an amazing job. Thanks, James Wieland @WPTV",10
@WPTV I can't thank you enough for your 24hour #Irma coverage The weather & news team gave us EVERY fact & kept us calm. Get some rest!,10
"Stay safe gal, lots of love and prayers for your family",10
Great work @insideFPL -prepared well and continue working hard. Another special thanks to @WPTV and @SteveWeagleWPTV along with @FLGovScott,10
@WPTV @SteveWeagleWPTV Thank you to the entire #WPTV team for #Irma coverage! You kept our family safe while you were away from yours!,10
@WPTV Thank you guys for the excellent nonstop coverage through this monster storm over the past 5 days...what a comfort you all were.,10
Very devastating but so glad that you and your family are all safe,10
@WPTV @CBS12 @FOX29WFLX @pbpost Our news teams are unsung heros during Irma. Thanks for keeping us informed /educated. Now get some rest!,10
Hoping all our @FloridaDECA Friends & Family are safe after Irma...also thanks @WPTV for keeping us updated on Irma around the clock.,10
Great job @WPTV for keeping us informed during IRMA,10
"Thank you @wptv @SteveWeagleWPTV for keeping us calm during Hurricane Irma. Steve is amazing, kind. I thank your families for sharing you!",10
"Caravan of power crews being escorted to areas without power. Thank you first responders, thank you FPL and out of town crews @WPTV pic.twitter.com/C8Duj6MufR",10
Blimey. You wouldn't believe such a little thing could cause so much pain and trouble. Hope you all ok now.,10
So glad you all ok. Hope it's not too disheartening for you all,10
Thank you @WPBF25News @WPTV for your relentless coverage of the storm! Go get some rest!!!!!,10
Thank you and great work from you and your photographer Hillary! @ScrippsNational @lawlor_scripps @jbrogan,10
Thank you!! Not my block. Stay safe & thank you for being out there keeping us all informed.,10
hang in there Cindy! Love seeing this and all your updates. Stay safe.,10
Great job you guys! I've been following your reports yesterday and today on @Fox4Now and @WPTV,10
"Hope you made out ok Stacey! This was a beast of a hurricane, praying for all of our friends in the state!",10
"@WPTV Thank you to all WPTV staff, but most importantly to the Storm Team 5, for their dedication and effort, you guys earned some R&R! :)",10
@WPTV what am station are you on? Unable to get fm. Also thank Steve and team for awesome coverage!,10
@WPTV Great Irma coverage! You didn't resort to sensationalism like CBS12 and TWC did and stuck to the facts. Very professional group.,10
God bless you and thank you for everything you guys do for us.,10
Hope you and your family are safe.,10
"@WPTV Will SNL be on the main channel tonight? If not, how do I go about watching it? Thank you for keeping us keeping informed.",10
thank you Ryan for posting these photos I am in NY and my home is in Vero and I will not be down for 2 weeks,10
Be safe.. had 54 trees come down in our yard for Katrina. Four landed on house we were in.. your in my prayers,10
Thank you for being so calm on air and with the field crews. See you tomorrow,10
Thank you for your dedication and incredible effort to gather the story of #HurricaneIrma - @WPTV team makes me SO PROUD. https:// twitter.com/PhotogEricP/st atus/906969490566545408 …,10
"@WPTV We are sending our thanks the @wptv crew, and a big thanks to Steve Weagle and all the meteorologist who continue to keep us updated!",10
Ybor City and Tarpon Spring also good to visit. Stay safe and see you on WPTV :),10
@WPTV we are in the Acreage and you're what's on tv. We are all in your viewing area right now.,10
"Madeline, hope you're safe and sound! I'm with the @pbpost , may we have permission to use this photo? Please stay safe!",10
"@WPTV @SteveWeagleWPTV - Our eyes and ears, we so very much appreciate you in St Lucie! Thank You!",10
So grateful for @SteveWeagleWPTV @glennglazer @SurfnWeatherman & ALL the @WPTV peeps for keeping us informed& helping to keep us safe!,10
@WPTV Thank you to the entire team! You are doing a wonderful job keeping us informed and safe. You must all be exhausted! Thanks again!,10
"Yeah, you as well 2! Be safe down there and make sure we all see the life affirming moments of human compassion"" that I hope will be ahead!""",10
"Hi! I'm with the @pbpost . First off, are you safe and OK? May we get permission to use this photo? Stay safe!",10
You're coverage is great! Thanks for your dedication to our community! Stay safe!,10
"@wptv STOP with the you need to be in your safe room now"". It's NOT helping. Show BIGGER picture with TIMING for next 6-12 hours!!!!!""",10
"Good morning @timallanwalker Watching @WPTV right now My prayers are with all of you, be safe. Watching from New Hampshire.",10
"@WPTV You are doing an amazing job! Thank you for keeping it real"" without the hype. Tuned in to WPTV",10
"Good morning @WxLadyFelicia Watching @WPTV right now praying for all of you, be safe. Watching from New Hampshire right now.",10
Good morning @AndrewRuizWPTV Watching @WPTV right now Praying for all of you in Florida. Be safe today. Watching from New Hampshire.,10
"Good morning @HDavisWPTV Watching @WPTV right now My praying for all of you in Florida, be safe . Watching from New Hampshire",10
#HurricaineIrma Huge Thanks to our local news/weather and live crews working 24/7 keeping us informed @WPBF25News @WPTV @CBS12,10
Thanks & STAY SAFE! Prayers for ALL of you,10
"The fire dept. was on scene in no time, extremely polite and informative, and are dealing with the issue to get it fixed for us.",10
"@WPTV you can't be serious, we've been watching weather for seven days, you had the opportunity to show Notre Dame football and you didn't",10
@RepTedDeutch listened to you on @WPTV and appreciate that you're on top of this for the aftermath. Take care God bless.,10
Chief Katz you are a hero for these pets !!! God bless you & your heart !,10
"Thank you! Those people should never be allowed to have pets again. If I couldn't take mine, I'd have to stay. Family. Stay safe Chief Katz!",10
@wptv We're all hunkered down and safe so can you pretty please broadcast the @NDFootball @georgiafootbal game now?,10
@WPTV thank you for your staff keeping the public completely informed for this storm and through the duration of this storm. #HurricaneIrma,10
Thanks again Meghan. How long will you & your team be out there? Praying for ya'll,10
Thanks @WPTV for giving us space in your newsroom @nkcusmano and I have got you on @pbpost social media and push alerts #HurricaneIrma pic.twitter.com/QuaR6pmitA,10
@WPTV ND game is on at 7:30. We can get storm coverage on EVERY channel! Please show the game and give the storm coverage a rest!,10
We do the sports but forever thankful for my @WPTV family keeping me updated. @SteveWeagleWPTV @SurfnWeatherman and everyone I can't tag.,10
PROGRAMMING NOTE: We are simulcasting @WPTV 's #HurricaneIrma coverage now through the storm. Be safe and our thoughts are with everyone! pic.twitter.com/4zVOU0p2er,10
your thanks it my thanks next no stop by my thanks top it your hope,10
"Please stay safe everyone, even though keeping us informed with coverage of hurricane Irma please be extra careful. Love you all.",10
"To my friends and colleagues, please keep up the good work, but also stay safe. Wishing for the best for all of you!",10
I have been watching my Scripps friends at @Fox4Now @abcactionnews and @WPTV this morning. Great job keeping everyone informed on Irma!,10
I know you're a troll and I should save my characters. But I'll do you a favor and give you attn. On behalf of everyone. Don't be that guy.,10
We came to Chicago from Boca. Watching online. Really love all you guys! @SteveWeagleWPTV @WPTV #Irma Great job by all! @AndrewRuizWPTV,10
@WPTV @WxLadyFelicia @glennglazer you guys doing great job today keep it up. You make people feel safe and the latest updates help also,10
@WPTV Watching your news cast about Mr Ty in West Palm Beach Mobile Home Park. How very heart warming. Thank you Ty!! God bless you,10
Thank you and God bless you all.,10
@WPTV Thank you to our News Team & Storm Team 5 for all you do keeping us safe & updated!,10
Stay safe @NickFoleyNews and @AbeTV5 . Thanks to all who are helping with coverage for @EWScrippsCo .,10
Thank you for your services. All of you are our Heroes. God Bless you and your families that sacrifice so much. pic.twitter.com/SJYlp5ILsV,10
Oh my God! God bless you all!!,10
Thank you to all of our first responders! Be safe.,10
@WPTV thank you stormteam5 for the outstanding coverage you guys break it down and I'm proud to call u my local news,10
thank you hurricane hunters. You risk your lives flying in the hurricane to protect us on the ground.,10
"...committed to serving our customers for as long as it is safe to do so. We follow all compulsory evacuation notices, and we do... 2/3",10
"@WPTV Amazing job, guys. Thanks for keeping us informed and aware.",10
@p1_signs prayers are with you in the Keys. Please evacuate and be safe. @WPTV @wsvn https:// twitter.com/nwskeywest/sta tus/906266219304685568 …,10
"You've all done an amazing job w/ #Irma coverage, thank you! @WPBF25News @WPBF_Cris @FOX29WFLX @WPTV @SteveWeagleWPTV @glennglazer",10
Thank you for trusting us! We are with you. Stay safe. @WPTV . https:// twitter.com/BethWagmeister /status/906226072466989059 …,10
Be safe and thank you all for your hard work and calm demeanor! It helps a lot!!!,10
God bless you @NC5_DanKennedy and colleagues! Stay safe and be well!,10
Thank you for trusting us Wendy. Stay safe. @WPTV https:// twitter.com/Wendytheagent/ status/906210651806343168 …,10
"Be prepared for Irma-- the latest on the storm and what you need to know-right now, LIVE on @WPTV",10
Two beautiful women doing beautiful work !! Thank God for people like you 2 ! Thoughts and prayers for everyone's safety!,10
@WPTV everyone there please be safe and I'm watching you guys on TV and I'm going to be listening to you on the radio if we lose power,10
"Stay safe and don't burn out, friend. Praying for you all. :)",10
Lord please Bless us all. Everyone all come back to your homes safe and sound. Be patient and be careful.,10
Thanks again to @SurfnWeatherman from @WPTV for joining us on #MikeandMurph to update us on #HurricaneIrma make sure to follow him!,10
Wow! They are so dedicated! We love our PUBLIX stores in Vero; we hope all staff & their families stay safe through Irma...thank you all!,10
Bless them. And thank you for being there so early this morning.,10
". @CBS12 , @WPTV , @wpbf , @pbpost , @SunSentinel : stay safe during storm coverage! You're all pros and made for this stuff. Thank you! #irma",10
"If you lose power during #HurricaneIrma , you can listen to us live on @ESPN1063 . We will also stream everyone on FB live!! @wptv pic.twitter.com/nEH5bFViAB",10
Thank you for all that the National Guard does. May we all be safe here in Irma's path,10
Watching you on TV. Thank you for all the info and for presenting it in such a calm manner! I won't watch anyone else.,10
-Yessir. Thank you. And once the weather gets rough the market leader @WPTV with @SteveWeagleWPTV & team will simulcast live on ESPN 106.3FM,10
So left Disney...so much for hubi vaca :/ Heading to close shutters on Hutchinson. Thanks for all your time and reports. Trust your reports,10
Thank you for all you do for Wellington.,10
Haha I am Cleveland fan me and my friends want him to leave now go to somewhere else and preach your free welfare insurance and live off gov,10
god is good and we will god is on our side thanks so much just pray,10
SALUTE! UNITED! WE! STAND! 4! AMERICA! Thank you all very much for your service. Prayers.Sent.,10
"How Awesome is that?!? So happy for you!! If you ever get to Miami, @wsvn is all about your energy! IJS! Stay Blessed!",10
God bless Houston Puerto Rico and Florida the entire world needs more kindness and unity all these world leaders are trying to divide us all,10
And what's wrong with @WSVN no one's talking to you Diana. WHY ARE YOU HERE? I HOPE THE CIA SUPPRESES YOU SINCE YOU DO HAVE ETHONOSTATES-,10
Great meeting you today. Thanks for your interest & the great coverage.,10
"Mr. Carvalho, I have a great respect for you, & your concern for all. Thank u, although my kid goes to school in broward. I am from dade.",10
going down Sat couple nites...leading the charge! they need us desparately! plenty is open ready for fun Thank you for the great coverage,10
@wsvn can we get some news coverage for my friends and family and some help https:// twitter.com/LocalLadyMedia /status/910368735000657921 …,10
God help us here on Earth! Forgive us for not caring for your land as we should. So many life disaster ##,10
@wsvn You made me cry. Thank you for the drone coverage in Key West. please keep it coming. Many media state KW is devastated. We need u,10
#my mom & daughter & her family are in NY & family on LI Jose move away ! Before I hurt my back & knees I'd be out there with my handsaw,10
Thank you so much for your kind words. Our priority is to keep everyone safe and informed. @wsvn,10
@wsvn you all did an AMAZING JOB. I had you on since the beginning. You're all heros. Thank you all. You get a perfect 100% score. Well done,10
"@wsvn Thank you for the amazing, heroic job everyone did covering hurricane Irma. You guys are the absolute best. Over 30 yrs watching you.",10
