Topic,Tweets,Date,Number,Permalink
,"# USArmy   ,   provide hurricane relief efforts in the Virgin Islands and Puerto Rico.    ",2017-09-27,5,/USArmy/status/913131454175043584
,BLOG:   deploying more lineworkers and equipment to assist response to #Maria  and #Irma      energy.gov/oe/articles/mo re-wapa-responders-assist-power-restoration-after-maria   …,2017-09-29,5,/ENERGY/status/913887121949069312
,"Yes, a ""M""ajor hurricane, which is max sustained winds greater than 110 mph (Cat 3, 4 or 5).",2017-09-09,5,/NWSTampaBay/status/906586383569096704
,Kitten rescue from #Irma .,2017-09-12,5,/PascoSheriff/status/907587708830339072
,Photo of the Day:   member coordinates efforts with local authorities during hurricane response    ,2017-09-21,5,/USNationalGuard/status/910896709055721473
,"With the 5AM update, #Pasco  is now under a hurricane warning.  Please prepare your home and your family.",2017-09-09,5,/PascoSheriff/status/906456887666896896
,We have a fundamental obligation to Puerto Rico to respond to a hurricane there the way we would anywhere in the country. #HurricaneMaria,2017-09-26,5,/marcorubio/status/912732816156364800
,Broward County will hold a press conference Monday morning at 9am with #Irma  updates. Watch:   broward.org/hurricane/Page s/Default.aspx   …,2017-09-10,5,/ReadyBroward/status/907056085558800384
,NOAA's National Hurricane Center reported that the center of #Irma  made landfall at Cudjoe Key in the lower Florida Keys at 9:10 am EDT.,2017-09-10,5,/NOAASatellites/status/906878306280251392
,.  Soldiers break language barriers to help Hurricane Harvey's victims:    ,2017-09-12,5,/USNationalGuard/status/907605168694362112
,Hungry?   has extended #MiamiSpice  through October! Let's eat Miami Beach#ILoveMiamiSpice  miaminewtimes.com/restaurants/mi ami-spice-extends-through-october-to-help-restaurants-recover-from-hurricane-irma-9680360   …,2017-09-19,5,/MiamiBeachNews/status/910270019254276097
,Reminder: Broward residents with damage from Hurricane #Irma  are urged to apply for assistance from FEMA.   broward.org/Documents/FEMA %20Interactive.pdf   …,2017-09-15,5,/ReadyBroward/status/908717076382208003
,.  personnel continue to send personnel and relief supplies to Puerto Rico and the Virgin Island. #breaking  #Maria  #Hurricane,2017-09-22,5,/USCGSoutheast/status/911261831401963521
,"Today, more than 19,500 #NationalGuard  members around the country are helping battle wildfires or supporting hurricane responses.",2017-09-07,5,/USNationalGuard/status/905804183550484480
,"At the 8 AM advisory, category 1 hurricane with 80 MPH winds, 100 MPH gusts.   nhc.noaa.gov/text/refresh/M IATCMAT1+shtml/100858.shtml   … ?",2017-09-10,5,/NWSTallahassee/status/906890005427224581
,Stay informed #Pasco ! Follow us on Facebook and Twitter to receive updates and hurricane preparation tips on #Irma !,2017-09-08,5,/PascoSheriff/status/906170556847980544
,"ASPR uses GeoHealth to improve situational awareness & decision making in disasters like #Maria , #Irma  & #Harvey .    ",2017-09-25,5,/PHEgov/status/912328644332277761
,"Fish and Wildlife Service responders add technology to aid Hurricane #Harvey  response, bolster safety.   fws.gov/southeast/news /2017/09/fish-and-wildlife-service-responders-add-technology-to-aid-hurricane-harvey-response-bolster-safety/   …",2017-09-02,5,/USFWSSoutheast/status/904059790485315586
,they ARE NOT taking them down. That’s why the City URGES to NOT stay in a building next to a construction crane during a major hurricane,2017-09-06,5,/CityofMiami/status/905437994701737985
,‘I had to do something.’ A Florida carpenter and others rally to rescue #manatees  stranded after #Irma .      ,2017-09-12,5,/USFWSSoutheast/status/907699840179728385
,Find out now if you live in a hurricane evacuation zone:   Zones.pdf   …,2017-09-08,5,/NWS/status/906349053834874880
,Find out now if you live in a hurricane evacuation zone.    Zones.pdf   …,2017-09-06,5,/NWS/status/905604047482130433
,PHOTOS: #NationalGuard  members continue to respond in the aftermath of Hurricane #Harvey :    ,2017-09-04,5,/USNationalGuard/status/904758539310301188
,Strong northwesterly shear continues to prevent #Jose  from strengthening beyond a minimal hurricane (max winds 75 mph).,2017-09-13,5,/NWSEastern/status/908087507530772480
,"Don't let your guard down with #Irma . Broward is expected to get lots of rain, hurricane wind gusts & possible tornadoes thru Sunday.",2017-09-09,5,/ReadyBroward/status/906509585783107584
,# Hurricane  or tropical stormwatches could be issued for portions of the Lesser Antilles latertoday. More:      #96L,2017-09-16,5,/NHC_Atlantic/status/909032413505966081
,Did you miss the 12 Noon Broward County #Irma  Update? You can view it here:   broward.org/hurricane/Page s/Default.aspx   …,2017-09-11,5,/ReadyBroward/status/907316917924397058
,Where did #HurricaneIrma  - the strongest Atlantic hurricane on record - come from?   explains:   businessinsider.com/what-causes-hu rricanes-irma-harvey-jose-sahara-africa-easterly-atlantic-2017-9   …,2017-09-10,5,/theOFDA/status/906910062907666433
,# Irma : Don't forget to print the Home Damage Assessment photos now & call in any damage after the storm.   broward.org/Hurricane/AtoZ /Pages/DamageAssessment2.aspx   …,2017-09-09,5,/ReadyBroward/status/906540076796186624
,This satellite animation shows Irma's landfall in the Florida Keys.  /906866920154128384   …,2017-09-11,5,/NASAHurricane/status/907231059552751617
,Conditions in Broward County are deteriorating due to Hurricane #Irma . For safety reasons a curfew is now in effect in Broward.,2017-09-09,5,/ReadyBroward/status/906609867590430720
,How will the weather impact your hurricane preparation today? Check out today's forecast SFL. #FLwx,2017-09-06,5,/NWSMiami/status/905353457661612032
,"Given the magnitude of Hurricane Harvey, the average wait time for an inspection to be scheduled is 30 days.",2017-09-28,5,/fema/status/913490516771328003
,There are reports of home damages in Margate & Weston from #Irma . Don't forget to print the Home Damage Assessment.   broward.org/Hurricane/AtoZ /Pages/DamageAssessment2.aspx   …,2017-09-09,5,/ReadyBroward/status/906635833985441793
,"# Jose  still a hurricane w/ max winds 75 mph. Still uncertainty in the track after this weekend, but a turn out to sea looking more likely.",2017-09-12,5,/NWSEastern/status/907713549295910914
,"You are all welcome to #Pasco  anytime...just leave the hurricane at home next time, ok?  us/908326453992935425   …",2017-09-14,5,/PascoSheriff/status/908330478838718464
,"Yes, as the map shows, all of Florida peninsula is within the most-likely path (white shaded area) and should prepare for hurricane impacts.",2017-09-07,5,/NWSMiami/status/905650141792681984
,"Yes, as the map shows, all of Florida peninsula is within the most-likely path (white shaded area) and should prepare for hurricane impacts.",2017-09-07,5,/NWSMiami/status/905653735170310144
,# Irma  Reminder: Want to know what businesses are generator ready in your city? Check this out before the storm.   broward.org/Hurricane/Stor es/Pages/Default.aspx   …,2017-09-07,5,/ReadyBroward/status/905860626253324288
,"# GOES16  sees three hurricanes: #Katia , #Irma  and #Jose .    ",2017-09-08,5,/NASAEarth/status/906176911256109056
,"hey we've been sharing #hurricane  tips all day, our eyes are tired lol thanks for the correction",2017-09-06,5,/MiamiBeachNews/status/905575117689823233
,Don't let your guard down.  Be prepared.  Learn more at   nws.noaa.gov/om/hurricane/i ndex.shtml   …  atus/908376035686617093   …,2017-09-14,5,/NWS/status/908377053677924352
,"We are in our Forecast Office in Key West, it was built to withstand a Category 5 hurricane, we also have a shelter, but we're doing well.",2017-09-10,5,/NWSKeyWest/status/906751682499022848
,"Important info from  : Know what to do before, during & after a #hurricane :       #BePrepared  #NatlPrep",2017-09-10,5,/USNationalGuard/status/906959258109005824
,"Virgin Islands bracing for long recovery after one-two punch from Irma, Maria:        is assisting!",2017-09-26,5,/USNationalGuard/status/912821670045470720
,Trash pickup is on as normal today:  tampagov.net/news/hurricane -irma-impact-city-tampa-solid-waste-collection-service   …,2017-09-08,5,/CityofTampa/status/906183490827321345
,We have just passed the peak of hurricane season! Still a ways to go though.         ,2017-09-13,5,/NWS/status/907959349384929280
,"After #Irma  or #Maria , floodwater & debris may be contaminated.  Protect yourself with PPE while you clean-up.    ",2017-09-22,5,/PHEgov/status/911194618187980801
,Follow your local forecasts #PlanAhead  by talking to your family about your hurricane plans:   ready.gov/plan    #Jose  tatus/909338650235801603   …,2017-09-17,5,/Readygov/status/909419689268404224
,A hurricane watch has been issued for South Florida and the Florida Keys.  More information available at    ,2017-09-07,5,/NHC_Atlantic/status/905808534201360385
,"2006: After Hurricane Katrina,   provides 800,000 supercomputing hrs simulating Gulf Coast hurricanes   nersc.gov/news-publicati ons/nersc-news/science-news/2006/nersc-calculations-help-u-s-army-corps-of-engineers-to-improve-gulf-coast-hurricane-defenses/   …  #Energy40",2017-09-02,5,/ENERGY/status/904007021019635713
,@ matrotz  Hurricane relief operations in Dominica are picking up speed. We are airlifting flights of relief supplies- one landed today. (1/2),2017-09-26,5,/theOFDA/status/912740084868370432
,# ByTheNumbers   #USArmy  Soldiers and equipment supporting Hurricane #Harvey  victims in Texas and Louisiana.,2017-09-03,5,/USArmy/status/904497990743797760
,Key Messages for Hurricane #Jose  (11 am Sep. 17):   hurricanes.gov/#Jose  ,2017-09-17,5,/NHC_Atlantic/status/909432808384417793
,. :   has deployed disaster experts across Caribbean as yet another hurricane moves to the region    ,2017-09-21,5,/StateDept/status/910937652970614785
,Floodwater can contain anything from sewage to downed power lines. Keep   kids away from flooded areas after #Irma .   PHE.gov/Irma  ,2017-09-13,5,/PHEgov/status/907963431172673541
,Learn what to do during & after a flood by visiting:   ready.gov/floods    #Maria,2017-09-21,5,/EPA/status/910950511267819520
,"There's always uncertainty with any forecast, especially a hurricane.  As times goes on, we will have more confidence in the forecast.",2017-09-07,5,/NWSMiami/status/905643422198915072
,Hurricane #Max  forecast to make landfall in south #Mexico  tonight.   experts in DC & region are monitoring & ready to offer assistance,2017-09-14,5,/theOFDA/status/908376753713938433
,"For post hurricane yard waste disposal info, visit:     .",2017-09-12,5,/HillsboroughFL/status/907735761352622081
,"The Texas coast & Houston area seen by   w/ brown rivers and bays, full of Hurricane #Harvey  flood waters:    ",2017-09-02,5,/NASA/status/904176224905428993
,"This Disaster Planning Guide gives great tips on what to do before, during and after a hurricane! Take a look!    ",2017-09-09,5,/PascoSheriff/status/906547863643152384
,"With Hurricane #Irma  producing multiple hazards, such as tornadoes, floods & extreme winds, have multiple ways to receive warnings.",2017-09-10,5,/NWS/status/906939890062983169
,"Beware of dangerous floods during #Irma . Turn around, don’t drown:    ",2017-09-15,5,/PHEgov/status/908646581724958722
,"# Jose  is a hurricane again w/ 75 mph max winds. Potential impacts, especially for the North Carolina & New England coasts remain uncertain.",2017-09-15,5,/NWSEastern/status/908804137701298181
,Irma is expected to continue to produce heavy rain and flash flooding over portions of the Southeast today.  #Irma,2017-09-11,5,/NWSWPC/status/907183830146191360
,"Lt. Gen. Rice, director of the Air National Guard, on hurricane prep and relief:   ",2017-09-21,5,/USNationalGuard/status/910964495178223617
,"# DYK  September is the climatological peak of the Atl hurricane season? In our neck of the woods, it's always good to have a plan & a kit!",2017-09-04,5,/NWSTallahassee/status/904721439156293634
,"If you are recovering from #Maria  or #Irma , try to rest when you can. It will help you stay focused, make better decisions & avoid injury.",2017-09-22,5,/PHEgov/status/911394692742316033
,An Air Force plane is en route to determine if #Jose  is a hurricane again. Dangerous surf & rip currents along East Coast next several days,2017-09-15,5,/NWSEastern/status/908713541175271424
,"We’re on the ground in FL, PR, & VI working w/federal, state, & local agencies to help communities impacted by Irma.  epa.gov/newsreleases/e pa-tropical-storm-irma-update-monday-september-11-2017   …",2017-09-11,5,/EPA/status/907333004506386432
,"As countries in #Caribbean  continue to recover from hurricanes #Irma  & #Maria , U.S. providing nearly $7M in aid    ",2017-09-25,5,/theOFDA/status/912357317571760130
,"# USArmy    has more than 19,500 #Soldiers  in the US battling wildfires and providing hurricane relief.    ",2017-09-09,5,/USArmy/status/906502649146724353
,5 AM update concerning #Irma . Max winds of 180 mph. Uncertainty remains regarding future track and landfall point.,2017-09-07,5,/NWSTallahassee/status/905733318695686144
,"It's too early to give percentages like that, but chances continue to increase that hurricane conditions will impact South Florida.",2017-09-07,5,/NWSMiami/status/905646997675192322
,K9 Farrell and Handler Dep. Jeremie Garcia assisting with other PSO members in Collier County with hurricane relief!,2017-09-19,5,/PascoSheriff/status/910262482274570241
,Everyone in and near the cone should be preparing for the potential of hurricane conditions.,2017-09-07,5,/NWSMiami/status/905645028093026304
,"Support Hurricane Harvey victims this Tues with a blood drive from 4PM to 9PM at South Pointe Tavern, along with an event for the children.",2017-09-02,5,/MiamiBeachNews/status/904104906507907072
,Over next 96 hours #Florida  coast from Naples to #TampaBay  over 60% chance of hurricane winds from #HurricaneIrma  #sayfie,2017-09-09,5,/marcorubio/status/906526431714439168
,Clean-up from storms like #Irma  & #Maria  is dangerous. Learn about common hazards workers face & how to stay safe.    ,2017-09-21,5,/PHEgov/status/910887092665946112
,# GOES16  captured this imagery of #Irma  from landfall yesterday up until mid-morning 9/11. Get the latest info@  nhc.noaa.gov  ,2017-09-11,5,/NOAASatellites/status/907338327887634432
,Irma made landfall near Naples and will likely be a TS when it gets to Tally. Significant impacts from strong winds are still expected.,2017-09-10,5,/NWSTallahassee/status/906994563121860608
,Maine Air National Guard to help with hurricane relief in U.S. Virgin Islands:   ,2017-09-22,5,/USNationalGuard/status/911349565453996034
,How prepared are you for a hurricane? Here are some helpful tips and reminders that will help you #PlanAhead . #NatlPrep  #FEMA,2017-09-07,5,/DeptofDefense/status/905732593181573121
,"As the map showers, anywhere in or near the white-shaded area is at risk.  This includes Naples. Prepare for a major hurricane.",2017-09-07,5,/NWSMiami/status/905693560044957696
,# Lee  becomes the 5th major #hurricane  of the 2017 Atlantic season but is no threat to land. Full advisory:    ,2017-09-27,5,/NHC_Atlantic/status/913056257875091456
,Do you have a disaster plan for your family when Irma hits? Make a plan before #Irma  arrives in your area:    ,2017-09-09,5,/CDCgov/status/906668560151224320
,"From space, #GOES16  sees three storms swirling: #Irma , #Jose  and #Katia .    ",2017-09-07,5,/NASAEarth/status/905822991380082692
,I'll be on   shortly to discuss hurricane response efforts.,2017-09-12,5,/FLGovScott/status/907576749332029440
,The entire forecast will be updated to coincide with the next national hurricane center advisory.,2017-09-10,5,/NWSTampaBay/status/906779515178729472
,Residents and visitors anywhere in South Florida should prepare for impacts from a major hurricane to arrive as early as early Saturday AM.,2017-09-06,5,/NWSMiami/status/905637477720788993
,"In this week's address,   reaffirmed, ""To the people affected by Hurricane Harvey, we are with you every step of the way.""  tus/903635326006026241   …",2017-09-03,5,/VP/status/904407826847674369
,Deerfield Beach as a moderate potential for winds. The hurricane force winds are expected this Sunday morning through the evening.,2017-09-10,5,/NWSMiami/status/906758897461055488
,Cpl. Shannon Lee is cautioning beach-goers to get to a secure location before the hurricane winds. #HurricaneIrma  #colliercountysheriff,2017-09-09,5,/CollierSheriff/status/906583736212496384
,1230pm - Preliminary and non-operational GOES16 IR imagery loop of #Irma . Deeper reds denote intense storms near the core. #flwx,2017-09-04,5,/NWSTampaBay/status/904746695971536896
,Take caution when cleaning up after a hurricane – learn about the dangers and how to properly dispose of debris:  epa.gov/natural-disast ers/dealing-debris-and-damaged-buildings   …,2017-09-29,5,/EPA/status/913766566885502976
,FEMA speaks your language. Find #FLRecovers  information in 13 languages:   fema.gov/disaster/4337    #Irma,2017-09-19,5,/femaregion4/status/910127640283107328
,# USArmy  military officials join together to outline strategy for hurricane relief.     ,2017-09-25,5,/USArmy/status/912455467691073536
,"Visit      to join   &  , donate to trusted orgs, volunteer, & more. #Irma  #Maria  #Harvey",2017-09-21,5,/AmeriCorps/status/910891588838182917
,New research by   scientists sheds light on what's powering hurricanes like #Irma  and #Harvey  ➜    ,2017-09-11,5,/ENERGY/status/907393834069385217
,"Members of our staff,   staff, and   staff are in the Lower #FLKeys  conducting storm surveys for Hurricane #Irma .",2017-09-22,5,/NWSKeyWest/status/911299650619084801
,From the  : today is the National Day of Prayer for Hurricane Harvey survivors.  whitehouse.gov/the-press-offi ce/2017/09/01/president-donald-j-trump-proclaims-september-3-2017-national-day-prayer?utm_source=twitter&utm_medium=social&utm_campaign=wh_20170901_na   …,2017-09-03,5,/fema/status/904382936983724032
,Get ready for #Maria  with this information from  :   ready.gov/hurricanes  ,2017-09-19,5,/EPA/status/910262232369393664
,Damaged building in #WinterHaven  caused by #Irma . #flwx  #hurricaneimra,2017-09-12,5,/NWSTampaBay/status/907636774058512384
,Keeping an eye on 3 systems in the Atlantic right now. We're still very near the peak of the hurricane season.    ,2017-09-15,5,/NWS/status/908681304178380800
,Help control the spread of mosquito-borne diseases after a hurricane by draining areas with standing water.   epa.gov/natural-disast ers/flooding#recover   …,2017-09-29,5,/EPA/status/913828222462070785
,Are you ready for #Irma ? Plan now to protect your home and your family:   epa.gov/natural-disast ers/hurricanes   …,2017-09-06,5,/EPA/status/905580121624629248
,Are ready for #Irma ? Plan now to protect your home and your family:   epa.gov/natural-disast ers/hurricanes   …,2017-09-05,5,/EPA/status/905159852581765120
,Check your supplies now to get ready for #Irma ’s wind and rains. Visit   ready.gov/hurricanes    and  prepare your home and family.,2017-09-05,5,/EPA/status/905139720694390784
,"Right now we're focusing on keeping our employee's safe and out of harm's way, but we will begin wildlife assessments after the hurricane.",2017-09-08,5,/USFWSSoutheast/status/906230189545410560
,"No, hurricane-force gusts are possible until 8PM-10PM. Please stay indoors.",2017-09-10,5,/PPinesPD/status/906979906059427840
,Small businesses impacted by Hurricane Irma can apply for the FL Small Business Emergency Bridge Loan Program at   floridadisasterloan.org /  ,2017-09-19,5,/FLGovScott/status/910176659759931392
,Here’s just one example in the   of how officers across the city are helping those impacted by the hurricane in #PuertoRico,2017-09-25,5,/NYPDnews/status/912471832804065280
,Cameras on the   peered over two major hurricanes today: #Jose  & #Irma . See the view from 250 miles up:    ,2017-09-08,5,/NASA/status/906243799202111488
,Find out what we’re doing to help the gulf coast region recover from Hurricane #Harvey .  y2017   …,2017-09-04,5,/EPA/status/904772790330556416
,# HopeAfterHarvey  has come from places near and far; Singapore Air Force supports hurricane relief in Texas:    ,2017-09-06,5,/USNationalGuard/status/905491036205699075
,Fly with us on one of our Hurricane #Irma  search & rescue missions above Florida Keys -   nbcnews.com/nightly-news/v ideo/navy-deploys-search-and-rescue-crews-to-florida-keys-1045136963668   …    ,2017-09-13,5,/USNavy/status/907970106961092608
,Discussion from   on the tornado potential from #Irma  this evening:   spc.noaa.gov/products/md/md 1632.html   …,2017-09-09,5,/NHC_Atlantic/status/906633583577780224
,"“To the people affected by Hurricane Harvey, we are with you every step of the way” -  ’ Weekly Address ⇨   facebook.com/WhiteHouse/vid eos/1417455338342195/   …  tus/903635326006026241   …",2017-09-02,5,/NASA/status/904171558138150914
,.  also brought   canned goods - donated by DOE staff - for students impacted by #Irma . cc:   #floridastrong,2017-09-25,5,/EducationFL/status/912313667265466368
,"Yes there will, but pickup service is delayed one day this week. More info:   tampagov.net/news/city-tamp a-solid-waste-resume-collection-service-following-hurricane-irma   …",2017-09-11,5,/CityofTampa/status/907335833652547585
,# Irma  up close from #GOES16  IR imagery (prelim/non op). Deep red colors indicate intense storms wrapping around the eye. #flwx,2017-09-08,5,/NWSTampaBay/status/906318555876126722
,"We're past the Sept 10 peak of the Atlantic #hurricane  season. Still over two months left, so don't let your guard down just yet. #flwx",2017-09-14,5,/NWSTampaBay/status/908376035686617093
,The threat doesn't end with landfall.  #Irma  forecast to bring flooding rains to the Southeast in the coming days.  wpc.ncep.noaa.gov/index.php#page =ero   …  tatus/906992024271945729   …,2017-09-10,5,/NWS/status/906996573321744386
,The Keys are getting gusts of hurricane force winds now- more expected. Stay indoors and be safe.,2017-09-10,5,/FLGovScott/status/906788798981427200
,RT  : Great #hurricane  and #disaster  resource for businesses from     flchamber.com/florida-hurric ane-information/   …  #GetaPlan,2017-09-05,5,/FLDEO/status/905168314162393088
,. 's disaster team in the #Caribbean  is ready to respond to #HurricaneMaria  as soon as conditions allow  theguardian.com/world/live/201 7/sep/19/hurricane-maria-landfall-dominica-caribbean-category-five-storm-live?CMP=share_btn_tw   …,2017-09-19,5,/theOFDA/status/910158719345971200
,@ USAID 's disaster team in the #Caribbean  is ready to respond to #HurricaneMaria  as soon as conditions allow   theguardian.com/world/live/201 7/sep/19/hurricane-maria-landfall-dominica-caribbean-category-five-storm-live?CMP=share_btn_tw   …,2017-09-19,5,/theOFDA/status/910157755436158976
,Our dive team is conducting underwater inspections of the San Jacinto River Waste Pits Superfund site.   washingtonexaminer.com/pruitt-deploys -epas-elite-frogmen-in-post-hurricane-inspections/article/2634623   …  #Harvey,2017-09-17,5,/EPA/status/909469166364741632
,"With no shortage of hurricanes brewing,   captured hurricanes #Katia , #Irma  & #Jose  lined up in this image:    ",2017-09-08,5,/NASA/status/906303445296193536
,".  #soldiers  from the 602nd Support Medical Co. return to #StThomas , #USVI , continuing relief operations following #Irma  and #Maria .",2017-09-24,5,/DeptofDefense/status/912084503249739777
,Flooding pictures now coming in from #Brownville  in #Desoto  County from #Irma . #flwx  #hurricaneimra,2017-09-12,5,/NWSTampaBay/status/907644141705850880
,Responders from   are on the ground in #PuertoRico  & #USVI  to provide relief to areas hit by #Irma  & #Maria .    ,2017-09-26,5,/PHEgov/status/912771716325281794
,FLOW mobiles are out in   and   today serving those impacted by #Irma . Swing by for   services!,2017-09-22,5,/FLHSMV/status/911209300135170049
,Make sure your hurricane plan is up-to-date. Gather supplies & talk to your family about where you would go if you had to evacuate. #Jose,2017-09-16,5,/Readygov/status/909183932100423680
,"We cannot stress this enough, #Irma  is extremely dangerous! The #StormSurge  across the #FLkeys  could be devastating! 5-10ft above ground!",2017-09-08,5,/NWSKeyWest/status/906093732428165120
,"Satellite technology is changing how we monitor dangerous flooding after storms, including #Harvey  and #Irma . Find out how:  .gl/Tcnr2R",2017-09-25,5,/NOAASatellites/status/912305444135297024
,Stay up-to-date with  's latest hurricane preparation info that is designed to keep us Floridians safe:    ,2017-09-07,5,/FLDEO/status/905861671121543169
,See the huge purple area of #HurricaneIrma ? That is #hurricane  wind area.It is larger & wider than ALL of #SouthFlorida . #Sayfie  2/3,2017-09-09,5,/marcorubio/status/906504736530198533
,Special wx balloon release to obtain extremely critical data ahead of #Irma . Irma is still an extremely dangerous and powerful storm. #FLwx,2017-09-08,5,/NWSKeyWest/status/906239359627792384
,Atlantic- NASA Finds Hurricane Lee's Strength Shift     nasa.gov/feature/goddar d/2017/lee-atlantic-ocean   …  #hurricaneLee,2017-09-28,5,/NASAHurricane/status/913484740031860737
,Stay safe as you clean-up from #Maria  & #Irma . Avoid floodwaters. Use generators outdoors. More Tips →    ,2017-09-22,5,/PHEgov/status/911272324539781120
,Do you have a hurricane & flood preparation plan in place? Know your evacuation route. #HurricaneSeason  #MBRisingAbove,2017-09-04,5,/MiamiBeachNews/status/904837574983913472
,"Sometimes hurricanes, if close together, can interact. In the case of Irma and Jose, they aren't close enough to affect each other.",2017-09-07,5,/NWSMiami/status/905643944473616384
,Update on assistance for #Harvey  & #Irma -770k+ registrations in Texas-760k+ registrations in Florida-$679 million+ approved for survivors,2017-09-19,5,/fema/status/910161511108300800
,# USCG  issues #safetyzone  near #BlackCreek  in #Jacksonville  after #Irma  #Flooding .  Details here:    ,2017-09-15,5,/USCGSoutheast/status/908708325386268673
,You can prepare for #HurricaneIrma  by creating a hurricane plan. Visit:      to create a plan & receive tips.  tatus/904738767960989697   …,2017-09-04,5,/PascoSheriff/status/904750885124931584
,Latest 72-hr rainfall graphic for #Irma . Much of the Southeast has excessive rainfall and flooding risks - check out   wpc.ncep.noaa.gov/qpf/ero.php?op t=curr&day=1   …,2017-09-10,5,/NWSWPC/status/906990070904868864
,We are #OneCommunity  in  ! Thank you Sister Margaret Ann of   for pitching in as we recover from #Irma,2017-09-12,5,/MiamiDadePD/status/907695066730377217
,Before heading out prior to #Irma  check #FL511  for the best route out of town. #hurricaneirma2017,2017-09-07,5,/MyFDOT/status/905813698937327616
,# USCG  members who helped coordinate the rescue of 33 children in need of dialysis during Hurricane #Harvey  had a chance to check in on them,2017-09-05,5,/USCG/status/905138050908512256
,Our action helps Florida power plants maintain electricity for customers & critical facilities following #Irma .  epa.gov/newsreleases/e pa-exercises-enforcement-discretion-all-power-plants-florida   …,2017-09-11,5,/EPA/status/907308972264304640
,# Irma  is forecast to make landfall somewhere between Naples & Sarasota sometime Sun night & pass very near or over Tampa early Mon am. #flwx,2017-09-09,5,/NWSTampaBay/status/906577894109048833
,Wind Damage and flooding SE of Naples #Irma  status/907011779729018880   …,2017-09-10,5,/NWSWPC/status/907068327410978817
,For those who are staying in their homes or getting ready to relocate for the hurricane remember to bring in all lawn furniture inside.,2017-09-08,5,/PascoSheriff/status/906268526012399617
,Our Solid Waste collection resumes tomorrow & is delayed one day. More info:  tampagov.net/news/city-tamp a-solid-waste-resume-collection-service-following-hurricane-irma   …,2017-09-11,5,/CityofTampa/status/907336803186827264
,"During #Irma  cleanup stay cool,  hydrated & take breaks.",2017-09-18,5,/femaregion4/status/909877442520764416
,Let classical music take away your post-hurricane blues at the #NWSReliefConcert  #WALLCAST  at Soundscape tonight at 7:30 PM ,2017-09-16,5,/MiamiBeachNews/status/909090760846401536
,Please view and share our video with family/friends on hurricane preparedness.    ,2017-09-05,5,/CollierSheriff/status/905065512010469377
,# Maria  still producing life-threatening flooding and winds over Puerto Rico. See      and   for the latest,2017-09-20,5,/NHC_Atlantic/status/910515502925139968
,Tornado Watch in effect for all of southern FL. Fast-moving tornadoes can develop with little warning in hurricane rain bands. Take cover!,2017-09-10,5,/NWS/status/906891382207512576
,NOAA satellites are monitoring flooding from #Irma  and #Harvey . Check out the flood zone maps here:    ,2017-09-15,5,/NOAASatellites/status/908715624989446144
,Afternoon #Irma  Non-Op GOES16 imagery. Just a massive massive system. Stay tuned for further updates! #flwx  #FLKeys,2017-09-07,5,/NWSKeyWest/status/905878479304044545
,"Our #7AMRoutine  includes helping our family, friends and neighbors get hurricane ready and reviewing our disaster plans! #InThisTogether",2017-09-08,5,/PascoSheriff/status/906109956755251201
,"We are always here 24/7, rain, shine, or hurricane. We're concerned for yours and your friends and families safety, that's why we're here!",2017-09-10,5,/NWSKeyWest/status/906741793567465473
,Take a look at the rainfall totals from #Irma ! This is one reason several rivers are going into major #flood  stage. #flwx,2017-09-11,5,/NWSTampaBay/status/907410058715295744
,"As #Irma  gets closer to the US mainlands, #USArmy  units continue to deploy to the affected regions.",2017-09-08,5,/USArmy/status/906244674758856709
,"Deputy Supt. Small on student needs: ""What if every day of your life there was a hurricane outside? That's why we're doing this.""",2017-09-22,5,/PolkSchoolsNews/status/911205842791337985
,Are you in area impacted by #Irma  & wondering about major port condition updates? Then follow   for the latest official info!  status/907233462536597504   …,2017-09-11,5,/USCG/status/907243232198844416
,".  is working with Johnson & Johnson to provide baby supplies, personal hygiene, and first-aid items to hurricane victims",2017-09-15,5,/FLGovScott/status/908855957492346880
,The inland flooding threat continues to grow as #Irma  spins across the Southeastern U.S. #TurnAroundDontDrown  C/status/907317742797238273   …,2017-09-11,5,/NWS/status/907319059322228736
,"As families hit by #Harvey  & #Irma  continue to recover, more than 1400   &   are supporting:    ",2017-09-21,5,/AmeriCorps/status/910916079500890112
,"# USCG  Air Station Borinquen, #Puerto  Rico is preparing assets for overflights to check damage from #Irma .",2017-09-07,5,/USCGSoutheast/status/905766163141066752
,.  tips for #tornado  safety   nws.noaa.gov/om/tornado/    #Irma  006771809718277   …,2017-09-10,5,/NOAA/status/907013542410407936
,Is energy infrastructure near you vulnerable to flooding? Find out with this interactive map from       eia.gov/special/floodh azard/   …  #Irma,2017-09-21,5,/ENERGY/status/911007403000324096
,# HurricaneWatch  means hurricane conditions are possible within watch area. Watch is typically issued 48 hours before anticipated occurrence.,2017-09-07,5,/MiamiBeachNews/status/905834098790469632
,Don't fall victim to a post-hurricane scam:   facebook.com/colliersheriff /posts/1533095633416880   …,2017-09-13,5,/CollierSheriff/status/908061969613193216
,".  AirSta Borinquen helo crew medevacs injured man from #StThomas , #USVirginIslands  following #Irma . Read more    ",2017-09-14,5,/USCGSoutheast/status/908430175314030592
,"Assisting w/ #hurricane  cleanup? Wear rubber boots, rubber gloves, & goggles during cleanup of affected area.    ",2017-09-09,5,/CDCgov/status/906593073261449216
