Tweet,Category,Date,Permalink
Need several pairs of shoes to out run a hurricane. #DidntYouKnow,3,09/11/2017,https://twitter.com/husky94a/status/907318411486621697
RT @WPLGLocal10 : New Advisory is in!!! Still dealing with a powerful hurricane! pic.twitter.com/oYOhym0Wex,4,09/07/2017,https://twitter.com/IamForde/status/905719653057667072
". @MayorLevine wants the declare war"" against Hurricane damage in Puerto Rico. @WPLGLocal10 pic.twitter.com/wJFeOQkRpW""",10,09/27/2017,https://twitter.com/IanMargol/status/913016615498854400
No arrests. Police believe this is a second scene. Original shots fired scene is at 112th Ave and Booker T Washington. @WPLGLocal10 https:// twitter.com/ianmargol/stat us/912672142055133184 …,7,09/26/2017,https://twitter.com/IanMargol/status/912672424147214336
Death toll in Mexico nears 250. I'll have the latest on @WPLGLocal10 at 5 & 6. https://www. local10.com/news/internati onal/71-magnitude-earthquake-kills-79-as-buildings-collapse-in-mexico …,1,09/20/2017,https://twitter.com/IanMargol/status/910424719635120128
Not disappointed? Hope you guys did ok through the storm!,15,09/17/2017,https://twitter.com/IanMargol/status/909534979402674179
"A tale of 50 feet. One house untouched... the other, just across the street, totally destroyed. @WPLGLocal10 #KeyWest #HurricaneIrma pic.twitter.com/zvEM6kgLKG",0,09/16/2017,https://twitter.com/IanMargol/status/909108895293034496
HAPPENING NOW: Monroe County residents and biz owners may go as far as Marathon. Tomorrow lower Keys thru Key West open at 7am @WPLGLocal10,2,09/16/2017,https://twitter.com/IanMargol/status/909047438270435329
FL Hwy Patrol turning people away as they try to drive down US1. Only authorities & inspectors allowed. @WPLGLocal10 pic.twitter.com/YjI0viqlyz,0,09/11/2017,https://twitter.com/IanMargol/status/907171690656010240
"I need you to evacuate if you have not evacuated."" -Marty Senterfitt @WPLGLocal10 pic.twitter.com/nn1fJ2QfCA""",0,09/08/2017,https://twitter.com/IanMargol/status/906157330265464833
This gas station in Marathon is totally shut down and shuttered up for the storm. @WPLGLocal10 pic.twitter.com/t2kMAbxPpr,4,09/07/2017,https://twitter.com/IanMargol/status/905815149281497088
"Every family needs to have a plan, have a disaster preparedness kit and be ready TODAY. - @FLGovScott @WPLGLocal10",9,09/06/2017,https://twitter.com/IanMargol/status/905428281264144384
We can rebuild your home,9,09/06/2017,9.05427E+17
"I guess tragedies like hurricanes, floods and protests are a green light for these hyenas to stick around and loot! Sickening",5,09/10/2017,https://twitter.com/iJancy/status/906977813135273985
@WPLGLocal10 any updates from xfinity/Comcast - no internet or cable since before the storm!!!!,9,09/12/2017,https://twitter.com/ile913/status/907619764939444225
"@WPLGLocal10 @nbc6 @CBSMiami @wsvn Next storm, radar bigger! Coverage fine, that small radar sucks! That's what we need 2 c, not u talking",9,09/13/2017,https://twitter.com/imaspacegeek/status/908009724901294081
"This is nothing compared to the damage your orange president is doing or the white collar, economic and social rape the elite commit",5,09/10/2017,https://twitter.com/imDOPEyo/status/907031941056253952
This someone’s beach house not apartment building. Hope we rebuild poor people’s houses too,10,09/13/2017,https://twitter.com/inmyhumbleopi/status/907940583846510592
We will be leaving to the Keys on Monday with our trailer filled with donations in conjunction with @WPLGLocal10 #IrmaRecovery #IBSG #donate,9,09/15/2017,https://twitter.com/IntbyStevenG/status/908709610483306497
"Ah yes, this is a fake tornado.",0,09/09/2017,https://twitter.com/IntelCrab/status/906662480780431360
Additional footage of a tornado near #FortLauderdale via @WPLGLocal10 . pic.twitter.com/8fC1xVCCct,0,09/09/2017,https://twitter.com/IntelCrab/status/906654424482947073
"#FactCheck & ?'s answered! #hurricaneirma sewage spill in CCR, 9/28, 7p, City Hall. @WPLGLocal10 @CBSMiami @wsvn @SunSentinel @MiamiHerald https:// twitter.com/cityofmiramar/ status/912728507637264384 …",4,09/26/2017,https://twitter.com/intellady1/status/912825956112437248
@WPLGLocal10 live webcam. West Pembroke Pines. Chapel trail. http://www. ustream.tv/channel/2jZAPF mUguk …,0,09/10/2017,https://twitter.com/iromerofl/status/906888274328915970
What can we do w out cars to prevent them from flooding?!,9,09/08/2017,https://twitter.com/Istillwantapony/status/906165580121694208
Buy Here . https:// teespring.com/i-survived-irma Hurricane IRMA Florida Strong Money made will go to Hurricane IRMA funding #hurricaneirma2017 pic.twitter.com/alevzzB6bf,3,09/09/2017,https://twitter.com/isurvivedirma/status/906664188071874565
Any idea when people that evacuated to Orlando can come back into Miami?,9,09/11/2017,https://twitter.com/itsjoeydray/status/907230107508498432
@EricYutzy @WPLGLocal10 Bravo to the best station in South Florida! Keeping family first during the storm. #IrmaHurricane2017,9,09/09/2017,https://twitter.com/IvyTanya/status/906541398966632448
They praised the white people who looted during the hurricane,5,09/11/2017,https://twitter.com/iwellbreastfed/status/907167790091702272
"no, not that i'm aware. :( but 1 found dead by a hotel guest. someone directed me to it today. i tagged you in the photo so u could see",9,09/16/2017,https://twitter.com/j_ly011/status/909193489656815618
"follow-up: sadly despite their prior assurance, my 5% skepticism was warranted. hotel no longer sticking to their rescue"" claims. 1/5 ...""",9,09/16/2017,https://twitter.com/j_ly011/status/909017344797741056
they just weathered storm & unable to give updates. i called & they said follow-up next wk. i encourage any1 to call them when appropriate,2,09/11/2017,https://twitter.com/j_ly011/status/907386789958123520
"... but there are 100s more of these still out there. if any1 sees injured that survived, pls help or spread word to some1 who can. x 2/2",9,09/10/2017,https://twitter.com/j_ly011/status/907084609996906496
tree goes down #hurricaneirma2017 @wsvn @WPLGLocal10 @Univision23 @Telemundo51 pic.twitter.com/ozsZw9WZmL,0,09/10/2017,https://twitter.com/j8abz/status/906874867034808320
The Fort Lauderdale police department later arrested 9 people related to the incident.,0,09/10/2017,https://twitter.com/JAB4USA1st/status/907015666242375682
What is the latest on the Russia investigation? What about healthcare and tax reform? Find out on @WPLGLocal10 right now! pic.twitter.com/bFCLFYALc2,3,09/28/2017,https://twitter.com/JaceyBirch/status/913351077315190786
Thanks! The ootd & shoefies have been suspended out of respect for all the deaths & devastation from the last 3 hurricanes & earthquakes,14,09/28/2017,https://twitter.com/JaceyBirch/status/913349349677109249
When people stop losing their lives in hurricanes. Trivial things like shoefies are so unimportant right now,2,09/20/2017,https://twitter.com/JaceyBirch/status/910494514497953797
No shoefies - out of respect for all the people dying in hurricanes right now in my hometown & the islands - just so sad,13,09/20/2017,https://twitter.com/JaceyBirch/status/910493995146661888
A 7.1 magnitude earthquake hits Mexico killing more than 200 people - authorities are searching for people under the rubble. @WPLGLocal10 pic.twitter.com/4zZMhhXORz,4,09/20/2017,https://twitter.com/JaceyBirch/status/910479208962457600
So impressed with our @WPLGLocal10 viewers who donated so much to help out our Keys residents in need of so much to live & rebuild!!! pic.twitter.com/AK6YCQUiAm,9,09/19/2017,https://twitter.com/JaceyBirch/status/910096588424572930
What's going on in the Florida Keys after Irma? @WPLGLocal10 has crews across the island chain as people need necessities & start to rebuild pic.twitter.com/DXvtoZMiFG,8,09/19/2017,https://twitter.com/JaceyBirch/status/910093465261920257
Not during a hurricane that has killed more than 60 people and wiped out a quarter of my beloved Florida Keys. #respect,0,09/14/2017,https://twitter.com/JaceyBirch/status/908325954623295491
How did you fare after the storm?,0,09/14/2017,https://twitter.com/JaceyBirch/status/908325364614787073
Thanks Jordan - hope you fared well in this storm,0,09/13/2017,https://twitter.com/JaceyBirch/status/907960913591971840
WE ARE HERE FOR YOU! @WPLGLocal10 is your #HurricaneIrma Headquarters-- @EricYutzy & I have everything you need to stay safe in this storm pic.twitter.com/INFxaD5WON,15,09/07/2017,https://twitter.com/JaceyBirch/status/905802508278300672
Want to see the latest Hurricane Irma models? @JulieDurda has ALL the possibilities for this storm you need to see - tune to @WPLGLocal10 pic.twitter.com/cmvBp0gaEX,4,09/07/2017,https://twitter.com/JaceyBirch/status/905758893749411840
We are your Hurricane Irma Headquarters! Here at @WPLGLocal10 - we will have you prepped & ready for this MAJOR hurricane that MAY hit us pic.twitter.com/tKn1wvTNlj,1,09/05/2017,https://twitter.com/JaceyBirch/status/905015397925224449
I will be live on #TWISF with @GlennaOn10 and @MichaelPutney on @WPLGLocal10 shortly discussing #Caribbean and recent #hurricanes .,15,09/24/2017,https://twitter.com/Jacquiecharles/status/911977649895018496
Well I hope #FPL did not send its employees to fix our power lines during the storm that would be reckless and inconsiderate.,12,09/11/2017,https://twitter.com/JakubKudlacz/status/907398542628671488
I hope they find theses parasites and arrest.,0,09/10/2017,https://twitter.com/jamaican37/status/907087752373657600
They're just picking up emergency anoraks and umbrellas,1,09/10/2017,https://twitter.com/jamojacko/status/906962571835691011
Monroe County mayor: the Keys are not what you left when you evacuated @WPLGLocal10 pic.twitter.com/cD2eRGtqrQ,0,09/16/2017,https://twitter.com/JanineStanwood/status/909133716630499328
Some homes in Marathon destroyed; residents starting to come back to see the damage @WPLGLocal10 pic.twitter.com/GHcYTY0rZB,8,09/16/2017,https://twitter.com/JanineStanwood/status/909128600766566400
Meet Florida Task Force 2 live rescue dogs. Not cadaver dogs; they detect signs of life. #BigPineKey @WPLGLocal10 pic.twitter.com/H4QbxNUkIq,0,09/15/2017,https://twitter.com/JanineStanwood/status/908791540935471104
With Florida Task Force 2; they're doing the tough work of search/recovery in Big Pine @WPLGLocal10 @CityofMiamiFire pic.twitter.com/0O0i5wzBpq,3,09/15/2017,https://twitter.com/JanineStanwood/status/908790062900498433
Upper Keys residents can return tomorrow! Must show yellow sticker or proof of residency @WPLGLocal10 https:// twitter.com/monroecounty/s tatus/907393570516164612 …,0,09/11/2017,https://twitter.com/JanineStanwood/status/907394953168420865
Hurricane Irma aftermath in Miami. #HurricaneIrma #Irma2017 #NeverForget #NoPower #Miami @wsvn @CBSMiami @WPLGLocal10 pic.twitter.com/qtPjOIY9gf,4,09/11/2017,https://twitter.com/JArbide1/status/907355766184701952
@WPLGLocal10 I have evacuated from Miami to a hotel in Orlando and they have turned away countless families with pets and nowhere else (1/2),15,09/10/2017,https://twitter.com/jaredrubens/status/906867060952756224
@WPLGLocal10 worst news coverage of the hurricane. Don't make news report it!,13,09/11/2017,https://twitter.com/JASON_KLEIN/status/907436340865794051
i agree rick im prayin for u all in fl this weekend hope this thing dont get to bad i heard 3 deaths so far,15,09/06/2017,https://twitter.com/jason19157460/status/905389199473262593
"What is regrettable is that the socialist elites in #Cuba continue to obfuscate, in some cases lie, about injuries 2 US government personnel",9,09/22/2017,https://twitter.com/JasonPoblete/status/911332671720128513
Remind people that they will be held liable for bulk trash left on streets and could cause damage to neighbors property,9,09/09/2017,https://twitter.com/jaspen1/status/906488741023412224
"I'm surprised they didn't take the cranes down, seems a given that they'd fall over and cause more damage and money to replace.",9,09/10/2017,https://twitter.com/javamusings/status/906949870212096000
They need to be arrested,0,09/10/2017,https://twitter.com/JayeLu/status/906959403659784192
I hope this hurricane sweeps my ex ahhhh...rhymes with DAY,2,09/09/2017,https://twitter.com/JayeLu/status/906602138771619840
No its not its a fucking storm and it doesnt affect humanity stealing shoes,5,09/10/2017,https://twitter.com/jayjayDElaphant/status/906962503825059840
A new hurricane hunter with moxie - for sure. But we hope you're all getting to safety quickly,14,09/10/2017,https://twitter.com/JBstearns1885/status/906936017667579904
RT @WPLGLocal10 : #BREAKING 3 dead after scaffolding collapses at Miami television tower http:// bit.ly/2wWaI43?utm_me dium=social&utm_source=twitter_WPLGLocal10 … pic.twitter.com/ViOOBrPjjR,1,09/27/2017,https://twitter.com/JDiasgranados/status/913161199403061248
Thanks for letting me know. I've had family in nursing homes so I've got a soft spot for the elderly many of them are fairly helpless.,14,09/13/2017,https://twitter.com/jeanlaurienti1/status/907995568781361158
The elderly should have been checked on and evacuated before #Irma2017 arrived. Shameful this happened to those poor elderly citizens.,5,09/13/2017,https://twitter.com/jeanlaurienti1/status/907992876222763008
"Man, praying for you guys ! Would make more sense though to just get out all together. Cat 5 or strong 4 & sandbags are pointless",15,09/07/2017,https://twitter.com/jec7313/status/905949828529758208
"oh, my cousin lives there, she hasn´t evacuated, she will stay at home, she is brave",15,09/09/2017,https://twitter.com/JEDIEV11/status/906406846042218497
@SunSentinel @WPLGLocal10 https:// twitter.com/crowdrescuehq/ status/909104010006630401 …,0,09/16/2017,https://twitter.com/JeffBfish/status/909105695181721600
@WPLGLocal10 any chance of this storm moving more WEST imto the gulf away from Florida?,9,09/08/2017,https://twitter.com/jenajstaly/status/906298651886194689
. @FLGovScott says biggest challenge will be getting housing for those who lost their homes in the storm @WPLGLocal10,5,09/20/2017,https://twitter.com/JeniseFernandez/status/910523613593374720
. @FLGovScott and acting DHS secretary Elaine Duke talking about recovery efforts in the Keys @WPLGLocal10 pic.twitter.com/30iknLLUtN,3,09/20/2017,https://twitter.com/JeniseFernandez/status/910520083918794752
"In case you're wondering where I've been, this week I'll be in the Keys reporting on recovery efforts #keysrecovery @WPLGLocal10 https:// twitter.com/jenisefernande z/status/910215770898075648 …",0,09/19/2017,https://twitter.com/JeniseFernandez/status/910216179922427905
Docks where people feed tarpon at Robbie's blew off during the storm. But they are building away and will be back up soon! @WPLGLocal10 pic.twitter.com/a9ZwZJluoe,0,09/18/2017,https://twitter.com/JeniseFernandez/status/909849467930718208
"Keys residents: Upper Keys Vet Hospital in Islamorada giving out free dog and cat food, also accepting donations @WPLGLocal10 pic.twitter.com/cAl9RWI9nh",8,09/18/2017,https://twitter.com/JeniseFernandez/status/909837591586983937
News conference about to start. Updates on nursing home deaths coming up on @WPLGLocal10 now pic.twitter.com/RwXW0ocXOM,0,09/14/2017,https://twitter.com/JeniseFernandez/status/908352247335186433
The crime scene tape is still up at the Rehabilitation Center at Hollywood Hills. 8 dead and dozens of others still critical @WPLGLocal10 pic.twitter.com/nyUtqgvgOi,0,09/14/2017,https://twitter.com/JeniseFernandez/status/908270577659600897
"Yes, we are looking into all of that. Hoping to talk more with the owners of the facility soon about this tragedy",0,09/13/2017,https://twitter.com/JeniseFernandez/status/908089215900176385
This is now a criminal investigation @WPLGLocal10,0,09/13/2017,https://twitter.com/JeniseFernandez/status/908018853401300992
6 confirmed dead. A number of others in critical condition. The first 911 call came in as a heart attack @WPLGLocal10,0,09/13/2017,https://twitter.com/JeniseFernandez/status/908018800708263936
BREAKING: . @BarbaraSharief confirming 5 dead @WPLGLocal10,0,09/13/2017,https://twitter.com/JeniseFernandez/status/907957672451899392
. @BarbaraSharief confirming now 2 dead @WPLGLocal10,0,09/13/2017,https://twitter.com/JeniseFernandez/status/907955617947627529
Sent to me by a friend. Cranes swaying in Brickell #hurricaneirma @WPLGLocal10 pic.twitter.com/MHCuzCB9AD,4,09/09/2017,https://twitter.com/JeniseFernandez/status/906610139800772608
"Incredible photo of all the flights leaving Florida. To all my friends riding out the storm, please be safe @WPLGLocal10 pic.twitter.com/Sb9Gxg6RO3",3,09/08/2017,https://twitter.com/JeniseFernandez/status/906185310303903744
SFL wildlife center in FTL evacuating hundreds of animals ahead of storm. They'll be staying with foster families @WPLGLocal10 pic.twitter.com/BtmlCjrQBK,10,09/07/2017,https://twitter.com/JeniseFernandez/status/905834465716563968
Great job LEOs!! They are true definition of thieving thugs!! Making your job even harder during life threatening natural disaster. pic.twitter.com/UNJZdFVVmH,1,09/10/2017,https://twitter.com/JenniferTrump_/status/906962715087982592
Shitty practices.... Yes have them pay for whatever damage this residents' cars may have had,15,09/13/2017,https://twitter.com/Jenny7041/status/908146877790609410
"@WPLGLocal10 Help us WIN- we will donate $10,000 to LE & families 4 Hurricane Relief. RT THIS VIDEO to help us win https:// twitter.com/GeorgiaChiefs/ status/906135180418613248 …",2,09/20/2017,https://twitter.com/JenSharrow/status/910504908004188161
"The @WPLGLocal10 #CareForce is looking for supplies, other items for #Irma victims. Here’s when & where to donate: http:// bit.ly/2xEA5Ht",10,09/15/2017,https://twitter.com/jessikaroude/status/908811637624381440
You are brave reporter! ..Scary hurricane winds! Be safe.... #GOD Bless You and all the people in Miami and South Florida!,15,09/10/2017,https://twitter.com/jesusgherrera28/status/906759047403188224
The people in that building should open the window and rescue those innocent parrots!,5,09/09/2017,https://twitter.com/jesusgherrera28/status/906624518168379394
"Those looters should not have been arrested,they should have been shot on sight",5,09/10/2017,https://twitter.com/jimlibertarian/status/906966625542217728
Wind and flooding in Oakland Park #hurricaneirma2017 #hurricane @WPLGLocal10 @weatherchannel pic.twitter.com/bYYeUYzwWh,4,09/10/2017,https://twitter.com/JimmiMc_/status/906848688772919296
#comcast #hurricaneimra where are the spoke persons on radio and tv???? Come on!I can do it text me or call me!!Nothing on Spanish radio!!,9,09/11/2017,https://twitter.com/Jimmy58601968/status/907330667628855296
Those are probably wild parrots. Opening window might scare them off their bit of shelter. goes out to the poor animals in the storm.,14,09/09/2017,https://twitter.com/JINutter/status/906622808251404288
What does white collar crime have to do with the hurricane?,13,09/10/2017,https://twitter.com/jlsfsu/status/906968598169755649
Were they arrested?,0,09/10/2017,https://twitter.com/jlsfsu/status/906966620559593473
People in Miami and Fort Lauderdale need to realize they will be on the dirty side of the storm. Be prepared,9,09/05/2017,https://twitter.com/jmerrickflorida/status/905017200842596352
Even the bloke from Australia (where we rarely get tornados) knows that's not a tornado! THAT is a funnel cloud. Hasn't touched ground.,9,09/09/2017,https://twitter.com/JMThompson95/status/906695029657186305
Im sending thoughts and prayers to everyone there.,15,09/10/2017,https://twitter.com/JodyAdle/status/906893341379502082
I won't be ordering from this store anymore when I'm in Jacksonville! I see how much they care about their workers! Money before safety!,0,09/13/2017,https://twitter.com/Joe69006123/status/908040924718141440
@TMobileHelp #hurricaneirma #miami #coconutgrove waiting for #TMobile @TMobile #33133 @WPLGLocal10 @WPLGLocal10 6 days #noservice pic.twitter.com/mAHb6JxMJ2,0,09/13/2017,https://twitter.com/joelriv/status/908101378232504320
@comcast @XFINITY cree? @wsvn @WPLGLocal10 @elnuevoherald @NewTimesStreet #Miami #hurricaneirma #florida pic.twitter.com/12jqYoxeOp,4,09/12/2017,https://twitter.com/joelriv/status/907628154071781377
#VirrickPark gym serve as shelter? elderly residents in #westgrove need @kenrussellmiami @WPLGLocal10 @CityofMiami @wsvn @MiamiDadeCounty,9,09/08/2017,https://twitter.com/joelriv/status/906010539960156160
Why haven't we built a Noah's ark for hurricanes and trained all the animals to migrate there for shelter?,15,09/10/2017,https://twitter.com/joevans0/status/906907538041462784
Hi Julie. This feels like the worst hurricane season ever :(,2,09/18/2017,https://twitter.com/joeybagovdonuts/status/909718002685431808
"And after the storm : Stupid govt. And stupid Whites will give the useless eaters free food,water etc. Insane !",8,09/10/2017,https://twitter.com/johndalder/status/907032141674008577
Has there been much flooding downtown Lauderdale? Dying to have a look for myself but it sounds horrible out there. Stay safe.,15,09/10/2017,https://twitter.com/JohnnyMiles62/status/906923704130699265
"Irma?? Not so. Epicure was too expensive and not affordable for most local residents; therefore, Epicure shut down its doors.",1,09/15/2017,https://twitter.com/JonathanF_99/status/908822943651782656
It's a shame someone can't leave for a hurricane without getting robbed by a group of lowlifes It doesn't matter their race. Still lowlifes,3,09/10/2017,https://twitter.com/JonathonR2099/status/906974422464163840
Outstanding coverage today. Former SoFla resident streaming live in Colorado experiencing Irma vicariously. @WPLGLocal10,14,09/09/2017,https://twitter.com/jonnypositive/status/906660558849507328
Hey @WPLGLocal10 I wanna watch football before the power goes out. Extra coverage won't make the hurricane disappear. #irma pic.twitter.com/hZL4OiTpRL,3,09/09/2017,https://twitter.com/Jordan_727/status/906607138541375490
Thank you @WPLGLocal10 for hosting a solid #Debate on #TWISF for #SD40 and allowing us to talk about #HurricaneIrma relief pic.twitter.com/btzgefF4pg,0,09/17/2017,https://twitter.com/josefelixdiaz/status/909452655973543942
Not one person mentioned racism. You're the one who turned this discussion on it's ear by attacking liberals. He was criticizing looters!!!,0,09/11/2017,https://twitter.com/JoshNewpol/status/907275997682298880
My goodness I have never ever seen a hurricanes with 175 mph winds that is unbelievable scary I hope the winds go down before coming to FL!!,2,09/05/2017,https://twitter.com/JoshuaBenchimol/status/905045634918600704
@MiamiHerald @NWSMiami @CBSMiami @WPLGLocal10 @nbc6 @wsvn #Irma #Irma2017 #hurricaneirma2017 #HurricaineIrma #Hurricane #PetSafety #startup https:// twitter.com/Model_The_Worl d/status/906484310663933954 …,7,09/09/2017,https://twitter.com/JPGool/status/906486356217667584
God bless everyone there! That storm is beyond frightening! Be safe!,15,09/09/2017,https://twitter.com/jrkirk22/status/906721792038805504
Ankle deep storm surge is not 13 feet,1,09/10/2017,https://twitter.com/jrpollo/status/906928165142110208
"The nasty aftermath of #Irma here in Hollywood, Florida from a drone. https:// youtu.be/qvNkNY8zQBI @WPLGLocal10 @nbc6 @SunSentinel @southflorida",14,09/11/2017,https://twitter.com/JTC_3/status/907427363646054400
They're the only ones who loot during national disaster.,5,09/10/2017,https://twitter.com/JTerry110/status/906960075088162817
1-2 ft is a blessing...Hugo left many feet on blvd. and I'm sure other storms far worse,2,09/11/2017,https://twitter.com/JTRM79/status/907288528723128327
What does the Fl AHCA have to say about this tragedy? They are responsible for inspecting & insuring these facilities are safe!,9,09/13/2017,https://twitter.com/juanmas53/status/907985759742959616
"@WPLGLocal10 where can I find sandbags? Cities only distribute to residents, mine @DaniaBeachFL apparently distro'd Wed without notice",9,09/07/2017,https://twitter.com/JudesViews/status/905692339678703617
Thank you @insideFPL @WPLGLocal10 Feeling a bit' of alright now. #survived8dayswithoutpower #hurricaneirma Continued prayers 4 evryone. pic.twitter.com/KoyHUXaA2k,12,09/19/2017,https://twitter.com/JuleszeyJules/status/910200780606582784
"@WPLGLocal10 Can this bcorrected quickly? that during the storm hot spots r available 4evry1 but, my family and I now don't have service.",6,09/09/2017,https://twitter.com/JuleszeyJules/status/906658841860943872
"Sad, inevitable effect of a natural disaster. @WPLGLocal10 films apparent looters in Fort Lauderdale during #Irma pic.twitter.com/9x2DawZUVF",5,09/10/2017,https://twitter.com/Julian5News/status/906945273636716550
"Team coverage on Mother Nature's disasters here at home, in the Caribbean & in Mexico. @WPLGLocal10 pic.twitter.com/WLQoly05rI",0,09/20/2017,https://twitter.com/Julie_Aleman/status/910353459865669633
My friends get ready for wet 48 hrs!!Today except scattered storms Friday except widespread storms keep it tuned to @WPLGLocal10 pic.twitter.com/EYVagdyYF6,0,09/28/2017,https://twitter.com/JulieDurda/status/913357843021082626
Get ready for a soggy setup my friends!! Today only scattered showers/storms tomorrow more widespread storms grab @WPLGLocal10 pic.twitter.com/xNkHnyooiD,0,09/28/2017,https://twitter.com/JulieDurda/status/913339341753208832
SFLO grab the rain gear!! Seeing storms this morning in Miami! These storms will lift towards parts of Broward! Stay safe @WPLGLocal10 pic.twitter.com/5Yik0VJvV3,15,09/26/2017,https://twitter.com/JulieDurda/status/912607501375410177
Good Morning get ready for a hot humid day with some scattered storms! So grab the water & the umbrella watch @WPLGLocal10 for more pic.twitter.com/JJzAdnn2PL,4,09/25/2017,https://twitter.com/JulieDurda/status/912254609057570816
Here is latest on Hurricane Maria so sad all the damage destruction and flooding it is causing for all @WPLGLocal10 pic.twitter.com/3wtvh6IDxm,16,09/21/2017,https://twitter.com/JulieDurda/status/910806830950969344
As extremely dangerous Hurricane Maria gets ready to make landfall in Puerto Rico lets send them it has been an active year @WPLGLocal10 pic.twitter.com/z9daiqrX9q,16,09/20/2017,https://twitter.com/JulieDurda/status/910439421652213760
"Hello my friends get ready for another hot & humid day!We could see scattered storms, otherwise please stay hydrated & safe @WPLGLocal10 pic.twitter.com/nXm06LjkeT",15,09/14/2017,https://twitter.com/JulieDurda/status/908274251815374851
"Please stay hydrated my friends it is going to be a HOT one!Drinks lots of water wear your sun block,watch out for some storms @WPLGLocal10 pic.twitter.com/EaYO7PqVDy",3,09/13/2017,https://twitter.com/JulieDurda/status/907962828660801536
Thank you we are so glad we could help get you through the storm,9,09/11/2017,https://twitter.com/JulieDurda/status/907180522371248128
"Hurricane Irma makes landfall at Cudjoe Key in the lower Keys,and continues to bring T.S.force & Hurricane force winds to SFLO @WPLGLocal10 pic.twitter.com/EBqjEEsZN2",2,09/10/2017,https://twitter.com/JulieDurda/status/906874171816280066
No Im sorry please stay put! Be safe,15,09/10/2017,https://twitter.com/JulieDurda/status/906824442130681856
"Friends while I hope you are all enjoying your Labor day weekend, I want you to be aware that Irma is a powerful hurricane @WPLGLocal10 pic.twitter.com/HW6UwNV0tU",1,09/03/2017,https://twitter.com/JulieDurda/status/904458743575916544
@BrowardCounty @cityofsunrise @wsvn @WPLGLocal10 @nbc6 are there any public parking garages that can used for parking during #hurricaneirma,0,09/07/2017,https://twitter.com/JullienKeith/status/905928101472894977
@WPLGLocal10 @wsvn @BrowardCounty are there in public parking garages that we can leave our cars during #hurricaneirma @cityofsunrise #help,15,09/07/2017,https://twitter.com/JullienKeith/status/905926623958007810
@WPLGLocal10 will the front trap the hurricane in south Florida. Because the front could get there the same time as the hurricane,13,09/05/2017,https://twitter.com/JustBanana_/status/905218472438894592
missed it at 6? Watch at 10:50. We confront car dealer who parked fleet in the garage reserved for residents during the storm. @WPLGLocal10 pic.twitter.com/fdn8dFsQiA,7,09/13/2017,https://twitter.com/jweinsier/status/908150057261727744
We confront the used car dealer who parked a fleet of cars in a city garage reserved for residents during Irma. At 6 @WPLGLocal10 pic.twitter.com/liAtteLqfG,7,09/13/2017,https://twitter.com/jweinsier/status/908052502540627970
"Multiple deaths reported at Hollywood nursing home. Multiple patients found dead from not being checked on."" 1200 N 35 Ave. @WPLGLocal10""",9,09/13/2017,https://twitter.com/jweinsier/status/907945774809481217
Yes it appears that's the dealership in hallandale beach parking used cars in Hollywood garage for residents,2,09/09/2017,https://twitter.com/jweinsier/status/906568867362811906
Man wtf RT @WPLGLocal10 : #BREAKING 5 people now confirmed dead at Hollywood nursing home that lost (cont) http:// tl.gd/no3v66,4,09/13/2017,https://twitter.com/K_Sweets16/status/907961574224285696
@wsvn @WPLGLocal10 @CBSMiami so many huge trees down in Miami lakes! You can't get through the roads #hurricaneirma pic.twitter.com/8fXuOENN1E,4,09/10/2017,https://twitter.com/kahhreenaaa/status/907013169113128971
Just lost power here in Sunrise. Pretty sure it was a tornado outside because now it's calm. @wsvn @WPLGLocal10 @CBSMiami,9,09/09/2017,https://twitter.com/kahhreenaaa/status/906692706004606977
Are you streaming this anywhere on the internet?,9,09/13/2017,https://twitter.com/Kahuna120/status/908042619351179264
"Thank you for the wonderful coverage. You were the only station to give us enough time , for the 430am tornado warning #irma . Thank you pic.twitter.com/MoYXkSrt6V",3,09/13/2017,https://twitter.com/Kahuna120/status/907943246286004224
@WPLGLocal10 #hurricaneirma2017 Coral Springs Florida pic.twitter.com/0RkfdkXGm4,0,09/10/2017,https://twitter.com/Kahuna120/status/906819809026957312
"They couldn't leave the building during the hurricane, bud.",5,09/13/2017,https://twitter.com/kaitlynaxton/status/908021935577210881
@kittenxlady This is the second homeless kitten I've come across from LEO and fire rescue sites in Irma.,3,09/11/2017,https://twitter.com/kaitryn_wetzel/status/907376111532822529
"The children may forget the hurricane as they grow up, but they'll never forget this treat.",2,09/10/2017,https://twitter.com/Kaletalynn/status/907046909348597762
@WPLGLocal10 telling people to watch streaming from smart phones if power goes out. Will burn out batteries. Please provide audio only site.,4,09/10/2017,https://twitter.com/Kalidewar/status/906956239652958208
Be safe dear !! May god bless you and your family!! Prayers for the safety !,15,09/10/2017,https://twitter.com/kalra_sonali/status/906943716077715457
@Walmart Pem Pines employee just said the store has to save some water for associates #hurricaneirma2017 @WPLGLocal10,2,09/07/2017,https://twitter.com/Karen33102363/status/905752535687888897
@TrentAricTV Hey Trent Im sure all will agree we love @JulieDurda but we sure are missing you on @WPLGLocal10 during this hurricane season,1,09/06/2017,https://twitter.com/KaSitra/status/905479335934660608
"Again, shoot their dead beat thieving asses. Don't shoot to kill, just shoot to injure and then leave them laying in the street in the storm",2,09/10/2017,https://twitter.com/katat525/status/907017466731270144
