Tweet,Category,Code #,Subcode,Date,Permalink
"I tried you emergency line and it's a looped recording, it's 110 degrees in our house and my wife is at risk of pre-term labor",9,,,9/14/2017,https://twitter.com/Derubermensch1/status/908348322204831745
"Let me help. Scheduled to be back on Sunday at midnight. Still assessing damage. That's pretty much it, right?",9,,,9/14/2017,https://twitter.com/JimBailey01/status/908343796450066432
My asthma has been terrible so I can only imagine what a child is going through. Breathing in everything after the storm,9,,,9/14/2017,https://twitter.com/GORExJESS/status/908337963125407746
At the % rate you are working in #SeminoleCounty you won't make the deadline. Then what????,9,,,9/14/2017,https://twitter.com/GORExJESS/status/908336667454558208
"My power went off at 1:30 on Sunday afternoon. Only affected 25 houses, so based on your info we are last on the list. When next week ?",9,,,9/14/2017,https://twitter.com/pksr26/status/908335945371484160
The outage map doesn't show us out of power but half our neighborhood is out since hurricane including a very sick lady needs life support,9,,,9/14/2017,https://twitter.com/AlexhallAnne/status/908331051965087745
that's a really small percentage. What if the storm had hit as predicted?,9,,,9/14/2017,https://twitter.com/viviantphd/status/908328048356937728
We have now been out of power longer than with hurricane Charley,9,,,9/14/2017,https://twitter.com/vad3r60/status/908319225068040193
Maybe call the non emergency line of your sheriff department.,9,,,9/14/2017,https://twitter.com/durpx5/status/908317764246532096
"But that doesn't answer the why an area void of damage is not powered, ""You're area is not important enough to care about"" is the answer.",9,,,9/14/2017,https://twitter.com/dizdata/status/908316798206054401
Do you consider Hurricane Irma an emergency? Cause yesterday you tweeted you didn't. Pay overtime to your employees,9,,,9/14/2017,https://twitter.com/DreamCrazzy/status/908310166763966464
"Are we allowed to ask other electric companies for help since @DukeEnergy is incompetently ""assessing damage"" for 4 days?",9,,,9/14/2017,https://twitter.com/ZixtemGames/status/908309407729111040
Do you need volunteers? Apparently you do even with that 200$ I pay each month.,9,,,9/14/2017,https://twitter.com/8_funk/status/908309313239883776
"Really not the time to try for cute storm puns, bruh.",9,,,9/14/2017,https://twitter.com/hardknocksmom/status/908309251403210752
@DukeEnergy There is a moment in the dark when you cross Aloma @Semoran driving north where you are plunged into darkness. It's terrifying.,9,,,9/14/2017,https://twitter.com/BellaLuna129/status/908307610679611392
"@DukeEnergy Now on Day 4 of no power or damage for you to ""assess"". Everyone around me has power. Remind me why I pay you, exactly?",9,,,9/14/2017,https://twitter.com/ZixtemGames/status/908307581130743808
#hurricaneirma @JennyRobinson1 can you please help tweet my mom's senior park day 5 no power no food or medicine another 5 days @DukeEnergy,9,,,9/14/2017,https://twitter.com/snoopy_saindon/status/908307088375533574
"I understand there are widespread outages, but ""still assessing"" our damage is bullshit. I need a REAL person to speak with NOW!",9,,,9/14/2017,https://twitter.com/tinylittlebows/status/908299333996609536
Yep I lose power continually due to their policy of exclusively outsourcing tree branch removal and trimming to hurricanes.,9,,,9/14/2017,https://twitter.com/durpx5/status/908296971911385088
"And I hope they get power back before I do. I just want answers, Chris, aside from the auto-responders.",9,,,9/14/2017,https://twitter.com/nogutsandglory/status/908296402849206272
You're about to have an emergency lawsuit,9,,,9/14/2017,https://twitter.com/Scottbrant9422/status/908272611595112448
If its not visible then what damage is there????,9,,,9/14/2017,https://twitter.com/Scottbrant9422/status/908272136485208064
Then they need to lose 500000 customers if that's not an emergency if I if I make one person way to my job I'd get a write up,9,,,9/14/2017,https://twitter.com/Scottbrant9422/status/908271125041381376
Are crews currently working in Cassellberry? Knowing would help residents plan and maybe even save lives @DukeEnergy,9,,,9/14/2017,https://twitter.com/CathBaker/status/908267385899163649
I'm saddened by the fact I'm awake at 4am in my hot humid house but @DukeEnergy isn't @DukEnergyFLPres @DE_AnaGibbs you CANT work nights?,9,,,9/14/2017,https://twitter.com/jlark8/status/908245589057589248
"Every night you run one shift instead of two I lose money on lost business, I sweat, and unlike ya'll when my pa had to do emergency work...",9,,,9/14/2017,https://twitter.com/durpx5/status/908232351431495686
"Miami is sadly not the worst off, but they still have a lot down. I think even USPS is still affected. Not the weight you want to lose",9,,,9/14/2017,https://twitter.com/ShadowAlpha/status/908211624896552960
"@DukeEnergy We have a PVT. owned water plant that cannot run without power, sewage is spilling onto roads. What's an emergency to you guys?",9,,,9/14/2017,https://twitter.com/mcci_1201/status/908199634421641217
It shouldn't take you this long just to fix power especially when there is no bad damage over here,9,,,9/14/2017,https://twitter.com/reclusiveoutlaw/status/908185759810768901
My 2 year old daughter sleeping in 90 degrees house counts as an emergency to me maybe not you but definitely me,9,,,9/14/2017,https://twitter.com/Chuckcobb10/status/908181545403469825
"@PerezHilton FL residents still W/O power 4 days, @DukeEnergy claims 12k workers, city residents call BS! Residents asking for proof.",9,,,9/14/2017,https://twitter.com/Jsknicks3/status/908181302331035648
@insideFPL working hard? Looks like hardly working to me! #Pinecrest abandoned! Truks + staff nearby and #noaction #irmarecovery pic.twitter.com/GSGLo8qt3R,10,,,9/14/2017,https://twitter.com/amilkartorres/status/908459963856629760
@insideFPL Wow! A few hours after the storm they went out to assess the damage? #crisisaverted #FPLdisappoints #PRnightmare #lies pic.twitter.com/dDU6jDztOD,10,,,9/14/2017,https://twitter.com/Tessietessler/status/908389006739636224
@ROKBRGR1 is open and offering 25% off to @insideFPL employees and first responders. #delraybeach pic.twitter.com/sMIAPSl7eF,10,,,9/14/2017,https://twitter.com/delraychamber/status/908360816596058112
"That's great, Id love to add value by teaming up with u & working with the Red Cross to help provide relief to Irma and Harvey victims.",10,,,9/14/2017,https://twitter.com/MannyInTheLens/status/908355305586688000
@DukeEnergy partnering with Jefferson County Sheriff's Office to provide meals to senior citizens affected by #Irma . #WeAreDE pic.twitter.com/2nNy9v8nXL,10,,,9/14/2017,https://twitter.com/DC_Live1978/status/908473861485756417
Please Lord I can't face another catastrophe from a @DukeEnergy hurricane this year! Don't let this be true. If it comes close they'll never,10,,,9/14/2017,https://twitter.com/durpx5/status/908364432337666049
"We don't quit, until 9pm bc people dying is not an emergency and not worth us paying overtime. pic.twitter.com/zIHPzsOL7u",10,,,9/14/2017,https://twitter.com/TomCalen/status/908326384430444545
You shouldn't charge anybody for the rest of the year they got affected for more than 5 days,10,,,9/14/2017,https://twitter.com/Scottbrant9422/status/908272935680577536
@insideFPL only 56 homes on my grid every hurricane I go out first & come back last! why cant you put us on larger grid across the street ?,12,,,9/14/2017,https://twitter.com/PATRIOTNATION24/status/908532482554785792
"85 degrees inside, hotter & humid outside, and still no power. My 93 year old neighbor worries me. Just miserable. @insidefpl #hurricaneirma",12,,,9/14/2017,https://twitter.com/livetweettweet/status/908528798475407360
"Total shitstorm! Neighbor got email from FPL today .. ""ur power has been restored '"". Ummmm ??? Nooooo it hasn't! And mine either!",12,,,9/14/2017,https://twitter.com/LisaWil56987516/status/908526111281352709
Key Biscayne was flooded but got power back 2 days ago. Silver Bluff: no flood and no power yet,12,,,9/14/2017,https://twitter.com/sorscha_asleen/status/908522617870716929
@insideFPL been crushing it since the storm. Wrong verb to use here?,12,,,9/14/2017,https://twitter.com/DroughtIsOver/status/908515635164061696
Thank you to @insideFPL @NewsfromJEA and @GulfPower for your part in hurricane Irma recovery http:// jacksonville.com/opinion/letter s-readers/2017-09-14/friday-lead-letter-florida-s-energy-providers-served-citizens … #sayfie #energy @CEAorg,12,,,9/14/2017,https://twitter.com/CEAFlorida/status/908510723189305346
@insideFPL and surely a pace of 8:1 vs the hurricane of 1523. Ridiculous statistics & false claims. Generate new tix & throw off the #s,12,,,9/14/2017,https://twitter.com/MaraySmith/status/908507548717809664
Got no patience for you FPL. Nothing but trop storm winds and out 4+ days. Not but 1 of your trucks seen in town today.,12,,,9/14/2017,https://twitter.com/WolverinesRok/status/908505392468185088
@insideFPL I know your working on storm damage but we lose power or it flickers in the smallest storms.,12,,,9/14/2017,https://twitter.com/ewlotti/status/908502069820166148
Still no power in East Boca Raton:-(. House was 92 degrees today:-/ Haven't seen a truck in our neighborhood since the storm passed,12,,,9/14/2017,https://twitter.com/davidashaffe/status/908500511560802306
Day 5 no power-no tornado and no flooding,12,,,9/14/2017,https://twitter.com/Pattypan/status/908500202759303168
@insideFPL my next house will not have FPL power. Every hurricane we lose power & are one of the last to get it back in Brevard county FL!!,12,,,9/14/2017,https://twitter.com/FTUknights78/status/908497502160216065
"If i actually saw one, I would.... 98hrs & no power. No FPL presence in 34235... #FPL , you had 1 natural disaster to be the most prep'd for",12,,,9/14/2017,https://twitter.com/KingMonoKronos/status/908497162169929728
Checked power status and @insideFPL said complete LIE opened new ticket says only 1 affected but whole neighborhood out. Get act together,12,,,9/14/2017,https://twitter.com/yoyiarmand/status/908495673137532936
"FPL executives need to B investigated 4 gross incompetence, 5 days after storm with minimal damage & ideal working conditions, power not on",12,,,9/14/2017,https://twitter.com/Jeff10diego/status/908493070844522497
"Next hurricane I'ma pre-call @insideFPL this is ridiculous... I need to see workers working into the night , but I don't @insideFPL",12,,,9/14/2017,https://twitter.com/Gutta_BeCampin/status/908492036768182272
Thank you to FPL and all of the state power companies that came to help #hurricaneirmaaftermath @insideFPL,12,,,9/14/2017,https://twitter.com/Hguymon/status/908484719901380608
And you want a prize? 12 years later and you are not prepared for hurricanes. But your lobbyists sure have made money,12,,,9/14/2017,https://twitter.com/manelopez/status/908484321996091392
Thumbs up to @insideFPL @CityofMiami @MiamiDadeWater and all other first responders! Way to strike back on #irma #letsrebuild #floridastrong,12,,,9/14/2017,https://twitter.com/taaogroup/status/908476384795926528
"21st century. We shouldn't lose power, phones, internet due to predictable storms. And @insideFPL wants us to approve Everglades projects?",12,,,9/14/2017,https://twitter.com/TiddlyBase/status/908474884631691264
Agreed. I also think it's time Florida residents to initiate a class action lawsuit against @insideFPL for not preparing for #Irma @FTC,12,,,9/14/2017,https://twitter.com/StyleGPS/status/908468306465689601
@insideFPL can you please come to 2nd st NE in Naples. Not one truck has been out to assess the damage,12,,,9/14/2017,https://twitter.com/Amethystravn/status/908462985814867970
Day 5 of no power. No damage. No flooding. No @insideFPL in Fort Myers #HurricaneIrmaRecovery,12,,,9/14/2017,https://twitter.com/careerfed/status/908458657263824896
"Got power back last night, thanks @insideFPL much appreciation for getting it back asap! #posthurricaneirma",12,,,9/14/2017,https://twitter.com/xJaeJxRNx/status/908449382655242240
"@insideFPL day 5 without power. No hurricane damage, no flooding -what's the problem?!? Not a single truck in zip 33919. We need help!",12,,,9/14/2017,https://twitter.com/careerfed/status/908447416155869185
@CityofSarasota @insideFPL once again everyone around me including my fav. @Starbucks has power but not me or my neighbors. What a storm. – bei South Sarasota,12,,,9/14/2017,https://twitter.com/JanMorrisFLA/status/908445033476575232
"@insideFPL minimal damage, no flooding and yet 5 days without power! Neighbors up & running for days. No lineman anywhere. WTF, FPL?!?",12,,,9/14/2017,https://twitter.com/careerfed/status/908443661108686848
Why not consider nursing homes critical in these circumstances? Because it's not in the rules? Think for yourselves and be humanitatian,12,,,9/14/2017,https://twitter.com/tonywebbnyc/status/908442854984421376
"I think everyone who lost power, especially those who repeatedly lose it evy storm, should not pay bill in Oct. Shutting eveeyone off?",12,,,9/14/2017,https://twitter.com/RobinBorgognone/status/908436031397072899
#FPL prohibits customers from accessing their own solar power during a storm. But it refuses to bury its lines bc $. And instead of moving +,12,,,9/14/2017,https://twitter.com/anatinsly/status/908423511542296581
@insideFPL @OfficialFPL we are waiting anxiously for #Power workers in #BISCAYNEPARK hope it's not a repeat of 2005 #hurricaneseason,12,,,9/14/2017,https://twitter.com/molldenmia/status/908422202571345926
"I have a thousand residents, many seniors, in six buildings all around me with no electricity. Not an FPL truck in sight. @insideFPL 6days.",12,,,9/14/2017,https://twitter.com/TruckChampion/status/908421600650911744
"Most of the comments from residents are that they haven't seen @insideFPL trucks, ask for investment in underground power lines.",12,,,9/14/2017,https://twitter.com/LDixon_3/status/908414474675195906
A rep from @insideFPL is giving updates. He said two crews are working with Gables fire rescue to clear trees and power lines,12,,,9/14/2017,https://twitter.com/LDixon_3/status/908409602051645448
DRAIN THE @insideFPL SWAMP. Company bilking FL residents out of millions and taking away Solar Power Option http://www. miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 … @POTUS,12,,,9/14/2017,https://twitter.com/TrumpTrainFL/status/908409423088857089
96 hours and counting with no power....33312. We are baking to death...,12,,,9/14/2017,https://twitter.com/Stardust_Rogue9/status/908402550717763584
People educate yourselves and realize fpl put billions into prepping for major storms. So why a cat 1 has people with no power for days ????,12,,,9/14/2017,https://twitter.com/Bigg_Snuff/status/908389513449426945
"@insideFPL #fpl sucks. Where is power to 33433, no tornadoes, barely a cat 1 storm, no power for five days and counting. #fplsucks",12,,,9/14/2017,https://twitter.com/Turning3010/status/908388133577916419
"gulfstream estates in hallandale no electric, fpl trucks park @GulfstreamPark one block away as a hub, and pass our house 5 days straighr",12,,,9/14/2017,https://twitter.com/ltchabad/status/908386576459235335
They said before the storm to prepare for a week without power .. it's the wAy it is,12,,,9/14/2017,https://twitter.com/howe2cher/status/908379057196294147
"For 15 years slightest wind knocks out power there. Crews come and patch it up, but stays the same. good thing it was only TS not hurricane",12,,,9/14/2017,https://twitter.com/fasterword5/status/908370360030162946
@insideFPL Crews Tuesday cut back trees and repaired damaged lines but haven’t turned them back on yet? Ticket: 4764,12,,,9/14/2017,https://twitter.com/AVonGauss/status/908370138503802880
What do you have to say for yourself @insideFPL . I am still without power with no end in sight. http://www. miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,12,,,9/14/2017,https://twitter.com/Rsp94395407/status/908358516792061958
I work in rpb. No excuse for no power. The storm was not bad here. I live n wpb still no power.,12,,,9/14/2017,https://twitter.com/Keith_MuckDawg/status/908355762208038914
@insideFPL has been the real MVP since this storm hit! Finally starting to get power back a lot of places,12,,,9/14/2017,https://twitter.com/taraalynneee/status/908352869325254657
Also @insideFPL has worked diligently to upgrade the infrastructure. They have come a long way since 2004 hurricane season.,12,,,9/14/2017,https://twitter.com/PersisterGail/status/908349494114349056
FLP has killed more people than irma did.. they restore power to casinos instead of nursing homes. Bravo fpl good job,12,,,9/14/2017,https://twitter.com/Pornstrlover305/status/908347821698547712
Ain't no way some one should be w/o power 4 5days in 2017 smh natural disaster or not...y'all are truly trash @insideFPL,12,,,9/14/2017,https://twitter.com/Dont__BeStupid/status/908345904415100930
"Our home power status w/ @insideFPL downgraded from ""crew arrived"" to ""under investigation"" to ""sometime b4 11:45 pm Sunday"". #Miami",12,,,9/14/2017,https://twitter.com/And_Ampersand/status/908343039147606021
My hero to the rescue! @insidefpl #fplsquad #miami #postirma … https://www. instagram.com/p/BZBoG17F6T8e 7MV42HL3L8bQhqhW7XgZ-0cWwQ0/ …,12,,,9/14/2017,https://twitter.com/ingridmarie1/status/908342297720508416
Lots of these nursing homes stink. Families have to be on top of them. The staff must be watched But @insideFPL SHAME ON YOU.,12,,,9/14/2017,https://twitter.com/nanalerner/status/908337704634654720
@insideFPL we haven't seen any crews in homestead. No one even assessing the damage. Please advise.,12,,,9/14/2017,https://twitter.com/jmjasani/status/908336789533843457
"48 hours late and @insideFPL has let me know they ""notated my account"" about a line causing a fire on a tree. Fake sighs of relief.",12,,,9/14/2017,https://twitter.com/juandelcerro/status/908336273114497025
"Did you delete the old one, and send an automated response then not explain Why? Hour 85, no power, just jokes. FPL, this is a disaster.",12,,,9/14/2017,https://twitter.com/PaulSterling13/status/908332602603524096
"@insideFPL I'm not saying y'all aren't doing your job, I'm saying y'all need to redefine the word ""priority"". Because a nursing home is one",12,,,9/14/2017,https://twitter.com/marciteaches/status/908327383895343105
@insideFPL west park! 32nd Ct!!!! PLEASE FIX! this heat is life and death!,12,,,9/14/2017,https://twitter.com/LadySamandre/status/908322404430163968
Beginning day 4 of cleanup/no power. Prognosis from @insideFPL isn't good but know they're trying.,12,,,9/14/2017,https://twitter.com/SteveSWFL/status/908321837439967232
. @FLGovScott These residents (many of whom have supported your campaign efforts) haven't seen a single @insideFPL truck in sight....,12,,,9/14/2017,https://twitter.com/CaitlinReagan/status/908320110129106944
They'll never commit to anything other than meaninglessly broad deadlines. They don't care. Not like we're going to anyone else for power.,12,,,9/14/2017,https://twitter.com/atomish/status/908313215318315008
#FPLOutage @insideFPL Knollwood ave underground wires no damage why no power across and around corner all have power,12,,,9/14/2017,https://twitter.com/flightattend21/status/908312138699112449
Hey @insideFPL ...I thought downed power lines were a priority due to safety reasons. No FPL trucks in our area. What gives? This is unsafe! pic.twitter.com/0z3A7RuIWu,12,,,9/14/2017,https://twitter.com/TrojanNemo/status/908298459890974720
"Please @insideFPL it's 90 degrees out and feels like the 100's with humidity, this is not a joke! Do you want more dead on your hands?",12,,,9/14/2017,https://twitter.com/StuMcgillicudy/status/908294182288199681
Every store & neighborhood has power except mine. There r no trees down.No flooding. Trucks came said it would b up in a few hrs. 2 DAYS AGO,12,,,9/14/2017,https://twitter.com/Grouchosauras/status/908290547022012416
. @insideFPL Thank you for braving the aftermath of #Irma & restoring our power so quickly. Grateful customer.,12,,,9/14/2017,https://twitter.com/Valeska_VVV/status/908289520700928000
We are going to cook to death. Please restore our power. 33312. 90 hours and counting... #FPL,12,,,9/14/2017,https://twitter.com/Stardust_Rogue9/status/908280523130318848
"@insideFPL can connect/disconnect power by the web, but not to inform to evacuated people if there is power to come back",12,,,9/14/2017,https://twitter.com/AlbertoArf0912/status/908207159044857856
When are the nursing homes in Miami and broward going to have power? @insideFPL,12,,,9/14/2017,https://twitter.com/slim_passion_/status/908179887407714306
@oucreliableone the automated outage notification by phone is still not working & storm rolled in. Power is out. No customer can report.,12,,,9/14/2017,https://twitter.com/BillMooreORL/status/908490667978035200
This restoration effort is massively mismanaged. Love that they find the time for photo ops though.,12,,,9/14/2017,https://twitter.com/Robodaemon/status/908519269968879617
Thank you to @insideFPL @NewsfromJEA and @GulfPower for your part in hurricane Irma recovery http:// jacksonville.com/opinion/letter s-readers/2017-09-14/friday-lead-letter-florida-s-energy-providers-served-citizens … #sayfie #energy @CEAorg,12,,,9/14/2017,https://twitter.com/CEAFlorida/status/908510723189305346
"I read an article saying that @NewsfromJEA isnt just restoring power they're taking advantage and ""rebuilding infastructure"" ....",12,,,9/14/2017,https://twitter.com/jcorrixander/status/908256692751749120
"Funny how some blame everything except the hurricane for no power. My guess, they weren't prepared. We do live in Florida. Great Job L/E.",12,,,9/14/2017,https://twitter.com/Lindquist2010/status/908498160649162752
"@DukeEnergy ""assessing the damages is the most important part"". Those are your words. How did you just hear we are wo power?",12,,,9/14/2017,https://twitter.com/BillHrdjr/status/908517948192624640
"Preach. A month before the storm, we literally lost power for 3 hours because a branch fell on the line. Unreal.",12,,,9/14/2017,https://twitter.com/DariLamastus/status/908504256268898304
You still suck at your jobs. 5 days without power and the storm wasn't that bad,12,,,9/14/2017,https://twitter.com/brettmanning18/status/908489798486282245
Same here in Clearwater and my sub has no damage some have had power since Tuesday but not my street,12,,,9/14/2017,https://twitter.com/ClwtrBkAtty/status/908485230260101120
@DukeEnergy i live in seminole co. Power on yesterday. Came home this evening during storm and power out,12,,,9/14/2017,https://twitter.com/Juliemedland1/status/908485088987549696
"But the people 1/4th of a mile down the road never even lost power. Gotta love how they prepared for the storm, thanks duke.",12,,,9/14/2017,https://twitter.com/GetDiabetes/status/908479618277093376
The government is so fucking wrong Had power through the entire hurricane now lost power for no reason #fuckoff @DukeEnergy @realDonaldTrump,12,,,9/14/2017,https://twitter.com/GHousch92/status/908476994190544896
it's the hurricane's fault that duke is incompetent and restoring power at a snail's pace?,12,,,9/14/2017,https://twitter.com/Seriel0/status/908473132889059328
Maybe this storm will magically fix the power!,12,,,9/14/2017,https://twitter.com/potterhockey/status/908471513241866241
"That'd be great for me but there's over 100,000 people in Pinellas no power for 4 days after barely being hit by cat 1 storm. Unacceptable!",12,,,9/14/2017,https://twitter.com/Falkerman/status/908460212960612359
But I'm sure the CEO or president of Duke has power back since the day of storm. @DukeEnergy you suck,12,,,9/14/2017,https://twitter.com/kristyem03/status/908459568157532160
Pfft. Help @DukeEnergy restore power. They've proven that they aren't prepared for even minimal events. Be late paying the bill once though,12,,,9/14/2017,https://twitter.com/MikeKWms/status/908450614602076161
"I seriously need @DukeEnergy to come to the aid of 1,511 residents without power in Altamonte Springs on Jamestown. Going on 5 days",12,,,9/14/2017,https://twitter.com/Rayku036/status/908438337077293056
Fucking bullshit. I am taking pictures of faces and trucks and I am blasting #DukeEnergy for this failure.,12,,,9/14/2017,https://twitter.com/Bobbydollaz1/status/908437219408564227
If I actually saw a Duke truck I would gladly take a photograph of it.. 5 days no power and minimal tropical-storm-force winds here,12,,,9/14/2017,https://twitter.com/GoodCemeterian1/status/908436895213944832
"It was a cat 1 storm that hit, not the 4 that hit southfl and here we are waiting for power. @DukeEnergy should be investigated #DukeEnergy",12,,,9/14/2017,https://twitter.com/jyoung2k/status/908431877257744384
Sadly can't afford a hotel with lack of work and power by full sail :/ oh and noted two nursing homes still without power gj #DukeEnergy,12,,,9/14/2017,https://twitter.com/Beesutalks/status/908422627202564098
Still no power @DukeEnergy . Lost power Tuesday after storm for no reason. Neighborhood next to us gained power as we lost. Makes no sense,12,,,9/14/2017,https://twitter.com/CCurran1986/status/908408488560414720
"completely understand it takes time, but it's been 5 days and not even one truck has been in our neighborhood ""assessing or fixing damage"".",12,,,9/14/2017,https://twitter.com/LC_Drod29/status/908407487233175552
"""We understand death can be very frustrating. We're currently assessing the area and our website hasn't been updated in days."",,,,""908401918619389952",12,,,9/14/2017,
"Five people dead due to high temperature without power in Florida. Duke Energy, you have responsibility for their wrongful death.",12,,,9/14/2017,https://twitter.com/yongjinpetition/status/908400204424073216
Apparently the common talking point by Duke is that underground lines are equally if not more vulnerable to flooding from surge.,12,,,9/14/2017,https://twitter.com/AberrantSkeptic/status/908388438474358784
#duke @DukeEnergy remember the power plant we paid for? You owe us #DukeEnergy free month RT #HurricaneIrma #hurricane #irma,12,,,9/14/2017,https://twitter.com/cobyforecast/status/908378347385884672
"Duke has killed 5 senior citizens in Florida already, how much more does the death toll have to rise before you fix your error?",12,,,9/14/2017,https://twitter.com/PYPReptiles/status/908377840277737473
"@FLGovScott these power companys need to be investigated! Outdated power grid! Horrible response time, recovery plan and communication!",12,,,9/14/2017,https://twitter.com/TimmyNeely/status/908377067972112384
@DukeEnergy you're maps have not worked since the hurricane hit. I don't know which is the bigger disaster: Irma or Duke Energy.,12,,,9/14/2017,https://twitter.com/w5anth/status/908374883192668161
@DukeEnergy like what's good I need my power NOW BIHHH the hurricane gone ain't nobody moving in Orlando,12,,,9/14/2017,https://twitter.com/fuckyotweetsbih/status/908373059530260480
Well if you guys would have prepared appropriately for such storm the power wouldn't have gone out this long and he wouldnt have missed it.,12,,,9/14/2017,https://twitter.com/thebest237/status/908372217662144513
It's supposed to storm today and tomorrow. @DukeEnergy will use that as cover to extend the dates another week.,12,,,9/14/2017,https://twitter.com/BenSnow57/status/908356727057342466
"I live in the Highlands. No down lines, no flooding and no power since Sunday night. WTF!",12,,,9/14/2017,https://twitter.com/crbngville/status/908356334009159680
"@DukeEnergy @RealJim In the Conway gardens/Charow Ln area, not 1 truck seen in our 5 block radius since the storm. Sub station 1 block away.",12,,,9/14/2017,https://twitter.com/CentralFLVOL/status/908347260278378497
"@DukeEnergy still ""assessing damage"". There's no way they will have this going by Sunday. Lucky that the hotel down the street has power.",12,,,9/14/2017,https://twitter.com/tk_red_devil/status/908346783570546690
@DukeEnergy maybe then I wouldn't loose power every time there's a bad rain storm. perfect example why monopolies shouldn't be allowed,12,,,9/14/2017,https://twitter.com/GregHal56433448/status/908342622598701057
That's horrible 8 days to restore power from a storm get you s$&t together or give us a local power company still see no trucks,12,,,9/14/2017,https://twitter.com/Snipertrades89/status/908327230375428096
"The #restored for pinellas county, clearly the largest affected, hasn't changed in 24+ hours. At this rate, no way you'll meet Fri deadline",12,,,9/14/2017,https://twitter.com/marinalexis_/status/908326851730386945
Having to stay at Hotel = $500+ Spoiled food = $200 Waiting for @DukeEnergy to restore my power to undamaged area = Ridiculous #polkcounty,12,,,9/14/2017,https://twitter.com/dizdata/status/908322569165602817
@DukeEnergy You've stated that the damage assessment phase is over but your map doesn't reflect that. Its frustrating not seeing a change.,12,,,9/14/2017,https://twitter.com/Khanthulhu/status/908311373142265856
"Well, just throwing this out there, we haven't seen one power truck in our neighborhood to even survey damage from storm. It's day 4!",12,,,9/14/2017,https://twitter.com/thomaspringle/status/908307739792769024
@DukeEnergy 87+ hours with no power for tropical storm conditions for Deltona. Absolutely pathetic,12,,,9/14/2017,https://twitter.com/Biggums7/status/908301995760607234
"@DukeEnergy We are in a relatively small subdivision in Winter Springs, FL (Dodd Road and Eagle Way). Could we get an ETA? No sign of relief",12,,,9/14/2017,https://twitter.com/Matthew69846941/status/908300194084683776
"@DukeEnergy 4 days since storm, power lines and transformer still laying on the ground and still no sign of repair crew, smh...",12,,,9/14/2017,https://twitter.com/KernanDave/status/908299970930987009
@DukeEnergy seriously you knew this storm was coming. No power. Elderly babies and pets suffering,12,,,9/14/2017,https://twitter.com/JFraz1951/status/908296543370989568
@DukeEnergy Day 5 of no power in Davenport/Loughman. No trucks. Still damaged line. Given up hope of any help from Duke. Ty for ignoring us,12,,,9/14/2017,https://twitter.com/bertm1975/status/908290699078107141
Thank you for update but it is unacceptable that you are doing it over 72 hours after storm. Obviously you were not prepared.,12,,,9/14/2017,https://twitter.com/KerryLaneBarnes/status/908287978971320322
It's not about 1st and last. It's about having power out for a week from a glorified tropical storm. Cat 2 or 3 I would expect this.,12,,,9/14/2017,https://twitter.com/ScottGrovesCO/status/908264770792456192
"The numbers are accurate. The dots are simply a graphical representation, a summation of which regions are most affected",12,,,9/14/2017,https://twitter.com/GregDeeWeather/status/908260596948389891
"I follow the tropics as a hobby and I thought between the storm and having Duke for energy we'd lose everything. Lost power 1pm Sunday,Ocala",12,,,9/14/2017,https://twitter.com/durpx5/status/908238918184824832
@DukeEnergy Death toll is rising because of you guys not giving power to the people that needs it. Time is ticking. Make your choice.,12,,,9/14/2017,https://twitter.com/SunnySideUp8889/status/908217290860236800
See this video?? Those houses need rebuilt before power is even considered. We are tired of seeing this. FIX THE HOUSES WITH ZERO DAMAGE 1ST,12,,,9/14/2017,https://twitter.com/Imperfect10n/status/908216469124677632
Duke is crippling Florida.. So many areas that are not damaged and still without power.. People with kids.. I have already spent 800 in gas,12,,,9/14/2017,https://twitter.com/Imperfect10n/status/908216070170963968
No you were not your not even paying employees overtime and a disaster relief,12,,,9/14/2017,https://twitter.com/Scottbrant9422/status/908212193912553472
Didn't know Shoddycast was from FL :D Yeah.. power is still out here and haven't seen a single truck since the storm.,12,,,9/14/2017,https://twitter.com/BlvckMalSan/status/908211107738910721
@DukeEnergy how is Florida's power infrastructure this bad when you know we get hit by hurricanes?? Dropping the ball here.,12,,,9/14/2017,https://twitter.com/ranqor/status/908204059831754752
"@DukeEnergy over 100 hrs with no power in Orlando, in sweltering heat, no idea if Duke Energy even cares if we're here, alive or dead.",12,,,9/14/2017,https://twitter.com/kegjimmy/status/908200475652128768
your bill is forpowerused beforethestorm men came from other states to get our power on across the whole state be humble others r worse off,13,,,9/14/2017,https://twitter.com/DoggieStyles101/status/908345747749425152
Oh please no truck in sight with live wires in front of a house in Highland Lakes!! That you don't come for #deaths#blameFPL!!!!!,13,,,9/14/2017,https://twitter.com/dinarosenblat/status/908284438949359616
We lost power at 330 pm before the hurricane hit at 1am the next day. Still no power. Guy came out this morning looked at the polls and left,13,,,9/14/2017,https://twitter.com/FLDevildog/status/908486892936663040
Unbelievable! I hope she's ok! they really don't know how much their incompatance has damaged lives duke was the real natural disaster imo,13,,,9/14/2017,https://twitter.com/Scottbrant9422/status/908454416352780288
