ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,New Code,Subcode,content,unk,directed,hashtag,geocode,source,,,
,0.6302174607,54705,StephWitmer559,,9/7/17,9/7/2017 0:00,10:55:00 PM,0,0,,,10,,"Beautiful seeing this, that man's an angel! @RyanAFournier @TODAYshow @WPTV https:// twitter.com/RyanAFournier/ status/905959831957372928 â€¦",,@RyanAFournier @TODAYshow @WPTV,,9.06E+17,https://twitter.com/StephWitmer559/status/905987922196914176,,,
,0.5070685428,04779,AmandaNCastro,,9/14/17,9/14/2017 0:00,1:51:00 PM,2,2,,,10,,. @Walmart tells me trucks are moving product in by the hour & stores are getting better/more supplies throughout the day @news6wkmg #News6,,@Walmart @news6wkmg,#News6,9.08E+17,https://twitter.com/AmandaNCastro/status/908387659994759168,,,
,0.7229403311,19205,EchoPBC,,9/9/17,9/9/2017 0:00,2:09:00 PM,0,1,,,10,,Army of power&light crews spotted in TN making their way to FL to help with aftermath of #IrmaHurricane2017 @WPTV @AndrewRuizWPTV @pbpost pic.twitter.com/VvqrShbo8i,,@WPTV @AndrewRuizWPTV @pbpost,#IrmaHurricane2017,9.07E+17,https://twitter.com/EchoPBC/status/906580447920095232,,,
,0.3488386221,01406,10NewsWTSP,,9/12/17,9/12/2017 0:00,11:35:00 PM,0,1,,,10,,Neighbors deliver aid after Alafia flooding http:// on.wtsp.com/2wWg524 pic.twitter.com/1AlqZcxg9N,,,,9.08E+17,https://twitter.com/10NewsWTSP/status/907809842978574338,,,
,0.9163481816,00352,035e615fdf174df,,9/6/17,9/6/2017 0:00,7:34:00 AM,0,0,,,10,,Omg! what about water supplies? Will there be more in the stores?,,,,9.05E+17,https://twitter.com/035e615fdf174df/status/905393803787427840,,,
,0.8173188984,15446,Cruiz1022,,9/8/17,9/8/2017 0:00,1:11:00 PM,27,30,,,10,,Chevron on about 106 Ave and bird road has a short line and gas @GasBuddy @wsvn pic.twitter.com/3L8vIB8RFV,,@GasBuddy @wsvn,,9.06E+17,https://twitter.com/Cruiz1022/status/906203260498972672,,,
,0.2736430013,21775,fonzomom,,9/11/17,9/11/2017 0:00,4:44:00 PM,0,0,,,10,,"Ah,yes societies scum!",,,,9.07E+17,https://twitter.com/fonzomom/status/907344021286215680,,,
,0.9411016129,04815,AmandaNCastro,,9/10/17,9/10/2017 0:00,12:58:00 PM,2,4,,,10,,Inside Umatilla Elementary. This is a pet friendly & special needs shelter @news6wkmg #News6 pic.twitter.com/6uUII9YBo3,,@news6wkmg,#News6,9.07E+17,https://twitter.com/AmandaNCastro/status/906924916511002624,,,
,0.62203353,31913,JulieMontanaroW,,9/8/17,9/8/2017 0:00,1:49:00 PM,1,1,,,10,,"Chiles High to open as Red Cross Shelter at 2pm, Hanna says @WCTV",,@WCTV,,9.06E+17,https://twitter.com/JulieMontanaroW/status/906212807141666817,,,
,0.6139822032,60575,WCJB20,,9/15/17,9/15/2017 0:00,8:06:00 PM,2,2,,,10,,"TheHumane Society is making room for more animals after Irma, but is not neglecting current local shelter animals. http://www. wcjb.com/content/news/L ocal-Shelter-Animals-Get-a-Chance-Up-North-444768243.html â€¦",,,,9.09E+17,https://twitter.com/WCJB20/status/908844516974710785,,,
,0.6312878183,45053,nopaceyno,,9/8/17,9/8/2017 0:00,11:35:00 AM,0,1,,,10,,"If you are concerned that you do not have a way to evacuate, please call our transportation hotline at 1-800-955-5504. We will get you out.",,,,9.06E+17,https://twitter.com/nopaceyno/status/906179290609225729,,,
,0.980151212,43868,news6wkmg,,9/16/17,9/16/2017 0:00,12:52:00 PM,1,2,,,10,,Volunteers clean up Leesburg neighborhoods after Hurricane Irma http:// dlvr.it/PnRVVj pic.twitter.com/2Ls1I0mf0V,,,,9.09E+17,https://twitter.com/news6wkmg/status/909097622027112449,,,
,0.2338126722,54432,steffencherry,,9/12/17,9/12/2017 0:00,1:23:00 PM,0,0,,,10,,@wsvn Graziano's markets are open if you are without power.,,@wsvn,,9.08E+17,https://twitter.com/steffencherry/status/907655898910392320,,,
,0.0111934421,34058,KristenSauby,,9/13/17,9/13/2017 0:00,3:44:00 PM,0,0,,,10,,"uh, perhaps a silly question, but do they want the sand still in them? or just the bags?",,,,9.08E+17,https://twitter.com/KristenSauby/status/908053719564128256,,,
,0.7134056817,12585,CBS12,,9/8/17,9/8/2017 0:00,9:58:00 AM,2,2,,,10,,Gov. Scott: We are opening more shelters and we are asking for more volunteers.,,,,9.06E+17,https://twitter.com/CBS12/status/906154856242696192,,,
,0.5186733381,61785,WillManso,,9/6/17,9/6/2017 0:00,4:06:00 PM,1,2,,,10,,Reporting live from Lowe's on University Dr in Pembroke Pines for our @WPLGLocal10 coverage of Hurricane Irma. Some supplies out. pic.twitter.com/Sq2zHc18mY,,@WPLGLocal10,,9.06E+17,https://twitter.com/WillManso/status/905522536812875776,,,
,0.0344360446,51329,samsminkWPTV,,9/9/17,9/9/2017 0:00,11:52:00 AM,1,1,,,10,,NOW: List of Shelters currently open and accepting people in Palm Beach County. @wptv #wptv #Irma pic.twitter.com/VmOMki1tLW,,@wptv,#wptv #Irma,9.07E+17,https://twitter.com/samsminkWPTV/status/906545767963340802,,,
,0.0519286063,12918,CBS12,,9/4/17,9/4/2017 0:00,1:30:00 PM,3,4,,,10,,American Airlines makes new offers for flights impacted by Hurricane Irma. http:// bit.ly/2iXy2aL pic.twitter.com/ZpCM6TdL9Z,,,,9.05E+17,https://twitter.com/CBS12/status/904758465993768960,,,
,0.6948966623,39762,meweisman67,,9/6/17,9/6/2017 0:00,8:36:00 PM,1,1,,,10,,"Thank you, New Jersey! I hope you're bringing gasoline so people can evacuate.",,,,9.06E+17,https://twitter.com/meweisman67/status/905590539755585537,,,
,0.3845293395,43918,news6wkmg,,9/14/17,9/14/2017 0:00,1:24:00 PM,5,3,,,10,,Central Florida school districts provide free food to families http:// dlvr.it/Pn108v pic.twitter.com/7JNjNwyRZt,,,,9.08E+17,https://twitter.com/news6wkmg/status/908380993983102976,,,
,0.8418397451,05550,AndySW71,,9/8/17,9/8/2017 0:00,12:55:00 PM,0,1,,,10,,Lowes on Cap Circle NW by I-10 just got big delivery of propane tanks #Tallahassee @WCTV #HurricaneIrma,,@WCTV,#Tallahassee #HurricaneIrma,9.06E+17,https://twitter.com/AndySW71/status/906199262119198720,,,
,0.6751431708,40302,MichelleOrr14,,9/6/17,9/6/2017 0:00,6:24:00 PM,0,0,,,10,,"No gas at all in Zephyrhills, Anywhere!",,,,9.06E+17,https://twitter.com/MichelleOrr14/status/905557463684063232,,,
,0.6794552257,32593,Kathy_g417,,9/15/17,9/15/2017 0:00,2:18:00 PM,0,1,,,10,,Where do I bring donations to?,,,,9.09E+17,https://twitter.com/Kathy_g417/status/908756819144773633,,,
,0.5311720483,52311,sebaspindu,,9/11/17,9/11/2017 0:00,4:23:00 PM,7,5,,,10,,"If you are having cellphone outage or problems making voice calls, public phones in downtown Miami are working @CBSMiami @WPLGLocal10 @wsvn pic.twitter.com/W25esV7m7a",,@CBSMiami @WPLGLocal10 @wsvn,,9.07E+17,https://twitter.com/sebaspindu/status/907338930156163074,,,
,0.1940352759,05464,AndrewRuizWPTV,,9/12/17,9/12/2017 0:00,9:31:00 AM,0,0,,,10,,"Struggle is real. Everyone's looking for gas! Be patient, it's going to be a while before the lines subside @WPTV pic.twitter.com/KZyE3Kjn7j",,@WPTV,,9.08E+17,https://twitter.com/AndrewRuizWPTV/status/907597505201934336,,,
,0.5492991837,01216,10NewsWTSP,,9/15/17,9/15/2017 0:00,7:05:00 PM,0,1,,,10,,Free laundry service for Hurricane Irma victims on Saturday http:// on.wtsp.com/2fbTqIs,,,,9.09E+17,https://twitter.com/10NewsWTSP/status/908829055964909571,,,
,0.8582247286,54998,stonefarming,,9/11/17,9/11/2017 0:00,2:13:00 AM,0,0,,,10,,"@news6wkmg Hey guys, listening to you on the radio in apopka. Had a question for Tom, what's the hotline number?",,@news6wkmg,,9.07E+17,https://twitter.com/stonefarming/status/907124885415178240,,,
,0.0881297678,02503,2AndreaMarvin,,9/9/17,9/9/2017 0:00,12:49:00 PM,8,2,,,10,,Palm Beach County officials concerned about people leaving the shelters. Urging people to stay in place @CBS12,,@CBS12,,9.07E+17,https://twitter.com/2AndreaMarvin/status/906560245836734464,,,
,0.0098108494,04201,AllDayMelyA,,9/6/17,9/6/2017 0:00,11:30:00 AM,1,2,,,10,,#water #homestead just restocked water at the oasis plaza publix on sw312st and sw152ave thank you @wsvn good luck everyone!! #hurricaneirma pic.twitter.com/y7efqukwl0,,@wsvn,#water #homestead #hurricaneirma,9.05E+17,https://twitter.com/AllDayMelyA/status/905453160097087488,,,
,0.9450706646,49785,Rob10News,,9/8/17,9/8/2017 0:00,4:48:00 AM,0,0,,,10,,"On #Brightside this morning, I'll be talking LIVE w/ @Keywestofficial Mayor Craig Cates @6:45 w/ updates on #Irma evacuations. @10NewsWTSP pic.twitter.com/o6PqEmkMMm",,@Keywestofficial @6 @10NewsWTSP,#Brightside #Irma,9.06E+17,https://twitter.com/Rob10News/status/906076777658949632,,,
,0.8402523364,46102,palmbeachpink,,9/15/17,9/15/2017 0:00,6:18:00 PM,0,0,,,10,,"there are many in miami who need supplies, in little haiti for example...according to reports, many need desperate help",,,,9.09E+17,https://twitter.com/palmbeachpink/status/908817233853415425,,,
,0.1594114232,20588,ErinCBS12,,9/7/17,9/7/2017 0:00,5:43:00 PM,0,1,,,10,,And generators sold... @CBS12 pic.twitter.com/jxWSBzTd4U â€“ bei Lowe's Home Improvement,,@CBS12,,9.06E+17,https://twitter.com/ErinCBS12/status/905909434337165313,,,
,0.2864872599,20768,EstradaLorena,,9/13/17,9/13/2017 0:00,10:12:00 AM,0,0,,,10,,Hollywood Police: evacuated 115 patients to other facilities. Other patients in critical care @wsvn,,@wsvn,,9.08E+17,https://twitter.com/EstradaLorena/status/907970354940973058,,,
161,0.6137572168,25106,grams_terry,,9/4/17,9/4/2017 0:00,6:02:00 AM,0,0,,9,11,,@WPTV how do you know trump donated 1 million dollars? He lies!,,@WPTV,,9.05E+17,https://twitter.com/grams_terry/status/904645819680399360,,,
506,0.7790767764,08342,BillyXC72,,9/15/17,9/15/2017 0:00,8:36:00 AM,0,0,,10,11,,"U should report on FPL lying abt power restore numbers.I guess they just look good for Tv. This is the 3rd time they cleared my ticket."" pic.twitter.com/12mcbF4b7a""",,,,9.09E+17,https://twitter.com/BillyXC72/status/908670771702243330,,,
1116,0.7920627561,35241,lginmia,,9/22/17,9/22/2017 0:00,9:04:00 PM,0,0,,9,11,,@wsvn @WPLGLocal10 @MiamiNewTimes @MiamiHerald @nbc6 Perhaps one of you can find out why Marcio Rubio has no concerns about the USVI.,,@wsvn @WPLGLocal10 @MiamiNewTimes @MiamiHerald @nbc6,,9.11E+17,https://twitter.com/lginmia/status/911395724809646080,,,
1135,0.0889804234,19614,ellynsantiago,,9/18/17,9/18/2017 0:00,10:53:00 AM,3,2,,9,11,,Awesome! Cuz @FLGovScott doesn't care about hungry people. FL not doing #DSNAP disaster food replacement program. http://www. myflfamilies.com/disaster,,@FLGovScott,#DSNAP,9.10E+17,https://twitter.com/ellynsantiago/status/909792476466176000,,,
250,0.4975131293,23505,frenchieb714,,9/11/17,9/11/2017 0:00,11:18:00 PM,0,0,,7,12,,Still waiting for @DukeEnergy here in Land O Lakes,,@DukeEnergy,,9.07E+17,https://twitter.com/frenchieb714/status/907443354551689217,,,
262,0.7023156163,34418,LadyRaven64,,9/12/17,9/12/2017 0:00,7:21:00 AM,1,2,,7,12,,"@FOX13News No power, downed wire. Why isn't FPL giving their customers in Bradenton any updated information? #IrmaHurricane2017",,@FOX13News,#IrmaHurricane2017,9.08E+17,https://twitter.com/LadyRaven64/status/907564817552158720,,,
329,0.4375858282,39279,MeeloBaba,,9/11/17,9/11/2017 0:00,10:17:00 PM,0,0,,7,12,,Great WHERE THE FUCK ARE THEY? 1 day later and no power for the whole county.,,,,9.07E+17,https://twitter.com/MeeloBaba/status/907427926609682432,,,
334,0.2134484363,09227,BreCounty,,9/12/17,9/12/2017 0:00,4:22:00 PM,0,0,,10,12,,"Man what Fpl doing people don't have power in North Lauderdale, Pompano Beach, Coral Springs I thought they was prepare",,,,9.08E+17,https://twitter.com/BreCounty/status/907701076408852481,,,
389,0.0696556427,58394,Tree0819,,9/11/17,9/11/2017 0:00,4:57:00 PM,0,0,,6,12,,That's funny shit. Been on the road in 33024 and haven't seen one truck! Must be going to the rich neighborhoods,,,,9.07E+17,https://twitter.com/Tree0819/status/907347306932031488,,,
396,0.8091878943,58389,Tree0819,,9/11/17,9/11/2017 0:00,4:57:00 PM,0,0,,6,12,,That's funny shit. Been on the road in 33024 and haven't seen one truck! Must be going to the rich neighborhoods,,,,9.07E+17,https://twitter.com/Tree0819/status/907347306932031488,,,
433,0.5053134903,09226,BreCounty,,9/12/17,9/12/2017 0:00,5:12:00 PM,0,3,,10,12,,"Man what Fpl doing people don't have power in North Lauderdale, Pompano Beach, Coral Springs I thought they was prepare",,,,9.08E+17,https://twitter.com/BreCounty/status/907713450910130176,,,
520,0.2588988672,26182,HeMadeMeWifey,,9/11/17,9/11/2017 0:00,7:45:00 PM,0,0,,10,12,,@wsvn where is fp&l and all their hundreds of trucks? I thought they were prepared. Mad as heck! #ithinknot,,@wsvn,#ithinknot,9.07E+17,https://twitter.com/HeMadeMeWifey/status/907389726654681089,,,
523,0.1495390582,53102,ShireenSandoval,,9/20/17,9/20/2017 0:00,8:35:00 AM,1,3,,10,12,,"Hi @insideFPL it's me, @ShireenSandoval We were supposed have a date at 11:45 last night, but you left me alone in the dark. @wsvn",,@insideFPL @ShireenSandoval @wsvn,,9.10E+17,https://twitter.com/ShireenSandoval/status/910482629778186240,,,
550,0.4521480457,37362,madarindd,,9/14/17,9/14/2017 0:00,11:20:00 AM,0,0,,10,12,,FPL moving too slowly for these guys,,,,9.08E+17,https://twitter.com/madarindd/status/908349793164054528,,,
575,0.7249786818,16703,davemorales,,9/12/17,9/12/2017 0:00,5:39:00 PM,0,0,,10,12,,@insideFPL what communication was lost? Numbers you've been reporting all wrong? Why is the system down? @nbc6 @wsvn,,@insideFPL @nbc6 @wsvn,,9.08E+17,https://twitter.com/davemorales/status/907720439090368512,,,
1043,0.1693794273,01198,10NewsWTSP,,9/16/17,9/16/2017 0:00,1:05:00 AM,8,6,,9,12,,St. Pete mayor posts angry message for Duke Energy http:// on.wtsp.com/2xplEGi pic.twitter.com/nnntr6IHXX,,,,9.09E+17,https://twitter.com/10NewsWTSP/status/908919665296117760,,,
1154,0.3565764261,48722,RealCMFallick,,9/18/17,9/18/2017 0:00,5:44:00 AM,0,0,,10,12,,Maybe FPL will get my full power back on just in time for the storm to hit. Probably not.,,,,9.10E+17,https://twitter.com/RealCMFallick/status/909714673955635200,,,
1192,0.0628763711,19401,EJB_Roadhouse,,9/16/17,9/16/2017 0:00,10:55:00 AM,1,0,1,6,12,,"They said midnight yesterday, now maybe EOD today... we will see. It's garbage that we can't change power companies... #Monopoly",,,#Monopoly,9.09E+17,https://twitter.com/EJB_Roadhouse/status/909068237287120896,,,
1217,0.0159896181,34404,LadyLaraD,,9/9/17,9/9/2017 0:00,10:59:00 PM,0,1,,6,12,,Had generator on truck and turned it around. I begged 2 go pick it up 15 min away. Was told me 2x on the phone over 8 hours I'd get it-liars,,,,9.07E+17,https://twitter.com/LadyLaraD/status/906713601309908992,,,
1221,0.1267896955,59477,vabule,,9/20/17,9/20/2017 0:00,9:31:00 AM,0,1,,6,12,,"Day 12th in north miami ,not a single truck!@insideFPL",,@insideFPL,,9.10E+17,https://twitter.com/vabule/status/910496745179803648,,,
1273,0.8821277463,09302,BrianEntin,,9/22/17,9/22/2017 0:00,7:11:00 PM,1,4,1,3,12,,"Florida Power & Light CEO gives utility an 'A' for restoration, but a 'C' for communication. Calls nursing home deaths heartbreaking"" @wsvn pic.twitter.com/erHu7oTt93""",,@wsvn,,9.11E+17,https://twitter.com/BrianEntin/status/911367483759775747,,,
1330,0.284538486,13282,CHAMP_ZOE,,9/10/17,9/10/2017 0:00,3:16:00 PM,1,1,1,10,12,,Hey @wsvn tell FPL and the fire department this can't wait pic.twitter.com/B7IfuUDHLu,,@wsvn,,9.07E+17,https://twitter.com/CHAMP_ZOE/status/906959543116201985,,,
1400,0.2869449081,52069,ScottGrovesCO,,9/13/17,9/13/2017 0:00,7:16:00 PM,0,0,,14,12,,Why don't you all do a story as to why so many utility trucks are parked and not doing a damn thing?,,,,9.08E+17,https://twitter.com/ScottGrovesCO/status/908107188295663616,,,
1437,0.6443248271,41756,MsBrouhaha,,9/10/17,9/10/2017 0:00,12:00:00 PM,0,4,,10,12,,"FPL you make billions and you have been doing this for decades!! Come on, buy a better system!! You make the money!!",,,,9.07E+17,https://twitter.com/MsBrouhaha/status/906910330953060352,,,
1585,0.2726222277,38231,Marina_Bull,,9/19/17,9/19/2017 0:00,2:11:00 PM,0,1,,10,12,,Ive had 3 different deadlines 3 different ticket numbers and 3 text that my electric was restored and nothing @insideFPL is a joke,,@insideFPL,,9.10E+17,https://twitter.com/Marina_Bull/status/910204778491334657,,,
1776,0.5161826918,27448,imaxed250,,9/13/17,9/13/2017 0:00,8:12:00 PM,0,0,,10,12,,I agree . FPL must tell us why they didn't help before these poor ppl died. No bueno,,,,9.08E+17,https://twitter.com/imaxed250/status/908121153469865985,,,
,0.9314857897,14185,ChySilverss,,9/12/17,9/12/2017 0:00,12:22:00 AM,0,0,,,12,,All these ppl working yet and still my power not on,,,,9.07E+17,https://twitter.com/ChySilverss/status/907459318437597185,,,
,0.6872838909,23771,G_Fuzz19,,9/13/17,9/13/2017 0:00,1:07:00 PM,0,2,,,12,,Juan call Sunrise city hall and let them know. They need to light a fire under FPL I live on that block so if u need updates too just ask.,,,,9.08E+17,https://twitter.com/G_Fuzz19/status/908014375679746049,,,
,0.3552376872,48864,Rebeccacostanz1,,9/12/17,9/12/2017 0:00,2:10:00 PM,1,3,,,12,,"Still looking for FPL trucks In #NorthPort , myrtlewood road area. We are surrounded by streets that have power, but we were forgotten!",,,#NorthPort,9.08E+17,https://twitter.com/Rebeccacostanz1/status/907667730366701568,,,
,0.92153155,36551,LTArnoldP,,9/12/17,9/12/2017 0:00,1:19:00 AM,1,3,,,12,,Drove around today and not one @insideFPL in sight!!!,,@insideFPL,,9.07E+17,https://twitter.com/LTArnoldP/status/907473614827552768,,,
,0.2946367491,10192,callmefafi,,9/11/17,9/11/2017 0:00,7:15:00 PM,1,5,,,12,,Seminole County plz. No trucks anywhere near Vista Haven. The entire apartment of 1600 is out. Cavalry needs help; husband is a US veteran!,,,,9.07E+17,https://twitter.com/callmefafi/status/907382160981622789,,,
,0.8324841598,57454,THEXYSHOW,,9/19/17,9/19/2017 0:00,4:06:00 PM,0,0,,,12,,@CityCoralGables @wsvn @WPLGLocal10 @insideFPL Hey Coral Gables! Looks to me like FP&L is telling you to go fly a kite!,,@CityCoralGables @wsvn @WPLGLocal10 @insideFPL,,9.10E+17,https://twitter.com/THEXYSHOW/status/910233707243556864,,,
,0.2232305568,42799,naliniandchris,,9/18/17,9/18/2017 0:00,9:55:00 AM,0,1,,,12,,No updates from @comcast @comcastcares or @ComcastFL in Miami 9 days no service @wsvn @MiamiHerald @WPLGLocal10 they blame @insideFPL,,@comcast @comcastcares @ComcastFL @wsvn @MiamiHerald @WPLGLocal10 @insideFPL,,9.10E+17,https://twitter.com/naliniandchris/status/909777814064418817,,,
,0.5106406142,13415,Chechu26728,,9/26/17,9/26/2017 0:00,12:03:00 PM,0,0,,,12,,"Why does it cost me $0.29 each day w/o power. Also, Sunday 9/10 I only had power for few hrs. @insideFPL @wsvn @WPLGLocal10 pic.twitter.com/rWvWFdAGEy",,@insideFPL @wsvn @WPLGLocal10,,9.13E+17,https://twitter.com/Chechu26728/status/912709133773737984,,,
,0.084804028,17941,dj32003,,9/14/17,9/14/2017 0:00,11:02:00 AM,0,0,,,12,,@WPLGLocal10 Plz no power since Saturday in Westpark and haven't seen not 1 @insideFPL truck around the neighborhood,,@WPLGLocal10 @insideFPL,,9.08E+17,https://twitter.com/dj32003/status/908345105685377025,,,
,0.2027908442,13137,ceci_dezignz06,,9/14/17,9/14/2017 0:00,3:07:00 AM,1,2,,,12,,I am in Ft. Lauderdale and the only trucks I've seen were AT&T. @wsvn here's a story for you. Residents after Irma getting screwed.,,@wsvn,,9.08E+17,https://twitter.com/ceci_dezignz06/status/908225598987915264,,,
,0.5370630148,40642,MilaArce1,,9/12/17,9/12/2017 0:00,3:39:00 PM,2,5,,,12,,@FOX13News @TampaElectric @TB_Times epic fail! No communication whatsoever from Teco. Other providers restoring power in area Teco not found pic.twitter.com/AR2XTa8hjv,,@FOX13News @TampaElectric @TB_Times,,9.08E+17,https://twitter.com/MilaArce1/status/907690165702987776,,,
,0.9671535138,24930,gonzalez6472,,9/15/17,9/15/2017 0:00,10:56:00 PM,0,1,,,12,,No FPL trucks on US 27 Johnson 33029. Hello. We were told Sunday,,,,9.09E+17,https://twitter.com/gonzalez6472/status/908887205908709376,,,
,0.681020997,29020,Jcoccia0184,,9/12/17,9/12/2017 0:00,4:09:00 PM,0,0,,,12,,@WPTV FINALLY.. FINALLY.. #POWER THANKS @OfficialFPL ONLY SUX WHEN 4 HOUSES DOWN HAVE POWER hours b4 rest block.. NOT COOL,,@WPTV @OfficialFPL,#POWER,9.08E+17,https://twitter.com/Jcoccia0184/status/907697617253097472,,,
,0.972165717,45964,P5Guy,,9/16/17,9/16/2017 0:00,1:50:00 PM,1,1,,,12,,Why is Duke's grid so fragile and disjointed. One block south of mine had power all thru the storm and week?,,,,9.09E+17,https://twitter.com/P5Guy/status/909112247036805120,,,
,0.0635992277,34194,KT_727,,9/16/17,9/16/2017 0:00,1:02:00 AM,1,2,,,12,,"@10NewsWTSP Duke Energy didn't fix anything yesterday, while they was been served hot food a Seminole high ,59k people sit in the dark.",,@10NewsWTSP,,9.09E+17,https://twitter.com/KT_727/status/908919003724251136,,,
,0.8902708167,57385,TheStrangest777,,9/15/17,9/15/2017 0:00,12:08:00 PM,0,1,,,12,,@wfla @fox13news @10newswtsp @bn9 @tb_times Please please please look into @DukeEnergy practices.,,@wfla @fox13news @10newswtsp @bn9 @tb_times @DukeEnergy,,9.09E+17,https://twitter.com/TheStrangest777/status/908724214210994176,,,
,0.3078893211,33868,knightofgood,,9/11/17,9/11/2017 0:00,11:44:00 PM,1,0,,,12,,About 420k without power in PBC at 10pm and 440k at 11pm can @WPTV or @pbpost find out who the saboteur is at FPL?,,@WPTV @pbpost,,9.07E+17,https://twitter.com/knightofgood/status/907449802853675013,,,
66,0.417498025,35163,LessIsMoi,,9/6/17,9/6/2017 0:00,10:30:00 AM,0,1,1,6,13,1,"Just because you're in an area around a bay doesn't make you fit to call yourself a Bay Area. Don't scare me like that, @FOX13News pic.twitter.com/QwbOJk05DV",,@FOX13News,,9.05E+17,https://twitter.com/LessIsMoi/status/905438168152850435,,,
47,0.5991412742,09847,BubbaLeroy69,,9/10/17,9/10/2017 0:00,1:08:00 PM,1,1,,14,13,,Been shifting between @WPBF25News and @WPTV And I have to say WPTV is killin' it..No BS...Covering IRMA. WPBF way too much self promotion!,,@WPBF25News @WPTV,,9.07E+17,https://twitter.com/BubbaLeroy69/status/906927427368181761,,,
88,0.1497634564,15382,Crewzerguy54D,,9/10/17,9/10/2017 0:00,1:10:00 PM,0,0,,14,13,,@WPTV Please give east coast wind timeline more often,,@WPTV,,9.07E+17,https://twitter.com/Crewzerguy54D/status/906927818516439040,,,
89,0.6243161004,53743,soccrhuny,,9/10/17,9/10/2017 0:00,3:07:00 AM,2,25,,14,13,,The news can post this without following up if the birds are ok! We need a follow-up...please.,,,,9.07E+17,https://twitter.com/soccrhuny/status/906776171555176453,,,
233,0.2357075296,32445,Karl0933,,9/10/17,9/10/2017 0:00,12:39:00 PM,0,0,,14,13,,@news6wkmg r u interrupting the football game at 1,,@news6wkmg,,9.07E+17,https://twitter.com/Karl0933/status/906919957304414208,,,
280,0.2001456951,56767,Th3Bill,,9/9/17,9/9/2017 0:00,7:58:00 PM,0,0,,14,13,,"Seriously @WPTV , what's with half screen of a car driving and other side of the hurricane? Where's the ND game?!?",,@WPTV,,9.07E+17,https://twitter.com/Th3Bill/status/906668236531531776,,,
293,0.8491395874,44083,news6wkmg,,9/10/17,9/10/2017 0:00,12:25:00 PM,1,2,1,14,13,,Hi Joshua! You can find the game here: pic.twitter.com/6axyE2vBpt,,,,9.07E+17,https://twitter.com/news6wkmg/status/906916498740060162,,,
355,0.788684385,40035,Michael_Ivory65,,9/7/17,9/7/2017 0:00,11:44:00 PM,0,0,,14,13,,Really @CBS12 and @WPTV can't cut to #Hurricane WARNING but football and colbert are more important glad that @WPBF25News is covering,,@CBS12 @WPTV @WPBF25News,#Hurricane,9.06E+17,https://twitter.com/Michael_Ivory65/status/906000242146869250,,,
369,0.947879326,30627,joao__areosa,,9/10/17,9/10/2017 0:00,1:02:00 PM,0,0,,14,13,,@wsvn @7Weather Yo wtf can yâ€™all stfu and play the Falcons game,,@wsvn @7Weather,,9.07E+17,https://twitter.com/joao__areosa/status/906925856286789632,,,
377,0.419691625,23701,FTLslacker,,9/10/17,9/10/2017 0:00,9:28:00 AM,0,0,,14,13,,@foxnews @WSVN I fear that SVN is going to pre-empt the @NFL for hurricane coverage. We're prisoners in our homes. Please show FOOTBALL,,@foxnews @WSVN @NFL,,9.07E+17,https://twitter.com/FTLslacker/status/906871908452507648,,,
446,0.7517168384,03721,akolyer,,9/11/17,9/11/2017 0:00,10:06:00 PM,0,0,,14,13,,@WPLGLocal10 no sound on your live YouTube stream. Any ideas?!,,@WPLGLocal10,,9.07E+17,https://twitter.com/akolyer/status/907425036608393216,,,
475,0.9094998601,67760,ZZion,,9/7/17,9/7/2017 0:00,7:18:00 AM,0,0,,14,13,,Thx. I'm seeing pics of total destruction from my fam...some still unaccounted for. Hopefully some media coverage soon.,,,,9.06E+17,https://twitter.com/ZZion/status/905752101489438721,,,
482,0.393223336,13840,Christian364Rod,,9/6/17,9/6/2017 0:00,7:46:00 PM,0,0,,14,13,,@NFL @10NewsWTSP @TBBuccaneers so if #HurricaneIrma stays away from Tampa can the #bucs game be played Monday in Tampa ?,,@NFL @10NewsWTSP @TBBuccaneers,#HurricaneIrma #bucs,9.06E+17,https://twitter.com/Christian364Rod/status/905578104554487809,,,
534,0.2212254677,48219,Radar13,,9/25/17,9/25/2017 0:00,7:55:00 PM,0,0,,14,13,,Plenty of other places to watch NFL games..,,,,9.12E+17,https://twitter.com/Radar13/status/912465564655865856,,,
564,0.3758096666,46430,PaulDuma,,9/10/17,9/10/2017 0:00,11:22:00 AM,0,1,,14,13,,@news6wkmg you guys showing NFL today? Or endless Irma updates?,,@news6wkmg,,9.07E+17,https://twitter.com/PaulDuma/status/906900646594564097,,,
565,0.6874060403,10142,cagreenfield,,9/9/17,9/9/2017 0:00,3:46:00 PM,0,0,,14,13,,@WPLGLocal10 why are you giving airtime to folks who didn't evacuate. Bad example of high risk decision,,@WPLGLocal10,,9.07E+17,https://twitter.com/cagreenfield/status/906604805627531264,,,
576,0.3595560054,10921,CaucasianLeon,,9/9/17,9/9/2017 0:00,12:12:00 PM,0,0,,14,13,,@mysuncoast for the love of god no one cares about trash pick up let us watch football one last time,,@mysuncoast,,9.07E+17,https://twitter.com/CaucasianLeon/status/906550969722458115,,,
643,0.4940001759,09671,brooklyntofla,,9/9/17,9/9/2017 0:00,1:15:00 PM,0,0,,14,13,,@wsvn How about the baseball game scheduled instead of the monotonous over and over same information.,,@wsvn,,9.07E+17,https://twitter.com/brooklyntofla/status/906566712753053697,,,
