ID,Random#,Case,Account,Date,Date,Date,Time,retweets,likes,Picutre,Code #,Relevance,content,unk,directed,hashtag,geocode,source,,,
814,0.5503303461,54332,starchaser57,,9/10/17,9/10/2017 0:00,11:13:00 PM,0,0,,16,0,Start shooting,,,,9.07E+17,https://twitter.com/starchaser57/status/907079524646637568,,,
817,0.1934617368,03681,ajdepcrynski,,9/10/17,9/10/2017 0:00,2:35:00 PM,0,0,,16,0,Sick,,,,9.07E+17,https://twitter.com/ajdepcrynski/status/906949277787836417,,,
818,0.2286683082,28863,JayeLu,,9/10/17,9/10/2017 0:00,3:15:00 PM,1,10,,16,0,They need to be arrested,,,,9.07E+17,https://twitter.com/JayeLu/status/906959403659784192,,,
825,0.9979086148,67047,xoxmarmar,,9/10/17,9/10/2017 0:00,8:14:00 PM,0,0,,16,0,So sad,,,,9.07E+17,https://twitter.com/xoxmarmar/status/907034490886914048,,,
829,0.4945197564,50434,Rsho85,,9/19/17,9/19/2017 0:00,1:06:00 PM,0,0,,16,0,This is news in 2017... what a joke.,,,,9.10E+17,https://twitter.com/Rsho85/status/910188382952845313,,,
830,0.365991103,18520,Dougarony,,9/17/17,9/17/2017 0:00,10:23:00 AM,0,0,,16,0,Reports continue to come in about how #Satanic Torture is the norm at Indian River County Jail in #verobeach Sad & sick is the punishment!,,,#Satanic #verobeach,9.09E+17,https://twitter.com/Dougarony/status/909422507106631680,,,
836,0.430118765,33912,Kodiakbear911,,9/10/17,9/10/2017 0:00,3:18:00 PM,0,0,,16,0,"scum bags listen to Texas Florida, ALL LOOTERS WILL BE SHOT!",,,,9.07E+17,https://twitter.com/Kodiakbear911/status/906960090070106112,,,
837,0.1774804794,46702,Peony459,,9/22/17,9/22/2017 0:00,11:22:00 PM,0,0,,16,0,Excellent news!,,,,9.11E+17,https://twitter.com/Peony459/status/911430559104163841,,,
838,0.639457943,55006,StoneyHustle,,9/10/17,9/10/2017 0:00,9:17:00 AM,0,0,,16,0,*DO NOT,,,,9.07E+17,https://twitter.com/StoneyHustle/status/906869289218605057,,,
840,0.2803306412,22589,FOX13News,,9/28/17,9/28/2017 0:00,7:17:00 AM,19,17,,16,0,HOPPY NATIONAL DRINK BEER DAY! pic.twitter.com/1YdGUWg9XZ,,,,9.13E+17,https://twitter.com/FOX13News/status/913362137766088705,,,
843,0.225039551,17774,Dimplez_SoFine,,9/8/17,9/8/2017 0:00,10:19:00 PM,0,1,,16,0,For sure! Thank you.,,,,9.06E+17,https://twitter.com/Dimplez_SoFine/status/906341336424611841,,,
844,0.3842955847,10292,CandaceNews6,,9/14/17,9/14/2017 0:00,1:45:00 PM,1,2,,16,0,Heading to Pettys Meat Market in Longwood as we take @news6wkmg on the road! Hope to see many of you tonight between 4-6:30pm! pic.twitter.com/KGp6TH3wLX,,@news6wkmg,,9.08E+17,https://twitter.com/CandaceNews6/status/908386240399118337,,,
845,0.6522524273,62458,WPLGLocal10,,9/20/17,9/20/2017 0:00,9:15:00 AM,1,4,,16,0,Belligerent man arrested by deputies after he's caught trespassing at Keys marina http:// bit.ly/2hiimyN?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/Hdi5CeNRPa,,,,9.10E+17,https://twitter.com/WPLGLocal10/status/910492544475308033,,,
846,0.7274607168,24945,GoodBadDevine,,9/10/17,9/10/2017 0:00,8:43:00 PM,0,11,,16,0,Thank you for helping. Many ppl appreciate it! The rest of them are morons...,,,,9.07E+17,https://twitter.com/GoodBadDevine/status/907041911449436160,,,
847,0.9810812286,01148,10NewsWTSP,,9/16/17,9/16/2017 0:00,8:35:00 PM,0,1,,16,0,Volunteer firefighter suspended after racist Facebook post http:// on.wtsp.com/2xqOCFR pic.twitter.com/px5Ge05toQ,,,,9.09E+17,https://twitter.com/10NewsWTSP/status/909214090639396864,,,
848,0.8081846905,16088,DABUZZARD2,,9/2/17,9/2/2017 0:00,12:00:00 AM,0,0,,16,0,Give his ass a scooby snack pic.twitter.com/5CxYMkDSeg,,,,9.04E+17,https://twitter.com/DABUZZARD2/status/903829917321789440,,,
849,0.0726056598,29254,JeffOutLoud,,9/10/17,9/10/2017 0:00,5:40:00 PM,1,13,,16,0,Make sure to get license plate numbers in clear view. Thanks and stay safe.,,,,9.07E+17,https://twitter.com/JeffOutLoud/status/906995725187403776,,,
850,0.4448921856,03196,AbrahamsonTina,,9/10/17,9/10/2017 0:00,12:25:00 AM,0,0,,16,0,Wow! How horrible can you be to do this? I cannot fathom doing that to my buddy! pic.twitter.com/8IHwHNCb2C,,,,9.07E+17,https://twitter.com/AbrahamsonTina/status/906735304937263105,,,
853,0.830114257,08158,Bi11y,,9/11/17,9/11/2017 0:00,1:30:00 PM,0,0,,16,0,People = shit.,,,,9.07E+17,https://twitter.com/Bi11y/status/907295183431192576,,,
855,0.5192936199,28492,Jamesgay4071,,9/10/17,9/10/2017 0:00,5:47:00 PM,0,1,,16,0,Rip Pinkey,,,,9.07E+17,https://twitter.com/Jamesgay4071/status/906997688826286086,,,
856,0.4910439706,59531,valkyrie138,,9/10/17,9/10/2017 0:00,9:38:00 PM,0,0,,16,0,@SunSentinel @MiamiHerald @MyNews13 @nbc6 @wjxt4 @Florida_Today @WPLGLocal10 @WFLA @abcactionnews @Villages_News @TB_Times @news6wkmg https:// twitter.com/orlandosentine l/status/907034557035270145 â€¦,,@SunSentinel @MiamiHerald @MyNews13 @nbc6 @wjxt4 @Florida_Today @WPLGLocal10 @WFLA @abcactionnews @Villages_News @TB_Times @news6wkmg,,9.07E+17,https://twitter.com/valkyrie138/status/907055804238499841,,,
857,0.8831498466,41757,mscallihan1,,9/10/17,9/10/2017 0:00,3:08:00 PM,0,3,,16,0,Anyone notice Pres and VP always looks directly in our Military members eyes & does a perfect salute when Obama just basically half saluted?,,,,9.07E+17,https://twitter.com/mscallihan1/status/906957583935733762,,,
858,0.9434382494,09490,BrianSLSpringer,,9/27/17,9/27/2017 0:00,1:28:00 AM,0,1,,16,0,You look AMAZING Erika Glad to hear that you're #HalfWayThere CONGRATS,,,#HalfWayThere,9.13E+17,https://twitter.com/BrianSLSpringer/status/912911804594089991,,,
860,0.90776092,05795,AnneM_B,,9/10/17,9/10/2017 0:00,1:50:00 PM,0,4,,16,0,@lexcharbonneau @ogrigaux @meeganbartlett,,@lexcharbonneau @ogrigaux @meeganbartlett,,9.07E+17,https://twitter.com/AnneM_B/status/906937819385364480,,,
862,0.8735793795,17046,Ddsouza74,,9/7/17,9/7/2017 0:00,12:06:00 PM,0,1,,16,0,@BigOShow spread the word bossman!,,@BigOShow,,9.06E+17,https://twitter.com/Ddsouza74/status/905824642463617026,,,
863,0.8779058167,13130,ceci_dezignz06,,9/15/17,9/15/2017 0:00,8:58:00 PM,0,0,,16,0,@wsvn @comcastcares @WPLGLocal10 @CBSTweet Xfinity expects their bill paid but if I don't have my internet and phone NO WORK.,,@wsvn @comcastcares @WPLGLocal10 @CBSTweet,,9.09E+17,https://twitter.com/ceci_dezignz06/status/908857713643409408,,,
865,0.1792243913,09864,bucca73,,9/11/17,9/11/2017 0:00,5:46:00 PM,0,0,,16,0,@wsvn https:// twitter.com/bucca73/status /907359538420047874 â€¦,,@wsvn,,9.07E+17,https://twitter.com/bucca73/status/907359734361149445,,,
866,0.8266417664,30369,jjtmanu,,9/21/17,9/21/2017 0:00,7:33:00 PM,0,0,,16,0,She's a sorry woman ..... get lost . Why even interview her shame .,,,,9.11E+17,https://twitter.com/jjtmanu/status/911010407397171202,,,
867,0.1562584312,29888,jferrisfl,,9/7/17,9/7/2017 0:00,9:39:00 PM,0,0,,16,0,@CBS12 #BREAKING https:// twitter.com/iflymia/status /905966609424154624 â€¦,,@CBS12,#BREAKING,9.06E+17,https://twitter.com/jferrisfl/status/905968779393421313,,,
869,0.9054849981,35933,Lizzmatic,,9/10/17,9/10/2017 0:00,12:33:00 PM,0,1,,16,0,@ashleyvenom,,@ashleyvenom,,9.07E+17,https://twitter.com/Lizzmatic/status/906918539759640576,,,
871,0.7594587367,05187,andreseRivera12,,9/9/17,9/9/2017 0:00,7:30:00 PM,0,0,,16,0,@vivalamia23,,@vivalamia23,,9.07E+17,https://twitter.com/andreseRivera12/status/906661002401472512,,,
872,0.2074607571,41154,MoisesJRV,,9/7/17,9/7/2017 0:00,1:27:00 AM,0,0,,16,0,@SMarieA1,,@SMarieA1,,9.06E+17,https://twitter.com/MoisesJRV/status/905663872794738688,,,
882,0.5452244791,36234,lopcamaro,,9/23/17,9/23/2017 0:00,2:06:00 PM,0,1,,16,0,DOTARD yes thatâ€™s what he is,,,,9.12E+17,https://twitter.com/lopcamaro/status/911653032340934656,,,
883,0.974219156,02629,3DogCouch,,9/10/17,9/10/2017 0:00,8:46:00 AM,0,0,,16,0,That was useless. Here is Tory in the garage again," again saying nothing much.""...""But don't YOU go out."" Come on. @wptv""",,@wptv,,9.07E+17,https://twitter.com/3DogCouch/status/906861529525563392,,
886,0.5669200233,10784,CashOutChris305,,9/4/17,9/4/2017 0:00,8:14:00 PM,0,2,,16,0,pic.twitter.com/Jy5dm5Sr9u,,,,9.05E+17,https://twitter.com/CashOutChris305/status/904860196371128320,,,
888,0.4389404814,38428,MarlinsCub,,9/19/17,9/19/2017 0:00,8:58:00 PM,0,0,,16,0,See you at 11.,,,,9.10E+17,https://twitter.com/MarlinsCub/status/910307258541727746,,,
893,0.9738039776,00740,10NewsWTSP,,9/24/17,9/24/2017 0:00,1:35:00 AM,0,2,,16,0,Fleet of 'smoking hot cops' make girl's sweet 16 even sweeter http:// on.wtsp.com/2xBhc7y pic.twitter.com/tKTqaUsQOw,,,,9.12E+17,https://twitter.com/10NewsWTSP/status/911826308916801536,,,
899,0.1676875626,54144,Spreyr,,9/10/17,9/10/2017 0:00,10:02:00 AM,0,0,,16,0,"@WPLGLocal10 That tarp"" is actually the roofing membrane. It's called TPO.""",,@WPLGLocal10,,9.07E+17,https://twitter.com/Spreyr/status/906880686048628738,,,
901,0.4423431936,33939,koop305,,9/5/17,9/5/2017 0:00,10:03:00 PM,0,0,,16,0,10' O Clock news @wsvn,,@wsvn,,9.05E+17,https://twitter.com/koop305/status/905250176788549632,,,
902,0.0409968977,10610,carinsurancequ7,,9/10/17,9/10/2017 0:00,7:47:00 PM,0,0,,16,0,https:// youtu.be/IkfRFcH7KW8,,,,9.07E+17,https://twitter.com/carinsurancequ7/status/907027744202137605,,,
904,0.6083162929,52512,SerenityFoods,,9/10/17,9/10/2017 0:00,8:30:00 PM,0,0,,16,0,It's downtown and a very popular area in Miami where lots of ppl go,,,,9.07E+17,https://twitter.com/SerenityFoods/status/907038559080660993,,,
905,0.8119144252,19422,El_Kuki,,9/8/17,9/8/2017 0:00,10:44:00 PM,0,0,,16,0,All to protect their used jalopies. Incredible and disgusting.,,,,9.06E+17,https://twitter.com/El_Kuki/status/906347599950643201,,,
906,0.3327266471,62495,WPLGLocal10,,9/19/17,9/19/2017 0:00,12:17:00 PM,4,6,,16,0,Only one #Florida city made the Best Cities to Live in the US list because everyone hates #Florida http:// bit.ly/2wEknac?utm_me dium=social&utm_source=twitter_WPLGLocal10 â€¦ pic.twitter.com/BWOWFY4rjp,,,#Florida #Florida,9.10E+17,https://twitter.com/WPLGLocal10/status/910176030144507904,,,
908,0.6287561437,37622,mamashado,,9/11/17,9/11/2017 0:00,5:44:00 PM,0,0,,16,0,@vscosam,,@vscosam,,9.07E+17,https://twitter.com/mamashado/status/907359218608386048,,,
909,0.4591647234,25098,GrahamSpeight,,9/27/17,9/27/2017 0:00,8:17:00 AM,0,0,,16,0,pic.twitter.com/zJ4BE2IG6U,,,,9.13E+17,https://twitter.com/GrahamSpeight/status/913014760362401792,,,
910,0.9120182945,05202,AndrewLevine5,,9/27/17,9/27/2017 0:00,7:19:00 PM,0,3,,16,0,"Looking lovely ladies. Hope you enjoy the night, but dont party too hard",,,,9.13E+17,https://twitter.com/AndrewLevine5/status/913181368699510784,,,
913,0.4138931503,22573,FOX13News,,9/29/17,9/29/2017 0:00,7:07:00 AM,1,14,,16,0,"The next Hillsborough County sheriff, Chad Chronister, will be sworn in later this morning. http://www. fox13news.com/news/local-new s/chad-chronister-to-be-sworn-in-as-hillsborough-county-sheriff â€¦ https:// twitter.com/ChadChronister /status/913713743938367490 â€¦",,,,9.14E+17,https://twitter.com/FOX13News/status/913721830715875330,,,
914,0.6606688288,43189,NelsonBarilla14,,9/4/17,9/4/2017 0:00,9:16:00 PM,0,0,,16,0,#NowStillWatching @BachParadise @DANCEonFOX @ninjawarrior @NBCMidnightTX @wsvn @2BrokeGirls @SeinfeldTV @mikeandmolly @WPLGLocal10,,@BachParadise @DANCEonFOX @ninjawarrior @NBCMidnightTX @wsvn @2BrokeGirls @SeinfeldTV @mikeandmolly @WPLGLocal10,#NowStillWatching,9.05E+17,https://twitter.com/NelsonBarilla14/status/904875826939924481,,,
915,0.9463345692,03740,Al75433927,,9/27/17,9/27/2017 0:00,4:41:00 PM,0,0,,16,0,"Took them this long, wtf?",,,,9.13E+17,https://twitter.com/Al75433927/status/913141562871296010,,,
917,0.5008433047,35544,LindaBerko3,,9/14/17,9/14/2017 0:00,10:42:00 AM,0,1,,16,0,Today?,,,,9.08E+17,https://twitter.com/LindaBerko3/status/908340124504731648,,,
920,0.4793596381,02679,4cast4you,,9/9/17,9/9/2017 0:00,10:45:00 PM,4,11,,16,0,"Cool shot, but not from #Irma . pic.twitter.com/KiXW4sQnBb",,,#Irma,9.07E+17,https://twitter.com/4cast4you/status/906710262887141376,,,
924,0.8676737074,07979,betheegdj77,,9/3/17,9/3/2017 0:00,6:18:00 PM,0,0,,16,0,@wsvn I pray this turns!,,@wsvn,,9.04E+17,https://twitter.com/betheegdj77/status/904468677550112768,,,
926,0.0371695403,48145,QuiringJ,,9/10/17,9/10/2017 0:00,2:05:00 PM,9,35,,16,0,Those are just undocumented shoppers rescuing the store's inventory.,,,,9.07E+17,https://twitter.com/QuiringJ/status/906941766196006912,,,
927,0.0549414853,24490,GianmarcManzion,,9/10/17,9/10/2017 0:00,10:35:00 AM,0,0,,16,0,"That stop sign is like You. Will. Not. Defeat. Me!""""",,,,9.07E+17,https://twitter.com/GianmarcManzion/status/906888927558164481,,,
928,0.514836619,05546,AndySW71,,9/11/17,9/11/2017 0:00,12:04:00 PM,0,0,,16,0,pic.twitter.com/u8LMXBuIvt,,,,9.07E+17,https://twitter.com/AndySW71/status/907273585777156096,,,
930,0.3090146324,48105,QuakEcoke,,9/5/17,9/5/2017 0:00,2:30:00 PM,0,0,,16,0,pic.twitter.com/UNDGb2ZXAy,,,,9.05E+17,https://twitter.com/QuakEcoke/status/905136094861303808,,,
932,0.3506904608,34437,LafenMom52,,9/16/17,9/16/2017 0:00,8:10:00 AM,0,1,,16,0,Put their names and faces out for the world to know.,,,,9.09E+17,https://twitter.com/LafenMom52/status/909026703514722304,,,
933,0.5527687569,51667,SarahWallFox10,,9/1/17,9/1/2017 0:00,7:29:00 AM,1,5,,16,0,"Happy FRIDAY - and, Happy September!! We hope you can join us for @FOX10News this morning!! @michaelwhitewx pic.twitter.com/XXEFJQgpg5",,@FOX10News @michaelwhitewx,,9.04E+17,https://twitter.com/SarahWallFox10/status/903580458197417985,,,
934,0.7919687774,60969,WCTV,,9/16/17,9/16/2017 0:00,5:14:00 PM,2,2,,16,0,3 injured in chemical explosion at Florida warehouse. http://www. wctv.tv/content/news/3 -injured-in-chemical-explosion-at-Florida-warehouse-444883023.html â€¦,,,,9.09E+17,https://twitter.com/WCTV/status/909163516988477440,,,
936,0.9378113245,55363,SupaFud,,9/10/17,9/10/2017 0:00,10:05:00 PM,0,0,,16,0,Such good birds,,,,9.07E+17,https://twitter.com/SupaFud/status/907062490063929344,,,
937,0.5486827317,14310,Cityofdoral,,9/10/17,9/10/2017 0:00,5:49:00 PM,0,0,,16,0,@wsvn @nbc6 @Univision23 @TelemundoNews @CBSMiami @WPLGLocal10 https:// twitter.com/cityofdoral/st atus/906993868117331970 â€¦,,@wsvn @nbc6 @Univision23 @TelemundoNews @CBSMiami @WPLGLocal10,,9.07E+17,https://twitter.com/Cityofdoral/status/906998158672236544,,,
939,0.4150197035,34314,l3pilot,,9/19/17,9/19/2017 0:00,11:37:00 AM,0,0,,16,0,@SunSentinel @wsvn @markzbarabak https:// twitter.com/realjack/statu s/909441328731189249 â€¦,,@SunSentinel @wsvn @markzbarabak,,9.10E+17,https://twitter.com/l3pilot/status/910165966725816321,,,
941,0.5441423696,20970,exonws,,9/10/17,9/10/2017 0:00,1:02:00 AM,0,0,,16,0,oh shit noo,,,,9.07E+17,https://twitter.com/exonws/status/906744704695402497,,,
946,0.0260249498,07796,ben_read_wgrz,,9/13/17,9/13/2017 0:00,8:57:00 AM,2,5,,16,0,. @10NewsWTSP #SeeItOn10 A beautiful subrise on the Gandy bridge this morning. pic.twitter.com/VZliQpOnyz,,@10NewsWTSP,#SeeItOn10,9.08E+17,https://twitter.com/ben_read_wgrz/status/907951410574188544,,,
947,0.5463338637,38781,MattLincolnTV,,9/7/17,9/7/2017 0:00,12:48:00 PM,3,1,,16,0,95 northbound is a parking lot in Vero. Going back at least 8 miles from marker 147. @CBS12 pic.twitter.com/ObUeCv1rx6,,@CBS12,,9.06E+17,https://twitter.com/MattLincolnTV/status/905835275233972226,,,
949,0.2576983543,57264,TheRealDicmo,,9/20/17,9/20/2017 0:00,9:26:00 PM,0,0,,16,0,#FailingHollywood,,,#FailingHollywood,9.11E+17,https://twitter.com/TheRealDicmo/status/910676492467818499,,,
951,0.9369153143,08092,BGinCHI,,9/10/17,9/10/2017 0:00,12:56:00 PM,0,1,,16,0,This is the future liberals want to avoid.,,,,9.07E+17,https://twitter.com/BGinCHI/status/906924366058983425,,,
952,0.7144066231,45944,Ozetty,,9/10/17,9/10/2017 0:00,3:49:00 PM,0,1,,16,0,Interesting that none of the looters are white.,,,,9.07E+17,https://twitter.com/Ozetty/status/906967993489522688,,,
957,0.5611962093,23500,FREIGHTxFASHION,,9/10/17,9/10/2017 0:00,10:48:00 AM,0,8,,16,0,"not saying it's good they're left up, just saying it's uneasonable & to expect poor people to risk life at rich people's command.",,,,9.07E+17,https://twitter.com/FREIGHTxFASHION/status/906892238004813824,,,
961,0.859107676,38134,marieaurelus67,,9/1/17,9/1/2017 0:00,6:59:00 AM,0,1,,16,0,Greeting2all#Be Safe#GodSpeed @WPLGLocal10 @NekiMohan @toddtongen@MadieIvesES@MsTheoc@ShawanaJoseph1 @GlennaOn10 @MiamiSup @KathyFndzRundle @,,@WPLGLocal10 @NekiMohan @toddtongen @MadieIvesES @MsTheoc @ShawanaJoseph1 @GlennaOn10 @MiamiSup @KathyFndzRundle @,#Be #GodSpeed,9.04E+17,https://twitter.com/marieaurelus67/status/903573061785538560,,,
963,0.5370229798,24462,GGrayes,,9/13/17,9/13/2017 0:00,4:28:00 PM,0,1,,16,0,Can you follow me so I can DM you?,,,,9.08E+17,https://twitter.com/GGrayes/status/908064764361834496,,,
965,0.299998307,11715,CBS12,,9/16/17,9/16/2017 0:00,9:29:00 PM,2,0,,16,0,NASCAR legend Ted Christopher killed in plane crash at 59 http:// bit.ly/2jze6vk,,,,9.09E+17,https://twitter.com/CBS12/status/909227818655076352,,,
968,0.9989026725,26559,Hobbitt23,,9/16/17,9/16/2017 0:00,12:14:00 PM,0,1,,16,0,This sucks,,,,9.09E+17,https://twitter.com/Hobbitt23/status/909088204099334144,,,
969,0.680291186,63706,WPTV,,9/12/17,9/12/2017 0:00,3:37:00 PM,0,1,,16,0,Crews extinguish kitchen fire in Palm Beach Gardens http:// bit.ly/2f38ZlR pic.twitter.com/t1Kiwklu8c,,,,9.08E+17,https://twitter.com/WPTV/status/907689760151437312,,,
972,0.9229288338,55091,StrangerBlond,,9/10/17,9/10/2017 0:00,8:43:00 AM,0,1,,16,0,Stay safe Larry,,,,9.07E+17,https://twitter.com/StrangerBlond/status/906860562960846848,,,
973,0.510980962,57276,Therealfajardo,,9/11/17,9/11/2017 0:00,3:08:00 PM,0,0,,16,0,My brothers. Brickell Key behind the four ambassadors. pic.twitter.com/3RVvnFBSz2,,,,9.07E+17,https://twitter.com/Therealfajardo/status/907319977979596800,,,
977,0.3901664353,54886,Stevessvt,,9/22/17,9/22/2017 0:00,1:02:00 PM,0,0,,16,0,Cook anything other than Raman noodles?,,,,9.11E+17,https://twitter.com/Stevessvt/status/911274506966224897,,,
978,0.5301003309,05513,AndrewRuizWPTV,,9/1/17,9/1/2017 0:00,5:26:00 AM,1,1,,16,0,"Balloon ban starting at @pbcgov beach parks, violators could be fined up to $500! @WPTV @FOX29WFLX pic.twitter.com/FSfaJnNWqY",,@pbcgov @WPTV @FOX29WFLX,,9.04E+17,https://twitter.com/AndrewRuizWPTV/status/903549674904223744,,,
980,0.6074996954,60927,WCTV,,9/19/17,9/19/2017 0:00,1:32:00 PM,1,0,,16,0,Tallahassee Police looking for burglary suspect http://www. wctv.tv/content/news/T allahassee-Police-looking-for-burglary-suspect-445752233.html â€¦,,,,9.10E+17,https://twitter.com/WCTV/status/910194960921714689,,,
981,0.2721806649,32003,just2saythis,,9/10/17,9/10/2017 0:00,6:47:00 PM,0,0,,16,0,Not surprising u retweeted this!,,,,9.07E+17,https://twitter.com/just2saythis/status/907012618807922694,,,
983,0.9375158241,06030,Aquiles2005,,9/10/17,9/10/2017 0:00,4:55:00 PM,0,0,,16,0,No es Q sea racista pero casualidad Q sean negritos. Y despues quieren tumbar las estatuas,,,,9.07E+17,https://twitter.com/Aquiles2005/status/906984468447145984,,,
985,0.4173946133,00412,10NewsWTSP,,9/30/17,9/30/2017 0:00,2:05:00 PM,1,2,,16,0,"$30,000 playhouse http:// on.wtsp.com/2yNNKcD pic.twitter.com/DRzMmZBnhY",,,,9.14E+17,https://twitter.com/10NewsWTSP/status/914189375029829632,,,
987,0.2573599905,10812,CassyBlue3,,9/10/17,9/10/2017 0:00,3:45:00 PM,0,0,,16,0,I'm a bleeding heart liberal and I would never defend this. It churns my stomach.,,,,9.07E+17,https://twitter.com/CassyBlue3/status/906966974126805000,,,
990,0.4287085719,34189,kstonge64,,9/10/17,9/10/2017 0:00,4:18:00 PM,0,0,,16,0,@President1Trump @WPLGLocal10 @wsvn @FTLCityNews Good,,@President1Trump @WPLGLocal10 @wsvn @FTLCityNews,,9.07E+17,https://twitter.com/kstonge64/status/906975189124165632,,,
991,0.188927806,53752,Sofffffttie,,9/10/17,9/10/2017 0:00,1:10:00 PM,0,7,,16,0,"I worry about humanity, it seems to be disappearing with every breath.",,,,9.07E+17,https://twitter.com/Sofffffttie/status/906927872887189509,,,
993,0.6722122608,24678,glenjw1969,,9/6/17,9/6/2017 0:00,3:39:00 PM,0,1,,16,0,McDonalds out of fries too,,,,9.06E+17,https://twitter.com/glenjw1969/status/905515806989197312,,,
994,0.3160528336,21467,FlaCrackerBoy,,9/27/17,9/27/2017 0:00,12:41:00 PM,0,0,,16,0,Who?,,,,9.13E+17,https://twitter.com/FlaCrackerBoy/status/913081218756902912,,,
1000,0.2433100383,42235,mysuncoast,,9/25/17,9/25/2017 0:00,9:32:00 AM,0,1,,16,0,Don't talk about mom: NFL players angry over Trump's insult. https:// buff.ly/2fsYY1e pic.twitter.com/BuftSoXiIb,,,,9.12E+17,https://twitter.com/mysuncoast/status/912308940842684416,,,
1002,0.4999656059,53127,ShoeDaydreams,,9/10/17,9/10/2017 0:00,9:43:00 AM,0,7,,16,0,I grew up in FL. Yes they are that stupid.,,,,9.07E+17,https://twitter.com/ShoeDaydreams/status/906875733775183872,,,
1004,0.0199189649,56749,texbabe80,,9/11/17,9/11/2017 0:00,9:17:00 AM,0,0,,16,0,Why is it ALWAYS blacks that loot!? #characterflaw !,,,#characterflaw,9.07E+17,https://twitter.com/texbabe80/status/907231750107082753,,,
1008,0.4655405039,19185,Ebone_Angel,,9/24/17,9/24/2017 0:00,6:46:00 AM,0,0,,16,0,Or perhaps the intent is to build a wall around that too,,,,9.12E+17,https://twitter.com/Ebone_Angel/status/911904752816017408,,,
1009,0.9062456278,02017,10NewsWTSP,,9/4/17,9/4/2017 0:00,10:05:00 PM,1,1,,16,0,Manatee Co. deputies arrest man in connection to murder http:// on.wtsp.com/2eEyhGI pic.twitter.com/F8BDNbQ378,,,,9.05E+17,https://twitter.com/10NewsWTSP/status/904888100589113346,,,
1017,0.2761683968,41724,MrWonderful0361,,9/10/17,9/10/2017 0:00,6:22:00 PM,0,1,,16,0,OH Joy!!!his hair will match his jumpsuit that's priceless!!!,,,,9.07E+17,https://twitter.com/MrWonderful0361/status/907006342396829697,,,
1021,0.3115257372,59697,VeronicaVCBS12,,9/22/17,9/22/2017 0:00,2:27:00 PM,2,3,,16,0,I'm gonna go even mooooore basic.. gonna say they don't even know how to WRITE a check pic.twitter.com/cnnjD6xwIz,,,,9.11E+17,https://twitter.com/VeronicaVCBS12/status/911295816291241986,,,
1027,0.2568885998,46043,palmbeachpink,,9/2/17,9/2/2017 0:00,5:59:00 PM,0,0,,16,0,"she seems more nerve rattling than others, prob combo of harvey + strength + size....",,,,9.04E+17,https://twitter.com/palmbeachpink/status/904101532710436865,,,
1028,0.842030875,57567,Thrive_Inn_Dist,,9/27/17,9/27/2017 0:00,3:08:00 PM,2,3,,16,0,"Catch some of the students from our summer camps, now at @artsacademyn , on @WPLGLocal10 tonight at 5:55 w| @NekiMohan ! #NewsWorthy pic.twitter.com/BH05dPwJEQ",,@artsacademyn @WPLGLocal10 @NekiMohan,#NewsWorthy,9.13E+17,https://twitter.com/Thrive_Inn_Dist/status/913118127608745986,,,
1032,0.8277358046,53554,slyfoxmustang,,9/24/17,9/24/2017 0:00,11:04:00 AM,0,0,,16,0,I how can freedom of speech apply to a person on the job? It doesn't...,,,,9.12E+17,https://twitter.com/slyfoxmustang/status/911969518360162304,,,
1033,0.2025098381,00876,10NewsWTSP,,9/21/17,9/21/2017 0:00,12:10:00 PM,13,31,,16,0,Tomorrow is the first day of fall in #Florida . Do you know what that means? NOTHING. Absolutely nothing. It's still 90Â° outside. pic.twitter.com/jvnCa8nVGu,,,#Florida,9.11E+17,https://twitter.com/10NewsWTSP/status/910899139004780544,,,
1034,0.5770608275,01393,10NewsWTSP,,9/13/17,9/13/2017 0:00,6:05:00 AM,1,9,,16,0,'You are my hero': Touching note left for Hillsborough Co. deputies at IHOP http:// on.wtsp.com/2h1Mr1s pic.twitter.com/NAc2ogGue6,,,,9.08E+17,https://twitter.com/10NewsWTSP/status/907907993261539329,,,
1035,0.3536297356,54382,stbrandcannabis,,9/26/17,9/26/2017 0:00,6:35:00 PM,0,0,,16,0,https://www. linkedin.com/pulse/visit-pa lm-beach-just-dont-murdered-its-illegal-charles-ankner-cp/ â€¦,,,,9.13E+17,https://twitter.com/stbrandcannabis/status/912807834013794305,,,
1037,0.2250364741,47100,phillytoritos,,9/10/17,9/10/2017 0:00,11:46:00 PM,0,0,,16,0,"Oh, the democrats formally endorsed Antifa, did they?",,,,9.07E+17,https://twitter.com/phillytoritos/status/907087885165322240,,,
1041,0.9127434537,33306,KevinStAug,,9/10/17,9/10/2017 0:00,5:03:00 PM,0,1,,16,0,@LMDavens BLM must be missing a few of their brothers and sisters.,,@LMDavens,,9.07E+17,https://twitter.com/KevinStAug/status/906986399857078273,,,
1047,0.7420735911,44921,nised72,,9/10/17,9/10/2017 0:00,4:20:00 PM,0,0,,16,0,@CBS12 https:// twitter.com/actualepafacts /status/906974881044201472 â€¦,,@CBS12,,9.07E+17,https://twitter.com/nised72/status/906975570294079489,,,
1051,0.1673271856,00218,_mayannn,,9/8/17,9/8/2017 0:00,12:20:00 PM,0,3,,16,0,El oh el,,,,9.06E+17,https://twitter.com/_mayannn/status/906190614399770624,,,
