Tweet,Code,Sub-Code,Date,Permalink,,
"From @WESH : “...Irma is the strongest hurricane in history in the Atlantic basin, the National Hurricane Center said.”",3,,09/05/2017,https://twitter.com/rollrightalong/status/905105616397627392,,
@WESH taken at 6:51 Just when the Tornado warning posted. pic.twitter.com/rHmIf9dDQR – bei Latham Park,3,,09/10/2017,https://twitter.com/Ryan_Hallquist/status/907016657117356037,,
a PC rule effect: first responders of Irma wimpified. Pinellas County suspended responding to 911 calls when sustained winds exceeded 40 mph,3,,09/17/2017,https://twitter.com/structure1954/status/909585456454565888,,
"#BREAKING : Irma makes landfall on Marco Island as Cat 3 hurricane. Live coverage from @WCBD 's sister station, @WFLA http:// counton2.com/2017/09/10/hur ricane-irma-makes-landfall-at-cudjoe-key-in-lower-florida-keys/?utm_medium=social&utm_source=twitter_CabbageTV …",3,,09/10/2017,https://twitter.com/CabbageTV/status/906971105017122819,,
"Irma, Category 4 hurricane, continues to strengthen http:// 8.wfla.com/2x4wdiI via @wfla",3,,09/04/2017,https://twitter.com/Calypso51/status/904860042066886657,,
"#BREAKING : Irma makes landfall on Marco Island as Cat 3 hurricane. Live coverage from @WCBD 's sister station, @WFLA http:// counton2.com/2017/09/10/hur ricane-irma-makes-landfall-at-cudjoe-key-in-lower-florida-keys/?utm_medium=social&utm_source=twitter_LowcountryCW …",3,,09/10/2017,https://twitter.com/LowcountryCW/status/906971107806400512,,
Here's the latest from @KELOLAND 's sister station @WFLA . You can watch WFLA live: http://www. keloland.com/news/article/w eather/live-coverage-of-hurricane-irma … pic.twitter.com/7R4w5luDFw,3,,09/09/2017,https://twitter.com/mgeheren/status/906608427836866560,,
"Don't even ask. I mean the eye was going NW, then W, and then made landfall in Cuba going SW for a hot minute and gained speed",3,,09/08/2017,https://twitter.com/PaulCBS12/status/906357105975812096,,
Irma a major hurricane again http:// bit.ly/2wqeLlF via @wfla,3,,09/03/2017,https://twitter.com/Rbuck125177/status/904281395383721984,,
"Irma remains major Category 3 hurricane, could threaten Bahamas later this week http:// 8.wfla.com/2x4wdiI via @wfla",3,,09/04/2017,https://twitter.com/rfaircl641/status/904674780737134592,,
JUST IN: Hurricane Irma makes landfall at Cudjoe Key in lower Florida Keys http:// bit.ly/2wS0fVx via @wfla,3,,09/10/2017,https://twitter.com/Tampa_Chamber/status/906888832271966208,,
"#BREAKING : Irma makes landfall on Marco Island as Cat 3 hurricane. Live coverage from @WCBD 's sister station, @WFLA http:// counton2.com/2017/09/10/hur ricane-irma-makes-landfall-at-cudjoe-key-in-lower-florida-keys/?utm_medium=social&utm_source=twitter_WCBD …",3,,09/10/2017,https://twitter.com/WCBD/status/906971106514481153,,
@weartv @WMBBTV @WJHG_TV @LOCAL15NEWS @FOX10News @WECPTV @WKRG As of 11pm EDT Puerto Rico is under a hurricane watch #Irma,3,,09/04/2017,https://twitter.com/JasonBXNY0619/status/904912346992316416,,
LISTEN > Reports on #hurricaneirma2017 from Miami's @WLRN and FL Public Radio - @FloridaStorms - via @wgbhnews > http://www. wgbh.org/audioplayers/w gbh.cfm …,3,,09/10/2017,https://twitter.com/Kadzis/status/906922991254204417,,
Monroe County: EOC core staff and 1st responders will ride out storm in secure Key Largo buildings. @wlrn #HurricaneIrma,3,,09/09/2017,https://twitter.com/keywestnan/status/906493076826460160,,
"Key West: police and fire/EMT are staying thru storm. County still evaluating whether to pull EOC, 1st responders @wlrn #HurricaneIrma",3,,09/09/2017,https://twitter.com/keywestnan/status/906482367811928065,,
"Retweeted WLRN Public Media ( @WLRN ): 8 p.m. advisory: Irma has slowed down, core of hurricane remains close to... http:// fb.me/8pVQAo0fJ",3,,09/09/2017,https://twitter.com/nwparsons/status/906676378434551808,,
"Going live on World News America"" at 5 on @WPBT2 and @BBCWorld . Storms? Climate change? #Irma recovery? Tune in.... http:// fb.me/x13eyrtm""",3,,09/11/2017,https://twitter.com/DLCAVA/status/907349989906632705,,
Link is up! Watch #TWISF here http://www. local10.com/this-week-in-s outh-florida/this-week-in-south-florida-keys-continue-clean-up-recovery-after-irma … w/ @FloridaKeys @roman_gastesi @Jacquiecharles @JustinSayfie @HTSmith8 @WPLGLocal10,3,,09/24/2017,https://twitter.com/GlennaOn10/status/912082646443884544,,
"Mayor of Sweetwater just now on 560am, at the scene of a fallen branch, said to expect winds of 150mph & damages surpassing Andrew. Reckless",3,,09/09/2017,https://twitter.com/linkstraveler/status/906559370800005121,,
LIVE STREAM of Hurricane Irma from @WPLGLocal10 in Florida http://www. pressofatlanticcity.com/hurricane-irma -livestream/html_7bfdd365-d6b0-5b2c-ab3c-88fe19004ce2.html …,3,,09/09/2017,https://twitter.com/ThePressofAC/status/906680863617949697,,
Watch continuous coverage from @WPLGLocal10 in Miami with NewsON as #HurricaneIrma moves closer to Florida. Stay informed during the storm pic.twitter.com/qKZP1Tc7HE,3,,09/08/2017,https://twitter.com/WatchNewsON/status/906184795268546560,,
"LOCK DOWN - all 4 @martin_health no one in/out until <40 mph, North, South, Tradition (Martin Cty), St. Lucie West @WPTV #hurricaneirma",3,,09/10/2017,https://twitter.com/AshleighWalters/status/906799312205737984,,
"STORM TEAM 5 tag-teaming - we've seen tornado warnings, flash flood potential, rotation #HurricaneIrma @WPTV pic.twitter.com/3FggEHETBl",3,,09/10/2017,https://twitter.com/AshleighWalters/status/906792648782106624,,
South Florida live stream coverage of Hurricane #Irma (On @WPTV & @YouTube ) http://www. wptv.com/wptv-live-video & https:// youtu.be/aXDKzccIOa0 • #FLWX pic.twitter.com/D4FHIiwDh4,3,,09/09/2017,https://twitter.com/Jerry_Scott_FL/status/906488082014326784,,
BREAKING: Hurricane warning now in affect for Palm Beach County. @WPTV http:// bit.ly/2xaIVMJ,3,,09/07/2017,https://twitter.com/MerrisBadcock/status/905990249297432576,,
Tornado warning in St. Lucie Co until 10:30 pm @WPTV reporting. Strong cell moving through. #HurricaneIrma #TCWeather,3,,09/09/2017,https://twitter.com/MHolsman/status/906699524399345665,,
"In addition to tropical-storm force winds, the @WPTV viewing area is also now surrounded by rotation and tornado warnings. pic.twitter.com/M3rYBhLSFI",3,,09/10/2017,https://twitter.com/NC5_DanKennedy/status/906938784918450178,,
Tune into 106.3FM for hurricane coverage from @WPTV https:// twitter.com/espnwestpalm/s tatus/906604629793927169 …,3,,09/09/2017,https://twitter.com/Robg1063/status/906605634845626368,,
"#BREAKING : Over 3 days @PBCountySheriff has made 100 arrests for curfew violations. 55 just curfew, 45 curfew and other crimes. @wptv #wptv",3,,09/12/2017,https://twitter.com/samsminkWPTV/status/907599142897246208,,
"8am update on #Irma : has lost hurricane strength, now a tropical storm. We're live on @WPTV pic.twitter.com/IwscNhMw8Z",3,,09/11/2017,https://twitter.com/WxLadyFelicia/status/907211846687567875,,
"The greatest danger with #Irma will be intense winds, close behind that will be the storm surge threat. Here's what you need to know @WPTV pic.twitter.com/Fx5qIcYhVb",3,,09/08/2017,https://twitter.com/WxLadyFelicia/status/906090195900039168,,
#Irma #evacuations taking a toll on the southeast http://www. fox10tv.com/story/36324970 /irma-evacuations-taking-a-toll-on-the-southeast … (Via @FOX10News ),3,,09/08/2017,https://twitter.com/KatiWeis/status/906328276297281536,,
"2AM #IRMA UPDATE: Irma restrengthens to a Category 4 hurricane, 130-mph storm - pushes toward Keys. @mysuncoast @MySuncoastWx",3,,09/10/2017,https://twitter.com/JMatterABC7/status/906761937672863744,,
State of Emergency declared in Sarasota County http://www. mysuncoast.com/mobile/state-o f-emergency-declared-in-sarasota-county/article_0cd2aeac-93da-11e7-bbf2-67153057c671.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,3,,09/07/2017,https://twitter.com/SkonieSkoop/status/905805141248495617,,
I just heard Walton county is in a tropical storm watch.,4,,09/09/2017,https://twitter.com/Sheilascrafts/status/906541201146437632,,
Overturned mobile home and more in #Mims about a mile south of Pinewood Elementary. Reports of tornado touchdown here @WESH WESH 2 News pic.twitter.com/0qeEIiLSXb,4,,09/11/2017,https://twitter.com/AdrianWhitsett/status/907344140274462721,,
"Heed this warning! Our news truck just hydroplaned on the 408. Luckily, my photog steadied us, but those were scary seconds. @WESH https:// twitter.com/fhporlando/sta tus/906933571750973440 …",4,,09/10/2017,https://twitter.com/AlexvWESH/status/906952786616745984,,
On airport blvd/417 in Sanford. Be careful if out driving this evening. Might be awhile to repair. #hurricaneirma2017 @HadasBrownWESH @WESH pic.twitter.com/uVIykfHV9l,4,,09/11/2017,https://twitter.com/AntwainNock/status/907359920848240641,,
Very weird to look at my photos of the very same damaged building on a beautiful day back in January this year.,4,,09/11/2017,https://twitter.com/elaine_saxton/status/907334184179511297,,
"As Irma weakens, power outages endure http:// bit.ly/2eE4H45 Get the latest on the storm from @WESH now on #HearstLive pic.twitter.com/ogCfgl7HPR",4,,09/11/2017,https://twitter.com/HearstLive/status/907351797844635650,,
"As concern over DACA continues, an important renewal deadline for many recipients looms. This is Brenda--we'll hear more from her on @WESH : pic.twitter.com/xFtk4vrc7V",4,,09/23/2017,https://twitter.com/mattlupoli/status/911719612022231041,,
"@WESH , in the Springs Subdivision, @LongwoodFL , @seminolecounty bridge over Wekiva River washed out and unusable (Source: Springs residents)",4,,09/11/2017,https://twitter.com/mattmunyon/status/907093608062431232,,
"Hurricane Irma: Power outages, downed trees across Pinellas Co. @WFLA http:// wfla.com/2017/09/10/hur ricane-irma-reports-of-damage-in-pinellas-county/ …",4,,09/11/2017,https://twitter.com/CamCrossFit/status/907328964212948993,,
There's going to be a lot of property damage in Lee County . . . Resources will be in short supply.' #HurricaneIrma #florida @wgcu pic.twitter.com/tozdqBZrJK – bei Lee County EOC,4,,09/09/2017,https://twitter.com/quincy_walters/status/906527829617266688,,
The #SkyWayBridge is CLOSED and will be for duration of storm. Several troopers blocking toll booths. #HurricaneIrma #Florida @mysuncoast pic.twitter.com/V8xYApGOaM – bei Sunshine Skyway Toll Booth (Northbound),4,,09/09/2017,https://twitter.com/JessDoudrick/status/906720856537276416,,
"Most of Ocala without power, many trees toppled by #hurricaneirma @news6wkmg",4,,09/11/2017,https://twitter.com/ErikSandoval/status/907184608529219585,,
"@tomsorrells @news6wkmg Orlando, FL off of Millenia Blvd facing toll road. Winds definitely picked up here over the last few hours! #Irma pic.twitter.com/9egjjnAPL0",4,,09/10/2017,https://twitter.com/Tony_Fed/status/907072661678936064,,
It appears one of the trucks was T-boned. Intersection blocked by emergency responders. @weartv @Hannahh_Mackk pic.twitter.com/B21U6X6600,4,,09/17/2017,https://twitter.com/davidgonz/status/909413650615734272,,
A VERY strong Cat 4 hurricane heading toward the Florida Keys. Tropical Storm force winds will enter South Florida this morning. @weartv pic.twitter.com/FwZP0qWYre,4,,09/09/2017,https://twitter.com/wxkaitlin/status/906457179183566848,,
5.6 million #FL customers without power now after #irmahurricane reports @WESH Could be weeks for some,4,,09/11/2017,https://twitter.com/CEEKTechnology/status/907170415369482240,,
UPDATE: @WESH Investigates uncovers staggering #s in Nursing homes and ALF's without power & evacuated. http://www. wesh.com/article/more-t han-200-nursing-homes-alfs-evacuated/12256977 …,4,,09/15/2017,https://twitter.com/GregFoxWESH/status/908879434836475904,,
Storm leaves trail of damage in Pasco Co. http:// bit.ly/2jGgzRe via @wfla,4,,09/11/2017,https://twitter.com/DeborahPetering/status/907322615773134849,,
Still plenty of damage in Naples after more than 100 mph winds battered the city yesterday - crews working furiously to clean up @WFLA pic.twitter.com/3lhCJ2xbAp,4,,09/11/2017,https://twitter.com/PaulCBS12/status/907350274095886337,,
Sad news 5 dead at #BrowardCounty nursing home that lost power during Hurricane #Irma -The home evacuating now. http:// bit.ly/2jp7wYk @wfla,4,,09/13/2017,https://twitter.com/vanambb/status/907981123178942464,,
@WLRN RT @CBS12 : Alert: A Tornado Warning has been issued for Palm Beach County. Live stream ... http:// tmi.me/1fjARc,4,,09/09/2017,https://twitter.com/JoeJohnsonOnAir/status/906645497116598272,,
Retweeted WPBF 25 News ( @WPBF25News ): INCREDIBLE #VIDEO out of #KeyWest #stormsurge #hurricaneirma #Irma ... http:// fb.me/5bgPbaZz9,4,,09/10/2017,https://twitter.com/FreedomNetNews/status/907039601222672384,,
"This is just a glimpse of the damage in West Boca @WPTV @WPBF25News @FLGovScott @fema NO WATER, NO POWER, NO HELP!!! PALM BEACH & BROWARD! pic.twitter.com/2tEr8vqHrW",4,,09/11/2017,https://twitter.com/itzyagirldanni/status/907311877755162624,,
So far. Tornadoes are a big problem right now. A warning just expired in our town.,4,,09/10/2017,https://twitter.com/picklesflorida/status/906919337558241280,,
Have lost power here in Wellington for the past hour. Wind is gusting over hurricane force. Rain is torrential. #Irma @WPBF25News,4,,09/10/2017,https://twitter.com/tropicalupdater/status/906976663141076993,,
. @BarbaraSharief confirming now 2 dead @WPLGLocal10,4,,09/13/2017,https://twitter.com/JeniseFernandez/status/907955617947627529,,
. @WPLGLocal10 We're getting our first look at some of the damage in FL City. Lots of downed power lines & trees blocking roads pic.twitter.com/1M5PFRxMw8,4,,09/10/2017,https://twitter.com/SeidenLocal10/status/907012868779978753,,
"Boats, houses rest on top of houses in Big Pine Key after #Irma . @JeniseFernandez shows the damage on @WPLGLocal10 http:// bit.ly/2yn9T11 pic.twitter.com/EeJbnfkIxK",4,,09/19/2017,https://twitter.com/WatchNewsON/status/910170234492981248,,
"Important reminder in days ahead. Debris, downed power lines, hard to tell what is along a path before cleanup. #HurricaneIrma @WPTV https:// twitter.com/myfdot_sefl/st atus/906116193576214528 …",4,,09/08/2017,https://twitter.com/AshleighWalters/status/906116641552990208,,
"This is just a glimpse of the damage in West Boca @WPTV @WPBF25News @FLGovScott @fema NO WATER, NO POWER, NO HELP!!! PALM BEACH & BROWARD! pic.twitter.com/2tEr8vqHrW",4,,09/11/2017,https://twitter.com/itzyagirldanni/status/907311877755162624,,
@pbso Dade & Broward had more damage than PBC and dont have curfew. Stop wasting $250 each time to arrest and book someone. @wptv @wptv,4,,09/13/2017,https://twitter.com/jfb880/status/908084759313743877,,
"Read redacted DCF report on death investigation of #PalmBeachCounty newborn, born during #HurricaneIrma . http:// bit.ly/2fBw8Zn @WPTV pic.twitter.com/NHVWYnHiD5",4,,09/20/2017,https://twitter.com/MerrisBadcock/status/910639900701155329,,
We've had several power flashes here at @WPTV . Backup generators kicked in. The storm has begun and the worst is yet to come. #HurricaneIrma,4,,09/10/2017,https://twitter.com/TheMateoJones/status/906873808438616070,,
"Roof jobs remain a concern, tiles can become projectiles during the storm. #Irma @WPTV @FOX29WFLX pic.twitter.com/oYuNduBerR",4,,09/08/2017,https://twitter.com/AndrewRuizWPTV/status/906165870715707392,,
"Hugo hit Puerto Rico first. I was on active duty in the Navy, at Naval Station Roosevelt Roads. The base suffered extensive damage.",4,,09/21/2017,https://twitter.com/KiesauKimberly/status/910847587581927424,,
"RV park in Umatilla, torn apart by possible tornado. So many trailers tipped over and/or crushed. @WESH #Irma pic.twitter.com/5ZeuhSlTYh",4,,09/12/2017,https://twitter.com/ACrawfordWESH/status/907680837562519553,,
Power lines down and homes damaged in Mims after possible tornado ripped through. @BrevardEOC @WESH pic.twitter.com/prByNheNVx,4,,09/10/2017,https://twitter.com/ACrawfordWESH/status/907036211021324293,,
@WESH @alroker Here is a video of beachside. Some flooding at Publix parking lot and storm surge in Daytona Beach. pic.twitter.com/bYImTQ1fgT,4,,09/11/2017,https://twitter.com/beachiegal89/status/907230314774360064,,
@WESH tornado in Winter Springs pic.twitter.com/zPCWUxLlIM,4,,09/10/2017,https://twitter.com/Bwstrading/status/906962840594022401,,
@WESH All Volusia public schools will remain closed Tues 9/12 & Wed 9/13 so power can be restored and damage can be assessed.,4,,09/11/2017,https://twitter.com/MrzTinkP/status/907303662401331200,,
@WESH @EricBurrisWESH Umatilla possible tornado pic.twitter.com/XEMl91vCrG,4,,09/10/2017,https://twitter.com/RaysRallyKrewe/status/907026433851183104,,
NBC news station in Orlando damaged from #Irma @WESH https:// twitter.com/Stewartmoore/s tatus/907087097164681216 …,4,,09/11/2017,https://twitter.com/SubrinaDhammi/status/907154608614768640,,
6 dead at Broward Co. nursing home that lost power during Hurricane Irma http:// bit.ly/2jp7wYk via @wfla,4,,09/13/2017,https://twitter.com/5455km629/status/908001352902725632,,
Tampa man dead after falling off ladder while cutting branch after Hurricane Irma http:// bit.ly/2wsQfPg via @wfla,4,,09/14/2017,https://twitter.com/CarolynCpcraig/status/908488829597814784,,
Hurricane Irma: Pasco Co. damage http:// bit.ly/2jf3JN5 via @wfla,4,,09/11/2017,https://twitter.com/DeniseKubiak5/status/907222866877452289,,
Tampa man dead after falling off ladder while cutting branch after Hurricane Irma http:// bit.ly/2wsQfPg via @wfla,4,,09/14/2017,https://twitter.com/FKoulianos/status/908523161632821249,,
"Hurricane Irma brings death, destruction to Caribbean: 8 killed, 23 injured http:// 8.wfla.com/2gOdYam via @wfla",4,,09/07/2017,https://twitter.com/Patrick50644160/status/905712466021294084,,
"Irma brings fears of surge, sewers and toxins to Tampa area http:// bit.ly/2vYHn8o via @wfla",4,,09/10/2017,https://twitter.com/SkonieSkoop/status/907041327489175552,,
"RT @WFLA Hillsborough Co. extends local state of emergency due to outages, flooding https:// tampanews.co/hillsborough-c o-extends-local-state-of-emergency-due-to-outages-flooding-via-wflapaulm/ … #POWER pic.twitter.com/OMsdhXb4CW",4,,09/12/2017,https://twitter.com/Tampa_Live/status/907705345111416833,,
ICYMI All Tampa Bay area counties in a tornado watch until midnight https:// tampanews.co/breaking-all-t ampa-bay-area-counties-under-tornado-watch-until-midnight/ … via @WFLA #Hurricane pic.twitter.com/GVwMbFdg17,4,,09/10/2017,https://twitter.com/Tampa_Live/status/906989990206472194,,
Hurricane Irma: Hernando Co. damage http:// bit.ly/2wUBR5S via @wfla,4,,09/11/2017,https://twitter.com/tresbaby/status/907201410827251713,,
Deputies: Baby born during Irma found dead in mother's car in West Palm Beach http:// bit.ly/2xnVGT6 via @wfla,4,,09/20/2017,https://twitter.com/vdavis114/status/910651102927966208,,
All Tampa Bay area counties in a tornado watch until midnight http:// bit.ly/2wRP8Mq via @wfla,4,,09/10/2017,https://twitter.com/WaesHaelFL/status/906937559028256768,,
Is there dead air @WJCTJax for everyone or just me? Has downtown gone post-apocalyptical?,4,,09/12/2017,https://twitter.com/KingsleyPrints/status/907648170271952899,,
“ @lourdesgnavarro : Our local station @WLRN in Miami has been knocked off the air by the storm. #hurricaneirma ”,4,,09/10/2017,https://twitter.com/bzygo/status/906930422323572736,,
Our local station @WLRN in Miami has been knocked off the air by the storm. #hurricaneirma,4,,09/10/2017,https://twitter.com/lourdesgnavarro/status/906930341016952833,,
Hurricane Irma Death Toll In Florida Reaches 50 ,3,4,,09/26/2017,https://twitter.com/ocelotlgroup/status/912704641024086016,
@WPBF25News Saw story re: Assisted Living Facility - Vero Beach w/no power due to Irma; My Mom stayed there til her death; horrible place!,4,,09/14/2017,https://twitter.com/arlmg/status/908200504307548160,,
http:// bit.ly/2wi71jX Here is the list of flooded roads in SLC as of 6 a.m. #HurricaneIrma,4,,09/10/2017,https://twitter.com/StLucieGOV/status/906823433509593088,,
"@WPTV @WPBF25News @CBS12 River Hammock Ln in Ft Pierce is flooded. Water up to, and in garages.",4,,09/11/2017,https://twitter.com/TwoMoreBeers/status/907142934335770624,,
RT @hatzelvela : First survey of #Irma #damage in #Remedios #Cuba . 1of2 @WPLGLocal10,4,,09/10/2017,https://twitter.com/BryanGrant/status/906897276769128449,,
RT @hatzelvela : First survey of #Irma #damage in #Remedios #Cuba . @WPLGLocal10 2of2,4,,09/10/2017,https://twitter.com/BryanGrant/status/906897093343809536,,
RT @hatzelvela Survey of damage in #Caibarien #Cuba after #Irma eye comes close. @WPLGLocal10,4,,09/10/2017,https://twitter.com/BryanGrant/status/906895247539675136,,
"BREAKING: AP) -- Officials raise death toll to 12 in Florida, up from seven, bringing total from #Irma to 55 #AfterIRMA @WPLGLocal10",4,,09/12/2017,https://twitter.com/ChristianWplg/status/907724141524144128,,
BREAKING AP: More than 2 million customers now without power in Florida #hurricaneirma #miami @WPLGLocal10,4,,09/10/2017,https://twitter.com/ChristianWplg/status/906965405926924289,,
RT @hatzelvela : First survey of #Irma #damage in #Remedios #Cuba . 1of2 @WPLGLocal10,4,,09/10/2017,https://twitter.com/CityATL/status/906897276748124160,,
RT @hatzelvela : First survey of #Irma #damage in #Remedios #Cuba . @WPLGLocal10 2of2,4,,09/10/2017,https://twitter.com/CityATL/status/906897093054357504,,
#Miami @CityofMiami @MiamiHerald @NWSMiami @WPLGLocal10 after the storm... pic.twitter.com/g9fvc6uRHE,4,,09/12/2017,https://twitter.com/cknman32/status/907789805752340482,,
@WPLGLocal10 An @insideFPL transformer blew in @CooperCityGOV eta on restoration 10:45 pm over 1000 affected,4,,09/08/2017,https://twitter.com/Cocosmom0107/status/906329184829628416,,
According to @WPLGLocal10 Top Causes for indirect deaths after storms. Don't be one of those people. #Irma pic.twitter.com/0Ltp9dU1VW,4,,09/09/2017,https://twitter.com/DaliaGRod13/status/906627700089114626,,
Hurricane boost the economy in Florida. Home Depot and zephyrhills profits increases during a hurricane.,4,,09/14/2017,https://twitter.com/ecinBR/status/908249517358829569,,
UM-Florida State football game postponed due to Irma on @WPLGLocal10 https://www. local10.com/sports/college -football/hurricanes-football/um-florida-state-football-game-postponed-due-to-irma … pic.twitter.com/Mm8eMwAIi4,4,,09/10/2017,https://twitter.com/epicde2/status/906750930082832385,,
#Irma damage forces #US Embassy in #Cuba to cut consular services until further notice. More INFO: http:// alturl.com/vhwns @WPLGLocal10,4,,09/19/2017,https://twitter.com/hatzelvela/status/910249863111159808,,
"#Cuban state run media: 10 #Irma related deaths are from Habana, Matanzas, Camagüey & Ciego de Ávila. @WPLGLocal10 http://www. cubadebate.cu/noticias/2017/ 09/11/nota-informativa-de-la-defensa-civil-sobre-fallecidos-ocasionados-por-impacto-del-huracan-irma/#.WbaQKYUpCEc …",4,,09/11/2017,https://twitter.com/hatzelvela/status/907236321990758401,,
"Signs damaged, many trees down in #Varadero as we make our way back to #Havana . @WPLGLocal10 pic.twitter.com/yhepzxsGSk",4,,09/10/2017,https://twitter.com/hatzelvela/status/906969322744098816,,
Survey of damage in #Caibarien #Cuba after #Irma eye comes close. @WPLGLocal10 pic.twitter.com/sQNMW0qD17,4,,09/10/2017,https://twitter.com/hatzelvela/status/906865327639855105,,
"1 dead, 3 injured after car crashes into retention pond during police pursuit @WPLGLocal10 https://www. local10.com/news/police-se arch-pond-for-body-after-miramar-crash …",4,,09/04/2017,https://twitter.com/LianeMorejonTV/status/904571515936677888,,
Roof status... #Wrecked by #HurricaneIrma @WPLGLocal10 reports @MarlinsPark retractable roof suffered extensive damage @me_kimba #LiteMiami,4,,09/10/2017,https://twitter.com/LiteMiami/status/907070844198932481,,
City of Miami mayor discussing the impact of climate change for the next generation on @WPLGLocal10 #Irma2017,4,,09/10/2017,https://twitter.com/Lucindavs/status/906935636891971584,,
BREAKING: tornado touches down around Ft Lauderdale @WPLGLocal10 pic.twitter.com/V18efTy6OI,4,,09/09/2017,https://twitter.com/RossPalombo/status/906673842281750528,,
. @WPLGLocal10 Unbelievable devastation in the Upper Keys. Before &after shows how storm surge destroyed this 3 story home near Islamorada pic.twitter.com/02XHHCj6HR,4,,09/13/2017,https://twitter.com/SeidenLocal10/status/907817202094678016,,
A live look at Hurricane Irma's aftermath in the Florida Keys on @WPLGLocal10 http:// share.NewsON.us/FHk pic.twitter.com/cNGvI4rj9l,4,,09/11/2017,https://twitter.com/WatchNewsON/status/907285804019535873,,
"Roof jobs remain a concern, tiles can become projectiles during the storm. #Irma @WPTV @FOX29WFLX pic.twitter.com/oYuNduBerR",4,,09/08/2017,https://twitter.com/AndrewRuizWPTV/status/906165870715707392,,
"#HurricaneIrma is 3rd major disaster to strike #Christchurch quakes survivor, via @nzherald #CNNWeather @WPTV http://www. nzherald.co.nz/world/news/art icle.cfm?c_id=2&objectid=11920669 …",4,,09/10/2017,https://twitter.com/annawilding/status/906916578930946049,,
"Constant #tornado warnings #emergency alert system.Heavy rain,winds thunder lightning #PalmBeach #westpalmbeach #Irma @DaveABCFOXMT @WPTV pic.twitter.com/KNM3pXE2WC",4,,09/10/2017,https://twitter.com/annawilding/status/906879292239474688,,
"The sky definitely turned some interesting colors in Vero tonight, and these were taken just as we were alerted about the tornado warning. pic.twitter.com/dIXPngLNnE",4,,09/09/2017,https://twitter.com/ArgoJournal/status/906674506575568897,,
Wow seeing some damage from #HurricaneIrma on #StMaarten @WPTV https:// twitter.com/HeidiVoight/st atus/905369277842284544 …,4,,09/06/2017,https://twitter.com/CStewartWPTV/status/905375826291675136,,
"More than 200 thousand residents don't know where they'll get their next meal"" @WPTV http:// ow.ly/f4Hz30faBkI""",4,,09/16/2017,https://twitter.com/foodbanking/status/909130005246091266,,
Similar conditions in Naples. Trees down everywhere. Minor flooding from last night receded. @WPTV @MikeTrimWPTV https:// twitter.com/miketrimwptv/s tatus/907205291229532166 …,4,,09/11/2017,https://twitter.com/hillarylake/status/907206325448462336,,
Storm clouds near the area under a tornado warning in St. Lucie County. @WPTV @WCPO pic.twitter.com/gYXaiNLIVy,4,,09/10/2017,https://twitter.com/mattcitakWCPO/status/906904147991166981,,
"Retweeted WPTV ( @WPTV ): Southernmost Point' marker in Key West damaged by Hurricane Irma... http:// fb.me/1ooAWHSs8""",4,,09/13/2017,https://twitter.com/PalmBeachPR/status/907980072476221440,,
@WPTV @SteveWeagleWPTV East Central Boynton Beach at 4:20 during Tornado warning #HurricaneIrma pic.twitter.com/mP49OdAXRr,4,,09/11/2017,https://twitter.com/Peacefuldog/status/907215598412877824,,
"Multiple water spouts in #BocaRaton , #IndianRiver #BoytonBeach , #FtLauderdale #Tornado #warning til 4:30 am via @WPTV #HurricaneIrma",4,,09/10/2017,https://twitter.com/RadChick4Cast/status/906786897275510785,,
". @SenBillNelson : Coast Guard moved assets out of harm's way, South of Puerto Rico. Will come back in aftermath. @wptv",4,,09/06/2017,https://twitter.com/samsminkWPTV/status/905503083060490241,,
"@WPTV @WPBF25News @CBS12 River Hammock Ln in Ft Pierce is flooded. Water up to, and in garages.",4,,09/11/2017,https://twitter.com/TwoMoreBeers/status/907142934335770624,,
JUST IN: @Rivierabch estimates #HurricaneIrma causes $3.6 million worth of damage within city limits. @wptv @FOX29WFLX,4,,09/15/2017,https://twitter.com/AndrewRuizWPTV/status/908678194307506177,,
Retweeted ABC7 WWSB ( @mysuncoast ): Two former prosecutors say the nine deaths at a Florida nursing home may not... http:// fb.me/9IKFV24jX,4,,09/21/2017,https://twitter.com/anatomy_shoppe/status/910857208023334913,,
Garages have open areas & are vulnerable to tropical & hurricane force winds. @srqparking,4,,09/09/2017,https://twitter.com/CityofSarasota/status/906544674739027969,,
Hurricane Irma's Tell-Tale Signs of Destruction http://www. mysuncoast.com/mobile/irma-s- tell-tale-signs-of-destruction/article_4cf0bc30-97d7-11e7-ba49-eb949f7f808a.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast #hurricaneirma #sarasota #florida #floridawestcoast,4,,09/12/2017,https://twitter.com/FrankDiCesare/status/907772993400709126,,
Trump receives 'comprehensive update' on Hurricane Irma http://www. mysuncoast.com/ap/trump-recei ves-comprehensive-update-on-hurricane-irma/article_6e18bf28-28fa-5a66-90a9-11a218c19452.html?utm_medium=social&utm_source=twitter&utm_campaign=user-share … via @mysuncoast,4,,09/10/2017,https://twitter.com/garymoore1985/status/906935747520995328,,
The @POTUS will be surveying damage left behind by #HurricaneIrma . @mysuncoast pic.twitter.com/eKLbvE8KFg,4,,09/14/2017,https://twitter.com/JessDoudrick/status/908289757909798912,,
