,'username','date','retweets','favorites','text','cleantext','is_retweet','ID','permalink','Translation',Category
2670,AEEONLINE,2018-01-19 22:30:14,3,9,Compartimos información relacionada al tema SEGURIDAD ANTE TODO. Recuerde que puede mantenerse informado a través de nuestras redes sociales o en el Centro de Servicio al Cliente 787-521-3434. CC6 pic.twitter.com/x6UpTSZNBt,Compartimos información relacionada al tema SEGURIDAD ANTE TODO. Recuerde que puede mantenerse informado a través de nuestras redes sociales o en el Centro de Servicio al Cliente 787-521-3434. CC6 ,False,954556647061454848,/AEEONLINE/status/954556647061454848,We share information related to the topic SECURITY ABOVE ALL. Remember that you can stay informed through our social networks or at the Customer Service Center 787-521-3434. CC6 pic.twitter.com/x6UpTSZNBt,2
2671,AEEONLINE,2017-12-20 17:49:31,6,26,Mira donde la Autoridad de Energía Eléctrica está trabajando __PIPE__ NotiUno 630 CC1 https://notiuno.com/mira-donde-la- autoridad-de-energia-electrica-esta-trabajando/   …,Mira donde la Autoridad de Energía Eléctrica está trabajando __PIPE__ NotiUno 630 CC1  autoridad-de-energia-electrica-esta-trabajando/   …,False,943614367257497602,/AEEONLINE/status/943614367257497602,Look where the Electric Power Authority is working __PIPE__ NotiUno 630 CC1 https://notiuno.com/mira-donde-la-electric-electric-authority- is-working / ...,2
2672,AEEONLINE,2017-09-07 09:06:42,19,68,¡Gracias! https://twitter.com/kikecruznotiun o/status/905776878480392193   …,¡Gracias!  o/status/905776878480392193   …,False,905779361390977027,/AEEONLINE/status/905779361390977027,Thank you! https://twitter.com/kikecruznotiun o / status / 905776878480392193 ...,6
2673,AEEONLINE,2017-12-08 09:50:35,19,43,[HOY] Trabajos de brigadas en la Región Bayamón. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/1j8lWNgzB8,[HOY] Trabajos de brigadas en la Región Bayamón. ¡Seguimos!  CC6 #PRSeLevanta ,False,939145187598716929,/AEEONLINE/status/939145187598716929,[TODAY] Works of brigades in the Bayamón Region. We continue! CC6 #PRSeLevanta pic.twitter.com/1j8lWNgzB8,2
2674,AEEONLINE,2017-11-05 06:09:32,88,372,"Buenos días... seguimos trabajando fuerte para reconstruir el sistema eléctrico (foto trabajos Línea 40,100 - Guayama). #PRSeLevanta  CC6 pic.twitter.com/9oLWFGgdgs","Buenos días... seguimos trabajando fuerte para reconstruir el sistema eléctrico (foto trabajos Línea 40,100 - Guayama). #PRSeLevanta  CC6 ",False,927130757595844608,/AEEONLINE/status/927130757595844608,"Good morning ... we continue working hard to rebuild the electrical system (photo works Line 40,100 - Guayama). #PRSeLevanta CC6 pic.twitter.com/9oLWFGgdgs",6
2675,AEEONLINE,2017-11-04 13:57:56,55,188,Personal de Ingenieria AEE trabaja para reparar Torres de 115kv desde Central San Juan hasta subestación Viaducto en Santurce. CC1 pic.twitter.com/jsZoW5uSlJ,Personal de Ingenieria AEE trabaja para reparar Torres de 115kv desde Central San Juan hasta subestación Viaducto en Santurce. CC1 ,False,926871144958955520,/AEEONLINE/status/926871144958955520,AEE Engineering Staff works to repair 115kv towers from Central San Juan to Viaducto substation in Santurce. CC1 pic.twitter.com/jsZoW5uSlJ,2
2676,AEEONLINE,2017-10-19 17:56:37,16,27,HOY - brigadas AEE - Región Carolina CC6 #AEEyacomenzamos  #PRSeLevanta pic.twitter.com/pFfJ7qnRiP,HOY - brigadas AEE - Región Carolina CC6 #AEEyacomenzamos  #PRSeLevanta ,False,921133009021145089,/AEEONLINE/status/921133009021145089,TODAY - AEE brigades - Carolina Region CC6 #AEEyand we start #PRSeLevanta pic.twitter.com/pFfJ7qnRiP,2
2677,AEEONLINE,2017-12-09 15:16:42,4,20,AEE trabaja hoy en estos municipios - CC1 https://goo.gl/VpmBCd  ,AEE trabaja hoy en estos municipios - CC1   ,False,939589643204530176,/AEEONLINE/status/939589643204530176,AEE works today in these municipalities - CC1 https://goo.gl/VpmBCd,2
2678,AEEONLINE,2017-11-03 13:26:15,9,24,Trabajos que realizan hoy nuestras brigadas en la Región Caguas. CC6 #PRSeLevanta pic.twitter.com/Vt186rPhbl,Trabajos que realizan hoy nuestras brigadas en la Región Caguas. CC6 #PRSeLevanta ,False,926500787500482560,/AEEONLINE/status/926500787500482560,Work done today by our brigades in the Caguas Region. CC6 #PRSeLevanta pic.twitter.com/Vt186rPhbl,2
2679,AEEONLINE,2018-02-18 06:42:00,12,22,"AEE informa: Personal técnico inspecciona el cable alimentador 9405-5 del Barrio Piña en Toa Alta, para restablecer el servicio eléctrico lo antes posible a los clientes en sectores de ese municipio y de Bayamón. CC1","AEE informa: Personal técnico inspecciona el cable alimentador 9405-5 del Barrio Piña en Toa Alta, para restablecer el servicio eléctrico lo antes posible a los clientes en sectores de ese municipio y de Bayamón. CC1",False,965189655305052161,/AEEONLINE/status/965189655305052161,"AEE informs: Technical personnel inspects the feeder cable 9405-5 of Barrio Piña in Toa Alta, to restore the electric service as soon as possible to the clients in sectors of that municipality and of Bayamón. CC1",2
2680,AEEONLINE,2017-10-30 11:25:44,14,22,Trabajos que realizan hoy nuestras brigadas en la Región Ponce. CC6 #PRSeLevanta pic.twitter.com/ypenFiIzH6,Trabajos que realizan hoy nuestras brigadas en la Región Ponce. CC6 #PRSeLevanta ,False,925020903108501508,/AEEONLINE/status/925020903108501508,Work done today by our brigades in the Ponce Region. CC6 #PRSeLevanta pic.twitter.com/ypenFiIzH6,2
2681,AEEONLINE,2017-11-11 09:58:03,7,18,Trabajos que realizan hoy nuestras brigadas en la Región Mayaguez. CC6 #PRSeLevanta pic.twitter.com/67ITKw5v2f,Trabajos que realizan hoy nuestras brigadas en la Región Mayaguez. CC6 #PRSeLevanta ,False,929362592786722816,/AEEONLINE/status/929362592786722816,Works carried out today by our brigades in the Mayaguez Region. CC6 #PRSeLevanta pic.twitter.com/67ITKw5v2f,2
2682,AEEONLINE,2017-12-12 09:09:41,15,27,[HOY] Trabajos de brigadas en la Región Ponce. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/SaTvSOKscM,[HOY] Trabajos de brigadas en la Región Ponce. ¡Seguimos!  CC6 #PRSeLevanta ,False,940584443202371585,/AEEONLINE/status/940584443202371585,[TODAY] Works of brigades in the Ponce Region. We continue! CC6 #PRSeLevanta pic.twitter.com/SaTvSOKscM,2
2683,AEEONLINE,2017-11-22 16:03:30,4,25,"Ahora: Director Ejecutivo interino AEE, Justo González, habla con Rubén Sánchez en Y cuál es su opinión?, sobre la recuperación del sistema eléctrico. CC1 pic.twitter.com/08LmO2L2de","Ahora: Director Ejecutivo interino AEE, Justo González, habla con Rubén Sánchez en Y cuál es su opinión?, sobre la recuperación del sistema eléctrico. CC1 ",False,933440825949937667,/AEEONLINE/status/933440825949937667,"Now: Acting Executive Director AEE, Justo González, speaks with Rubén Sánchez in And what is your opinion ?, on the recovery of the electrical system. CC1 pic.twitter.com/08LmO2L2de",2
2684,AEEONLINE,2017-12-21 18:35:15,36,134,Brigadas AEE trabajarán días feriados de Navidad - NOTICEL CC1 http://www. noticel.com/el-tiempo/hura canes/brigadas-aee-trabajarn-das-feriados-de-navidad/675996614   …,Brigadas AEE trabajarán días feriados de Navidad - NOTICEL CC1  noticel.com/el-tiempo/hura canes/brigadas-aee-trabajarn-das-feriados-de-navidad/675996614   …,False,943988266759540739,/AEEONLINE/status/943988266759540739,AEE Brigades will work Christmas holidays - NOTICEL CC1 http: // www. noticel.com/el-tiempo/hura dogs / brigades-aee-trabajo-das-navidad-de-navidad / 675996614 ...,2
2685,AEEONLINE,2017-11-03 13:26:53,9,11,Trabajos que realizan hoy nuestras brigadas en la Región Mayaguez. CC6 #PRSeLevanta pic.twitter.com/qRnaFOdWZR,Trabajos que realizan hoy nuestras brigadas en la Región Mayaguez. CC6 #PRSeLevanta ,False,926500946837954561,/AEEONLINE/status/926500946837954561,Works carried out today by our brigades in the Mayaguez Region. CC6 #PRSeLevanta pic.twitter.com/qRnaFOdWZR,2
2686,AEEONLINE,2017-09-27 09:08:40,1,2,"Ricardo Ramos habla con Gloria Ruiz Quilan de El Nuevo Día, sobre operaciòn de restablecimiento del sistema eléctrico tras María. CC1 pic.twitter.com/GgRRDNT95a","Ricardo Ramos habla con Gloria Ruiz Quilan de El Nuevo Día, sobre operaciòn de restablecimiento del sistema eléctrico tras María. CC1 ",False,913027610887835648,/AEEONLINE/status/913027610887835648,"Ricardo Ramos talks to Gloria Ruiz Quilan of El Nuevo Día, about the operation of restoring the electricity system after María. CC1 pic.twitter.com/GgRRDNT95a",2
2687,AEEONLINE,2017-09-20 10:01:11,2,2,"Es tiempo de mantenerte seguro. Compañeros, su vida es primero... CC6 #MariaPR  #AEEHuracanes pic.twitter.com/xK66BVSU47","Es tiempo de mantenerte seguro. Compañeros, su vida es primero... CC6 #MariaPR  #AEEHuracanes ",False,910504111724023808,/AEEONLINE/status/910504111724023808,"It's time to stay safe. Companions, your life is first ... CC6 #MariaPR #AEEHuracanes pic.twitter.com/xK66BVSU47",2
2688,AEEONLINE,2017-09-10 20:14:25,10,70,Personal técnico continúa los trabajos en Bo Cortés de Manatí. CC6 #AEEyacomenzamos  #PRselevanta pic.twitter.com/5nsOKOVeDM,Personal técnico continúa los trabajos en Bo Cortés de Manatí. CC6 #AEEyacomenzamos  #PRselevanta ,False,907034560256466944,/AEEONLINE/status/907034560256466944,Technical staff continues work at Bo Cortés de Manatí. CC6 #AEEyand we start #PRselevanta pic.twitter.com/5nsOKOVeDM,2
2689,AEEONLINE,2018-03-19 14:13:50,10,14,[AHORA] Personal técnico realiza mantenimiento en interruptor de subestación que afectará el servicio eléctrico en Ceiba y sectores de Fajardo por periodo menor de una hora (aproximadamente). __NEWLINE____NEWLINE__Seguimos... CC6,[AHORA] Personal técnico realiza mantenimiento en interruptor de subestación que afectará el servicio eléctrico en Ceiba y sectores de Fajardo por periodo menor de una hora (aproximadamente). __NEWLINE____NEWLINE__Seguimos... CC6,False,975797510060027904,/AEEONLINE/status/975797510060027904,[NOW] Technical staff carries out maintenance on a substation switch that will affect electricity service in Ceiba and Fajardo sectors for a period of less than one hour (approximately). __NEWLINE ____ NEWLINE__We continue ... CC6,2
2690,AEEONLINE,2017-12-13 10:10:30,6,26,"Justo González: ""Vamos a construir un sistema eléctrico de vanguardia a nivel mundial"". CC1 pic.twitter.com/wRdtPynBvy","Justo González: ""Vamos a construir un sistema eléctrico de vanguardia a nivel mundial"". CC1 ",False,940962135995289600,/AEEONLINE/status/940962135995289600,"Justo González: ""We are going to build an avant-garde electrical system worldwide"". CC1 pic.twitter.com/wRdtPynBvy",2
2691,AEEONLINE,2018-01-20 10:39:18,14,21,"20-1-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 pic.twitter.com/Sns84QtsFb","20-1-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 ",False,954740125375893509,/AEEONLINE/status/954740125375893509,"20-1-2018 - WHAT THE BRIGADES ARE DOING ... Regions Arecibo, Bayamón, Caguas and Carolina. CC6 pic.twitter.com/Sns84QtsFb",2
2692,AEEONLINE,2017-12-14 09:49:59,4,7,[HOY] Trabajos de brigadas en la Región Ponce. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/WUGitJOZRr,[HOY] Trabajos de brigadas en la Región Ponce. ¡Seguimos!  CC6 #PRSeLevanta ,False,941319363516420097,/AEEONLINE/status/941319363516420097,[TODAY] Works of brigades in the Ponce Region. We continue! CC6 #PRSeLevanta pic.twitter.com/WUGitJOZRr,2
2693,AEEONLINE,2017-10-09 12:52:19,16,15,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Carolina CC6 #AEEyacomenzamos  #PRSeLevanta pic.twitter.com/xqYBPW5wKJ,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Carolina CC6 #AEEyacomenzamos  #PRSeLevanta ,False,917432548392865794,/AEEONLINE/status/917432548392865794,WHAT THE AEE BRIGADES ARE DOING - Carolina Region CC6 #AEEyandweb #PRSeLevanta pic.twitter.com/xqYBPW5wKJ,2
2694,AEEONLINE,2017-12-25 00:17:56,11,36,"Mensaje del Director Ejecutivo, Justo González Torres, por motivo de Noche Buena. CC1 pic.twitter.com/wmrts6a0ii","Mensaje del Director Ejecutivo, Justo González Torres, por motivo de Noche Buena. CC1 ",False,945161667154935808,/AEEONLINE/status/945161667154935808,"Message from the Executive Director, Justo González Torres, for the reason of Noche Buena. CC1 pic.twitter.com/wmrts6a0ii",2
2695,AEEONLINE,2017-09-18 16:50:10,1,1,Llegó el tiempo para mantenerte informados. Sigue nuestros consejos.CC6  http://www2.aeepr.com/Ambiente/Hurac   … #AEEHuracanes  #PuertoRicoSePrepara  #MariaPR pic.twitter.com/WkjDpkJ5aP,Llegó el tiempo para mantenerte informados. Sigue nuestros consejos.CC6     … #AEEHuracanes  #PuertoRicoSePrepara  #MariaPR ,False,909882259439804418,/AEEONLINE/status/909882259439804418,The time has come to keep you informed. Follow our tips.CC6 http://www2.aeepr.com/Ambiente/Hurac ... #AEEHuracanes #PuertoRicoSePrepara #MariaPR pic.twitter.com/WkjDpkJ5aP,2
2696,AEEONLINE,2017-12-09 19:17:24,14,45,No habrán facturas estimadas  http://WAPA.tv   : Embedable Player CC1  https://www. wapa.tv/embed/noticias /20131122419192   …,No habrán facturas estimadas     : Embedable Player CC1   wapa.tv/embed/noticias /20131122419192   …,False,939650219620425728,/AEEONLINE/status/939650219620425728,There will be no estimated invoices http://WAPA.tv: Embedable Player CC1 https: // www. wapa.tv/embed/noticias / 20131122419192 ...,2
2697,AEEONLINE,2017-09-14 04:32:10,1,10,CC1 pic.twitter.com/7uvedKT0b3,CC1 ,False,908246987711152129,/AEEONLINE/status/908246987711152129,CC1 pic.twitter.com/7uvedKT0b3,2
2698,AEEONLINE,2017-08-30 20:24:46,0,0,Le afectan relevos de carga para estabilizar el sistema en el pico de demanda. Tendrán una duración aproximada de 2 horas. CC5,Le afectan relevos de carga para estabilizar el sistema en el pico de demanda. Tendrán una duración aproximada de 2 horas. CC5,False,903050897516843008,/AEEONLINE/status/903050897516843008,They are affected by load relays to stabilize the system at peak demand. They will last approximately 2 hours. CC5,2
2699,AEEONLINE,2018-01-24 14:37:54,6,9,"24-1-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 pic.twitter.com/2uL78mxRgr","24-1-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Arecibo, Bayamón, Caguas y Carolina.  CC6 ",False,956249719868665857,/AEEONLINE/status/956249719868665857,"01-24-2018 - WHAT THE BRIGADES ARE DOING ... Regions Arecibo, Bayamón, Caguas and Carolina. CC6 pic.twitter.com/2uL78mxRgr",2
2700,AEEONLINE,2018-01-10 13:35:17,4,21,Nos unimos a las palabras de los compañeros de la @utier ; nuestro respeto y condolencias para la familia de quien en vida fue Luis Lausell. CC6 https://twitter.com/utier/status/9 50763600574021637   …,Nos unimos a las palabras de los compañeros de la @utier ; nuestro respeto y condolencias para la familia de quien en vida fue Luis Lausell. CC6  50763600574021637   …,False,951160531523723264,/AEEONLINE/status/951160531523723264,We join the words of the colleagues of the @utier; our respect and condolences for the family of who in life was Luis Lausell. CC6 https://twitter.com/utier/status/9 50763600574021637 ...,2
2701,AEEONLINE,2018-01-25 11:36:16,0,10,AEE informa dónde están las brigadas hoy - CC1 https://goo.gl/GD8b1R  ,AEE informa dónde están las brigadas hoy - CC1   ,False,956566400188977152,/AEEONLINE/status/956566400188977152,AEE informs where the brigades are today - CC1 https://goo.gl/GD8b1R,2
2702,AEEONLINE,2017-12-14 09:47:47,16,19,[HOY] Trabajos de brigadas en la Región Bayamón. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/MVLRWQ9DoE,[HOY] Trabajos de brigadas en la Región Bayamón. ¡Seguimos!  CC6 #PRSeLevanta ,False,941318809339777024,/AEEONLINE/status/941318809339777024,[TODAY] Works of brigades in the Bayamón Region. We continue! CC6 #PRSeLevanta pic.twitter.com/MVLRWQ9DoE,2
2703,AEEONLINE,2017-08-31 09:41:36,1,1,"Gracias por la información, el sector está reportado y en turno para atenderse. CC5","Gracias por la información, el sector está reportado y en turno para atenderse. CC5",False,903251427727986688,/AEEONLINE/status/903251427727986688,"Thanks for the information, the sector is reported and in turn to attend. CC5",2
2704,AEEONLINE,2017-11-04 13:13:07,0,0,Comunicación Corporativa CC6,Comunicación Corporativa CC6,False,926859866983067650,/AEEONLINE/status/926859866983067650,Corporate Communication CC6,2
2705,AEEONLINE,2018-03-07 09:49:36,4,6,"7-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Mayagüez, Ponce, y San Juan.  CC6 pic.twitter.com/hnWZ8RzLAs","7-3-2018 - LO QUE ESTÁN HACIENDO LAS BRIGADAS... Regiones Mayagüez, Ponce, y San Juan.  CC6 ",False,971397458650640384,/AEEONLINE/status/971397458650640384,"7-3-2018 - WHAT THE BRIGADES ARE DOING ... Regions Mayagüez, Ponce, and San Juan. CC6 pic.twitter.com/hnWZ8RzLAs",2
2706,AEEONLINE,2017-09-05 07:47:34,1,2,HOY no habrá horario extendido en las comerciales de la AEE. CC6 pic.twitter.com/onY9DrEafF,HOY no habrá horario extendido en las comerciales de la AEE. CC6 ,False,905034669783212032,/AEEONLINE/status/905034669783212032,TODAY there will be no extended hours in the commercials of the AEE. CC6 pic.twitter.com/onY9DrEafF,2
2707,AEEONLINE,2017-09-15 15:52:46,3,16,"El lunes 18 estarán operando de 7:30am a 4:00pm las siguientes Oficinas Comerciales AEE: Isabela, Utuado, San Sebastián, Lares y Peñuelas.","El lunes 18 estarán operando de 7:30am a 4:00pm las siguientes Oficinas Comerciales AEE: Isabela, Utuado, San Sebastián, Lares y Peñuelas.",False,908780651507220481,/AEEONLINE/status/908780651507220481,"On Monday 18, the following AEE Commercial Offices will be operating from 7:30 am to 4:00 pm: Isabela, Utuado, San Sebastián, Lares and Peñuelas.",2
2708,AEEONLINE,2018-03-21 14:44:38,5,11,"HOY: Carlos Negron Alfonzo, de la División de Ingenieria AEE, habla con Michelle Estrada del periódico Voces del Sur, sobre las etapas de construcción del proyecto de suplido de agua mediante canales de riego al complejo generatriz de Aguirre en Salinas. CC1 pic.twitter.com/dCDCQK7uY2","HOY: Carlos Negron Alfonzo, de la División de Ingenieria AEE, habla con Michelle Estrada del periódico Voces del Sur, sobre las etapas de construcción del proyecto de suplido de agua mediante canales de riego al complejo generatriz de Aguirre en Salinas. CC1 ",False,976530037288656897,/AEEONLINE/status/976530037288656897,"TODAY: Carlos Negron Alfonzo, from the AEE Engineering Division, speaks with Michelle Estrada of the newspaper Voces del Sur, about the construction stages of the water supply project through irrigation channels to the generating complex of Aguirre in Salinas. CC1 pic.twitter.com/dCDCQK7uY2",2
2709,AEEONLINE,2017-12-06 04:49:04,16,33,CC1 pic.twitter.com/S2NRE2vEkn,CC1 ,False,938344530306387968,/AEEONLINE/status/938344530306387968,CC1 pic.twitter.com/S2NRE2vEkn,2
2710,AEEONLINE,2017-09-06 07:59:48,4,7,"DE @AEEONLINE  Ricardo Ramos:alrededor 2,000 empleados de área operacional están en servicio mientras condiciones del tiempo permitan #IrmaPR pic.twitter.com/CzhW3DTJeL","DE @AEEONLINE  Ricardo Ramos:alrededor 2,000 empleados de área operacional están en servicio mientras condiciones del tiempo permitan #IrmaPR ",False,905400133558423554,/AEEONLINE/status/905400133558423554,"FROM @AEEONLINE Ricardo Ramos: around 2,000 operational area employees are in service as long as weather conditions allow for #IrmaPR pic.twitter.com/CzhW3DTJeL",2
2711,AEEONLINE,2018-02-09 09:52:41,13,55,Casi 73 por ciento clientes AEE gozan de electricidad __PIPE__ Metro CC1 https://www. metro.pr/pr/noticias/20 18/02/09/casi-73-ciento-clientes-aee-gozan-electricidad.html   …,Casi 73 por ciento clientes AEE gozan de electricidad __PIPE__ Metro CC1  metro.pr/pr/noticias/20 18/02/09/casi-73-ciento-clientes-aee-gozan-electricidad.html   …,False,961976148409438208,/AEEONLINE/status/961976148409438208,Nearly 73 percent of AEE clients enjoy electricity __PIPE__ Metro CC1 https: // www. metro.pr/pr/news/20 18/02/09 / almost-73-hundred-clients-aee-enjoy-electricity.html ...,2
2712,AEEONLINE,2017-12-13 09:24:21,11,19,[HOY] Trabajos de brigadas en la Región Bayamón. ¡Seguimos!  CC6 #PRSeLevanta pic.twitter.com/iUZKLlwyw9,[HOY] Trabajos de brigadas en la Región Bayamón. ¡Seguimos!  CC6 #PRSeLevanta ,False,940950524970618880,/AEEONLINE/status/940950524970618880,[TODAY] Works of brigades in the Bayamón Region. We continue! CC6 #PRSeLevanta pic.twitter.com/iUZKLlwyw9,2
2713,AEEONLINE,2017-09-09 06:28:49,9,42,"Hoy en @VoceroPR   ""A toda máquina la AEE"" CC6 #AEEyacomenzamos  #AEEHuracanes pic.twitter.com/9jXKXtzPgo","Hoy en @VoceroPR   ""A toda máquina la AEE"" CC6 #AEEyacomenzamos  #AEEHuracanes ",False,906464401955442688,/AEEONLINE/status/906464401955442688,"Today at @VoceroPR ""AEE machine"" CC6 #AEEyacomenzamos #AEEHuracanes pic.twitter.com/9jXKXtzPgo",2
2714,AEEONLINE,2017-10-14 13:57:06,10,13,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Mayaguez CC6 #AEEyacomenzamos  #PRSeLevanta pic.twitter.com/fAy0EZEB6t,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región Mayaguez CC6 #AEEyacomenzamos  #PRSeLevanta ,False,919260790414303234,/AEEONLINE/status/919260790414303234,WHAT THE AEE BRIGADES ARE DOING - Mayaguez Region CC6 #AEEyacommend #PRSeLevanta pic.twitter.com/fAy0EZEB6t,2
2715,AEEONLINE,2017-12-13 10:18:44,6,23,"Justo González: ""Creemos en la diversificación de nuestras fuentes de energía. Apostamos a sistemas alternos, combinados y contínuos"". CC1","Justo González: ""Creemos en la diversificación de nuestras fuentes de energía. Apostamos a sistemas alternos, combinados y contínuos"". CC1",False,940964210565173248,/AEEONLINE/status/940964210565173248,"Justo González: ""We believe in the diversification of our energy sources, we bet on alternate, combined and continuous systems"". CC1",2
2716,AEEONLINE,2017-12-09 10:31:36,46,101,AEE podría energizar hoy estos municipios __PIPE__ GOBIERNO __PIPE__  http://elvocero.com    CC1 http://www. elvocero.com/gobierno/aee-p odr-a-energizar-hoy-estos-municipios/article_f2800478-dcef-11e7-90e1-c713b7d41435.html   …,AEE podría energizar hoy estos municipios __PIPE__ GOBIERNO __PIPE__      CC1  elvocero.com/gobierno/aee-p odr-a-energizar-hoy-estos-municipios/article_f2800478-dcef-11e7-90e1-c713b7d41435.html   …,False,939517897189322752,/AEEONLINE/status/939517897189322752,AEE could energize these municipalities today __PIPE__ GOVERNMENT __PIPE__ http://elvocero.com CC1 http: // www. elvocero.com/gobierno/aee-p odr-a-energizar-hoy-estos-municipios / article_f2800478-dcef-11e7-90e1-c713b7d41435.html ...,2
2717,AEEONLINE,2017-09-19 11:06:49,11,13,"AHORA - 19/9/17 actualización de ""Lo que estamos trabajando"" en la Región San Juan. CC6  #AEEHuracanes  #MariaPR pic.twitter.com/4TJVmvZsvo","AHORA - 19/9/17 actualización de ""Lo que estamos trabajando"" en la Región San Juan. CC6  #AEEHuracanes  #MariaPR ",False,910158243288305666,/AEEONLINE/status/910158243288305666,"NOW - 9/19/17 update of ""What we are working on"" in the San Juan Region. CC6 #AEEHuracanes #MariaPR pic.twitter.com/4TJVmvZsvo",2
2718,AEEONLINE,2017-12-17 18:56:00,6,36,AEE presenta avances de la reparación del sistema eléctrico __PIPE__ Metro CC1 https://www. metro.pr/pr/noticias/20 17/12/17/aee-presenta-avances-la-reparacion-del-sistema-electrico.html   …,AEE presenta avances de la reparación del sistema eléctrico __PIPE__ Metro CC1  metro.pr/pr/noticias/20 17/12/17/aee-presenta-avances-la-reparacion-del-sistema-electrico.html   …,False,942543936341659648,/AEEONLINE/status/942543936341659648,AEE presents advances in the repair of the electrical system __PIPE__ Metro CC1 https: // www. metro.pr/pr/news/20 17/12/17 / aee-presenta-avances-la-reparacion-del-sistema-electrico.html ...,2
2719,AEEONLINE,2017-10-06 10:45:30,72,110,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región San Juan CC6 #AEEyacomenzamos   #PRSeLevanta pic.twitter.com/anOIeZvt5Z,LO QUE ESTÁN HACIENDO LAS BRIGADAS AEE - Región San Juan CC6 #AEEyacomenzamos   #PRSeLevanta ,False,916313472648011776,/AEEONLINE/status/916313472648011776,WHAT THE AEE BRIGADES ARE DOING - San Juan Region CC6 #AEEyacomplete #PRSeLevanta pic.twitter.com/anOIeZvt5Z,2
2720,AEEONLINE,2017-12-13 15:15:15,35,149,"Agradecemos a las brigada de @NYPAenergy  que nos brindan apoyo en la reparación del sistema eléctrico.  En las fotos compartidas, mostramos los trabajos que realizan en la línea 38,200 en Montebello, Guaynabo. ¡Seguimos! CC6 pic.twitter.com/4yqMgkVaPV","Agradecemos a las brigada de @NYPAenergy  que nos brindan apoyo en la reparación del sistema eléctrico.  En las fotos compartidas, mostramos los trabajos que realizan en la línea 38,200 en Montebello, Guaynabo. ¡Seguimos! CC6 ",False,941038830001500160,/AEEONLINE/status/941038830001500160,"We are grateful to the brigade of @NYPAenergy for their support in the repair of the electrical system. In the shared photos, we show the work they do on line 38,200 in Montebello, Guaynabo. We continue! CC6 pic.twitter.com/4yqMgkVaPV",2
2721,AEEONLINE,2018-01-25 17:55:08,9,33,"RESUMEN 25-1-18 - Continuan los trabajos de reparación del sistema eléctrico; contamos con 3,456 trabajadores en las líneas de distribución y 955 en las de transmisión. Al momento (24-1-18) hay 82.4% de generación y 68.25% clientes con servicio. CC6","RESUMEN 25-1-18 - Continuan los trabajos de reparación del sistema eléctrico; contamos con 3,456 trabajadores en las líneas de distribución y 955 en las de transmisión. Al momento (24-1-18) hay 82.4% de generación y 68.25% clientes con servicio. CC6",False,956661743698268163,/AEEONLINE/status/956661743698268163,"SUMMARY 25-1-18 - Repair work continues on the electrical system; we have 3,456 workers in the distribution lines and 955 in the transmission lines. At the moment (24-1-18) there are 82.4% of generation and 68.25% of clients with service. CC6",2
2722,AEEONLINE,2017-10-29 13:13:16,11,12,Trabajos que realizan hoy nuestras brigadas en la Región Arecibo. CC6 #PRSeLevanta pic.twitter.com/GiNMOL0PdY,Trabajos que realizan hoy nuestras brigadas en la Región Arecibo. CC6 #PRSeLevanta ,False,924685578876194816,/AEEONLINE/status/924685578876194816,Works carried out today by our brigades in the Arecibo Region. CC6 #PRSeLevanta pic.twitter.com/GiNMOL0PdY,2
2723,AEEONLINE,2017-11-21 19:42:42,38,78,"Durante los pasados días hemos hablado sobre ""relevo de carga""; te explicamos que es cuando se da una interrupción programada y temporera en el servicio eléctrico de sectores para proteger el sistema. Durante este tiempo estamos operando así mientras se estabiliza el sistema. CC6 pic.twitter.com/AnCP54mjEt","Durante los pasados días hemos hablado sobre ""relevo de carga""; te explicamos que es cuando se da una interrupción programada y temporera en el servicio eléctrico de sectores para proteger el sistema. Durante este tiempo estamos operando así mientras se estabiliza el sistema. CC6 ",False,933133605387325441,/AEEONLINE/status/933133605387325441,"During the past days we have talked about ""cargo relief""; we explain to you that there is a scheduled and temporary interruption in the electrical service of sectors to protect the system. During this time we are operating like this while stabilizing the system. CC6 pic.twitter.com/AnCP54mjEt",2
