,Tweet,Manual Coding,Date,Permalink
2244,I propose the rest of Florida affected by power outages start a class action lawsuit against City of Coral Gables,3,09/19/2017,https://twitter.com/redneckdad0404/status/910160787104288768
2245,Miami Residents to File Class-Action Suit Against  for Inadequate #Irma Preparation  miaminewtimes.com/news/fpl-sued- for-inadequate-hurricane-irma-response-in-miami-9681461 … via,3,09/19/2017,https://twitter.com/GeorgeCavros/status/910159187300282369
2246,SunnyIslesBeach had power during Irma Now no power since 09/16 worker damaged FPL equipment 46 families affected OLD people,2,09/19/2017,https://twitter.com/erwinjoe/status/910146883049402369
2247,"I'm so sorry for you, Hector - Please stay safe through this next storm!",5,09/19/2017,https://twitter.com/rinrose13/status/910145753229795328
2248,Sorry to hear that Erin. It took12 days for us to get electricity and now we expect another storm. Hope you get electricity soon.,5,09/19/2017,https://twitter.com/HectorCFA/status/910138008111861760
2249,"After slipping their deadline 3 times,  swore we'd have power at 11:45 last night. Still no power",2,09/19/2017,https://twitter.com/Shoq/status/910136926639968256
2250,They will take me to court before I pay one penny of storm charge. I'll start putting up my solar panels now.,6,09/19/2017,https://twitter.com/ajb31969/status/910134816988950528
2251," Our cancer/oncology practice continues to remain without power a week after the storm, Shocked/saddened  usoncology.com/patients/pract ices/cancer-care-centers-brevard/cancer-care-centers-brevard-sebastian …",2,09/19/2017,https://twitter.com/rchopra0/status/910134199692148737
2252,Except for this small detail:  zerohedge.com/news/2017-09-1 8/florida-you-cant-use-your-own-solar-panels-crisis …,0,09/19/2017,https://twitter.com/AndyTraenkner/status/910131867390812160
2253,11 days of hotel bills. Half the neighborhood has power. According to storm ticket 51 units affected. I guess not a priority,2,09/19/2017,https://twitter.com/BhargavsVivek/status/910126563575914496
2254,"""Last time we had a major hurricane, there wasn't power for a month."" -  rep and marketing genius",8,09/19/2017,https://twitter.com/ninaonthemark/status/910125353313632256
2255,"Ed Morrell and Sam Smith show handwritten drawings and notes from two children in Interlachen, SW of Jacksonville. #IRMArecovery  ",2,09/19/2017,https://twitter.com/GulfPower/status/910125275001901056
2256,So your deadline is at 18hrs to turn my power on according to ur original estimate. A Billion last year in profit eh? ... What a joke.,2,09/19/2017,https://twitter.com/PigFloydBBQ/status/910122011854327810
2257,My mom didn't have to evacuate from hurricane Irma but she is now evacuating from  incompetence.,2,09/19/2017,https://twitter.com/ablarcomRD/status/910118649981210624
2258," I stand with FPL. Thx for all you are doing. These are natural disasters and no matter how much we prepare, it won't be enough.",6,09/19/2017,https://twitter.com/GraceLitano/status/910116468121010177
2259,"#FPLoutage #irma   Hey  , I'll pay your extra ""storm charges"" when you pay my hotel bill. 10 days and counting.",3,09/19/2017,https://twitter.com/Josh_Kotler/status/910109347799322625
2260,Yall r awesome and yall rock!!! We appreciate everything yall r doing. Im praying that yall stay safe. And praying 4 ur families.,6,09/19/2017,https://twitter.com/amy_hars/status/910106015122776070
2261,"This is a very evil place bs, fl, blackness is its soul, death and destruction is its legacy. Built on souls of forgotten dead, i remembrthm",0,09/19/2017,https://twitter.com/cafebacon007/status/910101427711889408
2262,everyday the estimated date & time changes. Pregnant & no power 4 over 1 week! Yet u are quick to charge extra fees 4 disasters!,2,09/19/2017,https://twitter.com/Ms_understood44/status/910095948080144384
2263,damage cannot be the reason for failure to restore. There's been no trucks assessing my street. It's just a failure. Period.,2,09/19/2017,https://twitter.com/JustinLetoLaw/status/910092030021337088
2264,#WhatILearnedToday  sells disaster trailers before the hurricane hits &  bans solar panel use during a power outage.,1,09/19/2017,https://twitter.com/SleeveDidIt/status/910091715494768640
2265,Well still no power in Yulee maybe fpl's waiting for the hurricane season to be over that way they don't have to do double the work,2,09/19/2017,https://twitter.com/Raymond20953301/status/910083975959498752
2266,Say  get my boy  some power man hurricane irma came thru 2 weeks ago.. yall hella scando..,2,09/19/2017,https://twitter.com/Bldglt/status/910021261757157376
2267,"You should be,  lobbied to make it illegal in Florida to use solar power after acts of nature such as hurricanes; senseless, greed  twitter.com/insidefpl/stat us/908729705569882114 …",3,09/19/2017,https://twitter.com/CasualSec/status/910011867883560960
2268,"It's amazing, you never realize what you have until a major hurricane roles in lol",1,09/19/2017,https://twitter.com/JosephLocus/status/910005905361702912
2269,You missed the deadline you set 3x! It's unfair to give deadlines that you don't meet! Be honest. Right now you have no credibility with me,2,09/19/2017,https://twitter.com/ghaa5454/status/909996486309679104
2270,Hey   been having power surges the last hour. Should we turn off / unplug to prevent damage to our electronics?,5,09/19/2017,https://twitter.com/cruzerflorida/status/909992510616948736
2271,"And if that's not infuriating enough, remember the tone-deaf tweets and self-congratulatory info they fed to residents during #Irma",1,09/18/2017,https://twitter.com/CaitlinReagan/status/909979759454642176
2272,"Is  going to give money back to customers for over a decade of rate hikes to ""better prepare for storms"" only to fail anyway?",1,09/18/2017,https://twitter.com/Tribulacion/status/909978995890032640
2273,"So, remember the weeks that  left you sweltering in the heat during #Irma recovery when it comes time to vote.",1,09/18/2017,https://twitter.com/CaitlinReagan/status/909978619384090624
2274,FPL knowingly Florida is prone to destructive hurricane's. Negligence on FPL having the technology to build new power grid infrastructure,1,09/18/2017,https://twitter.com/kosmikdj/status/909970607286218752
2275,"I think the same, everyone that I know has said 4 or 5 days &, here we're in zones with no flooding or tornados waiting 4  , mercy?",2,09/18/2017,https://twitter.com/a_matar/status/909968336385167361
2276,.  crew member meets with utility workers at  (  ) staging area  heraldtribune.com/news/20170918/ star-of-deadliest-catch-meets-privately-with-utility-workers-at-robarts-arena …,8,09/18/2017,https://twitter.com/ReadCarlos/status/909964976965718016
2277,"In Florida, You Can’t Use Your Own Solar Panels in a Crisis |   libertyblitzkrieg.com/2017/09/18/in- florida-you-cant-use-your-own-solar-panels-in-a-crisis/ …",8,09/18/2017,https://twitter.com/agada1/status/909962855763595264
2278,"All their focus is on Miami...when #Irma made landfall in Naples, yet they keep patting themselves on the back like they're heroes.",2,09/18/2017,https://twitter.com/CaitlinReagan/status/909958164958908416
2279,What the deal with Cutler Bay? There are 40 residents without power at Sunset Bay Apts.,2,09/18/2017,https://twitter.com/Johnny1quest/status/909955684661366784
2280," Bill Orlove, come visit us tomorrow in Collier County and explain why we don't have power! Worst recovery rate! #FPLLies",2,09/18/2017,https://twitter.com/RxJedi/status/909948887171035136
2281," Up our rates and pass along your inflated recovery costs, while we get no answers or explanation! #FPLLies #CollierCounty",3,09/18/2017,https://twitter.com/RxJedi/status/909948454394384384
2282,"We can thank  for this nonsense~> In Florida, You Can't Use Your Own Solar Panels In A Crisis | Zero Hedge  zerohedge.com/news/2017-09-1 8/florida-you-cant-use-your-own-solar-panels-crisis …",1,09/18/2017,https://twitter.com/AndyTraenkner/status/909947954877943808
2283,FPL FLORIDA are a shame hello? The hurricane Irma did not pass for Broward and everybody do not have light.,2,09/18/2017,https://twitter.com/mfont01/status/909941773925015552
2284,"It has been 8 days now here in 33125, no debris, no flooding, no poles down, I would really like to understand the delay....",4,09/18/2017,https://twitter.com/Ayran92/status/909939034675404805
2285,Come visit some homes you've passed over and see the damage caused by your inability to provide the services you are paid for!,2,09/18/2017,https://twitter.com/RxJedi/status/909938895638482944
2286,3 hours and 15 minutes until  deadline that they already moved back.,2,09/18/2017,https://twitter.com/Betterduck/status/909936918183497729
2287,You missed your second deadline. You are abusing your monopoly status and you have lost any trust you had. Please check my DM.,2,09/18/2017,https://twitter.com/JustinKramm_SF/status/909936694555742208
2288,"An 80-person storm team is assisting FP&L with restoration. More than 5,000 customers were without power Sunday. #IRMArecovery  ",8,09/18/2017,https://twitter.com/GulfPower/status/909935972619554816
2289,Wow my deadline was 11:45 last night and I saw the truck at 10:30 came on a little after,2,09/18/2017,https://twitter.com/5xNatl_Champs/status/909931525390598144
2290,You'd think in 2017 there was a way to prevent what happened after hurricane Wilma from happening again... Yeah right! Crooks!,1,09/18/2017,https://twitter.com/donata_13/status/909927819404365824
2291,Very impressed with  during this hurricane. Run for president. . Very sad that 20 of us left for 8 powerless by,6,09/18/2017,https://twitter.com/simplyzenFL/status/909926209949184005
2292,"The storm was a week ago  , where you at though? ",2,09/18/2017,https://twitter.com/MellyOnTheBeat/status/909925557458042880
2293," numbers as of 7pm: 18,200 accounts affected, 16,730 restored, & 1,470 still out. 92% of the electricity in #NMB has been restored ",8,09/18/2017,https://twitter.com/CityNMB/status/909925042196271104
2294,get ready to pay extra soon  sun-sentinel.com/news/weather/h urricane/fl-bz-fpl-irma-cost-recovery-report-20170918-story.html …,8,09/18/2017,https://twitter.com/mrlovely954/status/909924844371939329
2295,"Am I gonna get power by deadline. Says ""In Progress"",,,,""909924632014331904",2,09/18/2017,
2296,The  deadline is 4 hrs 15 min. Should I check out of hotel and go home then?,2,09/18/2017,https://twitter.com/Betterduck/status/909923642515042304
2297,Incredibly grateful for the KC Missouri residents allowing your guys to come help. 9 days without power!!!! Amen. #SmallMiracles,5,09/18/2017,https://twitter.com/JosephLocus/status/909923105090531328
2298,POWER ON 16:20hrs. Thank You. N.J. & Michigan Tree/Linesman left cuttings pilled high. Said contact FPL to remove & reepair damage. ADVISE.,6,09/18/2017,https://twitter.com/VARCA_Famiglia/status/909922679079276544
2299,Hey  I got no electricity day 10.  said deadline was today. So now I'm fucked.  is doing nothing. Help.,2,09/18/2017,https://twitter.com/Betterduck/status/909922387382108160
2300,#day10 of no lights in #CutlerBay FPL Outage not storm related! No trucks insight!,2,09/18/2017,https://twitter.com/AleiaElle/status/909922220042063872
2301,They're out there restoring power in places that are still flooded but not in places that are perfectly fine,8,09/18/2017,https://twitter.com/queendsd/status/909916479998611456
2302,8 days without power here. This was a major storm folks. Can't be too precise when estimating repairs with so many affected. 1,2,09/18/2017,https://twitter.com/rRichSarasota99/status/909916194341314560
2303,Martin Co. residents hosted potluck to say thanks to  lineman who restored power after #Irma . #TCOpinion  bit.ly/2ykbQvn,6,09/18/2017,https://twitter.com/TCPalm/status/909915066090315776
2304,Until someone get seriously injured... that's when the lawsuit comes into place.,3,09/18/2017,https://twitter.com/RiosLarry/status/909911245289029632
2305,"Same crap every storm. Last year,  focused on trying to deceive consumers with that solar initiative, instead of grid resiliency.",1,09/18/2017,https://twitter.com/Sharkonwheels/status/909909272397524993
2306,u keep changing restoration date w/o explanation. 38 condos affected & have no running water due to lack of power. Need answer.,2,09/18/2017,https://twitter.com/MagdaRamada/status/909909164780003328
2307,Can  &  please explain this BULLSHIT?!  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,1,09/18/2017,https://twitter.com/OfficialMsCombs/status/909907016235098112
2308,We have no power & hence no water. Building w 38 condos affected.  keeps changing restoration date  twitter.com/tomas_regalado /status/909829970624700416 …,2,09/18/2017,https://twitter.com/MagdaRamada/status/909906490198171650
2309,Omg  thanks for the third world experience! #irma #irmarecovery,1,09/18/2017,https://twitter.com/ninaonthemark/status/909905833798103040
2310,"stormie, you got power back?I hope Maria isnt following the same path as Irma all the way",5,09/18/2017,https://twitter.com/soapoperanurse3/status/909904473128095750
2311,#Relativity explains both the lack of toughness of the  customers and the pace of the recovery. Most of us just got a storm.,2,09/18/2017,https://twitter.com/BK_Claynes/status/909904330010120202
2312,Retweeted Stormie Sikb (  ): I'd like to know WHEN YOU WILL BEGIN TO START WORKING ON MY STREET!,2,09/18/2017,https://twitter.com/mahilena/status/909903294876839936
2313,Hey guys we have a damaged transform  sw2nd st that was been fixed on 9/16 but someone got hurt. no one came back to fix it,2,09/18/2017,https://twitter.com/markaramos089/status/909902860531445761
2314,Less than 6 hours for  deadline and I don't see any trucks or anybody digging.,2,09/18/2017,https://twitter.com/Betterduck/status/909902765685641217
2315,what happened to my electricity?? Had it lastnight and this morning and now we return home from work and it's gone!! #zip33024,4,09/18/2017,https://twitter.com/Jaime_Matus_24/status/909901545331920901
2316,Day 9 no power!!!! Neighbor had a heart attack. Haven't seen anyone even working in our neighborhood. It is grim in Fort Myers.,2,09/18/2017,https://twitter.com/lovelandToni/status/909900919734767616
2317,You can check (and track) flooded areas here:  floodmap.io /,5,09/18/2017,https://twitter.com/IrmaResponse/status/909898363566530560
2318,At this point I think hurricane Maria will hit us before FPL has restored everyone's power.,2,09/18/2017,https://twitter.com/ElmerAlvarado95/status/909898356859768832
2319,Thank you  - the power is back on in our Fort Lauderdale shelter. Sweet relief for our youth and babies.,6,09/18/2017,https://twitter.com/CovenantHouse/status/909896636075257861
2320,has 5 hours left to finish before their deadline. Hope the guys taking selfies in front of their truck doesn't hinder that,2,09/18/2017,https://twitter.com/dagreatest33/status/909892313224278017
2321,No power in  No trucks working  deadline day.,2,09/18/2017,https://twitter.com/Betterduck/status/909891139972583424
2322,Assuming You don't have power. My facts are exact. 2004 = 3 category 3 Hurricanes (back 2 back )=30 days in generator. This storm =7 days.,2,09/18/2017,https://twitter.com/Above_n_Beyond2/status/909886554918850563
2323,Can you send someone to restore services to the address below. We understand you are busy (this is easy fix) 3 accounts affected  twitter.com/gene_zamora/st atus/909778768146911232 …,4,09/18/2017,https://twitter.com/DANCE99FLA/status/909885161453637633
2324,Different section. The FPL site says there are only 10 houses affected by our problem. Follow me and I'll DM you my address.,4,09/18/2017,https://twitter.com/alangomez/status/909883261282930689
2325,.  Sacramento Call Center employees helping support  answering calls from #Florida residents still w/out power,6,09/18/2017,https://twitter.com/PGE_Brandi/status/909881425070977024
2326," pública, 69% sin electricidad.  privada, 2/3 (67%) sin electricidad  washingtonpost.com/national/more- than-12-million-without-power-in-florida-as-hurricane-irmas-effects-linger/2017/09/11/bf398808-9728-11e7-82e4-f1076f6d6152_story.html?utm_term=.062456e71d91 …",0,09/18/2017,https://twitter.com/pintado_kg/status/909879227977256960
2327,told me via this app I had power day after #Irma . I corrected them. Estimated power up deadline has passed. Still waiting.,2,09/18/2017,https://twitter.com/jackstevison/status/909876398554320896
2328,"Nearly 3.5 million customers impacted by #HurricaneIrma have had their power restored, amazing work  !  dp-pro.com/2017/09/18/nea rly-3-5-million-customers-impacted-by-hurricane-irma-have-been-restored-so-far-number-of-customer-accounts-remaining-out-is-now-fewer-than-1-million-as-restoration-continues-around-the-clock/ … ",6,09/18/2017,https://twitter.com/Infraresources/status/909876188100915201
2329,No power in most of South Coconut Grove single-family house. Haven't seen a  truck in my street since the hurricane.,2,09/18/2017,https://twitter.com/n_heuland/status/909874485586743297
2330,9 days is the best you can do? Imagine if the east coast had gotten a real storm instead of 70mph winds. Ridiculous.,1,09/18/2017,https://twitter.com/noze_bastrd/status/909873701532897280
2331,missinU &team off afterstorm all esle very thankful 4 minimal damage dwn lots of help needs Keys those without a.c.  Ty,2,09/18/2017,https://twitter.com/krissymom2/status/909872321992773632
2332,*  customer service reps in Sacramento are answering calls for  to better assist Floridians affected by Hurricane Irma.,8,09/18/2017,https://twitter.com/RadioJoe1530/status/909865258814103552
2333,#Irma responders. Still Concerned about #safety at #FieldbrookEstates #Boca #FPL Tix#2492 Pls help,8,09/18/2017,https://twitter.com/sjgstone/status/909861896614023168
2334,Palmetto Bay residents just told by lineman that they won't make the  deadline if Tuesday night for restoring power.,2,09/18/2017,https://twitter.com/HammarOlivia/status/909860664004562945
2335,How about TICE fort Myers?? Very little damage here yet no power,2,09/18/2017,https://twitter.com/mahilena/status/909856103835557888
2336,Friends in Palmetto Bay just told by  that they won't make the Tuesday night deadline. May take a couple more days.,2,09/18/2017,https://twitter.com/HammarOlivia/status/909855692168802304
2337,Retweeted Michelle (  ): Day 8 with no power cause of #hurricaneirma  Please help me!!! My...  fb.me/42qeofV16,2,09/18/2017,https://twitter.com/mahilena/status/909854467402559489
2338,"Somehow I don't think the poor folks who DIED in nursing homes while awaiting FPL to get to their grid, don't appreciate your outrage",1,09/18/2017,https://twitter.com/dsmart/status/909854252402708480
2339,Retweeted Robert Fortner (  ):  Got no patience for you FPL. Nothing but trop storm winds...  fb.me/C13ZBehf,1,09/18/2017,https://twitter.com/mahilena/status/909854138044866560
2340,progress here in lee is slow. Over a million ppl In Miami affected and they're down to 14k. 21st for Power is terrible.,2,09/18/2017,https://twitter.com/Nickmurphy_8904/status/909853584073936896
2341,"...about 6 hours after tropical storm Irma passed (for Miami Dade County, anyway) & neither  or  were ready #Ridiculous  twitter.com/defede/status/ 909487243366105088 …",2,09/18/2017,https://twitter.com/AmandiOnAir/status/909852586907455488
2342,why no power and no trucks in TICE fort Myers even when there is not damage to the poles or transformers in neighborhood,2,09/18/2017,https://twitter.com/mahilena/status/909851372903903243
2343,Day 9 of no power at our house from #hurricaneirma . I can see the tree laying on our power line and the repair guys drove away!,2,09/18/2017,https://twitter.com/wellsjmelissa/status/909851278221684736
2344," please provide insight as to how choose areas to restore. Everyone around has power. I see no damage, yet taking forever",2,09/18/2017,https://twitter.com/therealdeadball/status/909847132181549056
2345,"Thank you to  and other utilities. While Irma did so much damage, it is being restored in record time.  ow.ly/k1SG30ffiT2",6,09/18/2017,https://twitter.com/MitchBlackburn/status/909845665093685249
2346,My area is very accessible and hasnt been affected by tornadoes or flooding that would prevent power from being restored after 9 days,2,09/18/2017,https://twitter.com/paulewalle/status/909843940920217600
2347,There's still flooding in the Naples area Thank you  for your hard work!!!,6,09/18/2017,https://twitter.com/CGuiselle/status/909841883555405825
2348,how are yall allowing the power to go off and on when the hurricane was a week ago,2,09/18/2017,https://twitter.com/arianacuIture/status/909839167982534661
2349,Thank you to the men and women of  who are quickly repairing the damaged areas from #HurricaneIrma .,6,09/18/2017,https://twitter.com/CrowdCtrlStore/status/909837694100017152
2350,where's my power? Your deadline is 24 hours from now. Your on the clock. Rockdale SW 148st. West of US1.. Haven't see one truck.,2,09/18/2017,https://twitter.com/PigFloydBBQ/status/909836898482483201
2351,horrible experience #hurricaneirma2017aftermath  twitter.com/wsvn/status/90 9828748635197440 …,1,09/18/2017,https://twitter.com/goldstocktrades/status/909834958205747200
2352,"Fixing lines & working on electricity at Pickwick.  #'s as of 12pm: 18,200 accounts affected, 16,320 restored, & 1,880 still out. ",8,09/18/2017,https://twitter.com/CityNMB/status/909825280889556992
2353,Wow I can't believe I single handedly saved you by praying,5,09/18/2017,https://twitter.com/domingwez/status/909823229203767296
2354,THANK YOU #ElectriCom crew of #PaoliIndiana for restoring power and fixing our mess #hurricaneirma2017 #HurricaneIrmaAftermath,6,09/18/2017,https://twitter.com/GubnitskyMaria/status/909821795326406657
2355,"Damn no electricity for over a week :/ I'd die, we got ours 6 days after the storm and I was going crazy from my 90 degree house",2,09/18/2017,https://twitter.com/domingwez/status/909821257033699328
2356,"we might be getting our second hurricane over a week after Irma, and  STILL HASNT FIXED MY ELECTRICITY :)",2,09/18/2017,https://twitter.com/rebecunt/status/909820176287371264
2357,"9 days with no power!!! When are you going to recover it??? We need A/C and a normal life!!!Ticket 1978, ZIP 33015",2,09/18/2017,https://twitter.com/mafe_oo/status/909814262733983744
2358,restore services to 2.7 million customers affected by #Irma #Florida  bit.ly/2vYB6FQ,8,09/18/2017,https://twitter.com/Metering/status/909809574319882240
2359,would FPL like to explain why my power goes out now when it didnt after a cat 3 hurricane? #hurricaneirma2017 #hurricaneimra,1,09/18/2017,https://twitter.com/autohitch/status/909806464956551169
2360,why is it you had men pass though our neighborhood the day after the storm and nobody has been there since? please help!,2,09/18/2017,https://twitter.com/anewmanofficial/status/909796604185636864
2361,"Smh  really, really dawg, how y'all gon let another hurricane overlap my house before y'all give me power kid? MAN FUCK YALL",2,09/18/2017,https://twitter.com/KiddoMarv/status/909795807913807872
2362,"You have to wonder, Rosh, that after FPL failed Sun. deadline, and being so profits-focused, if these 96% restored numbers are a blatant lie",2,09/18/2017,https://twitter.com/anostro/status/909793110363959296
2363,"21,510 Sarasota County residents are still waiting for power.  expects to have 100 percent with power...  fb.me/3vOjSwqy4",8,09/18/2017,https://twitter.com/wateratlas/status/909790388382306305
2364,My entire neighborhood has power. No more trucks in area. Only three sharing same line still affected. Have we been forgotten?,2,09/18/2017,https://twitter.com/JeSuisMeli/status/909789138232147968
2365,"21,510 Sarasota County residents remain without power. By close of business Monday,  hopes to have 90% of county with power. ",8,09/18/2017,https://twitter.com/SRQCountyGov/status/909788574618472448
2366,"21,510 Sarasota County residents remain without power. By close of business Monday,  hopes to have 90% of county with power. ",8,09/18/2017,https://twitter.com/scgovEOC/status/909788573704048640
2367,Being positive is good. I'm sure it's hard sometimes but know you have many Twitter friends who care. You're in my thoughts and prayers.,5,09/18/2017,https://twitter.com/joyce_psycho/status/909784496513454080
2368,".  , others winding down #IrmaHurricane restoration, but #grid rebuild still coming:  bit.ly/2fv10ec ",8,09/18/2017,https://twitter.com/rodwaltonelp/status/909784336722886656
2369,"because Gov. Rick Scott is a corrupt sellout who wont even allow the term ""climate change"" in the florida legislature.",8,09/18/2017,https://twitter.com/stuberry69/status/909780579222036480
2370,You've missed your deadline twice now. And I'm promised today but there are NO WORKERS IN MY NEIGHBORHOOD AGAIN!! #FPL #Lies,2,09/18/2017,https://twitter.com/apricoco/status/909779080459014144
2371,Thank you  and all of the volunteers from out of state for working non-stop to restore power after #IrmaHurricane .,6,09/18/2017,https://twitter.com/astrl1/status/909777661861523456
2372,We've yet to see a utility truck or tree trimmer. #FPL can't help residents who are forced to rely on them for electricity.,2,09/18/2017,https://twitter.com/SmartyPantsMama/status/909777052181651456
2373,will north Miami have electricity today. Supposedly the deadline is Monday,2,09/18/2017,https://twitter.com/Jay_G1991/status/909770036360962049
2374,if hurricane maria hits us you better be on it I'm not sitting another 4 and half days without air.,2,09/18/2017,https://twitter.com/liamkin65377982/status/909768315731611649
2375,still #nopower ? #emergencyresponseteams from the #RedCross can bring food/water to ur location. What area are u in?,5,09/18/2017,https://twitter.com/OverhaulVintage/status/909762274264539136
2376,"  Their restoration nmbrs are BS. They only count easy fixes. They don't count lines down, fallen trees, tornados. Day8",2,09/18/2017,https://twitter.com/AMCarson63/status/909762034601988099
2377,Is FPL surprised it went down in a Tropical storm or at worst a Category 1 H....? BAD Maintenance which u r paid Millions of $$$.,1,09/18/2017,https://twitter.com/roddge/status/909760333962731520
2378,- still no power! And no FPL trucks on our street to fix the downed power lines. How will you meet today's deadline? Ticket#2880,2,09/18/2017,https://twitter.com/ozgecenberci/status/909757736514211840
2379,Had storm damage. Rooftop door blew off. Rained in my house for 12 hours. Ceiling/Floor/Wall damage. Power needs to come back to dry it out.,2,09/18/2017,https://twitter.com/JeffMartinMedia/status/909757621606977536
2380,Luckily no damage. A bunch of trees were down nearby but she ended up ok. Thanks for checking in,8,09/18/2017,https://twitter.com/Sabotage20/status/909754821854531584
2381," get on your shit, this is embarrassing. You knew the power of this storm and obviously didn't prepare",1,09/18/2017,https://twitter.com/gr3gLarnz/status/909754541398220801
2382,"How can it take so long to suspect in a damage to your equipment, specially if we see no crews in a large surrounding area? Send someone!",2,09/18/2017,https://twitter.com/amigoramone/status/909752021980459008
2383,#FPL was not prepared for cat 1 storm in #Miami . What happens when cat 4 hits. These people who lost their lives  amp.miamiherald.com/news/weather/h urricane/article173865956.html …,1,09/18/2017,https://twitter.com/DotCott20716086/status/909747959482454016
2384,As of 9/17- 227 affected in my ticket. 9/18- 2245 affected. Are you guys working backwards?,2,09/18/2017,https://twitter.com/bpaez0828/status/909746333338292225
2385,"Its terible to die lk heather did,but its awful to live in constant terror frm corrupt law in fl da.Again its all at  fbi.gov",3,09/18/2017,https://twitter.com/cafebacon007/status/909738035138453504
2386,we remain without power past the deadline of 9/ 7. Breathing Fumes from neighbors generators can't blame them #poweroutage,2,09/18/2017,https://twitter.com/YMacare/status/909736771763785728
2387,"10 days after the hurricane #Irma Pinecrest FL is a ghost town.  , .  and .  forgot their residents",2,09/18/2017,https://twitter.com/estebangerbasi/status/909736374391238656
2388,"Its still out all ovr s fl da. How many days since hurricane, theyr all same",1,09/18/2017,https://twitter.com/cafebacon007/status/909726587578404865
2389,I'm really disappointed. I lost power before the hurricane even got here and have not gotten it back yet. 10 days already!,2,09/18/2017,https://twitter.com/PeteyGonzalez/status/909721261668028417
2390,Mind you our outage has never been hurricane related. Power outage before storm. This is just negligence.,2,09/18/2017,https://twitter.com/AleiaElle/status/909711161582596096
2391,2/2 Cat 1 storm in our area. Why is it taking so long to get a crew out? We are now past the 9/16 11:45PM deadline set by  . #help,1,09/18/2017,https://twitter.com/felixjmelendez/status/909701504126341120
2392,1/2 I’m sorry but this isn’t good enough. I have a month old baby and we have now been displaced from our home for 8 days. This was only a,2,09/18/2017,https://twitter.com/felixjmelendez/status/909700909680271360
2393,miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,0,09/18/2017,https://twitter.com/ZKevinBai/status/909700376445706242
2394,"Due to #lobbying from  , #Florida residents without power because of #HurricaneIrma cannot use their own #Solar panels.",3,09/18/2017,https://twitter.com/ZKevinBai/status/909700338688548871
2395,I'd honestly be surprised if they meet the deadline at the rate they are fixing accounts affected.,2,09/18/2017,https://twitter.com/SenpaiSebby/status/909700237995986945
2396,Seems like Floridians need to practice some civil disobedience. #SolarPower #HurricaneIrma   miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,6,09/18/2017,https://twitter.com/solongsweeties/status/909657475250556928
2397,get the F*k out of Palm Beach &get 2where the real damage was u dumbasses Gables/CoconutGrove/S Miami area! HORRIBLE organization,2,09/18/2017,https://twitter.com/ginnykc/status/909631774950555648
2398,I've been outta power for 7 freaking days. Y'all dead ass tripping yo,2,09/18/2017,https://twitter.com/I_amPetty/status/909628581306912768
2399,"It is past the 11:45pm  deadline, and only 2,970 home in #PBC don't have power but some are still in #CCA community. ",2,09/18/2017,https://twitter.com/db_ccaa_1958/status/909628294538186752
2400,Who's to blame for Florida not having power?  and their lobbyists.  miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,3,09/17/2017,https://twitter.com/Xenophore/status/909626717806964736
2401,"We did not have a tornado, flooding or severe damage. Yet still without power... hmm....",2,09/17/2017,https://twitter.com/courtney_kitten/status/909620942791462912
2402,Only couple of buildings in our commty is impacted. So it is not major issue. Nearing ETA. No show of FPL ppl till now. Irritatng,2,09/17/2017,https://twitter.com/girishnandanan/status/909620373058187264
2403,hard at work 2 weeks after the storm no downed power lines or trees,6,09/17/2017,https://twitter.com/MisterRifin/status/909618359335112705
2404,People need to know how hard and even dangerous restoring power after such a disaster can be.,6,09/17/2017,https://twitter.com/McLem0nBac0n/status/909618037782966272
2405," numbers as of 11pm: 18,200 accounts affected, 15,710 restored, & 2,490 still out. 86% of the electricity is restored in #NMB . ",8,09/17/2017,https://twitter.com/CityNMB/status/909617371526189057
2406,threatening FPL because you do not have power in Pinecrest due to a natural disaster..shameful!,6,09/17/2017,https://twitter.com/glo1115/status/909606696242335744
2407," Before ""this prevents danger to workers",0,09/17/2017,9.1E+017
2408,complete disaster. Very disorganized.,1,09/17/2017,https://twitter.com/RitaRAM20496340/status/909594907035279361
2409,If  had 24k workers and restored 4.2 million out of 4.6 million affected. Why do we still not have power? Where is the 24k at?,2,09/17/2017,https://twitter.com/ozgecenberci/status/909592379467948032
2410," is a joke. No recovery plan whatsoever. If a real hurricane would have hit us, we would b w/out power for a year. #endmonopoly",2,09/17/2017,https://twitter.com/LJSECU/status/909587891298406400
2411,miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 …,0,09/17/2017,https://twitter.com/gatorpedsMD/status/909584430783778816
2412,miaminewtimes.com/news/miami-fru strated-with-fpl-after-hurricane-irma-9666311 … Maybe if you didn't lobby so hard to make money over securing the grid we wouldn't have so many outages?? SMH,3,09/17/2017,https://twitter.com/gatorpedsMD/status/909584300852568064
2413,Peaches & I are just a couple nomads in #Bradenton #Florida thanks to #hurricaneirma &  blackout #HurricaneIrmaAftermath,2,09/17/2017,https://twitter.com/MRMasferrer/status/909583263555047424
