Order,ID,Tweet,Date,Permalink,Category,Unrelated,Manual Coding,Informative?
756,5159,Life is great again. Power is on. Thanks FPL for your Hard work!,2017-09-14,https://twitter.com/SlavomiraVac2/status/908529370347778050,6,,6,
757,24182,1422 Maple Forest Rd Clearwater needs power asap! Please don't make this a last min deal and turn everyone's power on at once!!,2017-09-12,https://twitter.com/TheHurtMeister/status/907801158458200064,2,,4,
758,7460,Just called your call center and got an estimate of my power being turned on no earlier then then the 27th...Thanksvagain FPL,2017-09-13,https://twitter.com/Droshyrozan/status/908033568575774722,2,,2,
759,11714,Kudos to  for restoring power so quickly after #hurricaneirma2017 . My family thanks you!,2017-09-11,https://twitter.com/DrSteveSheiner/status/907399712533250048,6,,6,
760,7493,Thank you #FPL for restoration of power it only took yall 85 hours,2017-09-13,https://twitter.com/djinsomniak57/status/908030327045718016,6,,2,
761,20437,"cool, keep beating your chest, meanwhile day 6 without power in pinellas continues as well as the 100+ heat index",2017-09-15,https://twitter.com/DaveManimal/status/908699667722096641,2,,2,
762,10645,Power is back in parts of Southwind Lakes in Boca. My freezer thanks you,2017-09-12,https://twitter.com/SummerofNed/status/907588152088547328,2,,6,
763,9452,Im sure James Robo has plenty of power in his cushy mansion. Im sure that piece of garbage never had to go without. I,2017-09-12,https://twitter.com/Josejoso777/status/907714488627023872,2,,3,
764,6757,Go to the residential area of palm bay where NO power trucks have been and tell them that...,2017-09-13,https://twitter.com/Senshoewall/status/908136871095652352,2,,2,
765,15554,Just saw a truck drive by. Maybe I will get power by tomorrow. They are doing a good job getting the power on with as many lights out,2017-09-13,https://twitter.com/BeasleyPfb43/status/907946647216431105,2,,2,
766,23044,J.C.?? Jesus Christ works for Duke Energy? God damn... I would think he could use his powers to fuse the lines together. #Apocalypse,2017-09-13,https://twitter.com/Masecliosis/status/908057849670008832,2,,3,
767,19727,lol i hear a thunderstorm off in the distance. So much for Pinellas having power by Midnight. Miss TECO so much,2017-09-15,https://twitter.com/rockstar0885/status/908829775539720192,2,,2,
768,18058,Got electricity back after the hurricane but power goes off again for no reason yesterday night and still dont have it back on.,2017-09-16,https://twitter.com/PaulieWalle991/status/909222585568829440,2,,2,
769,6213,I wish we could get  as our power company,2017-09-14,https://twitter.com/bertm1975/status/908329442078023680,2,,6,
770,27571," Winter Springs, need back up. No power. #Leavenohousebehind .",2017-09-11,https://twitter.com/Gregory_Eads/status/907342181597421568,2,,4,
771,20580,#Irma #Orlando update. Power slowly up.  some neighborhoods still partially out. Debris crews working. Some traffic lights out.,2017-09-15,https://twitter.com/martinparedes/status/908671188938952704,2,,8,1
772,19573,"8:40 update, still no sight of truck  promises will get my power up tonight. Hell is having these people as your power company",2017-09-15,https://twitter.com/AuthorLMendez/status/908853603393302529,2,,2,
773,25056,"Hey while you're fixing things maybe fix whatever causes me to lose power every time there's a NORMAL storm, let alone a hurricane",2017-09-12,https://twitter.com/justpaladone/status/907706684583305216,2,,1,
774,15868,Crazy dangerous job. One of the toughest jobs after a storm. Thank you JEA!! You guys and gals rock!! Power back on. Stay safe out there!,2017-09-11,https://twitter.com/TerryVliek/status/907438062216646657,6,,6,
775,4229,I dont want to know that. I want a realistic answer as to when we will have power so I can decide to buy a generator or not! #FPLunprepared,2017-09-15,https://twitter.com/JoeGarcia23/status/908848932360527872,2,,1,
776,19633," so, I have 86 year old parents without power still FL 34683.They don't know what is going on,when will they get power day 6",2017-09-15,https://twitter.com/TommyDoc_RWA/status/908845482822307840,2,,2,
777,6491,#FPL Must've found my real identity cause after my last tweet the ticket I've had open since 11am Sat just disappeared but still no power,2017-09-14,https://twitter.com/GroddLy/status/908192460337229824,2,,2,
778,2438,I have been without power for 8 days! Another reason to go solar,2017-09-17,https://twitter.com/pabloacademar/status/909552587933982721,2,,2,
779,19451,waiting for Duke to update estimate to restore power,2017-09-15,https://twitter.com/Just_toya6/status/908871925228867585,2,,2,
780,1685,"""We continue to make significant progress..."" Stop lying to the public. Everyone around me had power, 8 days to attach a wire to the pole.",2017-09-19,https://twitter.com/LittleSEBASTlAN/status/910108701075345410,2,,2,
781,26770,"Hey  , can you please get my power back on? Thanks.",2017-09-11,https://twitter.com/ToddHandell/status/907429756714528768,2,,2,
782,5406,Stop bragging w ur inflated percentages ur clearing tickets when we still have no power ur app and this system SUCKS,2017-09-14,https://twitter.com/ginnykc/status/908481886024011776,2,,3,
783,7327,There's been FPL trucks by my house all day...ask me if I still have power.  what have you been doing all day?,2017-09-13,https://twitter.com/aniahopes/status/908050215764197376,2,,2,
784,24284,thank you for restoring power to my place.,2017-09-12,https://twitter.com/oscarf00/status/907786706388230145,6,,6,
785,9218,I can promise you the lineman of  &  are working as hard as they can to get us power back in #FL . Patience is key,2017-09-12,https://twitter.com/karis_lockhart/status/907736241755607040,6,,6,
786,19479,I don't work for DE and I'm sorry your power isn't on but I hope you will have power soon,2017-09-15,https://twitter.com/TLoJoe1/status/908868205459968000,2,,5,
787,27460,"Seems like everybody getting their power back, except ME  WASSUP WITH THAT",2017-09-11,https://twitter.com/ItsAnthonyDuhh/status/907357792629129216,2,,2,
788,15440,"Especially when they spent mils to remove trees from lines this past year, or so was said. Judging by all the trees on lines, some1 is rich!",2017-09-13,https://twitter.com/DJ2779/status/908145850018385920,2,,3,
789,11749,Just drove around Titusville..No power trucks in sight. Come on FPL still no power up here.,2017-09-11,https://twitter.com/Niscur35/status/907397061095690240,2,,2,
790,20927,And how is it that Duke energy customers seem to be the only ones without power at this point?,2017-09-14,https://twitter.com/DariLamastus/status/908498837895041025,2,,2,
791,22659,(2/2) Here's an assessment: all the people who called in outages to you are without power. Assessment done in 30 sec. Now start fixing it.,2017-09-13,https://twitter.com/DudeLogMan/status/908118643489329157,2,,2,
792,8557,My block still has no power please respond asap!!,2017-09-12,https://twitter.com/Danny__8114/status/907812297397166080,2,,4,
793,10351," Hoping all power west of I-4 in Sanford, FL will be restored soon!!",2017-09-12,https://twitter.com/kapthsushni_94/status/907621465603887105,2,,2,
794,528,We just got power back in our home! Thank you for your hard work LE and keep hanging in there Lakelanders! #Irma #Lakeland,2017-09-14,https://twitter.com/Lobos2580/status/908492858730188801,6,,6,
795,11491,All of Parkland has power but me. Where is that army of workers? We have underground lines. We need power now!,2017-09-11,https://twitter.com/ZiggyVanDam/status/907419359991271424,2,,2,
796,12339,...you won't. ... #FPL fails its customers. ...in 2017 ...4 mil lose power. ...how is this possible? INCOMPETENCE in pseudo leadership.,2017-09-11,https://twitter.com/RevJets/status/907324755396763648,2,,3,
797,1082,.    still no power in Shenandoah & FPL hasn't set foot in our backyard where dangerous power lines are down,2017-09-21,https://twitter.com/Alana_Greer/status/910995951300628481,2,,2,
798,25356,Credit where credit is due: a huge thank you to the  workers restoring power in Florida. Ecstatic to see the lights come back on,2017-09-12,https://twitter.com/CheeseWeasel70/status/907677833488715776,2,,6,
799,17609,The trucks left without restoring our power yesterday and haven't returned. What you're told and our reality are 2 different things!,2017-09-17,https://twitter.com/codeslinger2/status/909419993405837312,2,,2,
800,14912,I have  worked like a charm My  internet wifi & phone worked til early morning Able to watch U-verse online during storm,2017-09-11,https://twitter.com/Mas5665/status/907401821928480768,2,,8,
801,849,"Right? Other's bills are higher too, and they were w/o power longer. Everyone contacting FL Public Service Comm  ",2017-09-30,https://twitter.com/CarynClark/status/914107716053999621,2,,3,
802,13825,".  reports: 135,730  customers now without power in Palm Beach County. More than 1.3 million throughout Florida. #Irma",2017-09-10,https://twitter.com/KristinaWebb/status/906879323231195136,2,,8,
803,275,What about 34746 area?? We need power restored. I know you guys are doing other things but just a heads up that my area need restored.,2017-09-11,https://twitter.com/ProjectZeko/status/907392781370494976,2,,4,
804,25682,I used to do electric work in navy. Sometimes you have to shut off power to safely work on damaged equipment. Maybe you should get up and..,2017-09-12,https://twitter.com/TimBurton87/status/907644427979681795,2,,5,
805,9411,Please! Houses and building down the block have power but we don't. It's too hot for my mom and I.,2017-09-12,https://twitter.com/yosoysterling9/status/907717245278842881,2,,4,
806,5807,please check into why  closed out so many tickets without actually restoring power!! Had to create new. Smart grid??,2017-09-14,https://twitter.com/nayrelyk7/status/908408637940469766,2,,4,
807,11858,slide with some power to 33023 PLEASE,2017-09-11,https://twitter.com/kayla_karina/status/907387270570942464,2,,4,1
808,14910,I reported my power outage this morning and I got confirm email from ouc but when i looked at this map there's no colored circles on my area,2017-09-11,https://twitter.com/Ginalinda80/status/907403607322095622,2,,4,
809,24299,It's been two days and counting. There are alot of people including HOSPITALS in Altamonte with no power. Whats going on?,2017-09-12,https://twitter.com/MagicHenryP/status/907785623397978112,2,,4,
810,26620,"Folks saying  shut down your power on purpose to siphon money from the gov? No flooding, no downed lines...HMMMM",2017-09-12,https://twitter.com/TroyDado/status/907454332588711936,2,,3,
811,13903,"New power outage numbers from  : Miami-Dade 407,663, Broward 172,997",2017-09-10,https://twitter.com/WPLGLocal10/status/906835899123748864,2,,8,
812,12038,I live in homeland lake worth. Fpl responders have been waiting to get power restored all day but can't because wires are still hot.,2017-09-11,https://twitter.com/DekaChristine/status/907367945164214272,2,,8,
813,13803,To check outages for  visit  fpl.com/storm #HurricaneIrma  twitter.com/insideFPL/stat us/906849822417793024 â¦,2017-09-10,https://twitter.com/StLucieGOV/status/906893819269935104,2,,8,
814,23904,Perhaps these people are complaining they don't have power,2017-09-13,https://twitter.com/dkariores/status/907934191857303552,2,,2,
815,17375,"I'm sorry for laughing, but that was the only laugh I've had today! 6 days without power is getting to me.",2017-09-17,https://twitter.com/tyandjillisgram/status/909485109409140736,2,,2,
816,11645,Amazing how  has their shit together but  their head buried in sand. Restore power to Orlando now!!!!,2017-09-11,https://twitter.com/FeelTheFern07/status/907406545562071040,2,,4,
817,13241,"What do you want him to do, drive a tanker there at Mach speed through the floods and wreckage? There's only so much HE can do . . .",2017-09-10,https://twitter.com/1FSSZA/status/907076453472366597,2,,6,
818,9571," there's a power pole leaning over my backyard, wires are holding it up. Live wires on my fence. Can we get someone to fix this? ",2017-09-12,https://twitter.com/cmanion3/status/907704139278319616,2,,4,
819,13059,Mine are underground... Lost power in Melbourne last night,2017-09-11,https://twitter.com/Michaelshackel/status/907147996286070784,2,,8,
820,13352,Power went out at 3:50. Think FPL shut it off the grid for safety.,2017-09-10,https://twitter.com/pattigenko/status/907054740898381824,2,,8,
821,23575," how y'all expect people to survive and y'all not coming to fix the power until Friday . it's hot af , y'all owe me new food",2017-09-13,https://twitter.com/TymeOutt/status/907983138940432384,2,,2,
822,9824,Do you have power? #HurricaneIrmaAftermath,2017-09-12,https://twitter.com/anjolcake/status/907680222283276288,2,,4,
823,17999,Guess this would work. They're my power lines right?,2017-09-16,https://twitter.com/UF7Gator/status/909236539988877312,2,,5,
824,12852,thank you for your quick work in getting back our power real good job and I salute ya,2017-09-11,https://twitter.com/NICKBMVP/status/907228427744399360,6,,6,
825,4832,Thank you  thank for getting us through the storm,2017-09-15,https://twitter.com/OliverReyes7/status/908698648023912455,6,,6,
826,13661,1.3 million people without power in South Florida.  working to restore as soon as its safe.  cbsloc.al/2whie4k,2017-09-10,https://twitter.com/560WQAM/status/906955538268921857,2,,8,
827,25671,"Well the other power suppliers don't seem to be having the same problems... No hate to the workers, but someone higher up is fucking around.",2017-09-12,https://twitter.com/Blubfeesh/status/907646087325941762,2,,2,
828,16256,Many would have had power if theyâd been allowed to use their solar panels. Fuck you. Fuck your âthank youâ and fuck your lobbyists,2017-09-22,https://twitter.com/TomStrickland83/status/911359133210771456,1,,2,
829,24435,we are slipping into insanity. Please bring the power back.,2017-09-12,https://twitter.com/JUClemsonKid/status/907774232729456641,2,,4,
830,25664,"We'd like to take a moment to recognize  & their crew of over 9,000 for working tirelessly around the clock to restore power.",2017-09-12,https://twitter.com/MahaffeyTheater/status/907647618431553536,2,,6,
831,9941,How long until Blatt Blvd/Weston Road -La Costa Community gets power? Crews in area not fixing us?,2017-09-12,https://twitter.com/WoofKdog/status/907667350136254464,2,,4,
832,13925,Miami - Morningside: power just went off  Hopefully not for too long #HurrcaneIrma,2017-09-10,https://twitter.com/920Grill/status/906802976760659968,2,,8,
833,9634,"We don't have power though so please  save us MLK Ave, STA, FL",2017-09-12,https://twitter.com/hibrrrry/status/907697248208871424,2,,4,
834,20332,95 degree heat inside an apartment sounds like an emergency to me. People could die of heatstroke.,2017-09-15,https://twitter.com/sermusicusa/status/908715563790340096,2,,2,
835,24589,From what  states I wonât have any power until Sunday Midnight. Yet all these retailers in the area already have power. #Irma,2017-09-12,https://twitter.com/KhingJusWurk/status/907759341754830849,2,,2,
836,1646,DAY 11TH  'our records indicate your power was restored'.......power lines still swimming in my pool........(North Miami),2017-09-19,https://twitter.com/vabule/status/910134125922848769,2,,2,
837,13790,Please report any power outages to  . #HurricaneIrma,2017-09-10,https://twitter.com/CoralSpringsFD/status/906898754258849792,2,,8,
838,17868,"â¦ clear sign of, quite significant, desperation. This town has a population of 16K, maximum, & there was barely any damage from theâ¦",2017-09-17,https://twitter.com/BrianWhitehurst/status/909268391470489600,2,,2,
839,18294,Hidden oak estates is still out of power too. We would be cheering for them if they showed up!,2017-09-16,https://twitter.com/jlymiller/status/909172509458751494,2,,4,
840,2380,"Why were we told, five hours ago, that our power would be off less than two hours while a line was repaired?",2017-09-17,https://twitter.com/TimGavrich/status/909575774109388800,2,,2,
841,14531,can I get some help? It seems like my house is the only house on the block without power. Neighbors got power hours ago,2017-09-13,https://twitter.com/HeyImAJ/status/908135485679259649,2,,4,
842,15221,.  It's comical to watch neighbors debating with JEA crews whether we have power. Crews are recv'g bad info from 11 W. Church St,2017-09-16,https://twitter.com/metamarshall/status/909088540843237376,2,,8,
843,5081,Yea that's a switch they can do they sometimes shut the power off during storms to save transformers,2017-09-15,https://twitter.com/JEFFGORDON5/status/908561026253152256,2,,5,
844,27478,See us going south? We're sending 300+  experts (20 WNYers) to help  &  restore power after #Irma .,2017-09-11,https://twitter.com/SteveBradyNG/status/907356471511404551,2,,6,
845,8996,west boca has no power n no streetlights n ive seen 5 ambulances in my area all my neighbors had 2 check into hotels cuz of the heat,2017-09-12,https://twitter.com/AnaStesia21/status/907761252285415424,2,,2,
846,18388,I kept having dreams all night that power came back on. Then I woke up.,2017-09-16,https://twitter.com/nycki96/status/909153111704469504,2,,2,
847,2991,I demand answers!  we just had power! Now it is gone! I pay you good money for this service! What is happening?!,2017-09-16,https://twitter.com/StuMcgillicudy/status/909223698112172032,2,,2,
848,11869,Have not seen 1 truck but the next town over they all have power it but not one truck Cocoa Beach all without power how is this possible???,2017-09-11,https://twitter.com/marissameringue/status/907386589596327936,2,,2,
849,15680,Nah they're too busy getting power back to the schools that are closed for the week anyhow. Let's not focus on homes where the kids live,2017-09-12,https://twitter.com/HOBOTw1tcH/status/907722046683144198,2,,2,
850,24529,Driving north from Savannah to Charlotte I counted 358 tree removal and power trucks headed south. Many were  .,2017-09-12,https://twitter.com/SarahBlakeWBTV/status/907765414897340416,2,,6,
851,23316,credit where credit is due. After 61 hrs power has been restored. Thank you,2017-09-13,https://twitter.com/MoSeSm0/status/908022521643094016,2,,6,
852,8941,TAKE OFF ME JACKET MANS IS HOT PRRRR PRRTT PRTTTT PRRRT  gimme my power back,2017-09-12,https://twitter.com/LYNNuminati/status/907765746398384128,2,,2,
853,2676,when can #CoralGables expect power? Family friend in hospital bc of dehydration/heat exhaustion,2017-09-17,https://twitter.com/Isabella_Glaser/status/909448570327257089,2,,4,
854,17257,one line down and cut for 5 days now. No sign of any power trucks. Cutters Corner in Apopka Orange County whole neighborhood out,2017-09-17,https://twitter.com/kerry_cloutier/status/909534449238462464,2,,8,
855,23503,"At this point I think they want us to touch power lines and die, so they can bill our corpse..",2017-09-13,https://twitter.com/bertm1975/status/907997186515984387,2,,3,
856,13249,Arrests need to be made  for keeping Turkey Point nuclear reactors running while Irma sucked ocean water out to sea.,2017-09-10,https://twitter.com/BourbonCurio/status/907075431639199744,2,,3,
857,26922,"Power companies turn off the power to work on the lines, so even though you had power they might of needed to turn off the neighborhood",2017-09-11,https://twitter.com/meli_sanchez96/status/907414095065960450,2,,6,
858,22436,Yeah????? Ok tell me how the school across my street got power and so does a few houses and I'm still sleeping in the dark without AC???????,2017-09-13,https://twitter.com/ricardorhodius/status/908148530971324416,2,,2,
859,25942,"Does this also mean those without power for 24hr get no bills for 3 months to pay for the food,pet,health damages caused by having no power.",2017-09-12,https://twitter.com/TheOne_Wolf_/status/907613790648356864,2,,1,
860,5655,"La Chona is the official ""Power song""....if you play it you will get power back",2017-09-14,https://twitter.com/G0DSSON88/status/908438117471936512,2,,5,
861,25687,I like power,2017-09-12,https://twitter.com/drodrig325/status/907643930153496576,2,1,,
862,6385,Thank God there is an army of invisible power trucks out there fixing things. :/,2017-09-14,https://twitter.com/kyzman/status/908283890510516224,2,,2,
863,10505,Way to go  ! 48 hrs without power in an area not hard hit! Your incompetence is second to none!Power went out in ok weather btw,2017-09-12,https://twitter.com/LyndaDaniel1982/status/907607279893192705,2,,2,
864,20609,The Salty Angler in Key West has power as of this morning but not in Pinellas!,2017-09-15,https://twitter.com/whereshansel/status/908665494412161024,2,,8,
865,5547,Here's the updated  power outage/restored in Florida and South FL area. #HurricaneIrmaRecovery,2017-09-14,https://twitter.com/ThomasDBradley/status/908457345805639682,2,,8,
866,26630,Much of orlando still dark. 36 hours now with no damage,2017-09-11,https://twitter.com/SeanTerry123/status/907450956031414273,2,,8,
867,26585,where are these so called hundreds of workers? Everyone around here seems to have power. Where is mine??!! Lazy incompetent.,2017-09-12,https://twitter.com/AskinWayne/status/907468998413049861,2,,2,
868,17871,"â¦ man power, & equipment on hand; was the result of your  meeting during Hurricane Irma   ?!?? Wow; that's aâ¦",2017-09-17,https://twitter.com/BrianWhitehurst/status/909267928704577536,2,,1,
869,22397,how is it possible for there to be power everywhere BUT our neighborhood? #RoyalManorEstatesNoPower,2017-09-13,https://twitter.com/Its_Micho/status/908156448366108673,2,,2,
870,10023,Mine as well. But nope no Power,2017-09-12,https://twitter.com/ashleymaz5213/status/907659921445019648,2,,8,
871,23051," there is a tree down on some lines behind house #7715 cayuga drive. In new port richey fl, the whole community has no power.",2017-09-13,https://twitter.com/Jhollywood1984/status/908056738640941057,2,,8,
872,28117,this some sick joke right why don't we have power everyone else has power please respond now,2017-09-12,https://twitter.com/ZSheets/status/907776621272289281,2,,2,
873,4921,"... says they have 300 trucks at the Sarasota site alone -30 sites like it across state ""Largest hurricane restoration force in US history"",,,,""908675353622798336",2017-09-15,,2,,8,
874,27069,Power is back! Thank you  for taking care of us so quick! #HurricaneIrma,2017-09-11,https://twitter.com/carlDBE/status/907401282306101248,2,,6,
875,13263,power is still out at 11031 nw 23rd court Coral Springs 33065,2017-09-10,https://twitter.com/harringtonphot1/status/907071688113840128,2,,8,
876,5405,Umm 33128 still needs power....,2017-09-14,https://twitter.com/The_Hackers_Hat/status/908481895197003776,2,,8,
877,19227,TAMPA BAY EXPECTS YOU TO DETERMINE WHY IT TOOK  SO LONG TO RESTORE POWER! #HurricaneIrma,2017-09-16,https://twitter.com/dinoarmani1/status/908941594073747456,2,,2,
878,3407,you guys said my power would be restored on the 17th. Changed it to the 15th and havent made the deadline. Stop playing games.,2017-09-16,https://twitter.com/engels_tova/status/909120890302066688,2,,2,
879,22293,It's obvious who has power on this thread,2017-09-14,https://twitter.com/LoveallPaws/status/908179550810537984,2,,0,
880,27727,"We've had no power since 9pm last night. Is there anyone in the area? Marina Bay, Windermere. Thanks!!",2017-09-11,https://twitter.com/itsnojokereally/status/907318054350200832,2,,4,
881,11707,THANK YOU for the quick power restoration of power in  #grateful,2017-09-11,https://twitter.com/cgustafson2011/status/907400670839484416,6,,6,
882,40,So how do we know when we have power? Trying to be responsible and waiting for power and water,2017-09-17,https://twitter.com/MichelleBirnbau/status/909430813749649409,2,,4,
883,24681,"If this was the 1st time w/ duke energy, & bc of the extreme weather, I'd understand. They provide subpar product & service. #FireDukeEnergy",2017-09-12,https://twitter.com/UF7Gator/status/907746757303570433,2,,3,
884,11348,Power back on in Miami Beach.  doing some amazing work considering the swath of destruction after Irma,2017-09-11,https://twitter.com/MisterCommodity/status/907431266932412416,2,,6,
885,27518,really did a good job. Without power for less than 24 hours.. You guys killed it!,2017-09-11,https://twitter.com/NickMVids/status/907350409110593536,2,,6,
886,5028,The power is back on at my parents house! Great news! Thank you  !,2017-09-15,https://twitter.com/sobeditor/status/908644794674663425,6,,6,
887,22377,Bullshit! There was no flooding and little wind damage in #StPete and not a single truck to be seen today! You killed 6 people! Incompetent!,2017-09-13,https://twitter.com/daylightdis/status/908159984898334720,2,,2,
888,27527,Barely raining and I've already lost power. I'm over in the NoDa area of Charlotte.,2017-09-11,https://twitter.com/Useless_Hashtag/status/907349214908370944,2,,2,
889,13001,can u please help turn our power back on.... where in the north Lauderdale area,2017-09-11,https://twitter.com/daphotokilla/status/907183850312400896,2,,4,
890,13541,we don't have any power OR WATER in our home in Doral. Any word when at least the water will come back?,2017-09-10,https://twitter.com/alejogo_787/status/906999505807187968,2,,4,
891,5208,dog in surgery and Fpl just cut power!!! They said it would come right back on!! Dog could die!! They knew it before they cut!!!,2017-09-14,https://twitter.com/Persistence4YOU/status/908516156415324162,2,,8,
892,5603," day 5 without power. No hurricane damage, no flooding -what's the problem?!? Not a single truck in zip 33919. We need help!",2017-09-14,https://twitter.com/careerfed/status/908447416155869185,2,,2,
893,1790,I have been told twice my power is on. My power is not on. Why are you lying to loyal customers?,2017-09-18,https://twitter.com/SabistonCharles/status/909959336365051904,2,,2,
894,9371," Power for THOUSANDS of elderly at Kings Point, Delray Beach, need to be prioritized. They couldn't store much. Help appreciated.",2017-09-12,https://twitter.com/bleacherbabe1/status/907720845711339520,2,,4,
895,13730,Whatever you guys are doing it's amazing! Boca Raton power is popping out but comes right back every time! FPL is our hero! TY.,2017-09-10,https://twitter.com/451GuyMontag451/status/906916515303354373,2,,6,
896,20149,please don't forget us!!!  at lake Irene #still no power work close by #takingcareofanimals,2017-09-15,https://twitter.com/Dian05907241/status/908753382898323456,2,,4,
897,11417,Morselife-power foxhall-power lakesidegreen-power publix-power chevronstation-power 3000 people in VieraPalm Beaches-powerless,2017-09-11,https://twitter.com/Meshelle66/status/907425673194688513,2,,8,
898,13312,"Damn, going on 20 hours without power here in west kendall, Miami. #IrmaHurricane2017 ",2017-09-10,https://twitter.com/TheRickMan/status/907062606975946758,2,,8,
899,26768,"Assessment? The transformers right under my window blew this morning at 8, after the storm!! That's assessed now come fix it please.",2017-09-11,https://twitter.com/JenniferButche7/status/907429885152460800,2,,2,
900,6129,Maybe I shouldn't post anything. Also put in ticket as soon as I lost power.,2017-09-14,https://twitter.com/JoannLPanter/status/908346432075300869,2,,8,
901,23840,Gratitude is the key to Attitude. Deeply grateful for  restoring power in the night! And  continually restocking #Irma,2017-09-13,https://twitter.com/CoachAlliance/status/907948250388410369,2,,6,
902,28177,There goes the power   #Gainesville,2017-09-11,https://twitter.com/GvilleCommRE/status/907126025712267264,2,,8,
903,8901,That's where I am. I'm in Hills of Weleby. Damn it. I really hate the no power crap.,2017-09-12,https://twitter.com/nerdy_girl92/status/907768868772499456,2,,4,
904,27372,"Underrated thing about having no power: not only is there no A/C, but there aren't any fans either.  please make haste",2017-09-11,https://twitter.com/JakeRemus49/status/907368481947086850,2,,4,
905,14354," : We have one of the strongest grids in America, but no grid is designed to withstand a category 5 storm.",2017-09-07,https://twitter.com/CBS12/status/905820535568916480,2,,6,
906,20803,still no power,2017-09-14,https://twitter.com/ClwtrBkAtty/status/908522871139524608,2,,8,
907,23986,Same thing here. Houses one block all around my street have power but not us.,2017-09-13,https://twitter.com/SnkPckPlz/status/907905232717434880,2,,8,
908,25724," power went out in Poinciana (34758) after #Irma passed, at 11am yesterday. Any updates that can help family make arrangements?",2017-09-12,https://twitter.com/aurie81/status/907640434582749184,2,,4,
909,11525,grateful you restored power 1 block west and literally 200 ft from us but wondering about us. A small part of Harrison titusville,2017-09-11,https://twitter.com/WildcatFan619/status/907416619164585984,2,,4,
910,8133,"Thank you for all you're doing  I hope you restore power to my home in East Davie, FL soon. The heat is unbearable.",2017-09-13,https://twitter.com/ToxicBeautyBlog/status/907950934457819136,6,,6,
911,12324,... #FPL is broken. The CEO must be terminated. He and his predecessors have failed #Floridians . 2017 and zero power. PRIMITIVE!,2017-09-11,https://twitter.com/RevJets/status/907327141628530688,2,,3,
912,9463,ayy bitch why did y'all just cut my power for,2017-09-12,https://twitter.com/sickogang/status/907713594774708224,2,,4,
913,19353,I meant with sincerity that I hope power is on soon. It's never fun for anyone to be w/o it- no matter how long but ESPECIALLY this long.,2017-09-15,https://twitter.com/KRayWFTV/status/908894442559606784,2,,5,
914,27692,When will we get power back? Sorry for the pressure,2017-09-11,https://twitter.com/yungparm/status/907324007401312257,2,,4,
915,14534,"Please fix this cutout! 100+ people, 3 days no power, 1 switch to fix  goo.gl/maps/rpUvFjZug Tz â¦  #Irma #Orlando #Note8 ",2017-09-13,https://twitter.com/crono999/status/908127311530209281,2,,2,
916,24621,"Estimate on when we'll know ""individ restor"" times? Site still says assessing damage.",2017-09-12,https://twitter.com/benitoangel/status/907753861225566208,2,,4,
917,21477,Spoke to your rep no more power numbers because they don't match hahahaha,2017-09-14,https://twitter.com/Snipertrades89/status/908413495946903552,2,,0,
918,5191,Same here in Pinecrest... Day 6 after we lost power from Irma and not an FPL truck in sight!! Hello? #FPL #inthedark #smelllikeagoat,2017-09-14,https://twitter.com/Lindafriedberg/status/908520795097444352,2,,2,
919,14081,Power out here in sailboat bend Fort Lauderdale over an hour pls restore it's too early to lose power,2017-09-09,https://twitter.com/aPriori_tweets/status/906590513029173248,2,,4,
920,4607,Did you get power??,2017-09-15,https://twitter.com/Maria_Barahona/status/908749732725608448,2,,4,
921,22102,can we please get status update and eta. power out since sat. report it. auto. system stated,2017-09-14,https://twitter.com/Blue_Eyez1/status/908299565673189376,2,,4,
922,8504,Just called  who proceeded to kindly tell me I'll have power by end of day Sept. 17. Never planned for 8 days without power.,2017-09-13,https://twitter.com/Anarojas/status/907820351874367489,2,,8,
923,26124,MAN WE DONT WANT TO HERE THAT BS WE IN PINELLAS COUNTY WANT TO SEE IMMEDIATE RESULTS AND NOW ITS OUR POWER WE WANT IT NOW!,2017-09-12,https://twitter.com/1xJessex1/status/907594546674053120,2,,2,
924,9259,Miami Gardens also exists ....... we would like power or at least some actual realistic updates,2017-09-12,https://twitter.com/_Natsack/status/907731756601806848,2,,4,
925,11097,Don't forget theme parks lowering prices each year. Hope you get power back soon.,2017-09-12,https://twitter.com/Norgon_Warrior/status/907462571485253632,2,,5,
926,3634,PLEASE Power urgently needed at 920 Placetas Ave Coral Gables 33146 At least an explanation!,2017-09-16,https://twitter.com/graciecanavati/status/909064082350845954,2,,4,
927,18750,Working hard to restore power in Seminole county I see.,2017-09-16,https://twitter.com/17gsxs13/status/909080430237962241,6,,2,
928,16859,Thanks  after over a week without electricity you finally turned my power on today! I take back half the things I said about you!,2017-09-18,https://twitter.com/ChrisTurnerLand/status/909775868645560325,2,,6,
929,10176,why are the linemen from ME being denied food & water and forced to double up in 1 bed. They don't have to be here helping #shame,2017-09-12,https://twitter.com/marleyfan429/status/907640336037662720,2,,3,
930,70,"Retweeted Keys Energy Services (  ): All 29,000 KEYSâ customers are presently without power (happened...  fb.me/A2HcgDmk",2017-09-10,https://twitter.com/Bencampbell01/status/906737089521254400,2,,8,
931,3748," Day 6 and I still have no power, was promised by Sunday now they've pushed back on Monday with no formal announcement ",2017-09-16,https://twitter.com/RogerAvendano/status/909037935428808705,2,,8,
932,12544,Pleas remember sunset and 107 alot of homes no power but it's on all around us,2017-09-11,https://twitter.com/Mayranieto19/status/907290981179027457,2,,4,
